epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,111.964,2.78782,2.88,1.64053,0.59953,0.17717,0.15608,0.05507,2.71859,2.06329,1.37397,0.00332607,0.00332607,0.0700654
2,200.874,2.70144,2.24193,1.394,0.58775,0.19765,0.17575,0.06536,2.6935,2.12735,1.31519,0.00664292,0.00664292,0.0400489
3,303.595,2.83835,2.34209,1.4283,0.49896,0.12521,0.08211,0.02846,3.0269,6.13242,1.47744,0.00994327,0.00994327,0.0100159
4,401.269,2.90371,2.41341,1.47538,0.25489,0.19971,0.1557,0.05778,2.83765,4.47584,1.36754,0.00992575,0.00992575,0.00992575
5,491.338,2.81825,2.31237,1.42405,0.35294,0.21641,0.19254,0.07462,2.71671,2.38166,1.36631,0.009901,0.009901,0.009901
6,590.079,2.74461,2.19202,1.38746,0.40621,0.20915,0.20234,0.07649,2.63363,2.20747,1.34478,0.00987625,0.00987625,0.00987625
7,688.656,2.70056,2.15942,1.37249,0.37769,0.22829,0.225,0.09004,2.60023,2.01258,1.30154,0.0098515,0.0098515,0.0098515
8,785.799,2.66198,2.10931,1.35405,0.36539,0.24947,0.23281,0.09187,2.59799,2.71572,1.27836,0.00982675,0.00982675,0.00982675
9,892.912,2.63193,2.0575,1.3347,0.32949,0.24762,0.21476,0.09081,2.59771,1.95791,1.25713,0.009802,0.009802,0.009802
10,977.092,2.60643,2.02998,1.32019,0.43977,0.24875,0.24252,0.09696,2.52322,2.10101,1.26072,0.00977725,0.00977725,0.00977725
11,1084.47,2.5708,1.99915,1.31395,0.36723,0.26341,0.23814,0.09367,2.57872,2.10693,1.26017,0.0097525,0.0097525,0.0097525
12,1177.58,2.54195,1.97739,1.31056,0.41721,0.28973,0.25873,0.10908,2.44804,1.97275,1.21387,0.00972775,0.00972775,0.00972775
13,1275.33,2.53996,1.94751,1.29306,0.43708,0.29457,0.28393,0.12062,2.45264,1.75929,1.22473,0.009703,0.009703,0.009703
14,1385.51,2.52217,1.92846,1.28347,0.44627,0.30063,0.28996,0.12312,2.48201,1.79507,1.21696,0.00967825,0.00967825,0.00967825
15,1474.55,2.52179,1.91282,1.27817,0.39128,0.3213,0.30139,0.12882,2.44069,1.90678,1.2171,0.0096535,0.0096535,0.0096535
16,1584.87,2.48834,1.88799,1.27141,0.42582,0.31514,0.2997,0.13127,2.42288,1.78576,1.19026,0.00962875,0.00962875,0.00962875
17,1685.39,2.48778,1.8944,1.25937,0.41792,0.32799,0.30507,0.13709,2.39669,1.67891,1.18633,0.009604,0.009604,0.009604
18,1779.22,2.46575,1.8678,1.26394,0.42427,0.31038,0.30713,0.14217,2.36957,1.63247,1.1868,0.00957925,0.00957925,0.00957925
19,1888.59,2.46748,1.85631,1.25842,0.45298,0.33633,0.32539,0.14494,2.39862,1.62696,1.19487,0.0095545,0.0095545,0.0095545
20,1983.69,2.45095,1.82861,1.2515,0.49046,0.30209,0.30844,0.14591,2.42411,1.65593,1.19498,0.00952975,0.00952975,0.00952975
21,2084.61,2.44472,1.82145,1.24605,0.43534,0.35032,0.33622,0.15449,2.38145,1.63126,1.17978,0.009505,0.009505,0.009505
22,2193.5,2.44264,1.82122,1.24786,0.45396,0.34596,0.34156,0.15439,2.36395,1.56975,1.17785,0.00948025,0.00948025,0.00948025
23,2295.07,2.42224,1.79449,1.23612,0.46828,0.37225,0.36203,0.16861,2.31674,1.54061,1.15637,0.0094555,0.0094555,0.0094555
24,2399.77,2.40988,1.78498,1.23473,0.45258,0.36613,0.35428,0.16419,2.30561,1.54018,1.16328,0.00943075,0.00943075,0.00943075
25,2488.92,2.39663,1.77445,1.23803,0.47367,0.37463,0.37416,0.17711,2.29013,1.52159,1.15226,0.009406,0.009406,0.009406
26,2598.28,2.39398,1.76567,1.22765,0.47301,0.37565,0.3703,0.17416,2.30863,1.50356,1.15477,0.00938125,0.00938125,0.00938125
27,2692.39,2.36967,1.75516,1.2315,0.491,0.37207,0.37277,0.17682,2.29693,1.49187,1.15156,0.0093565,0.0093565,0.0093565
28,2791.35,2.37456,1.74824,1.22678,0.47755,0.38809,0.38564,0.18477,2.25799,1.46217,1.14176,0.00933175,0.00933175,0.00933175
29,2895.43,2.36152,1.73556,1.21596,0.49715,0.38932,0.38805,0.18541,2.28993,1.46454,1.14643,0.009307,0.009307,0.009307
30,2976.99,2.37338,1.74302,1.21916,0.49252,0.40463,0.39568,0.19056,2.23339,1.4756,1.1342,0.00928225,0.00928225,0.00928225
31,3084.23,2.34737,1.71518,1.21411,0.47289,0.39337,0.38372,0.1848,2.25972,1.46902,1.13605,0.0092575,0.0092575,0.0092575
32,3179.26,2.34149,1.7124,1.20918,0.50827,0.40421,0.40121,0.19567,2.23143,1.43069,1.13404,0.00923275,0.00923275,0.00923275
33,3269.21,2.35904,1.71746,1.21356,0.48448,0.40643,0.39839,0.19168,2.23793,1.45324,1.12781,0.009208,0.009208,0.009208
34,3372.66,2.32511,1.6993,1.20709,0.50995,0.40764,0.40872,0.20134,2.22072,1.42612,1.12326,0.00918325,0.00918325,0.00918325
35,3458.64,2.33033,1.68455,1.19877,0.52546,0.41695,0.42081,0.20864,2.18501,1.39148,1.11675,0.0091585,0.0091585,0.0091585
36,3553.89,2.33122,1.67504,1.19075,0.53266,0.42006,0.42061,0.20701,2.19285,1.39528,1.11686,0.00913375,0.00913375,0.00913375
37,3652.04,2.31697,1.68008,1.20506,0.51629,0.41888,0.41829,0.20685,2.19165,1.38747,1.11361,0.009109,0.009109,0.009109
38,3732.79,2.32876,1.68496,1.19867,0.52151,0.42192,0.42728,0.21028,2.19057,1.36956,1.11347,0.00908425,0.00908425,0.00908425
39,3835.45,2.29832,1.64569,1.19226,0.52571,0.42803,0.42807,0.20993,2.19405,1.36463,1.11203,0.0090595,0.0090595,0.0090595
40,3926.5,2.29391,1.63847,1.18281,0.54835,0.43625,0.44356,0.21833,2.17246,1.34056,1.10843,0.00903475,0.00903475,0.00903475
41,4014.83,2.30276,1.63668,1.18797,0.52941,0.43425,0.4385,0.2178,2.15347,1.33337,1.10253,0.00901,0.00901,0.00901
