epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,cmdistill_pcc_levels,cmdistill_slrd_tokens,cmdistill_ibcld_candidate_ratio,cmdistill_ibcld_fg_count,cmdistill_ibcld_teacher_conf_added_count,cmdistill_ibcld_cls_loss,cmdistill_ibcld_box_loss,cmdistill_pcc_loss,cmdistill_relation_loss,cmdistill_ibcld_loss,cmdistill_total_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nonfinite_metrics_or_cmdistill,nonfinite_bn_stats,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,b_loss_warmup_mode,b_loss_warmup_start_epoch,b_loss_warmup_end_epoch,b_loss_warmup_final_mult,b_loss_warmup_scope,b_loss_warmup_multiplier,b_loss_warmup_active,ladd_b_a2_core,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_alpha_sep,effective_lambda_residual_aux,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
40,b,0.002982618134453266,0.0009942060448177553,0.002982618134453266,2.57094,1.94456,1.36427,138.21591,0.00259,0.15335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.222312927246094,0.16225481033325195,0.44230523705482483,8.803301811218262,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
41,b,0.0029817171857837795,0.000993905728594593,0.0029817171857837795,2.57487,1.93978,1.35852,137.8665,0.00257,0.15335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.290740966796875,0.16474808752536774,0.4532933831214905,9.240038871765137,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
42,b,0.0029807936185208732,0.000993597872840291,0.0029807936185208732,2.56251,1.9288,1.35209,133.45862,0.00253,0.15335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.841249465942383,0.16591213643550873,0.45804840326309204,9.098394393920898,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
43,b,0.002979847446907096,0.0009932824823023652,0.002979847446907096,2.54999,1.91894,1.3553,127.16359,0.0025,0.15334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.837003707885742,0.1682019829750061,0.46397507190704346,8.774042129516602,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
44,b,0.0029788786855335847,0.0009929595618445282,0.0029788786855335847,2.55393,1.91085,1.34876,125.65958,0.0025,0.15335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.72254753112793,0.170274019241333,0.47031110525131226,8.861099243164062,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
45,b,0.0029778873493398394,0.000992629116446613,0.0029778873493398394,2.55118,1.89788,1.34778,117.50477,0.00306,0.15361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95600128173828,0.17168551683425903,0.47285333275794983,9.064377784729004,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
46,b,0.002976873453613489,0.0009922911512044964,0.002976873453613489,2.5473,1.89263,1.34538,115.12202,0.00246,0.15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.031415939331055,0.17337429523468018,0.47721636295318604,9.272659301757812,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
47,b,0.002975837013990061,0.0009919456713300204,0.002975837013990061,2.53455,1.88225,1.34242,111.81335,0.00247,0.15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.291080474853516,0.17512305080890656,0.47039857506752014,9.452690124511719,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
48,b,0.0029747780464527353,0.0009915926821509118,0.0029747780464527353,2.53827,1.87391,1.33456,109.4537,0.00245,0.15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.546539306640625,0.17627859115600586,0.4786567687988281,9.651473045349121,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
49,b,0.002973696567332103,0.000991232189110701,0.002973696567332103,2.53308,1.87359,1.34152,109.34946,0.00247,0.15335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.836252212524414,0.17819403111934662,0.48923760652542114,9.832250595092773,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
50,b,0.0029725925933059083,0.000990864197768636,0.0029725925933059083,2.52192,1.87016,1.33786,114.47286,0.00233,0.15331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.619699478149414,0.17877104878425598,0.4885641932487488,10.032381057739258,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
51,b,0.002971466141398797,0.000990488713799599,0.002971466141398797,2.50881,1.8501,1.33346,110.89696,0.00235,0.15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.262418746948242,0.18101920187473297,0.4913617670536041,10.226744651794434,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
52,b,0.0029703172289820517,0.0009901057429940172,0.0029703172289820517,2.51794,1.85498,1.33514,116.32499,0.0023,0.15331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09117317199707,0.1826269030570984,0.48984038829803467,10.335086822509766,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
53,b,0.002969145873773322,0.0009897152912577741,0.002969145873773322,2.5017,1.82516,1.33153,123.3147,0.00233,0.15332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.49689292907715,0.18420332670211792,0.500156044960022,10.416275978088379,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
54,b,0.002967952093836355,0.0009893173646121185,0.002967952093836355,2.50639,1.81959,1.32496,126.09758,0.00229,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95619010925293,0.1848919838666916,0.5102465748786926,10.497020721435547,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
55,b,0.002966735907580714,0.0009889119691935714,0.002966735907580714,2.49496,1.8294,1.32036,129.88393,0.00229,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.280914306640625,0.18559050559997559,0.509863555431366,10.578971862792969,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
56,b,0.0029654973337614955,0.0009884991112538318,0.0029654973337614955,2.49987,1.81255,1.31659,132.63544,0.00226,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.762466430664062,0.18706180155277252,0.5140945911407471,10.622299194335938,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
57,b,0.00296423639147904,0.00098807879715968,0.00296423639147904,2.4887,1.80159,1.31991,134.12573,0.00227,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.386098861694336,0.18778321146965027,0.5222681164741516,10.668907165527344,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
58,b,0.0029629531001786375,0.0009876510333928792,0.0029629531001786375,2.49145,1.79045,1.31718,143.54599,0.00226,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.70173454284668,0.18965266644954681,0.5145505666732788,10.732501983642578,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
59,b,0.002961647479650226,0.0009872158265500754,0.002961647479650226,2.49183,1.79704,1.31759,144.84454,0.00225,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.64166831970215,0.19201457500457764,0.5223592519760132,10.83847713470459,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
60,b,0.0029603195500280915,0.0009867731833426972,0.0029603195500280915,2.48888,1.79868,1.30832,149.59605,0.00234,0.15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7159366607666,0.19189071655273438,0.517279863357544,10.894035339355469,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
61,b,0.0029589693317905496,0.00098632311059685,0.0029589693317905496,2.48095,1.78754,1.31291,146.15945,0.00225,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.413122177124023,0.19151730835437775,0.5263926386833191,10.872291564941406,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
62,b,0.002957596845759637,0.0009858656152532124,0.002957596845759637,2.48545,1.77966,1.31259,145.04243,0.00222,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.691694259643555,0.19238893687725067,0.5292947888374329,10.880903244018555,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
63,b,0.0029562021131007855,0.0009854007043669285,0.0029562021131007855,2.47256,1.77506,1.30384,147.94116,0.00226,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.563419342041016,0.19221384823322296,0.5298997759819031,10.85558795928955,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
64,b,0.0029547851553224985,0.0009849283851074994,0.0029547851553224985,2.46391,1.76271,1.30376,140.20126,0.00229,0.15332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.87540626525879,0.1931421309709549,0.5324690937995911,10.798089981079102,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
65,b,0.0029533459942760174,0.0009844486647586726,0.0029533459942760174,2.45698,1.75321,1.30364,141.12114,0.00231,0.15332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.689762115478516,0.1940086930990219,0.5357743501663208,10.718461990356445,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
66,b,0.002951884652154986,0.0009839615507183286,0.002951884652154986,2.46439,1.75049,1.30272,132.63179,0.00231,0.15331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.320016860961914,0.19555267691612244,0.54136723279953,10.680557250976562,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
67,b,0.0029504011514951073,0.0009834670504983692,0.0029504011514951073,2.46745,1.76232,1.3073,136.74359,0.00235,0.15331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.428422927856445,0.1957257241010666,0.5372520685195923,10.666783332824707,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
68,b,0.0029488955151737973,0.000982965171724599,0.0029488955151737973,2.45167,1.74589,1.29228,128.99059,0.00226,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.53867530822754,0.197053000330925,0.5478333830833435,10.641575813293457,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
69,b,0.0029473677664098303,0.00098245592213661,0.0029473677664098303,2.44517,1.74081,1.29847,123.17368,0.0023,0.15332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69638442993164,0.19789405167102814,0.5453140139579773,10.602721214294434,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
70,b,0.0029458179287629818,0.0009819393095876607,0.0029458179287629818,2.42862,1.72455,1.28535,115.74516,0.00218,0.15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.10048484802246,0.2000306248664856,0.5549241900444031,10.522552490234375,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
71,b,0.002944246026133666,0.0009814153420445555,0.002944246026133666,2.43545,1.71472,1.27909,114.74626,0.00212,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.980182647705078,0.19916899502277374,0.5495496392250061,10.45169734954834,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
72,b,0.002942652082762566,0.0009808840275875221,0.002942652082762566,2.41515,1.70058,1.27372,107.60583,0.00212,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.247961044311523,0.20145806670188904,0.5613922476768494,10.380217552185059,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
73,b,0.002941036123230261,0.0009803453744100868,0.002941036123230261,2.41614,1.69032,1.26996,103.34969,0.00205,0.15327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.80433464050293,0.20268288254737854,0.5656737089157104,10.30371379852295,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
74,b,0.002939398172456844,0.000979799390818948,0.002939398172456844,2.41308,1.68872,1.26845,103.33004,0.002,0.15326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.05903244018555,0.20308004319667816,0.5661662220954895,10.254961967468262,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
75,b,0.002937738255701544,0.000979246085233848,0.002937738255701544,2.40093,1.66766,1.26336,101.67087,0.00197,0.15326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.695417404174805,0.20421993732452393,0.5746539235115051,10.2027006149292,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
76,b,0.00293605639856233,0.0009786854661874434,0.00293605639856233,2.40011,1.67814,1.26581,100.03012,0.00196,0.15326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.466236114501953,0.20478089153766632,0.5729261636734009,10.126810073852539,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
77,b,0.0029343526269755204,0.0009781175423251734,0.0029343526269755204,2.39172,1.66559,1.26343,99.92056,0.00191,0.15325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.97655487060547,0.20393307507038116,0.5766845345497131,10.379891395568848,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
78,b,0.00293262696721538,0.0009775423224051265,0.00293262696721538,2.39194,1.66532,1.25933,103.32889,0.0019,0.15325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.44761085510254,0.20434077084064484,0.5764685273170471,10.245528221130371,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
79,b,0.002930879445893717,0.0009769598152979055,0.002930879445893717,2.39162,1.64989,1.25284,107.26742,0.0019,0.15325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.115928649902344,0.2054452896118164,0.5837240815162659,10.307372093200684,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
80,b,0.002929110089959472,0.0009763700299864907,0.002929110089959472,2.36931,1.63028,1.25021,108.38898,0.00185,0.15324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.294897079467773,0.20629511773586273,0.5833770036697388,10.295886993408203,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
81,b,0.002927318926698303,0.000975772975566101,0.002927318926698303,2.37239,1.62979,1.25189,110.35526,0.00181,0.15324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.613840103149414,0.2072594165802002,0.5850937962532043,10.085237503051758,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
82,b,0.0029255059837321627,0.0009751686612440542,0.0029255059837321627,2.36131,1.625,1.24578,116.19973,0.00178,0.15323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.503049850463867,0.20686617493629456,0.5898709893226624,10.137236595153809,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
83,b,0.0029236712890188745,0.0009745570963396248,0.0029236712890188745,2.3611,1.61248,1.24062,116.46535,0.00175,0.15323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.944299697875977,0.20833081007003784,0.5955111384391785,10.065566062927246,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
84,b,0.0029218148708517002,0.0009739382902839,0.0029218148708517002,2.35874,1.59372,1.23771,118.5674,0.00174,0.15323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.633398056030273,0.20878808200359344,0.5910412669181824,10.208236694335938,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
85,b,0.0029199367578589047,0.000973312252619635,0.0029199367578589047,2.36247,1.58719,1.2405,118.40936,0.00169,0.15322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.383399963378906,0.2083553820848465,0.5992047786712646,10.149529457092285,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
86,b,0.002918036979003314,0.0009726789930011047,0.002918036979003314,2.3476,1.59328,1.23176,119.03476,0.0017,0.15322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.45903015136719,0.20894111692905426,0.586423397064209,10.393386840820312,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
87,b,0.0029161155635818677,0.0009720385211939559,0.0029161155635818677,2.35471,1.59683,1.23306,113.93981,0.00174,0.15322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.262819290161133,0.2093401998281479,0.5963554382324219,10.359326362609863,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
88,b,0.0029141725412251684,0.0009713908470750562,0.0029141725412251684,2.34057,1.58371,1.22939,107.59669,0.00173,0.15322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.82595443725586,0.21007303893566132,0.6003407835960388,10.539938926696777,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
89,b,0.0029122079418970248,0.0009707359806323416,0.0029122079418970248,2.34753,1.58088,1.23142,104.02873,0.00173,0.15322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.94655990600586,0.21096239984035492,0.6048826575279236,10.618621826171875,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
90,b,0.002910221795893989,0.000970073931964663,0.002910221795893989,2.33689,1.57338,1.23045,101.8306,0.00174,0.15323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.680601119995117,0.21076750755310059,0.6003833413124084,10.780903816223145,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
91,b,0.002908214133844889,0.0009694047112816296,0.002908214133844889,2.32473,1.56353,1.22113,99.03893,0.00174,0.15323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.04422378540039,0.21097375452518463,0.6026048064231873,10.791202545166016,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
92,b,0.002906184986710357,0.0009687283289034524,0.002906184986710357,2.32905,1.55592,1.21843,95.4024,0.00174,0.15323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.443904876708984,0.21154512465000153,0.5992743372917175,11.096649169921875,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
93,b,0.002904134385782353,0.0009680447952607844,0.002904134385782353,2.32037,1.5502,1.22137,91.66681,0.00177,0.15323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.88404083251953,0.21095381677150726,0.597262978553772,10.847769737243652,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
