epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,cmdistill_pcc_levels,cmdistill_slrd_tokens,cmdistill_ibcld_candidate_ratio,cmdistill_ibcld_fg_count,cmdistill_ibcld_teacher_conf_added_count,cmdistill_ibcld_cls_loss,cmdistill_ibcld_box_loss,cmdistill_pcc_loss,cmdistill_relation_loss,cmdistill_ibcld_loss,cmdistill_total_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nonfinite_metrics_or_cmdistill,nonfinite_bn_stats,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,b_loss_warmup_mode,b_loss_warmup_start_epoch,b_loss_warmup_end_epoch,b_loss_warmup_final_mult,b_loss_warmup_scope,b_loss_warmup_multiplier,b_loss_warmup_active,ladd_b_a2_core,ladd_b_frozen_reach_probe,ladd_b_detach_reach_probe,ladd_b_keep_reach_probe_grad,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
11,b,0.02998855118817473,0.009996183729391579,0.02998855118817473,2.5498,1.87142,1.35693,0.22952,0.00401,0.15355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.95794677734375,2.7585089206695557,8.862070083618164,21.794429779052734,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.36666666666666664,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.36666666666666664,1,1,0,0,0,0,0,0.03666666666666667,1.0,1.0,1.0
12,b,0.02998614731155236,0.009995382437184121,0.02998614731155236,2.52859,1.83089,1.34595,0.26648,0.00367,0.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.68841552734375,3.0069496631622314,9.71711540222168,21.452972412109375,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.4,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.4,1,1,0,0,0,0,0,0.04000000000000001,1.0,1.0,1.0
13,b,0.029983514643185254,0.009994504881061753,0.029983514643185254,2.50667,1.79632,1.32789,0.28821,0.00355,0.15348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.37400817871094,3.2634336948394775,10.034375190734863,20.634817123413086,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.43333333333333335,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.43333333333333335,1,1,0,0,0,0,0,0.043333333333333335,1.0,1.0,1.0
14,b,0.029980653223672417,0.009993551074557473,0.029980653223672417,2.49658,1.77099,1.32007,0.33665,0.0035,0.15348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.28118896484375,3.532681465148926,10.995743751525879,21.155715942382812,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.4666666666666667,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.4666666666666667,1,1,0,0,0,0,0,0.04666666666666667,1.0,1.0,1.0
15,b,0.02997756309714049,0.009992521032380164,0.02997756309714049,2.46872,1.752,1.30872,0.35439,0.0034,0.15346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.71575927734375,3.7358851432800293,11.386124610900879,24.4781436920166,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.5,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.5,1,1,0,0,0,0,0,0.05,1.0,1.0,1.0
16,b,0.029974244311243032,0.009991414770414344,0.029974244311243032,2.45371,1.72797,1.29913,0.39012,0.00332,0.15345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.42529296875,3.9810454845428467,11.381206512451172,24.355388641357422,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.5333333333333333,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.5333333333333333,1,1,0,0,0,0,0,0.05333333333333334,1.0,1.0,1.0
17,b,0.02997069691715983,0.009990232305719944,0.02997069691715983,2.42664,1.71388,1.28395,0.40123,0.00302,0.15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.26773071289062,4.195763111114502,12.08686351776123,24.6995906829834,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.5666666666666667,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.5666666666666667,1,1,0,0,0,0,0,0.05666666666666667,1.0,1.0,1.0
18,b,0.0299669209695961,0.009988973656532034,0.0299669209695961,2.40694,1.68136,1.28712,0.42701,0.003,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.5030975341797,4.361643314361572,12.240074157714844,24.289093017578125,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.6,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.6,1,1,0,0,0,0,0,0.06,1.0,1.0,1.0
19,b,0.02996291652678161,0.009987638842260537,0.02996291652678161,2.40196,1.65825,1.26552,0.44408,0.00301,0.15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.6648864746094,4.614547252655029,12.716676712036133,27.192821502685547,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.6333333333333333,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.6333333333333333,1,1,0,0,0,0,0,0.06333333333333334,1.0,1.0,1.0
20,b,0.02995868365046983,0.009986227883489945,0.02995868365046983,2.38957,1.64441,1.26671,0.47431,0.0031,0.15342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.16094970703125,4.798099517822266,12.99411392211914,27.87932014465332,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.6666666666666666,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.6666666666666666,1,1,0,0,0,0,0,0.06666666666666667,1.0,1.0,1.0
21,b,0.029954222405936946,0.009984740801978984,0.029954222405936946,2.37633,1.62843,1.26309,0.4752,0.00284,0.15338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.7679443359375,4.970155715942383,13.66759967803955,27.09429931640625,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.7,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.7,1,1,0,0,0,0,0,0.06999999999999999,1.0,1.0,1.0
22,b,0.029949532861980873,0.009983177620660292,0.029949532861980873,2.36498,1.60837,1.25485,0.51167,0.00264,0.15335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.10028076171875,5.075501918792725,13.51189136505127,28.541833877563477,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.7333333333333333,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.7333333333333333,1,1,0,0,0,0,0,0.07333333333333333,1.0,1.0,1.0
23,b,0.029944615090920175,0.009981538363640059,0.029944615090920175,2.35338,1.58788,1.25119,0.53221,0.00264,0.15335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.8183288574219,5.238252639770508,14.08198070526123,30.017276763916016,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.7666666666666667,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.7666666666666667,1,1,0,0,0,0,0,0.07666666666666667,1.0,1.0,1.0
24,b,0.02993946916859297,0.009979823056197656,0.02993946916859297,2.33391,1.5728,1.24372,0.55357,0.00259,0.15335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.34527587890625,5.4123053550720215,14.564473152160645,30.406309127807617,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.8,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.8,1,1,0,0,0,0,0,0.08000000000000002,1.0,1.0,1.0
25,b,0.029934095174355736,0.009978031724785246,0.029934095174355736,2.31808,1.55921,1.23227,0.59552,0.0025,0.15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.6047058105469,5.542378902435303,15.185162544250488,30.514925003051758,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.8333333333333334,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.8333333333333334,1,1,0,0,0,0,0,0.08333333333333334,1.0,1.0,1.0
26,b,0.029928493191082123,0.009976164397027375,0.029928493191082123,2.30929,1.55204,1.23055,0.60369,0.00266,0.15336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.50762939453125,5.762448310852051,15.64293384552002,29.61391830444336,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.8666666666666667,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.8666666666666667,1,1,0,0,0,0,0,0.08666666666666667,1.0,1.0,1.0
27,b,0.029922663305161638,0.009974221101720547,0.029922663305161638,2.30747,1.53447,1.21932,0.63173,0.00252,0.15334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.79559326171875,5.868927955627441,16.322162628173828,29.176136016845703,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.9,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.9,1,1,0,0,0,0,0,0.09000000000000001,1.0,1.0,1.0
28,b,0.02991660560649833,0.009972201868832778,0.02991660560649833,2.28987,1.51725,1.22184,0.63364,0.00269,0.15336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.60186767578125,5.901174068450928,16.418949127197266,31.623416900634766,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.9333333333333333,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.9333333333333333,1,1,0,0,0,0,0,0.09333333333333334,1.0,1.0,1.0
29,b,0.029910320188509417,0.00997010672950314,0.029910320188509417,2.26947,1.49541,1.20973,0.65685,0.00247,0.15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.5970458984375,6.098001956939697,16.989206314086914,30.64577293395996,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.9666666666666667,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.9666666666666667,1,1,0,0,0,0,0,0.09666666666666668,1.0,1.0,1.0
30,b,0.02990380714812381,0.00996793571604127,0.02990380714812381,2.26803,1.48432,1.20933,0.69265,0.00239,0.15332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0576171875,6.13802433013916,16.857789993286133,32.67499542236328,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
31,b,0.029897066585780653,0.009965688861926884,0.029897066585780653,2.27418,1.48562,1.20174,0.69159,0.00244,0.15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.6961669921875,6.255613327026367,17.20539093017578,35.08787536621094,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
32,b,0.029890098605427757,0.009963366201809253,0.029890098605427757,2.24367,1.45385,1.19892,0.7179,0.00238,0.15332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.6499328613281,6.373118877410889,17.801109313964844,35.0268669128418,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
33,b,0.029882903314519996,0.009960967771506665,0.029882903314519996,2.23478,1.45346,1.19799,0.69291,0.00233,0.15331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.93353271484375,6.455005645751953,18.315731048583984,30.917940139770508,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
34,b,0.029875480824017656,0.009958493608005886,0.029875480824017656,2.23987,1.45556,1.18877,0.68145,0.0023,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.4774475097656,6.525132656097412,18.913406372070312,32.61665344238281,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
35,b,0.029867831248384727,0.009955943749461576,0.029867831248384727,2.21038,1.42193,1.18272,0.69747,0.00226,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0900573730469,6.591270446777344,18.807527542114258,33.83111572265625,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
36,b,0.02985995470558712,0.009953318235195708,0.02985995470558712,2.20967,1.41883,1.1809,0.69548,0.00228,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.93878173828125,6.700450897216797,19.440271377563477,37.87702178955078,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
37,b,0.029851851317090877,0.00995061710569696,0.029851851317090877,2.20109,1.40472,1.17774,0.70514,0.00221,0.15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.6824951171875,6.796765327453613,19.2885684967041,38.45929718017578,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
38,b,0.029843521207860275,0.009947840402620091,0.029843521207860275,2.19469,1.39787,1.17926,0.69838,0.00223,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.5146179199219,6.870028495788574,20.12100601196289,35.62651824951172,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
39,b,0.029834964506355893,0.009944988168785298,0.029834964506355893,2.1821,1.3875,1.16772,0.70951,0.00215,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.7738952636719,6.827882766723633,20.2816219329834,39.20923614501953,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
40,b,0.02982618134453266,0.009942060448177553,0.02982618134453266,2.18255,1.37549,1.16897,0.70829,0.00214,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.7061767578125,7.00191593170166,21.130674362182617,34.91271209716797,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
41,b,0.029817171857837794,0.009939057285945931,0.029817171857837794,2.17636,1.37203,1.16493,0.68514,0.00215,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.28656005859375,7.065055847167969,21.514705657958984,31.83686065673828,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
42,b,0.02980793618520873,0.00993597872840291,0.02980793618520873,2.15852,1.36031,1.15681,0.67182,0.0025,0.15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.1971435546875,7.103236198425293,22.244781494140625,38.25217056274414,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
43,b,0.029798474469070958,0.009932824823023653,0.029798474469070958,2.15844,1.34076,1.15368,0.64766,0.00228,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.8903503417969,7.2404866218566895,22.751344680786133,36.141334533691406,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
44,b,0.02978878685533585,0.009929595618445282,0.02978878685533585,2.1383,1.32867,1.14956,0.66639,0.00219,0.15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.7126159667969,7.278420925140381,23.246809005737305,39.10118865966797,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
45,b,0.029778873493398392,0.009926291164466132,0.029778873493398392,2.1486,1.34586,1.15433,0.66587,0.00214,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.1336669921875,7.340871334075928,23.36306381225586,40.770423889160156,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
46,b,0.029768734536134888,0.009922911512044963,0.029768734536134888,2.13168,1.32869,1.14284,0.66135,0.00217,0.15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.9237365722656,7.365636825561523,23.71730613708496,38.381954193115234,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
47,b,0.029758370139900608,0.009919456713300204,0.029758370139900608,2.12068,1.31446,1.13916,0.63691,0.00216,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.25567626953125,7.493145942687988,24.480493545532227,40.60369873046875,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
48,b,0.029747780464527352,0.009915926821509118,0.029747780464527352,2.12317,1.31475,1.13986,0.66108,0.00205,0.15327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.1602783203125,7.52273416519165,24.470163345336914,39.639122009277344,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
49,b,0.029736965673321025,0.00991232189110701,0.029736965673321025,2.12642,1.31657,1.14004,0.65776,0.00205,0.15327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.6920166015625,7.574370861053467,25.69491195678711,46.57891845703125,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
50,b,0.02972592593305908,0.009908641977686362,0.02972592593305908,2.10848,1.29126,1.1403,0.6419,0.00204,0.15327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.9512634277344,7.631163120269775,25.371131896972656,40.117088317871094,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
51,b,0.02971466141398797,0.00990488713799599,0.02971466141398797,2.10348,1.289,1.13118,0.63551,0.0024,0.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.1999206542969,7.7312750816345215,25.616317749023438,39.977901458740234,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.1,1.0,1.0,1.0
