epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
29,5239.25,2.23375,1.44216,1.17763,1.78905,0.98504,1.02632,0.54833,0,0,0,0.54833,0.502104,0.452506,0.450348,0.22359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
30,5410.38,2.23099,1.4356,1.16723,1.79645,0.98514,1.02532,0.54901,0,0,0,0.54901,0.532257,0.451392,0.46108,0.230146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216
31,5578.77,2.22951,1.41924,1.16068,1.78634,0.96782,1.01674,0.57513,0,0,0,0.57513,0.506312,0.456687,0.452659,0.226935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323
32,5745.28,2.21168,1.39313,1.1635,1.7736,0.95926,1.01559,0.56591,0,0,0,0.56591,0.5227,0.457401,0.461169,0.234275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401
33,5914.35,2.19726,1.39829,1.15535,1.76737,0.95922,1.01628,0.54729,0,0,0,0.54729,0.540343,0.460419,0.468272,0.23928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
34,6086.53,2.19147,1.3838,1.15377,1.7632,0.94703,1.0168,0.55777,0,0,0,0.55777,0.52198,0.472816,0.477511,0.243972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467
35,6254.76,2.15865,1.36144,1.14191,1.75097,0.94178,1.0059,0.54864,0,0,0,0.54864,0.554107,0.467442,0.484776,0.25103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456
36,6423.47,2.1741,1.36439,1.14243,1.75162,0.94766,1.00225,0.54666,0,0,0,0.54666,0.53274,0.487036,0.492934,0.260424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415
37,6591.59,2.15578,1.33752,1.13321,1.74899,0.93491,0.99916,0.56363,0,0,0,0.56363,0.524528,0.500461,0.497911,0.263409,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
38,6762.14,2.15266,1.33209,1.13545,1.73476,0.92342,0.99874,0.54866,0,0,0,0.54866,0.563515,0.488508,0.506174,0.26664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246
39,6936.24,2.1409,1.32837,1.13102,1.726,0.91726,0.99983,0.54923,0,0,0,0.54923,0.561878,0.499122,0.508521,0.270494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118
40,7109.05,2.13362,1.31413,1.12579,1.72439,0.91618,0.9951,0.53775,0,0,0,0.53775,0.549376,0.507486,0.510865,0.270104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696
41,7281.28,2.12294,1.30854,1.12513,1.71822,0.90367,0.99619,0.54894,0,0,0,0.54894,0.568222,0.503579,0.515724,0.277156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
42,7453.21,2.12459,1.30285,1.12167,1.72291,0.9126,0.99451,0.54328,0,0,0,0.54328,0.564979,0.503042,0.518359,0.278772,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557
43,7624.65,2.11151,1.29258,1.11885,1.71975,0.91213,0.99297,0.55836,0,0,0,0.55836,0.560326,0.523296,0.529471,0.286526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312
44,7796.97,2.09395,1.26952,1.10991,1.70595,0.90088,0.98782,0.54307,0,0,0,0.54307,0.576293,0.513629,0.530056,0.28974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039
45,7965.99,2.10671,1.2802,1.11658,1.70199,0.89495,0.98985,0.55834,0,0,0,0.55834,0.593259,0.51513,0.533282,0.289097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
46,8137.61,2.08526,1.26708,1.10518,1.70234,0.88609,0.98594,0.54205,0,0,0,0.54205,0.584056,0.520094,0.538779,0.293995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405
47,8305.07,2.0727,1.25733,1.10576,1.68288,0.87798,0.98268,0.53954,0,0,0,0.53954,0.564384,0.523194,0.535086,0.293573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045
48,8470.88,2.0701,1.2539,1.105,1.68605,0.8774,0.9812,0.55973,0,0,0,0.55973,0.581691,0.532206,0.540674,0.295533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656
