epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
38,5999.78,2.1417,1.31713,1.11623,1.7314,0.92194,1.00117,2.86147,2.74232,0.11756,0.00159,0,0.562704,0.497724,0.507811,0.26879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246
39,6159.78,2.13178,1.30517,1.10982,1.72145,0.91513,0.99861,2.84796,2.73277,0.1137,0.00148,0,0.557577,0.51025,0.5146,0.275149,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118
40,6319.18,2.117,1.29696,1.10923,1.72258,0.9148,0.99261,2.83741,2.72033,0.11557,0.00151,0,0.553189,0.512102,0.522716,0.280898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696
41,6480.06,2.10039,1.28536,1.10342,1.71222,0.90725,0.99205,2.73269,2.6191,0.11213,0.00146,0,0.557889,0.519923,0.525637,0.28275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
42,6639.22,2.10705,1.27663,1.10105,1.71842,0.90885,0.98987,2.75083,2.63271,0.11654,0.00157,0,0.573332,0.518339,0.531101,0.288436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557
43,6795.21,2.10309,1.2773,1.10129,1.71407,0.906,0.98917,2.71588,2.59263,0.12166,0.00158,0,0.554393,0.524344,0.532344,0.292162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312
44,6951.49,2.08529,1.25352,1.09353,1.69945,0.89536,0.98727,2.67458,2.5541,0.11896,0.00152,0,0.572596,0.535422,0.540693,0.294428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039
45,7105.51,2.09355,1.26734,1.09705,1.70096,0.89307,0.98725,2.87253,2.75094,0.12005,0.00154,0,0.577106,0.534595,0.54312,0.296259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
46,7260.49,2.06908,1.24209,1.08944,1.69826,0.8923,0.98311,2.79192,2.67237,0.11802,0.00154,0,0.570756,0.526458,0.540278,0.297352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405
47,7417,2.05645,1.23895,1.08753,1.67652,0.87712,0.97984,2.73992,2.60694,0.13137,0.00162,0,0.577073,0.532371,0.546127,0.300596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045
48,7574.99,2.05774,1.23375,1.08365,1.68086,0.87542,0.98048,2.68967,2.56624,0.12194,0.00149,0,0.586088,0.537382,0.546453,0.302202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656
49,7730.49,2.04298,1.22287,1.07857,1.68687,0.87907,0.98107,2.62528,2.4988,0.12475,0.00172,0,0.578557,0.543767,0.550304,0.305924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
50,7889.19,2.02972,1.21343,1.07809,1.66796,0.87574,0.97581,2.73608,2.61019,0.12426,0.00164,0,0.588826,0.548004,0.556797,0.309049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794
51,8047.83,2.04912,1.22245,1.08694,1.66494,0.87106,0.98106,2.63321,2.51661,0.11505,0.00156,0,0.583126,0.549274,0.558154,0.311271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232
52,8207.85,2.02274,1.20679,1.07038,1.67173,0.87824,0.9756,2.70758,2.58939,0.11663,0.00155,0,0.593845,0.546943,0.561465,0.313596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819
53,8367.26,2.01743,1.19447,1.07188,1.65826,0.86283,0.975,2.55881,2.43872,0.11857,0.00152,0,0.601057,0.550287,0.564013,0.316434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
54,8520.05,2.01841,1.19347,1.07348,1.6584,0.86185,0.97528,2.59847,2.48098,0.11592,0.00157,0,0.599676,0.555181,0.564801,0.319041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731
55,8666.12,2.01077,1.18401,1.0672,1.6564,0.85976,0.97136,2.53285,2.42225,0.10916,0.00143,0,0.618629,0.546902,0.568376,0.322487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145
56,8810.66,1.99642,1.18079,1.06484,1.6514,0.85342,0.96636,2.54507,2.42715,0.11638,0.00154,0,0.627988,0.549425,0.572051,0.324961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531
57,8956.67,1.99469,1.17349,1.06677,1.64832,0.85467,0.97002,2.55064,2.43523,0.11379,0.00161,0,0.612455,0.555957,0.5733,0.324508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
58,9102.51,1.98516,1.15974,1.06261,1.63514,0.84916,0.9682,2.54796,2.42939,0.11702,0.00155,0,0.623018,0.55296,0.573523,0.326435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122
59,9248.98,1.98157,1.16688,1.0612,1.63319,0.84345,0.96644,2.61733,2.49976,0.11601,0.00156,0,0.614242,0.55928,0.57541,0.328673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
60,9393.94,1.9773,1.1596,1.05843,1.63129,0.8439,0.96401,2.59207,2.47376,0.1167,0.00161,0,0.619024,0.559544,0.577731,0.330418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478
61,9540.04,1.96305,1.14694,1.05604,1.62219,0.83362,0.96331,2.61946,2.50394,0.11402,0.0015,0,0.618398,0.56274,0.579684,0.332082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
62,9685.14,1.96759,1.14684,1.05597,1.63063,0.83774,0.96428,2.55718,2.44153,0.11415,0.00151,0,0.620108,0.566232,0.581212,0.333618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427
63,9829.9,1.95703,1.14013,1.05019,1.62731,0.83524,0.95915,2.47297,2.35478,0.11656,0.00164,0,0.628321,0.564029,0.583174,0.334522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
64,9976.64,1.95311,1.13642,1.04326,1.62614,0.83626,0.95642,2.51552,2.40101,0.11289,0.00162,0,0.636056,0.563608,0.585467,0.335149,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631
65,10124.1,1.93315,1.12721,1.04519,1.61365,0.82647,0.95929,2.42972,2.31854,0.10962,0.00155,0,0.640536,0.564338,0.587431,0.337555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
66,10270.7,1.94717,1.13308,1.04881,1.62273,0.83141,0.95964,2.42411,2.31202,0.1105,0.00158,0,0.634858,0.571012,0.590281,0.339638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886
