epoch,tcld_loss,ncld_loss,loc_cold,candidate_count,target_candidate_count,nontarget_candidate_count,tcld_terms,ncld_terms,candidate_iou_mean,candidate_iou_positive_count,effective_iwm_weight_mean
26,0,0.0009817027,0.0019634054,29756.137,29756.137,59512.273,0,272.63617,0,0,1
27,0,0.00098329515,0.0019665903,30282.637,30282.637,60565.273,0,271.53595,0,0,1
28,0,0.00096393545,0.0019278709,29786.828,29786.828,59573.656,0,271.66666,0,0,1
29,0,0.00096807565,0.0019361513,29680.871,29680.871,59361.742,0,269.76688,0,0,1
30,0,0.00096391945,0.0019278389,28602.918,28602.918,57205.836,0,270.80392,0,0,1
31,0,0.00097849057,0.0019569811,28957.23,28957.23,57914.461,0,271.33331,0,0,1
32,0,0.00096404675,0.0019280935,28464.771,28464.771,56929.543,0,270.20477,0,0,1
33,0,0.00097310019,0.0019462004,28197.209,28197.209,56394.418,0,269.93027,0,0,1
34,0,0.00098249468,0.0019649894,28061.898,28061.898,56123.797,0,271.08713,0,0,1
35,0,0.00098950125,0.0019790025,27571.387,27571.387,55142.773,0,270.9281,0,0,1
36,0,0.000983509,0.001967018,27445.068,27445.068,54890.137,0,271.54031,0,0,1
37,0,0.00095519505,0.0019103901,26954.127,26954.127,53908.254,0,270.74072,0,0,1
38,0,0.00098854734,0.0019770947,26910.719,26910.719,53821.438,0,269.88452,0,0,1
39,0,0.00095682102,0.001913642,26403.664,26403.664,52807.328,0,269.24399,0,0,1
40,0,0.00098076172,0.0019615234,25964.018,25964.018,51928.035,0,269.49454,0,0,1
41,0,0.00096834474,0.0019366895,26020.797,26020.797,52041.594,0,268.89758,0,0,1
42,0,0.00094691332,0.0018938266,26117.441,26117.441,52234.883,0,270.47711,0,0,1
43,0,0.00095582602,0.001911652,25815.854,25815.854,51631.707,0,271.32898,0,0,1
44,0,0.00097619556,0.0019523911,25011.607,25011.607,50023.215,0,269.84314,0,0,1
45,0,0.00098212599,0.001964252,24608.16,24608.16,49216.32,0,269.75162,0,0,1
46,0,0.00097565865,0.0019513173,25601.275,25601.275,51202.551,0,269.34421,0,0,1
47,0,0.00099383504,0.0019876701,24840.334,24840.334,49680.668,0,269.76251,0,0,1
48,0,0.00097233563,0.0019446713,24240.268,24240.268,48480.535,0,269.40741,0,0,1
49,0,0.00095944491,0.0019188898,24149.762,24149.762,48299.523,0,268.62091,0,0,1
50,0,0.00094916072,0.0018983214,23340.105,23340.105,46680.211,0,266.67755,0,0,1
51,0,0.00098580727,0.0019716145,23150.018,23150.018,46300.035,0,266.1525,0,0,1
52,0,0.00099157717,0.0019831543,22788.881,22788.881,45577.762,0,267.43353,0,0,1
53,0,0.00095849182,0.0019169836,22873.625,22873.625,45747.25,0,267.53375,0,0,1
54,0,0.00096907833,0.0019381567,22633.547,22633.547,45267.094,0,266.83661,0,0,1
55,0,0.00096466881,0.0019293376,22674.678,22674.678,45349.355,0,267.0806,0,0,1
56,0,0.00094377587,0.0018875517,22292.205,22292.205,44584.41,0,268.63834,0,0,1
57,0,0.00094136148,0.001882723,22131.584,22131.584,44263.168,0,266.51196,0,0,1
58,0,0.00096085074,0.0019217015,21873.227,21873.227,43746.453,0,265.45752,0,0,1
59,0,0.0009458065,0.001891613,22336.453,22336.453,44672.906,0,265.19608,0,0,1
60,0,0.00095171441,0.0019034288,22618.574,22618.574,45237.148,0,266.19388,0,0,1
61,0,0.00095481449,0.001909629,21726.98,21726.98,43453.961,0,266.46185,0,0,1
62,0,0.00096874876,0.0019374975,21932.896,21932.896,43865.793,0,266.75598,0,0,1
63,0,0.00095607783,0.0019121557,21527.252,21527.252,43054.504,0,266.41394,0,0,1
64,0,0.00095462648,0.001909253,21201.803,21201.803,42403.605,0,265.0697,0,0,1
65,0,0.0009702369,0.0019404738,21133.205,21133.205,42266.41,0,264.28976,0,0,1
66,0,0.00095584965,0.0019116993,20976.281,20976.281,41952.562,0,263.66449,0,0,1
67,0,0.00096368336,0.0019273667,21195.176,21195.176,42390.352,0,263.89542,0,0,1
68,0,0.00094494759,0.0018898952,21006.541,21006.541,42013.082,0,265.0806,0,0,1
69,0,0.00099313923,0.0019862785,20960.588,20960.588,41921.176,0,263.23746,0,0,1
70,0,0.00096565357,0.0019313071,20806.088,20806.088,41612.176,0,263.85184,0,0,1
71,0,0.00095853867,0.0019170773,20655.121,20655.121,41310.242,0,262.76688,0,0,1
72,0,0.00093619764,0.0018723953,20229.623,20229.623,40459.246,0,266.91284,0,0,1
73,0,0.0009631844,0.0019263688,20450.359,20450.359,40900.719,0,263.94116,0,0,1
74,0,0.00096292055,0.0019258411,20520.135,20520.135,41040.27,0,266.25272,0,0,1
75,0,0.00093081669,0.0018616334,20012.963,20012.963,40025.926,0,262.52286,0,0,1
76,0,0.0009468447,0.0018936894,20425.656,20425.656,40851.312,0,262.0806,0,0,1
77,0,0.00097017153,0.0019403431,20790.953,20790.953,41581.906,0,263.33987,0,0,1
78,0,0.00093691709,0.0018738342,20108.381,20108.381,40216.762,0,263.33551,0,0,1
79,0,0.00095247349,0.001904947,19742.145,19742.145,39484.289,0,262.46185,0,0,1
80,0,0.00096316636,0.0019263327,19673.068,19673.068,39346.137,0,262.41394,0,0,1
81,0,0.00091020041,0.0018204008,19618.287,19618.287,39236.574,0,260.42264,0,0,1
82,0,0.00094149041,0.0018829808,19110.717,19110.717,38221.434,0,258.81046,0,0,1
83,0,0.00095256936,0.0019051387,19448.725,19448.725,38897.449,0,260.10239,0,0,1
84,0,0.0009279832,0.0018559664,20616.371,20616.371,41232.742,0,261.68628,0,0,1
85,0,0.00097181817,0.0019436363,20853.744,20853.744,41707.488,0,265.93027,0,0,1
86,0,0.00095190009,0.0019038002,19840.668,19840.668,39681.336,0,263.42047,0,0,1
87,0,0.00092826079,0.0018565216,19640.953,19640.953,39281.906,0,263.49454,0,0,1
88,0,0.00092560006,0.0018512001,20439.27,20439.27,40878.539,0,264.05011,0,0,1
89,0,0.00093180977,0.0018636195,19361,19361,38722,0,262.26144,0,0,1
90,0,0.00093710254,0.0018742051,19251.846,19251.846,38503.691,0,263.74072,0,0,1
91,0,0.00091639633,0.0018327927,19243.285,19243.285,38486.57,0,264.04575,0,0,1
92,0,0.00092326925,0.0018465385,18812.701,18812.701,37625.402,0,261.40088,0,0,1
93,0,0.00092562055,0.0018512411,19114.752,19114.752,38229.504,0,260.73856,0,0,1
94,0,0.00097606599,0.001952132,19077.889,19077.889,38155.777,0,262.33768,0,0,1
95,0,0.00095124316,0.0019024863,19091.771,19091.771,38183.543,0,258.98474,0,0,1
96,0,0.00092563842,0.0018512768,18542.779,18542.779,37085.559,0,260.49237,0,0,1
97,0,0.00091109145,0.0018221829,18547.795,18547.795,37095.59,0,260.7037,0,0,1
98,0,0.00091180432,0.0018236086,18716.773,18716.773,37433.547,0,259.28976,0,0,1
99,0,0.00090354256,0.0018070851,18440.666,18440.666,36881.332,0,259.70807,0,0,1
100,0,0.00094243808,0.0018848762,18497.619,18497.619,36995.238,0,258.96295,0,0,1
101,0,0.00093299733,0.0018659947,18213.521,18213.521,36427.043,0,258.09369,0,0,1
102,0,0.00093453482,0.0018690696,18102.652,18102.652,36205.305,0,260.05228,0,0,1
