epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_alpha_sep,effective_lambda_residual_aux,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
15,b,0.0029013669333483446,0.0009671223111161149,0.0029013669333483446,1.02464,0.5083,0.83038,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
16,b,0.0028869611057792607,0.000962320368593087,0.0028869611057792607,1.02583,0.50672,0.83093,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
17,b,0.0028716150045992625,0.0009572050015330874,0.0028716150045992625,1.02464,0.50856,0.83072,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
18,b,0.002855339147259543,0.000951779715753181,0.002855339147259543,1.02263,0.50639,0.82972,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
19,b,0.002838144688419726,0.0009460482294732421,0.002838144688419726,1.02597,0.50676,0.83078,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
20,b,0.0028200434123030185,0.0009400144707676729,0.0028200434123030185,1.02382,0.50625,0.83205,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
21,b,0.0028010477246198915,0.0009336825748732972,0.0028010477246198915,1.02872,0.5081,0.83258,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
22,b,0.002781170644065827,0.0009270568813552756,0.002781170644065827,1.02596,0.5085,0.83086,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
23,b,0.002760425793398955,0.0009201419311329849,0.002760425793398955,1.01472,0.504,0.83036,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
24,b,0.0027388273901036934,0.0009129424633678978,0.0027388273901036934,1.02253,0.5064,0.8312,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
25,b,0.002716390236646797,0.000905463412215599,0.002716390236646797,1.02366,0.5064,0.83099,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
26,b,0.002693129710332484,0.0008977099034441614,0.002693129710332484,1.01698,0.50277,0.83022,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
27,b,0.002669061752763602,0.0008896872509212006,0.002669061752763602,1.01716,0.50521,0.8303,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
28,b,0.002644202858916046,0.0008814009529720153,0.002644202858916046,1.01813,0.50191,0.82943,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
29,b,0.0026185700658339305,0.0008728566886113102,0.0026185700658339305,1.01314,0.50177,0.82734,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
30,b,0.002592180940953247,0.0008640603136510824,0.002592180940953247,1.01053,0.49877,0.82966,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
31,b,0.002565053570062023,0.000855017856687341,0.002565053570062023,1.01335,0.49941,0.8308,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
32,b,0.002537206544905225,0.0008457355149684083,0.002537206544905225,1.00753,0.49979,0.82862,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
33,b,0.002508658950442905,0.0008362196501476349,0.002508658950442905,1.00408,0.49638,0.82972,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
34,b,0.002479430351770323,0.000826476783923441,0.002479430351770323,1.00693,0.49683,0.82982,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
35,b,0.0024495407807090088,0.0008165135935696696,0.0024495407807090088,1.00533,0.4963,0.82815,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
36,b,0.0024190107220779505,0.0008063369073593168,0.0024190107220779505,1.00893,0.49744,0.82734,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
37,b,0.002387861099654323,0.0007959536998847743,0.002387861099654323,1.0064,0.49612,0.83011,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
38,b,0.002356113261833377,0.0007853710872777923,0.002356113261833377,1.00074,0.49715,0.82703,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
39,b,0.0023237889669973154,0.0007745963223324385,0.0023237889669973154,0.999,0.49412,0.82747,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
40,b,0.002290910368603184,0.0007636367895343947,0.002290910368603184,0.99704,0.49295,0.82762,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
41,b,0.0022575000000000004,0.0007525,0.0022575000000000004,1.00023,0.49746,0.8282,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
42,b,0.0022235807589855187,0.0007411935863285062,0.0022235807589855187,0.99348,0.49308,0.827,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
43,b,0.0021891758921132273,0.0007297252973710758,0.0021891758921132273,0.99047,0.49308,0.82749,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
44,b,0.0021543089787603186,0.0007181029929201061,0.0021543089787603186,0.98936,0.48908,0.82679,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
45,b,0.0021190039149675635,0.0007063346383225212,0.0021190039149675635,0.98797,0.49085,0.82582,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
46,b,0.0020832848970621584,0.0006944282990207195,0.0020832848970621584,0.9894,0.48912,0.82683,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
47,b,0.002047176405074771,0.0006823921350249237,0.002047176405074771,0.98686,0.49089,0.82768,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
48,b,0.0020107031859621497,0.0006702343953207166,0.0020107031859621497,0.97957,0.48567,0.82392,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
49,b,0.001973890236646797,0.0006579634122155991,0.001973890236646797,0.97929,0.48756,0.82713,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
50,b,0.0019367627868853254,0.0006455875956284418,0.0019367627868853254,0.97526,0.48355,0.82423,0.0,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.0,0.0,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
51,b,0.0018993462819772433,0.0006331154273257478,0.0018993462819772433,0.96963,0.48184,0.82258,0.24211,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.02,0.02,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
52,b,0.0018616663653260195,0.0006205554551086731,0.0018616663653260195,0.9774,0.48563,0.8243,0.36305,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.04,0.04,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
53,b,0.0018237488608643722,0.0006079162869547908,0.0018237488608643722,0.97094,0.48256,0.82502,0.23207,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.06,0.06,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
54,b,0.001785619755355839,0.000595206585118613,0.001785619755355839,0.97293,0.48355,0.8247,0.147,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.08,0.08,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
55,b,0.001747305180584743,0.0005824350601949143,0.001747305180584743,0.96837,0.48342,0.82441,0.12802,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.1,0.1,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
56,b,0.0017088313954467767,0.0005696104651489256,0.0017088313954467767,0.97053,0.48163,0.82611,0.14568,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.12,0.12,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
57,b,0.0016702247679524656,0.0005567415893174885,0.0016702247679524656,0.969,0.48184,0.82423,0.14168,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.14,0.14,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
58,b,0.0016315117571558497,0.0005438372523852833,0.0016315117571558497,0.97042,0.48005,0.82342,0.14491,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.16,0.16,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
59,b,0.0015927188950207716,0.0005309062983402572,0.0015927188950207716,0.9675,0.47858,0.82407,0.14297,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.18,0.18,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
60,b,0.0015538727682371913,0.0005179575894123971,0.0015538727682371913,0.96675,0.47905,0.8245,0.16069,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.2,0.2,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
61,b,0.0015150000000000003,0.0005050000000000001,0.0015150000000000003,0.96363,0.4784,0.82156,0.15559,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.22,0.22,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
62,b,0.0014761272317628084,0.0004920424105876028,0.0014761272317628084,0.96,0.47688,0.82496,0.15898,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.24,0.24,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
63,b,0.001437281104979229,0.000479093701659743,0.001437281104979229,0.95857,0.47622,0.82216,0.17669,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.26,0.26,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
64,b,0.0013984882428441504,0.00046616274761471677,0.0013984882428441504,0.95983,0.47733,0.82448,0.24141,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.28,0.28,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
65,b,0.0013597752320475347,0.0004532584106825116,0.0013597752320475347,0.95893,0.4763,0.82529,0.21412,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.3,0.3,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
66,b,0.0013211686045532238,0.0004403895348510746,0.0013211686045532238,0.95712,0.47612,0.82445,0.2392,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.32,0.32,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
67,b,0.0012826948194152575,0.0004275649398050858,0.0012826948194152575,0.95244,0.47229,0.82529,0.24358,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.34,0.34,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
68,b,0.0012443802446441613,0.0004147934148813871,0.0012443802446441613,0.95494,0.4749,0.82445,0.20452,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.36,0.36,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
69,b,0.0012062511391356273,0.00040208371304520905,0.0012062511391356273,0.95558,0.4731,0.82277,0.21503,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.38,0.38,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
70,b,0.0011683336346739806,0.00038944454489132685,0.0011683336346739806,0.94372,0.46969,0.82234,0.22799,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.4,0.4,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
71,b,0.0011306537180227568,0.0003768845726742522,0.0011306537180227568,0.94621,0.47082,0.82095,0.24495,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.42,0.42,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
72,b,0.001093237213114675,0.0003644124043715583,0.001093237213114675,0.94776,0.46973,0.82288,0.23385,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.44,0.44,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
73,b,0.001056109763353203,0.0003520365877844011,0.001056109763353203,0.94371,0.46928,0.82101,0.25053,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.46,0.46,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
74,b,0.0010192968140378502,0.00033976560467928343,0.0010192968140378502,0.95043,0.47133,0.8196,0.27483,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.48,0.48,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
75,b,0.000982823594925229,0.0003276078649750763,0.000982823594925229,0.94136,0.46605,0.82073,0.24485,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.5,0.5,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
76,b,0.000946715102937842,0.00031557170097928065,0.000946715102937842,0.94131,0.46861,0.82262,0.2872,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.52,0.52,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
77,b,0.0009109960850324368,0.00030366536167747893,0.0009109960850324368,0.93375,0.46352,0.82174,0.26681,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.54,0.54,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
78,b,0.0008756910212396823,0.00029189700707989407,0.0008756910212396823,0.92902,0.46285,0.82154,0.29623,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.56,0.56,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
