epoch,tcld_loss,ncld_loss,loc_cold,candidate_count,target_candidate_count,nontarget_candidate_count,tcld_terms,ncld_terms,candidate_iou_mean,candidate_iou_positive_count,effective_iwm_weight_mean
67,0.00079994928,0,0.00079994928,17211.4,17211.4,34422.801,184.36165,0,0,0,1
68,0.00078609661,0,0.00078609661,16997.008,16997.008,33994.016,186.05882,0,0,0,1
69,0.00079005142,0,0.00079005142,17125.641,17125.641,34251.281,183.7037,0,0,0,1
70,0.00078784308,0,0.00078784308,17119.195,17119.195,34238.391,185.0305,0,0,0,1
71,0.0007865493,0,0.0007865493,17065.629,17065.629,34131.258,183.00217,0,0,0,1
72,0.00075990969,0,0.00075990969,16893.857,16893.857,33787.715,184.54683,0,0,0,1
73,0.00076834828,0,0.00076834828,16696.564,16696.564,33393.129,182.2549,0,0,0,1
74,0.00076473854,0,0.00076473854,17270.57,17270.57,34541.141,187.33115,0,0,0,1
75,0.0007799578,0,0.0007799578,16963.426,16963.426,33926.852,182.84531,0,0,0,1
76,0.00079488271,0,0.00079488271,17160.602,17160.602,34321.203,181.90413,0,0,0,1
77,0.00080345856,0,0.00080345856,17202.377,17202.377,34404.754,183.49237,0,0,0,1
78,0.0007890783,0,0.0007890783,17271.715,17271.715,34543.43,186.62962,0,0,0,1
79,0.00078931003,0,0.00078931003,16578.98,16578.98,33157.961,181.37254,0,0,0,1
80,0.0007795897,0,0.0007795897,16548.02,16548.02,33096.039,180.43137,0,0,0,1
81,0.00075292832,0,0.00075292832,16336.328,16336.328,32672.656,178.37036,0,0,0,1
82,0.00080184347,0,0.00080184347,16443.604,16443.604,32887.207,179.67102,0,0,0,1
83,0.00079489144,0,0.00079489144,16506.623,16506.623,33013.246,180.5098,0,0,0,1
84,0.00076018641,0,0.00076018641,16354.248,16354.248,32708.496,180.53812,0,0,0,1
85,0.00077925058,0,0.00077925058,16379.747,16379.747,32759.494,181.939,0,0,0,1
86,0.00080379733,0,0.00080379733,16824.033,16824.033,33648.066,184.6732,0,0,0,1
87,0.00079004985,0,0.00079004985,17202.945,17202.945,34405.891,184.05228,0,0,0,1
88,0.00074945972,0,0.00074945972,16435.238,16435.238,32870.477,179.6122,0,0,0,1
89,0.0007492553,0,0.0007492553,15950.978,15950.978,31901.955,180.73203,0,0,0,1
90,0.00076397537,0,0.00076397537,15906.185,15906.185,31812.369,179.48366,0,0,0,1
91,0.00074869924,0,0.00074869924,15997.37,15997.37,31994.74,179.47713,0,0,0,1
92,0.00076323299,0,0.00076323299,16116.595,16116.595,32233.189,179.67102,0,0,0,1
93,0.00080576818,0,0.00080576818,18147.059,18147.059,36294.117,187.183,0,0,0,1
94,0.00079830404,0,0.00079830404,17114.068,17114.068,34228.137,184.97168,0,0,0,1
