epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,91.4346,2.89092,3.47155,1.66374,0.51066,0.15873,0.09989,0.03189,2.82976,2.51735,1.43737,0.00332607,0.00332607,0.0700654
2,177.801,2.82979,2.53976,1.45998,0.54824,0.18891,0.14108,0.04959,2.85857,2.2405,1.40765,0.00664292,0.00664292,0.0400489
3,265.994,2.9288,2.51722,1.45885,0.5111,0.15109,0.09112,0.02829,2.96019,2.73452,1.4714,0.00994327,0.00994327,0.0100159
4,345.516,2.97747,2.53181,1.48068,0.21687,0.17404,0.11002,0.03761,2.93606,2.73499,1.39631,0.00992575,0.00992575,0.00992575
5,433.458,2.8785,2.40686,1.44641,0.26543,0.21714,0.16282,0.06021,2.76953,2.25558,1.34179,0.009901,0.009901,0.009901
6,515.268,2.8003,2.32622,1.41003,0.3385,0.21261,0.17765,0.06942,2.69495,2.10519,1.31019,0.00987625,0.00987625,0.00987625
7,600.813,2.73718,2.27047,1.39735,0.32257,0.23125,0.19591,0.07429,2.65318,2.03021,1.32047,0.0098515,0.0098515,0.0098515
8,690.994,2.70983,2.2043,1.37745,0.31613,0.2331,0.17629,0.06211,2.68716,2.81859,1.31746,0.00982675,0.00982675,0.00982675
9,771.513,2.70368,2.176,1.36004,0.39059,0.24003,0.22678,0.08927,2.62585,2.07453,1.29299,0.009802,0.009802,0.009802
10,865.398,2.67741,2.15608,1.35335,0.35473,0.25407,0.22735,0.08934,2.623,2.11594,1.29684,0.00977725,0.00977725,0.00977725
11,950.697,2.6382,2.12907,1.34157,0.39333,0.24408,0.22411,0.08862,2.60815,1.95421,1.27561,0.0097525,0.0097525,0.0097525
12,1041.33,2.63923,2.10238,1.33787,0.40908,0.27188,0.25677,0.10134,2.60078,1.91983,1.2591,0.00972775,0.00972775,0.00972775
13,1129.75,2.58894,2.06638,1.31988,0.34925,0.2625,0.22532,0.08975,2.55082,2.17765,1.24314,0.009703,0.009703,0.009703
14,1210.26,2.597,2.05127,1.31878,0.36543,0.23293,0.20499,0.08491,2.72363,2.194,1.30838,0.00967825,0.00967825,0.00967825
15,1296.72,2.59386,2.04255,1.30737,0.40343,0.28533,0.2643,0.11245,2.48652,1.84398,1.23819,0.0096535,0.0096535,0.0096535
16,1380.82,2.58325,2.03547,1.29852,0.39296,0.27628,0.2626,0.11461,2.50302,1.94733,1.22999,0.00962875,0.00962875,0.00962875
17,1467.62,2.56844,2.01585,1.3041,0.36803,0.27986,0.25433,0.10919,2.48543,1.87672,1.22989,0.009604,0.009604,0.009604
18,1555.54,2.5531,1.97607,1.28807,0.6772,0.25121,0.27156,0.11141,2.49243,1.73738,1.22372,0.00957925,0.00957925,0.00957925
19,1640.75,2.54804,1.98476,1.29179,0.43406,0.30547,0.29565,0.12626,2.44082,1.7412,1.20743,0.0095545,0.0095545,0.0095545
20,1728.52,2.53989,1.96988,1.28855,0.44101,0.32097,0.29999,0.12859,2.42224,1.71888,1.19786,0.00952975,0.00952975,0.00952975
21,1810.98,2.53372,1.96031,1.28921,0.43621,0.30312,0.29875,0.13241,2.41179,1.67932,1.19785,0.009505,0.009505,0.009505
22,1897.51,2.50239,1.94426,1.27568,0.44024,0.31567,0.30003,0.13073,2.42646,1.66838,1.19998,0.00948025,0.00948025,0.00948025
23,1980.51,2.50822,1.93258,1.27001,0.42978,0.32923,0.31594,0.14254,2.38,1.61569,1.18389,0.0094555,0.0094555,0.0094555
24,2062.83,2.49516,1.91788,1.27203,0.43204,0.29701,0.28367,0.1268,2.50536,1.83862,1.21684,0.00943075,0.00943075,0.00943075
25,2151.72,2.48773,1.93548,1.27511,0.46118,0.31749,0.3096,0.13801,2.42183,1.69902,1.19586,0.009406,0.009406,0.009406
26,2233.31,2.48023,1.9086,1.25646,0.42424,0.31753,0.30654,0.13615,2.39853,1.70147,1.18938,0.00938125,0.00938125,0.00938125
27,2319.86,2.49739,1.89389,1.25634,0.40999,0.32515,0.3094,0.1427,2.39123,1.65557,1.17829,0.0093565,0.0093565,0.0093565
28,2411.02,2.48493,1.89256,1.25908,0.44802,0.34127,0.32324,0.14312,2.38949,1.66689,1.18436,0.00933175,0.00933175,0.00933175
29,2493.47,2.47441,1.88672,1.24725,0.44144,0.3438,0.32704,0.14411,2.39253,1.61068,1.18299,0.009307,0.009307,0.009307
30,2589.69,2.46891,1.87538,1.24857,0.43969,0.35091,0.33612,0.15574,2.37551,1.59086,1.18068,0.00928225,0.00928225,0.00928225
31,2676.18,2.46028,1.86672,1.24686,0.46042,0.35697,0.33962,0.15242,2.36285,1.57813,1.17069,0.0092575,0.0092575,0.0092575
32,2761.87,2.45372,1.84674,1.24649,0.50991,0.34866,0.3512,0.16343,2.32452,1.53531,1.15985,0.00923275,0.00923275,0.00923275
33,2851.14,2.45704,1.86692,1.25082,0.46235,0.358,0.34871,0.16097,2.32751,1.56843,1.15844,0.009208,0.009208,0.009208
34,2934.79,2.43423,1.84388,1.24935,0.46701,0.35057,0.34551,0.15905,2.34859,1.55748,1.16026,0.00918325,0.00918325,0.00918325
35,3026.86,2.43047,1.8367,1.25036,0.46211,0.37468,0.36215,0.16937,2.32771,1.53086,1.15552,0.0091585,0.0091585,0.0091585
36,3115.77,2.43318,1.84364,1.24702,0.48428,0.36172,0.36119,0.17138,2.29263,1.5224,1.14728,0.00913375,0.00913375,0.00913375
37,3199.73,2.42226,1.8325,1.24438,0.45782,0.37477,0.36433,0.17089,2.30542,1.51924,1.15219,0.009109,0.009109,0.009109
38,3286.98,2.43397,1.82318,1.233,0.46178,0.37515,0.3654,0.17267,2.29531,1.50315,1.1502,0.00908425,0.00908425,0.00908425
39,3373.81,2.43889,1.82798,1.23827,0.46966,0.38339,0.3692,0.17419,2.29577,1.508,1.14815,0.0090595,0.0090595,0.0090595
40,3460.73,2.43498,1.82591,1.23418,0.48186,0.38881,0.37218,0.17709,2.28688,1.50396,1.14697,0.00903475,0.00903475,0.00903475
41,3550.58,2.4395,1.8193,1.2306,0.4945,0.37692,0.37452,0.1794,2.2853,1.4931,1.14454,0.00901,0.00901,0.00901
42,3636.11,2.41704,1.80757,1.22532,0.4943,0.38075,0.38049,0.18308,2.26764,1.4864,1.13646,0.00898525,0.00898525,0.00898525
43,3718.43,2.40899,1.80071,1.22833,0.50423,0.38622,0.38678,0.18684,2.25458,1.46445,1.13068,0.0089605,0.0089605,0.0089605
