epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,115.797,2.05779,1.36807,1.13058,0,0.00835,0.00368,0.15371,0.8841,3.57807,0.04959,0.00368,2.43529,2.43161,0.49414,0.06731,0.46238,0.49448,0.753,0.64724,0.69367,0.41288,1.52542,0.82603,0.90969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41288,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,233.967,1.92788,1.19131,1.06305,0,0.00802,0.00405,0.15373,0.89187,0.67308,0.03528,0.00405,2.44632,2.44226,0.49626,0.06764,0.46565,0.49659,0.70756,0.60502,0.64499,0.36359,1.65287,0.95789,0.94741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36359,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,356.578,2.08898,1.35241,1.09784,0,0.00762,0.00573,0.15394,0.95916,0.61059,0.02104,0.00573,2.46052,2.4548,0.50048,0.07049,0.46969,0.50082,0.41375,0.36209,0.31897,0.1455,2.37588,1.66371,1.1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1455,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,478.291,2.30825,1.60874,1.17903,0,0.00728,0.00605,0.15384,1.02139,0.62178,0.01321,0.00605,2.46874,2.46268,0.50542,0.07377,0.47264,0.5058,0.48332,0.37179,0.35284,0.14034,2.32792,1.57719,1.17079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14034,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,597.879,2.31076,1.59791,1.17935,0,0.00696,0.00601,0.15384,1.01997,0.65086,0.01028,0.00601,2.47531,2.4693,0.50656,0.07518,0.4743,0.50692,0.48821,0.38893,0.3879,0.17549,2.3355,1.69809,1.15428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17549,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,713.227,2.30486,1.57022,1.16711,0,0.00671,0.0059,0.15382,1.01763,0.61804,0.00893,0.0059,2.47987,2.47398,0.50848,0.07674,0.47639,0.50886,0.58434,0.38262,0.40524,0.19166,2.2251,1.43077,1.13636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19166,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,836.041,2.26503,1.53215,1.16058,0,0.00649,0.00529,0.15373,1.00142,0.655,0.00803,0.00529,2.47403,2.46873,0.50628,0.07744,0.46992,0.50673,0.50747,0.40879,0.40618,0.18079,2.25222,1.46241,1.13225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18079,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,955.028,2.2425,1.50861,1.15588,0,0.0063,0.00488,0.15367,0.99629,0.701,0.00747,0.00488,2.46674,2.46186,0.50545,0.07981,0.46957,0.50587,0.44051,0.39115,0.37794,0.17359,2.28516,1.452,1.14926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17359,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,1076.28,2.21452,1.46422,1.13566,0,0.00614,0.00485,0.15367,0.97821,0.66649,0.00707,0.00485,2.45631,2.45145,0.50535,0.07921,0.472,0.50574,0.50814,0.35853,0.35665,0.16469,2.35606,1.61473,1.15929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16469,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,1192.28,2.20734,1.47146,1.13447,0,0.00603,0.00477,0.15366,0.98113,0.72261,0.00672,0.00477,2.45297,2.44819,0.5087,0.07937,0.47531,0.50909,0.54369,0.42816,0.43949,0.21069,2.19075,1.38859,1.1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21069,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
