               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.059744,           0.0063464,           0.0021413,             0.59398,             0.44769,             0.44347,             0.20334,            0.051238,           0.0042511,          0.00081101,            0.005545,            0.005545,            0.005545
                  36,            0.059118,           0.0063509,           0.0023757,             0.60514,             0.44655,             0.45198,             0.21208,            0.050515,           0.0042256,          0.00072073,           0.0054212,           0.0054212,           0.0054212
                  37,            0.059095,           0.0064268,           0.0023312,             0.60421,             0.45122,             0.46076,             0.21834,            0.049656,           0.0042116,          0.00073794,           0.0052975,           0.0052975,           0.0052975
                  38,            0.058623,            0.006435,           0.0021353,             0.59811,             0.45311,             0.45758,             0.21582,            0.049789,           0.0042106,          0.00078218,           0.0051737,           0.0051737,           0.0051737
                  39,            0.058622,           0.0063577,           0.0022697,             0.60148,             0.45578,             0.46265,             0.21794,            0.049315,           0.0041995,          0.00080093,             0.00505,             0.00505,             0.00505
                  40,            0.058688,            0.006368,           0.0021241,             0.58975,              0.4588,             0.46713,             0.22603,            0.049087,           0.0041945,          0.00075246,           0.0049263,           0.0049263,           0.0049263
                  41,            0.057962,            0.006285,           0.0019873,             0.60478,             0.47267,             0.47676,              0.2281,            0.048888,           0.0041562,          0.00070299,           0.0048025,           0.0048025,           0.0048025
                  42,            0.058052,            0.006284,           0.0020075,             0.60163,             0.48088,              0.4825,             0.23799,            0.048464,           0.0041291,          0.00069396,           0.0046788,           0.0046788,           0.0046788
                  43,             0.05714,           0.0062174,           0.0019707,             0.62758,             0.47565,             0.48142,             0.23568,            0.048414,           0.0041099,          0.00067833,            0.004555,            0.004555,            0.004555
                  44,            0.056965,           0.0062458,           0.0020086,             0.61886,             0.47706,             0.48436,             0.23479,            0.048092,           0.0041105,          0.00068515,           0.0044313,           0.0044313,           0.0044313
                  45,            0.057109,           0.0062444,           0.0020684,             0.61713,             0.48361,             0.48314,             0.23233,            0.048222,           0.0041016,          0.00069731,           0.0043075,           0.0043075,           0.0043075
                  46,            0.057022,            0.006249,           0.0019107,             0.62194,             0.48298,             0.48755,             0.23516,            0.047775,           0.0040843,          0.00068797,           0.0041837,           0.0041837,           0.0041837
                  47,            0.056473,           0.0062561,           0.0020496,             0.62031,             0.48275,              0.4905,             0.23856,             0.04736,           0.0040789,          0.00064593,             0.00406,             0.00406,             0.00406
                  48,            0.056094,           0.0062302,           0.0018654,             0.61693,             0.49002,             0.49355,             0.24191,            0.047076,           0.0040487,          0.00060377,           0.0039362,           0.0039362,           0.0039362
                  49,            0.056278,           0.0061877,           0.0020451,             0.61093,             0.49245,             0.49478,             0.24266,            0.046974,           0.0040322,          0.00059282,           0.0038125,           0.0038125,           0.0038125
                  50,            0.055553,           0.0061042,           0.0019466,             0.62532,             0.48952,             0.49376,             0.24321,            0.046637,           0.0040186,          0.00059052,           0.0036888,           0.0036888,           0.0036888
                  51,            0.055741,           0.0061722,           0.0019271,             0.62076,             0.50292,             0.50246,             0.24882,            0.046495,           0.0039957,          0.00057465,            0.003565,            0.003565,            0.003565
                  52,             0.05514,           0.0061747,           0.0018493,              0.6234,             0.50766,             0.50892,             0.25376,            0.046359,            0.003973,          0.00057801,           0.0034413,           0.0034413,           0.0034413
                  53,            0.054529,           0.0060521,            0.001863,             0.62657,             0.51184,             0.51396,             0.25783,            0.046067,           0.0039531,          0.00057269,           0.0033175,           0.0033175,           0.0033175
                  54,            0.054565,           0.0060145,           0.0017788,             0.63254,             0.51336,             0.51673,             0.26073,            0.045846,           0.0039424,          0.00057305,           0.0031938,           0.0031938,           0.0031938
                  55,            0.054199,           0.0060661,           0.0017619,             0.62642,             0.51629,             0.51912,               0.261,            0.045605,           0.0039288,          0.00056246,             0.00307,             0.00307,             0.00307
                  56,            0.054059,           0.0060592,           0.0017806,             0.63226,             0.51823,             0.51955,              0.2629,            0.045362,           0.0039198,          0.00052827,           0.0029462,           0.0029462,           0.0029462
                  57,            0.053409,           0.0060092,           0.0017469,             0.64355,             0.51852,             0.52451,             0.26768,            0.045107,           0.0039013,          0.00051103,           0.0028225,           0.0028225,           0.0028225
                  58,            0.053426,           0.0060095,           0.0016657,             0.65914,             0.51894,             0.52916,             0.27026,            0.044839,           0.0038861,          0.00050392,           0.0026987,           0.0026987,           0.0026987
                  59,            0.052951,           0.0058889,            0.001611,             0.66125,              0.5223,             0.53335,             0.27269,            0.044671,           0.0038692,          0.00049868,            0.002575,            0.002575,            0.002575
                  60,            0.052839,           0.0060655,           0.0016078,             0.65622,               0.528,             0.53662,             0.27529,            0.044505,           0.0038558,          0.00049697,           0.0024513,           0.0024513,           0.0024513
