               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,             0.05221,           0.0058803,           0.0015594,             0.66847,             0.53258,             0.54505,             0.28451,            0.044314,           0.0038246,          0.00043027,           0.0024513,           0.0024513,           0.0024513
                  63,            0.051274,           0.0058541,           0.0015555,             0.65937,              0.5396,             0.54696,             0.28685,            0.044185,           0.0038131,          0.00041992,           0.0023275,           0.0023275,           0.0023275
                  64,            0.050688,           0.0059398,           0.0013854,             0.65319,             0.54451,             0.54928,             0.28836,            0.044047,           0.0038026,          0.00040947,           0.0022038,           0.0022038,           0.0022038
                  65,            0.050733,           0.0057074,           0.0014999,             0.65038,             0.54542,              0.5509,             0.28969,            0.043911,           0.0037914,          0.00039815,             0.00208,             0.00208,             0.00208
                  66,            0.050748,           0.0058514,           0.0014076,             0.66272,             0.54336,             0.55401,             0.29195,            0.043805,           0.0037807,          0.00038795,           0.0019563,           0.0019563,           0.0019563
                  67,            0.050518,            0.005791,           0.0014198,             0.66707,             0.54606,             0.55618,             0.29349,            0.043693,           0.0037696,          0.00037649,           0.0018325,           0.0018325,           0.0018325
                  68,             0.04985,           0.0058304,            0.001359,             0.66809,             0.54468,             0.55874,             0.29553,            0.043597,             0.00376,          0.00036388,           0.0017087,           0.0017087,           0.0017087
                  69,            0.049677,           0.0056707,           0.0014039,             0.67011,             0.54785,             0.56025,             0.29786,            0.043512,           0.0037504,          0.00035201,            0.001585,            0.001585,            0.001585
                  70,            0.049474,           0.0057148,           0.0013118,             0.67252,             0.54948,             0.56359,             0.29937,            0.043375,           0.0037398,          0.00034335,           0.0014612,           0.0014612,           0.0014612
                  71,            0.048811,           0.0056139,           0.0012226,             0.67189,             0.55056,             0.56436,             0.30059,            0.043245,           0.0037305,          0.00033304,           0.0013375,           0.0013375,           0.0013375
                  72,            0.048351,           0.0056609,           0.0014078,             0.67245,             0.55327,             0.56574,             0.30248,            0.043123,           0.0037224,          0.00032514,           0.0012138,           0.0012138,           0.0012138
                  73,            0.048156,           0.0055907,           0.0011598,             0.67432,             0.55266,             0.56561,             0.30381,            0.043035,           0.0037154,          0.00031996,             0.00109,             0.00109,             0.00109
                  74,             0.04783,            0.005563,            0.001232,             0.67457,             0.55373,             0.56644,             0.30455,            0.042942,           0.0037086,          0.00031593,          0.00096625,          0.00096625,          0.00096625
                  75,              0.0477,           0.0055087,           0.0010805,              0.6745,             0.55624,             0.56798,             0.30558,            0.042854,           0.0037009,          0.00031148,           0.0008425,           0.0008425,           0.0008425
                  76,            0.047485,           0.0055741,           0.0011646,             0.67563,             0.55819,              0.5696,             0.30699,            0.042784,           0.0036948,          0.00030959,          0.00071875,          0.00071875,          0.00071875
                  77,            0.047137,           0.0056432,           0.0012339,             0.68035,             0.55617,             0.56987,             0.30759,            0.042709,           0.0036888,          0.00030653,            0.000595,            0.000595,            0.000595
                  78,            0.047012,           0.0055231,           0.0011448,             0.68637,             0.55658,             0.57134,             0.30874,            0.042643,           0.0036828,           0.0003018,          0.00047125,          0.00047125,          0.00047125
                  79,            0.046595,           0.0055096,           0.0011888,             0.68556,             0.55647,             0.57056,             0.30964,            0.042585,           0.0036771,            0.000298,           0.0003475,           0.0003475,           0.0003475
