epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,effective_alpha_kd,kd_multiplier,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_alpha_sep,effective_lambda_residual_aux,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
1,a2,0.0009,0.0003,0.0009,0.93942,0.47051,0.82239,0.0,0.00222,0.15329,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
2,a2,0.0008314615384615385,0.00027715384615384614,0.0008314615384615385,0.93825,0.46891,0.82085,0.0,0.00211,0.15328,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
3,a2,0.0007629230769230768,0.00025430769230769224,0.0007629230769230768,0.93897,0.46925,0.81887,0.0,0.00207,0.15327,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
4,a2,0.0006943846153846154,0.00023146153846153843,0.0006943846153846154,0.94179,0.47088,0.82036,0.0,0.00202,0.15326,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
5,a2,0.0006258461538461538,0.0002086153846153846,0.0006258461538461538,0.92919,0.46386,0.82031,0.0,0.00196,0.15326,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
6,a2,0.0005573076923076923,0.00018576923076923075,0.0005573076923076923,0.9273,0.46345,0.81952,0.0,0.00195,0.15326,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
7,a2,0.0004887692307692307,0.0001629230769230769,0.0004887692307692307,0.92828,0.46482,0.81791,0.0,0.00191,0.15325,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
8,a2,0.00042023076923076926,0.00014007692307692308,0.00042023076923076926,0.91891,0.46101,0.81829,0.0,0.00186,0.15324,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
9,a2,0.0003516923076923077,0.00011723076923076921,0.0003516923076923077,0.92304,0.45952,0.81644,0.0,0.00182,0.15324,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
10,a2,0.00028315384615384617,9.438461538461539e-05,0.00028315384615384617,0.92245,0.46149,0.81805,0.0,0.00184,0.15324,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
11,a2,0.00021461538461538458,7.153846153846152e-05,0.00021461538461538458,0.91494,0.45795,0.81706,0.0,0.0018,0.15323,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
12,a2,0.0001460769230769231,4.869230769230769e-05,0.0001460769230769231,0.91251,0.45723,0.81692,0.0,0.00181,0.15323,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
13,a2,7.753846153846148e-05,2.5846153846153827e-05,7.753846153846148e-05,0.91199,0.45853,0.81733,0.0,0.00184,0.15324,78.875,1.934607744216919,9.700389862060547,31.015625,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
