epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,235.983,2.75306,2.84318,1.58434,0.52913,0.23017,0.14593,0.05413,2.72139,2.58418,1.31899,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,463.462,2.70991,2.16045,1.37191,0.46658,0.10729,0.07334,0.02878,2.95829,5.94384,1.64698,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,682.082,2.88305,2.31457,1.49358,0.08803,0.21967,0.05464,0.01817,3.07042,4.81942,1.65425,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,899.673,2.91571,2.33332,1.52565,0.28701,0.18549,0.1364,0.04608,2.8653,2.52296,1.49214,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,1122.31,2.78864,2.16589,1.47325,0.33487,0.20216,0.17035,0.06525,2.79311,2.11684,1.45348,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,1359.94,2.70881,2.04722,1.42154,0.40665,0.2166,0.19474,0.06777,2.68028,2.06686,1.37404,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,1582.31,2.64371,1.95622,1.39792,0.33119,0.29291,0.24615,0.09566,2.55611,1.86929,1.33177,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,1802.44,2.5844,1.90023,1.37487,0.36877,0.28047,0.251,0.0962,2.51387,2.94782,1.30099,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,2009.78,2.55683,1.86085,1.35548,0.46974,0.27669,0.27248,0.11175,2.5005,1.73071,1.29456,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,2237.82,2.51427,1.80558,1.33634,0.55029,0.28433,0.30893,0.13618,2.42118,1.66938,1.24914,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,2461.6,2.49008,1.76535,1.3135,0.5289,0.31141,0.32055,0.13398,2.44066,1.64219,1.24356,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,2683.11,2.4638,1.72402,1.29988,0.38175,0.32306,0.30802,0.13074,2.40595,1.63659,1.25143,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
13,2893.61,2.43742,1.70094,1.29308,0.4678,0.35832,0.35037,0.15307,2.36291,1.56726,1.23166,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
14,3102.98,2.41483,1.65869,1.27314,0.44859,0.36998,0.35374,0.15618,2.34445,1.53035,1.2151,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355
15,3329.22,2.38743,1.63672,1.26482,0.43734,0.3694,0.34711,0.15346,2.39683,1.54221,1.21749,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252
16,3557.03,2.36943,1.60907,1.25638,0.48066,0.38535,0.384,0.16944,2.3162,1.48617,1.19073,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141
17,3777.62,2.34285,1.5883,1.24285,0.48399,0.38698,0.38612,0.17135,2.2952,1.46074,1.18552,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
18,3984.59,2.33627,1.56276,1.23979,0.48317,0.37742,0.37885,0.17894,2.25951,1.45993,1.17575,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897
19,4193.58,2.31679,1.53695,1.22731,0.48693,0.41409,0.40368,0.18823,2.26047,1.42986,1.17945,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764
20,4415.56,2.29248,1.50703,1.22006,0.4886,0.41312,0.4048,0.19044,2.21177,1.40668,1.16041,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623
21,4641.53,2.28067,1.50249,1.21646,0.48587,0.43735,0.42541,0.20355,2.20151,1.42655,1.14316,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474
22,4854.24,2.25873,1.47703,1.20628,0.48698,0.43366,0.42564,0.20293,2.18781,1.35109,1.15741,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318
23,5056.72,2.24455,1.45623,1.19899,0.49468,0.44864,0.43618,0.21408,2.16215,1.33338,1.13515,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154
24,5274.05,2.22057,1.43024,1.19298,0.51862,0.43973,0.43813,0.21363,2.166,1.33896,1.14173,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982
25,5497.24,2.22216,1.41472,1.18341,0.54257,0.46316,0.46805,0.22523,2.15735,1.31056,1.131,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803
26,5719.82,2.19216,1.40173,1.17622,0.55509,0.48384,0.4815,0.23733,2.10316,1.27841,1.12188,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616
27,5924.76,2.17734,1.37661,1.16764,0.55787,0.48589,0.49026,0.24423,2.09708,1.24993,1.11805,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422
28,6130.45,2.15874,1.35284,1.16372,0.54234,0.49178,0.49007,0.24498,2.09954,1.2342,1.10776,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722
29,6349.93,2.151,1.33891,1.15524,0.55819,0.48783,0.49826,0.25594,2.06372,1.21266,1.0962,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011
30,6573.15,2.14244,1.331,1.15439,0.54997,0.49158,0.50564,0.25506,2.05807,1.21257,1.10297,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794
31,6793.21,2.13418,1.31859,1.14636,0.5576,0.50757,0.51366,0.26617,2.02638,1.18842,1.09563,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569
32,6994.26,2.1074,1.29577,1.1443,0.55971,0.50534,0.51816,0.26626,2.0032,1.15241,1.0845,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337
33,7205.26,2.09025,1.28914,1.13839,0.5864,0.51464,0.52614,0.2771,1.98415,1.14503,1.07763,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
34,7425.89,2.08678,1.27896,1.13307,0.58487,0.52798,0.537,0.28395,1.95454,1.12713,1.07008,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849
35,7647.82,2.07457,1.25271,1.12437,0.57973,0.52541,0.53799,0.28333,1.96156,1.11645,1.06625,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594
36,7860.5,2.05757,1.24513,1.12277,0.57542,0.53718,0.54765,0.28827,1.93922,1.10452,1.06213,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332
37,8063.62,2.04844,1.22757,1.11636,0.57005,0.53877,0.54002,0.29069,1.92749,1.09809,1.056,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062
38,8277.74,2.03609,1.22144,1.11789,0.604,0.54701,0.55793,0.30107,1.90943,1.08386,1.05246,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784
39,8498.93,2.02147,1.20622,1.10516,0.60056,0.54544,0.55802,0.30058,1.90158,1.06266,1.05269,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499
40,8717.91,2.01712,1.19908,1.1028,0.59799,0.55002,0.56077,0.30622,1.86434,1.05696,1.03933,0.0298262,0.00994206,0.0298262,0.00994206,0.0298262,0.00994206,0.0298262,0.00994206
