epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,696.161,2.20288,1.87174,1.2852,0.76135,0.37166,0.4845,0.18822,2.14803,1.31531,1.152,0.00998909,0.0033297,0.00998909,0.0033297,0.00998909,0.0033297,0.00998909,0.0033297
2,1239.43,2.28726,1.61283,1.25071,0.3347,0.32181,0.23564,0.08355,2.3659,2.36241,1.27363,0.019989,0.00666301,0.019989,0.00666301,0.019989,0.00666301,0.019989,0.00666301
3,1776.77,2.42694,1.77556,1.33372,0.60669,0.26001,0.23439,0.08011,2.40178,2.86984,1.29947,0.0299886,0.00999621,0.0299886,0.00999621,0.0299886,0.00999621,0.0299886,0.00999621
4,2291.84,2.40687,1.73303,1.3251,0.53738,0.38907,0.39827,0.15008,2.28326,2.0572,1.23841,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,2788.96,2.2606,1.534,1.26949,0.57853,0.48313,0.47374,0.19929,2.12164,1.40866,1.18053,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,3313.38,2.15501,1.39744,1.22688,0.64408,0.51478,0.54242,0.21624,2.02448,1.32989,1.14928,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,3821.29,2.08164,1.3105,1.20428,0.59798,0.5939,0.56354,0.24936,1.99705,1.16181,1.14392,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,4324.19,2.04012,1.25188,1.18208,0.65091,0.59636,0.60439,0.27519,1.96775,1.16587,1.13544,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,4840.56,1.9964,1.19625,1.16674,0.71269,0.64433,0.67435,0.30361,1.89541,1.08512,1.09872,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,5330.52,1.94991,1.15915,1.14717,0.70722,0.63538,0.66572,0.31307,1.86413,1.02982,1.08982,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,5841.6,1.92776,1.11512,1.13687,0.72516,0.67226,0.7059,0.32955,1.83772,1.01932,1.07511,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,6335.44,1.90031,1.08629,1.12495,0.74534,0.68525,0.71443,0.33627,1.79676,0.98597,1.06562,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
13,6841.68,1.87158,1.06701,1.11711,0.73253,0.68406,0.70622,0.33228,1.82342,0.97756,1.07215,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
14,7343.07,1.85421,1.04627,1.11093,0.74811,0.69297,0.73192,0.35252,1.78489,0.94753,1.05999,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355
15,7835.86,1.83315,1.01819,1.09986,0.76868,0.70472,0.74702,0.36432,1.74236,0.93101,1.04878,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252
16,8348.69,1.81682,0.9987,1.09666,0.7861,0.72343,0.7621,0.37737,1.71874,0.88784,1.03866,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141
17,8841.95,1.79754,0.98498,1.08947,0.77599,0.7266,0.76912,0.38349,1.69653,0.87752,1.0304,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
18,9349.72,1.78711,0.97364,1.08835,0.78956,0.73779,0.77658,0.39232,1.69082,0.87128,1.02974,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897
19,9849.2,1.76623,0.95591,1.07147,0.77009,0.72518,0.76336,0.38132,1.69197,0.86364,1.03004,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764
20,10346.2,1.74117,0.93642,1.06677,0.77654,0.74,0.77489,0.39472,1.66824,0.83485,1.02537,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623
21,10854.9,1.74666,0.92949,1.0683,0.80211,0.75561,0.79514,0.4079,1.66357,0.84255,1.01593,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474
22,11346.3,1.72312,0.92345,1.06141,0.78793,0.75732,0.78356,0.39892,1.67325,0.8367,1.02119,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318
