epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,237.776,2.84493,3.40689,1.59381,0.56093,0.15921,0.12416,0.04471,2.87857,2.56606,1.34205,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,447.438,2.77927,2.40658,1.39268,0.21795,0.17945,0.12241,0.04087,2.87405,2.85774,1.46834,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,673.806,2.90517,2.38449,1.49062,0.39343,0.07148,0.02582,0.00729,3.227,14.5508,1.823,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,871.078,2.92993,2.34794,1.51558,0.17938,0.16506,0.08162,0.02713,2.95265,2.59185,1.59739,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,1078.02,2.81138,2.18507,1.47713,0.57168,0.20603,0.14922,0.05064,2.82597,2.83369,1.43396,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,1258.54,2.73039,2.09504,1.44202,0.65653,0.21141,0.21086,0.07576,2.64723,1.97012,1.36572,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,1449.39,2.6863,2.01861,1.42021,0.32346,0.22379,0.18731,0.07328,2.68911,1.8836,1.36843,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,1659.7,2.63897,1.97176,1.39262,0.35834,0.2806,0.24907,0.10282,2.59228,1.78534,1.31149,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,1871.45,2.60718,1.92398,1.37218,0.3407,0.2639,0.244,0.09726,2.55242,2.37002,1.29568,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,2057.32,2.56821,1.89051,1.35797,0.66181,0.2501,0.26062,0.11107,2.52751,1.77817,1.31183,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,2235.79,2.55773,1.84846,1.33935,0.6843,0.24915,0.26699,0.10748,2.56509,1.76129,1.27791,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,2418.41,2.53205,1.83179,1.32526,0.34793,0.24607,0.2364,0.10306,2.63674,2.30212,1.30687,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
13,2603.16,2.5129,1.80625,1.31339,0.43714,0.30498,0.30316,0.13258,2.4541,1.67775,1.25882,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
14,2797.17,2.48938,1.7669,1.30347,0.36488,0.26537,0.2939,0.12571,2.44809,1.69855,1.24545,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355
15,2989.52,2.47564,1.76266,1.29898,0.6717,0.28088,0.30717,0.13484,2.41899,1.70645,1.22701,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252
16,3172.86,2.45709,1.72935,1.28871,0.37578,0.33577,0.31969,0.1389,2.43741,1.68767,1.22466,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141
17,3357.2,2.44594,1.70919,1.28454,0.45771,0.32535,0.32915,0.14466,2.40463,1.63955,1.21883,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
18,3539.62,2.41571,1.68222,1.26937,0.4077,0.32019,0.31616,0.14241,2.43912,1.694,1.20691,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897
19,3726.3,2.41041,1.65947,1.26012,0.44557,0.33391,0.33395,0.15058,2.3613,1.68163,1.21061,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764
20,3922.76,2.39241,1.63458,1.25263,0.43677,0.3729,0.35852,0.16351,2.30205,1.52754,1.19723,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623
21,4104.6,2.37516,1.61327,1.25364,0.42868,0.38424,0.36366,0.17189,2.29232,1.51817,1.18001,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474
22,4292.31,2.36919,1.59749,1.24599,0.41984,0.38072,0.3595,0.16832,2.36012,1.49579,1.19379,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318
23,4482.48,2.35518,1.59459,1.2391,0.4797,0.39058,0.38917,0.1841,2.25399,1.46255,1.17306,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154
24,4665.83,2.33498,1.57366,1.23205,0.4745,0.37899,0.38324,0.17602,2.26827,1.45339,1.16774,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982
25,4849.46,2.33572,1.56199,1.2306,0.49279,0.40545,0.40693,0.19297,2.22664,1.41236,1.16457,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803
26,5037.76,2.31727,1.5435,1.21958,0.48767,0.40159,0.40079,0.19148,2.23988,1.41467,1.15799,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616
