epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,279.187,2.33332,2.88057,1.35509,0.51328,0.2822,0.29963,0.12621,2.3319,1.85556,1.15241,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,551.838,2.26598,1.78183,1.16686,0.39589,0.34364,0.29075,0.10202,2.41602,3.72797,1.24242,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,813.663,2.42082,1.79659,1.25954,0.17658,0.19171,0.12672,0.04977,2.73661,5.86437,1.50589,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,1104.9,2.44457,1.76856,1.29377,0.26504,0.36452,0.16989,0.05141,2.75914,31.0902,1.36862,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,1353.35,2.30859,1.59207,1.24478,0.41025,0.3395,0.29292,0.11658,2.33384,1.98662,1.24546,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,1613.71,2.23798,1.48962,1.22131,0.50461,0.4272,0.39905,0.14878,2.22374,1.56315,1.19524,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,1837.13,2.17445,1.41151,1.18983,0.57454,0.43397,0.45561,0.18751,2.25083,1.6099,1.18815,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,2113.95,2.14188,1.37836,1.18082,0.54044,0.5116,0.50082,0.21913,2.04381,1.34139,1.12364,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,2357.15,2.08596,1.31157,1.16294,0.53763,0.52289,0.48361,0.19931,2.13993,1.4384,1.16,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,2634.09,2.05941,1.28372,1.14689,0.68045,0.56437,0.59145,0.27025,1.98326,1.21993,1.08636,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,2865.94,2.04511,1.26602,1.13072,0.61529,0.55413,0.55588,0.24859,1.98372,1.21911,1.0937,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,3130.98,2.03042,1.24379,1.12396,0.68248,0.56872,0.59534,0.2762,1.96554,1.19504,1.07907,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
13,3365.11,2.01888,1.22431,1.11869,0.65089,0.59054,0.60439,0.27979,1.94806,1.13554,1.0747,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
14,3648.28,1.99166,1.19764,1.11399,0.68103,0.55908,0.59893,0.27382,1.96732,1.2305,1.08401,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355
15,3901.66,1.9858,1.18579,1.10536,0.61505,0.59568,0.59587,0.27344,1.90726,1.1798,1.06387,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252
16,4174.03,1.95953,1.16904,1.09876,0.70443,0.6227,0.65817,0.31057,1.88147,1.10936,1.04682,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141
17,4410.98,1.95627,1.15059,1.09222,0.71022,0.62606,0.65979,0.31681,1.87221,1.08146,1.04004,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
18,4675.24,1.93343,1.13549,1.08129,0.72369,0.63938,0.66378,0.31526,1.8666,1.06738,1.04501,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897
19,4919.77,1.92603,1.12903,1.07362,0.72334,0.64703,0.68263,0.33016,1.85195,1.05255,1.03748,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764
20,5199.97,1.92593,1.11703,1.07057,0.71287,0.66355,0.6869,0.33226,1.85315,1.04108,1.03422,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623
21,5448.89,1.90638,1.1062,1.06636,0.71641,0.6711,0.69543,0.33865,1.80487,1.02673,1.02205,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474
22,5702.77,1.89224,1.08863,1.06267,0.71074,0.67494,0.68926,0.33251,1.84183,1.0182,1.03413,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318
23,5943.18,1.88369,1.08776,1.06178,0.73524,0.67361,0.70105,0.34494,1.79508,0.99873,1.01185,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154
24,6212.67,1.87781,1.07564,1.0593,0.76598,0.68284,0.72254,0.35345,1.78624,0.98843,1.01316,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982
25,6473.63,1.86923,1.06645,1.05316,0.73908,0.67328,0.70904,0.35017,1.77765,0.97647,1.01728,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803
26,6733.01,1.87066,1.05683,1.05095,0.74001,0.68533,0.71451,0.36404,1.75975,0.97382,1.00336,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616
27,6981.09,1.85121,1.05675,1.04938,0.7454,0.67009,0.71308,0.35837,1.75254,0.95667,1.00098,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422
28,7228.89,1.84918,1.03884,1.04527,0.75466,0.69701,0.73468,0.37191,1.72474,0.93047,0.99534,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722
29,7485.63,1.84618,1.04027,1.04042,0.76324,0.69954,0.7338,0.37281,1.74197,0.93866,0.99728,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011
30,7750.9,1.82572,1.01351,1.03554,0.78491,0.69773,0.74423,0.37705,1.72408,0.91596,0.99349,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794
31,8027.23,1.82989,1.02172,1.03979,0.78403,0.71659,0.75833,0.38941,1.71564,0.91269,0.99061,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569
32,8267.3,1.82763,1.02522,1.03584,0.78388,0.72834,0.75884,0.38653,1.69911,0.90415,0.98411,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337
33,8511.95,1.80829,1.00058,1.02996,0.77639,0.72061,0.75434,0.38581,1.68144,0.90075,0.97948,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
34,8764.65,1.80261,0.99522,1.02888,0.79283,0.73361,0.77127,0.39819,1.67483,0.88349,0.97886,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849
35,9034.67,1.79818,0.99087,1.02242,0.77623,0.72913,0.75503,0.39236,1.68281,0.87875,0.98041,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594
36,9287.45,1.79395,0.9804,1.02473,0.79011,0.73685,0.77255,0.40424,1.65716,0.86617,0.9704,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332
37,9550.41,1.78921,0.98133,1.01976,0.79637,0.74363,0.7794,0.40935,1.63874,0.85548,0.9678,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062
38,9782.08,1.78772,0.98652,1.01587,0.77966,0.73477,0.76674,0.39888,1.63901,0.85869,0.96524,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784
39,10047.7,1.77418,0.96855,1.01246,0.79416,0.74804,0.77403,0.40981,1.62746,0.85095,0.96223,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499
