run_id,method,source_server,validity,protocol_id,mosaic,epochs_planned,schedule_class,role,claim_usable,model_size,seed,phase,rows,best_ap,best_epoch,last_ap,last_epoch,best_ap50,last_ap50,canonical_path,results_path,diagnostics_path,git_commit
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_patmpos_cclanchor_lld_e400_b64_s0_gpu0,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,15,0.157793,15,0.157793,15,0.350503,0.350503,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/cclkd_auto_sepclip_patmpos_cclanchor/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_patmpos_cclanchor_lld_e400_b64_s0_gpu0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/cclkd_auto_sepclip_patmpos_cclanchor/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_online_from_yolo_s0_laddproto400_auto_sepclip_patmpos_cclanchor_lld_e400_b64_s0_gpu0/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.524998,399,0.524869,400,0.788921,0.788921,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_s0_e400_b64_s0_gpu1,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,149,0.396648,149,0.396648,149,0.647249,0.647249,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_s0_e400_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_s0_e400_b64_s0_gpu1/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_s0_rldpatmfix_e400_b64_s0_gpu1,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.526045,400,0.526045,400,0.790671,0.790671,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_s0_rldpatmfix_e400_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_atkd_s0_rldpatmfix_e400_b64_s0_gpu1/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.520551,400,0.520551,400,0.785724,0.785596,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_s0_cclanchorfix_e400_b64_s0_gpu0,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.527059,400,0.527059,400,0.792094,0.792094,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_s0_cclanchorfix_e400_b64_s0_gpu0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_s0_cclanchorfix_e400_b64_s0_gpu0/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_s0_e400_b64_s0_gpu0,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,148,0.397882,148,0.397882,148,0.645997,0.645997,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_s0_e400_b64_s0_gpu0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_ccl_only_s0_e400_b64_s0_gpu0/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.525314,400,0.525314,400,0.787642,0.787642,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,7,0.0891072,6,0.0879676,7,0.226833,0.226833,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_cclanchorfix_e400_b64_s0_gpu1,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,3,0.0619312,1,0.0148407,3,0.160266,0.0481436,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_cclanchorfix_e400_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_cclanchorfix_e400_b64_s0_gpu1/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_e400_b64_s0_gpu1,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,143,0.393667,143,0.393667,143,0.639437,0.639091,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_e400_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_e400_b64_s0_gpu1/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_rldpatmfix_e400_b64_s0_gpu1,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.524647,400,0.524647,400,0.785343,0.785343,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_rldpatmfix_e400_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_full_s0_rldpatmfix_e400_b64_s0_gpu1/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.530729,400,0.530729,400,0.797013,0.797013,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.527932,400,0.527932,400,0.795515,0.795413,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu0/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_s0_e400_b64_s0_gpu0,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,151,0.398525,151,0.398525,151,0.651822,0.651822,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_s0_e400_b64_s0_gpu0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_s0_e400_b64_s0_gpu0/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_s0_rldpatmfix_e400_b64_s0_gpu0,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.524106,400,0.524106,400,0.791866,0.791866,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_s0_rldpatmfix_e400_b64_s0_gpu0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_rld_s0_rldpatmfix_e400_b64_s0_gpu0/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_s0_e400_b64_s0_gpu1,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.529279,400,0.529279,400,0.797174,0.797174,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_s0_e400_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_fld_s0_e400_b64_s0_gpu1/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.527744,399,0.52762,400,0.79417,0.79417,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_paper_pair_box_distribution_paper_instance_s0_e400_b64_s0_gpu1/results.csv,,
online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_s0_e400_b64_s0_gpu0,cclkd,ladd4090,diagnostic,formal_nomosaic_compressed,0,400,compressed,diagnostic,partial,n,0,,400,0.527779,400,0.527779,400,0.789566,0.789566,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_s0_e400_b64_s0_gpu0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/online_cclkd/yolo11n/paper_ablation/online_cclkd_hbb_ogsod11n_from_yolo_formal_nomosaic_yolo11n_cclkd_paper_lld_s0_e400_b64_s0_gpu0/results.csv,,
cclkd_online_valfix_smoke_n_s0,cclkd,dual4090_old,invalid_or_diagnostic,smoke_probe_partial,1,1,smoke_probe_partial,archive_or_invalid,no,n,0,,1,0.000325947,1,0.000325947,1,0.0015382,0.0015382,cclkd_reproduction/diagnostics/20260607_protocol_gap/server_artifacts/dual4090/runs_public/ogsod/hbb/cclkd_reproduction_smoke/cclkd_online_valfix_smoke_n_s0,cclkd_reproduction/diagnostics/20260607_protocol_gap/server_artifacts/dual4090/runs_public/ogsod/hbb/cclkd_reproduction_smoke/cclkd_online_valfix_smoke_n_s0/results.csv,,
cclkd_online_valfix_smoke_n_s0_e2,cclkd,dual4090_old,invalid_or_diagnostic,smoke_probe_partial,1,2,smoke_probe_partial,archive_or_invalid,no,n,0,,2,0.000325947,1,0.000234801,2,0.0015382,0.0007354,cclkd_reproduction/diagnostics/20260607_protocol_gap/server_artifacts/dual4090/runs_public/ogsod/hbb/cclkd_reproduction_smoke/cclkd_online_valfix_smoke_n_s0_e2,cclkd_reproduction/diagnostics/20260607_protocol_gap/server_artifacts/dual4090/runs_public/ogsod/hbb/cclkd_reproduction_smoke/cclkd_online_valfix_smoke_n_s0_e2/results.csv,,
cclkd_online_valfix_smoke_n_s0_v2,cclkd,dual4090_old,invalid_or_diagnostic,smoke_probe_partial,1,1,smoke_probe_partial,archive_or_invalid,no,n,0,,1,0.000325947,1,0.000325947,1,0.0015382,0.0015382,cclkd_reproduction/diagnostics/20260607_protocol_gap/server_artifacts/dual4090/runs_public/ogsod/hbb/cclkd_reproduction_smoke/cclkd_online_valfix_smoke_n_s0_v2,cclkd_reproduction/diagnostics/20260607_protocol_gap/server_artifacts/dual4090/runs_public/ogsod/hbb/cclkd_reproduction_smoke/cclkd_online_valfix_smoke_n_s0_v2/results.csv,,
det_only_same_trainer_b32_e80_r1,cclkd,unknown,diagnostic,smoke_probe_partial,,80,smoke_probe_partial,diagnostic,partial,x,,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260611_yolov5x_gpu2_smoke_detonly/det_only_same_trainer_b32_e80_r1,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260611_yolov5x_gpu2_smoke_detonly/det_only_same_trainer_b32_e80_r1/results.csv,,
paper_full_smoke_b32_1e1b_final,cclkd,unknown,diagnostic,smoke_probe_partial,,32,smoke_probe_partial,diagnostic,partial,x,,,1,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260611_yolov5x_gpu2_smoke_detonly/paper_full_smoke_b32_1e1b_final,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260611_yolov5x_gpu2_smoke_detonly/paper_full_smoke_b32_1e1b_final/results.csv,,
det_only_same_trainer,cclkd,unknown,candidate_or_unknown,unknown_protocol,,400,compressed,cclkd_reproduction,partial,,,,400,,,,,,,cclkd_reproduction/yolov5_sanity/results/scalingfix_paper_components_400ep_20260613/runs/det_only_same_trainer,cclkd_reproduction/yolov5_sanity/results/scalingfix_paper_components_400ep_20260613/runs/det_only_same_trainer/results.csv,,
full_cclkd_gpu1,cclkd,unknown,diagnostic,unknown_protocol,,,unknown,diagnostic,partial,,,,115,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260610_cclkd_full_issue/full_cclkd_gpu1,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260610_cclkd_full_issue/full_cclkd_gpu1/results.csv,,
paper_atkd_only,cclkd,unknown,candidate_or_unknown,unknown_protocol,,400,compressed,cclkd_reproduction,partial,,,,288,,,,,,,cclkd_reproduction/yolov5_sanity/results/scalingfix_paper_components_400ep_20260613/runs/paper_atkd_only,cclkd_reproduction/yolov5_sanity/results/scalingfix_paper_components_400ep_20260613/runs/paper_atkd_only/results.csv,,
paper_ccl_only,cclkd,unknown,candidate_or_unknown,unknown_protocol,,400,compressed,cclkd_reproduction,partial,,,,400,,,,,,,cclkd_reproduction/yolov5_sanity/results/scalingfix_paper_components_400ep_20260613/runs/paper_ccl_only,cclkd_reproduction/yolov5_sanity/results/scalingfix_paper_components_400ep_20260613/runs/paper_ccl_only/results.csv,,
paper_full,cclkd,unknown,candidate_or_unknown,unknown_protocol,,400,compressed,cclkd_reproduction,partial,,,,393,,,,,,,cclkd_reproduction/yolov5_sanity/results/scalingfix_paper_components_400ep_20260613/runs/paper_full,cclkd_reproduction/yolov5_sanity/results/scalingfix_paper_components_400ep_20260613/runs/paper_full/results.csv,,
rgb_baseline_b64,cclkd,unknown,diagnostic,unknown_protocol,,64,compressed,diagnostic,partial,,,,134,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260610_cclkd_full_issue/rgb_baseline_b64,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260610_cclkd_full_issue/rgb_baseline_b64/results.csv,,
sar_baseline_b64,cclkd,unknown,diagnostic,unknown_protocol,,64,compressed,diagnostic,partial,,,,400,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260610_cclkd_full_issue/sar_baseline_b64,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260610_cclkd_full_issue/sar_baseline_b64/results.csv,,
yolov5_cclkd_x,cclkd,unknown,diagnostic,unknown_protocol,,,unknown,diagnostic,partial,,,,262,,,,,,,docs/experiments/ladd_h1_diag_20260610_artifacts/yolov5_cclkd_x,docs/experiments/ladd_h1_diag_20260610_artifacts/yolov5_cclkd_x/results.csv,,
ladd_yolo11s_phase_b,cclkd,unknown,diagnostic,unknown_protocol,,,unknown,diagnostic,partial,s,,b,229,0.63127,216,0.63095,229,0.9175,0.91605,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260610_cclkd_full_issue/ladd_yolo11s_phase_b,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260610_cclkd_full_issue/ladd_yolo11s_phase_b/results.csv,,
400_atkd_only_snapshot,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,,,20,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/400_atkd_only_snapshot,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/400_atkd_only_snapshot/results.csv,,
400_ccl_only_snapshot,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,,,13,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/400_ccl_only_snapshot,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/400_ccl_only_snapshot/results.csv,,
400_paper_full_snapshot,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,,,6,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/400_paper_full_snapshot,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/400_paper_full_snapshot/results.csv,,
80_atkd_only,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/80_atkd_only,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/80_atkd_only/results.csv,,
80_ccl_only,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/80_ccl_only,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/80_ccl_only/results.csv,,
