epoch,mode,student_box_loss,student_obj_loss,student_cls_loss,teacher_box_loss,teacher_obj_loss,teacher_cls_loss,kd_total_loss,lld_loss,fld_loss,rld_loss,ccl_loss,kd_to_student_det_ratio,atkd_weight,ccl_weight,atkd_loss,weighted_atkd_loss,weighted_ccl_loss,kd_scale,weighted_kd_to_student_det_ratio,cop_valid_candidates,cop_positive_candidates,cop_positive_ratio,cop_class0_count,cop_class1_count,cop_class2_count,neg_candidates_mean,temperature_mean,temperature_min,temperature_max,feature_capture_ok,student_feature_levels,teacher_feature_levels,nan_or_inf_detected
0,paper_full,0.09916993230581284,0.007402564864605665,0.014209035784006119,0.09381616115570068,0.007672755513340235,0.01189703494310379,1.4003064632415771,0.0215630903840065,0.43660756945610046,0.24919246137142181,0.6929425597190857,0.3756692785128529,1.0,1.0,0.7073628325218209,0.7073628325218209,0.6929420944392551,0.0,0.0,799.8257080610022,610.2549019607843,0.7686542709702866,467.86056644880176,115.14814814814815,27.246187363834423,564.9321110877077,3.981267161358935,3.8359868152468812,4.155555914170342,1.0,3.0,3.0,0.0
1,paper_full,0.07711634039878845,0.007407226599752903,0.0063296128064394,0.06504479050636292,0.007125703152269125,0.0041446685791015625,1.2059601545333862,0.01683981716632843,0.33603227138519287,0.15958796441555023,0.6935005784034729,0.41759149155585595,1.0,1.0,0.512459458543844,0.512459458543844,0.6935001372771585,0.33333333333333326,0.13919716797493123,792.8082788671024,756.0479302832244,0.9547611400921152,509.5882352941176,174.479302832244,71.98039215686275,524.3122865099273,3.27862034591974,3.1021103884919277,3.47733138589298,1.0,3.0,3.0,0.0
2,paper_full,0.07666883617639542,0.007186648435890675,0.005787385627627373,0.06427495926618576,0.006826885510236025,0.0038051465526223183,1.0282419919967651,0.017352446913719177,0.17650273442268372,0.14087806642055511,0.693507969379425,0.36205791083036687,1.0,1.0,0.3347331419554671,0.3347331419554671,0.6935071242660739,0.6666666666666665,0.24137194779313986,800.3246187363834,763.4640522875817,0.9541876414351788,508.48148148148147,175.69716775599127,79.28540305010893,528.6822943926377,3.1736095346396787,3.026322357015672,3.350550603243261,1.0,3.0,3.0,0.0
3,paper_full,0.07725486159324646,0.007248954847455025,0.006114007439464331,0.06710506230592728,0.007103182375431061,0.004341714084148407,0.9890263676643372,0.017563743516802788,0.12490294128656387,0.15315532684326172,0.6934057474136353,0.3447649378272703,1.0,1.0,0.29562184464567887,0.29562184464567887,0.6934042156132219,1.0,0.3447649378272703,799.4814814814815,751.4553376906318,0.9411654624635698,499.8888888888889,176.20915032679738,75.35729847494554,534.1350903479881,3.166412520252801,3.0077414387970967,3.354404215199755,1.0,3.0,3.0,0.0
4,paper_full,0.07548394799232483,0.007152436301112175,0.00553155830129981,0.06387890875339508,0.0068938168697059155,0.0037965946830809116,0.9565954208374023,0.016727153211832047,0.1062447652220726,0.14037322998046875,0.6932511329650879,0.3427308630319982,1.0,1.0,0.26334501900314505,0.26334501900314505,0.6932501853940793,1.0,0.3427308630319982,804.4270152505446,763.0675381263617,0.9486155214545868,501.3355119825708,180.06971677559912,81.66230936819171,532.6085848008365,3.103888759426042,2.957937765225346,3.2845001324589216,1.0,3.0,3.0,0.0
5,paper_full,0.07325943559408188,0.007057602051645517,0.004844960290938616,0.06072954088449478,0.006713665556162596,0.0032058358192443848,0.9391041994094849,0.016496438533067703,0.09806288033723831,0.1311413198709488,0.6934034824371338,0.34835941229250955,1.0,1.0,0.24570056549344446,0.24570056549344446,0.6934029689801284,1.0,0.34835941229250955,801.1546840958606,765.5991285403051,0.9563668571199236,500.93464052287584,178.4400871459695,86.2244008714597,532.8936236346209,3.0589387048043974,2.9287791008003916,3.217890781514785,1.0,3.0,3.0,0.0
6,paper_full,0.07247096300125122,0.007116767577826977,0.004517511930316687,0.05989651754498482,0.006673162803053856,0.003128497628495097,0.9284493327140808,0.016365211457014084,0.09440918266773224,0.12415014952421188,0.6935250163078308,0.3489828490873308,1.0,1.0,0.234924365005462,0.234924365005462,0.6935244550632236,1.0,0.3489828490873308,806.718954248366,772.3355119825708,0.9576114253202503,506.70152505446623,181.9346405228758,83.69934640522875,531.7988525590087,3.0427119238444145,2.918474266471946,3.2046646256332565,1.0,3.0,3.0,0.0
7,paper_full,0.07123468071222305,0.00699629494920373,0.00434847641736269,0.05868508294224739,0.00658460846170783,0.002899965038523078,0.916255533695221,0.016084711998701096,0.08868277817964554,0.11803475022315979,0.693452000617981,0.3514671481837374,1.0,1.0,0.22280215106758416,0.22280215106758416,0.69345218189921,1.0,0.3514671481837374,803.5228758169935,772.0544662309368,0.9613189935676391,514.9629629629629,177.39651416122004,79.69498910675381,527.3224538499753,3.011242507070238,2.8912467213757416,3.1679336972745675,1.0,3.0,3.0,0.0
8,paper_full,0.07028279453516006,0.006900643929839134,0.00399108836427331,0.05715136229991913,0.0064394003711640835,0.0024927572812885046,0.9003947377204895,0.01563374139368534,0.07895359396934509,0.11241023987531662,0.6933969855308533,0.351485640849423,1.0,1.0,0.20699745103359743,0.20699745103359743,0.6933969686493635,1.0,0.351485640849423,801.6514161220043,773.5490196078431,0.9654457837646216,511.62091503267976,175.66013071895424,86.26797385620915,527.8133759010332,2.9875895680944904,2.8777319013682847,3.130547720882108,1.0,3.0,3.0,0.0
9,paper_full,0.06892666965723038,0.006930409464985132,0.003831211244687438,0.05630234256386757,0.006463232450187206,0.0025896448642015457,0.9015312790870667,0.015527738258242607,0.0779169499874115,0.11449500918388367,0.6935912370681763,0.3587230692631798,1.0,1.0,0.20793964619665103,0.20793964619665103,0.6935907162092869,1.0,0.3587230692631798,801.6732026143791,773.082788671024,0.9645785883967569,510.1285403050109,178.04575163398692,84.90849673202614,528.0929693084917,2.9978135395673364,2.878791302117907,3.1502938234208715,1.0,3.0,3.0,0.0
