epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,effective_alpha_kd,kd_multiplier,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_alpha_sep,effective_lambda_residual_aux,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
1,a2,0.003,0.001,0.003,0.77367,0.37403,0.80272,0.0,0.00153,0.15319,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
2,a2,0.0029406,0.0009802,0.0029406,0.79205,0.38245,0.80189,0.0,0.00147,0.15319,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
3,a2,0.0028812,0.0009603999999999999,0.0028812,0.79685,0.3853,0.80254,0.0,0.0014,0.15318,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
4,a2,0.0028218,0.0009406,0.0028218,0.79394,0.38209,0.80321,0.0,0.00133,0.15317,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
5,a2,0.0027624000000000004,0.0009208,0.0027624000000000004,0.80313,0.38563,0.80449,0.0,0.00129,0.15316,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
6,a2,0.002703,0.000901,0.002703,0.78982,0.3831,0.80423,0.0,0.00126,0.15316,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
7,a2,0.0026436,0.0008812,0.0026436,0.79345,0.38501,0.80309,0.0,0.00121,0.15315,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
8,a2,0.0025842,0.0008614,0.0025842,0.79221,0.38183,0.80119,0.0,0.00118,0.15315,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
9,a2,0.0025248000000000002,0.0008416000000000001,0.0025248000000000002,0.79042,0.38072,0.80337,0.0,0.00116,0.15314,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
10,a2,0.0024654000000000004,0.0008218000000000001,0.0024654000000000004,0.78691,0.37913,0.803,0.0,0.00112,0.15314,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
11,a2,0.002406,0.0008020000000000001,0.002406,0.77914,0.37815,0.80204,0.0,0.0011,0.15313,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
12,a2,0.0023466,0.0007822,0.0023466,0.78147,0.37897,0.80304,0.0,0.00108,0.15313,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
13,a2,0.0022872,0.0007624,0.0022872,0.77846,0.37649,0.80364,0.0,0.00106,0.15313,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
14,a2,0.0022278000000000003,0.0007426,0.0022278000000000003,0.78372,0.37772,0.80176,0.0,0.00105,0.15313,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
15,a2,0.0021684,0.0007228,0.0021684,0.77411,0.37442,0.80073,0.0,0.00101,0.15312,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
16,a2,0.0021089999999999998,0.000703,0.0021089999999999998,0.77099,0.37465,0.80263,0.0,0.001,0.15312,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
17,a2,0.0020496,0.0006831999999999999,0.0020496,0.76677,0.37247,0.80142,0.0,0.00099,0.15312,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
18,a2,0.0019901999999999997,0.0006633999999999999,0.0019901999999999997,0.7627,0.37041,0.80226,0.0,0.00097,0.15312,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
19,a2,0.0019308000000000003,0.0006436,0.0019308000000000003,0.7647,0.37,0.80196,0.0,0.00096,0.15311,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
20,a2,0.0018714,0.0006238,0.0018714,0.75913,0.368,0.80006,0.0,0.00094,0.15311,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
21,a2,0.001812,0.000604,0.001812,0.76224,0.37017,0.80088,0.0,0.00094,0.15311,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
22,a2,0.0017526000000000002,0.0005842000000000001,0.0017526000000000002,0.75577,0.3675,0.79894,0.0,0.00092,0.15311,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
23,a2,0.0016932000000000002,0.0005644000000000001,0.0016932000000000002,0.75228,0.36672,0.79858,0.0,0.0009,0.15311,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
24,a2,0.0016338000000000004,0.0005446000000000001,0.0016338000000000004,0.75132,0.36493,0.79932,0.0,0.0009,0.15311,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
25,a2,0.0015744,0.0005248000000000001,0.0015744,0.744,0.36257,0.79995,0.0,0.0009,0.15311,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
26,a2,0.001515,0.000505,0.001515,0.74607,0.36337,0.79862,0.0,0.00089,0.1531,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
27,a2,0.0014555999999999998,0.0004852,0.0014555999999999998,0.74441,0.36346,0.79906,0.0,0.00087,0.1531,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
28,a2,0.0013962,0.0004654,0.0013962,0.74103,0.36092,0.79733,0.0,0.00086,0.1531,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
29,a2,0.0013367999999999998,0.00044559999999999993,0.0013367999999999998,0.7357,0.35842,0.79703,0.0,0.00085,0.1531,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
30,a2,0.0012774000000000001,0.00042580000000000005,0.0012774000000000001,0.73395,0.35833,0.79736,0.0,0.00085,0.1531,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
31,a2,0.0012180000000000001,0.00040600000000000006,0.0012180000000000001,0.72956,0.3583,0.79818,0.0,0.00084,0.1531,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
32,a2,0.0011586,0.0003862,0.0011586,0.72486,0.35442,0.79876,0.0,0.00082,0.15309,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
33,a2,0.0010992,0.0003664,0.0010992,0.72271,0.35469,0.79637,0.0,0.00082,0.15309,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
34,a2,0.0010398,0.00034659999999999997,0.0010398,0.72539,0.35463,0.80001,0.0,0.00081,0.15309,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
35,a2,0.0009804,0.0003268,0.0009804,0.7131,0.34986,0.7988,0.0,0.00081,0.15309,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
36,a2,0.0009210000000000002,0.00030700000000000004,0.0009210000000000002,0.71452,0.35052,0.79818,0.0,0.00079,0.15309,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
37,a2,0.0008616,0.00028720000000000004,0.0008616,0.71502,0.35148,0.79646,0.0,0.00079,0.15309,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
38,a2,0.0008022000000000001,0.00026740000000000005,0.0008022000000000001,0.71311,0.34921,0.79548,0.0,0.00078,0.15309,155.75,1.1527643203735352,5.660747528076172,20.984375,81,normal,0,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
