epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,279.669,2.25983,2.19098,1.36133,0.4167,0.3999,0.35235,0.14743,2.18153,1.72791,1.09601,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,551.965,2.17794,1.50644,1.1403,0.27192,0.40692,0.25978,0.08963,2.41,2.816,1.21262,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,826.349,2.36687,1.68439,1.23793,0.32439,0.27023,0.18651,0.06391,2.60057,3.89926,1.3627,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,1114.76,2.39523,1.68748,1.28419,0.4034,0.37723,0.27645,0.09203,2.42847,2.41442,1.29813,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,1378.72,2.26724,1.50547,1.2397,0.50028,0.40345,0.38255,0.14154,2.28523,1.67032,1.23809,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,1639.77,2.17527,1.40782,1.20654,0.59422,0.42338,0.45435,0.17247,2.13687,1.71119,1.20258,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,1882.99,2.11267,1.33034,1.18132,0.60676,0.52423,0.53853,0.2242,2.07692,1.3018,1.14151,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,2158.58,2.07022,1.28503,1.17083,0.54781,0.42899,0.44718,0.18588,2.13182,2.43172,1.16606,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,2415.59,2.02406,1.22581,1.14704,0.62545,0.59877,0.60165,0.26029,2.0395,1.34619,1.11891,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,2686.88,2.00207,1.19932,1.13398,0.68009,0.61295,0.64522,0.29584,1.90974,1.13258,1.08104,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,2959.6,1.97345,1.1683,1.11569,0.62447,0.59537,0.60345,0.27158,1.94902,1.24831,1.08595,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,3210.47,1.95241,1.15225,1.10616,0.72518,0.60394,0.66216,0.31321,1.88319,1.08972,1.06328,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
13,3460.05,1.93814,1.13357,1.09761,0.70112,0.62324,0.64729,0.29629,1.8755,1.17033,1.0626,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
14,3715.52,1.91152,1.10122,1.08708,0.73175,0.64658,0.68376,0.3232,1.85519,1.06895,1.05846,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355
15,3982.12,1.89505,1.08935,1.08322,0.69396,0.63202,0.65509,0.31094,1.84497,1.04707,1.0479,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252
16,4246.77,1.87726,1.06552,1.0775,0.72922,0.68352,0.70955,0.3396,1.82389,1.04253,1.03925,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141
17,4519.35,1.87029,1.05563,1.07387,0.75591,0.69061,0.72879,0.35325,1.77308,0.98651,1.02005,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
18,4760.69,1.84097,1.02656,1.05906,0.75728,0.7088,0.7389,0.36821,1.76951,0.94437,1.01869,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897
19,5016.33,1.83613,1.03361,1.05127,0.74986,0.69554,0.73495,0.36169,1.74146,0.95701,1.01243,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764
20,5269.52,1.82953,1.01124,1.04741,0.78561,0.70995,0.7478,0.37427,1.74445,0.9382,1.00869,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623
21,5547.91,1.80255,1.00016,1.04367,0.76973,0.72474,0.76302,0.37758,1.74339,0.92307,1.00806,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474
22,5799.68,1.79525,0.98378,1.04107,0.7746,0.72619,0.75671,0.38492,1.71811,0.90534,1.0059,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318
23,6071.15,1.78374,0.97836,1.03681,0.7878,0.7332,0.76886,0.38812,1.70029,0.9098,0.9985,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154
24,6301.64,1.77276,0.96645,1.03524,0.78582,0.73959,0.77454,0.3956,1.69701,0.88754,0.99127,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982
25,6571.67,1.76257,0.96373,1.02772,0.79995,0.73425,0.77093,0.39614,1.6726,0.87075,0.9879,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803
26,6815.82,1.75572,0.94779,1.02204,0.80203,0.7333,0.77949,0.4046,1.68337,0.86835,0.99024,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616
27,7100.61,1.74141,0.93687,1.02613,0.78505,0.74958,0.77677,0.40451,1.66042,0.84948,0.98241,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422
28,7334,1.73786,0.92574,1.01737,0.80803,0.73982,0.7888,0.405,1.67881,0.84855,0.98282,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722
29,7600.98,1.73931,0.93084,1.01524,0.80462,0.7629,0.80074,0.41956,1.63704,0.84017,0.97842,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011
30,7831.64,1.72088,0.91127,1.01055,0.80108,0.76403,0.80247,0.41746,1.64611,0.83541,0.9786,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794
31,8113.67,1.71407,0.91071,1.01343,0.8261,0.77536,0.81456,0.42885,1.61973,0.81201,0.97193,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569
32,8356.75,1.7086,0.90162,1.01125,0.81634,0.77923,0.81211,0.43187,1.60794,0.80561,0.96793,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337
33,8633.8,1.69215,0.89256,1.00524,0.8156,0.77026,0.80796,0.42857,1.58588,0.79945,0.95955,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
34,8863.06,1.69143,0.88431,0.99704,0.83273,0.78907,0.82186,0.44067,1.57412,0.78329,0.9552,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849
35,9131.32,1.67613,0.8835,0.9952,0.82483,0.79279,0.82374,0.43873,1.57199,0.78716,0.95472,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594
36,9369.48,1.6752,0.87403,0.9927,0.81646,0.79452,0.82708,0.45146,1.55631,0.78134,0.94952,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332
