epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,7452.23,1.67324,0.88256,1.01417,0.83756,0.79061,0.83483,0.44723,1.6101,0.7854,0.97582,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794
31,7697.85,1.66779,0.87537,1.00522,0.84492,0.80649,0.84124,0.45584,1.58467,0.77948,0.96608,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569
32,7942.07,1.6755,0.87764,1.0124,0.84062,0.80023,0.83821,0.45584,1.58448,0.77789,0.96583,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337
33,8174.89,1.65528,0.86898,1.00736,0.84341,0.80576,0.83927,0.45609,1.56554,0.76583,0.96158,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
34,8428.91,1.64184,0.8564,0.99987,0.82903,0.79968,0.83089,0.45325,1.56299,0.75865,0.96168,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849
35,8672.58,1.63446,0.84657,0.99958,0.84839,0.81109,0.84661,0.4671,1.5431,0.7536,0.95087,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594
36,8908.17,1.63823,0.84519,0.99667,0.84157,0.81309,0.84055,0.46248,1.53948,0.75656,0.95074,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332
37,9159.07,1.62418,0.83897,0.99221,0.853,0.81295,0.84914,0.47412,1.53226,0.7405,0.951,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062
38,9399.61,1.61316,0.82716,0.9908,0.84978,0.82081,0.85525,0.47821,1.53336,0.73115,0.95172,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784
39,9637.87,1.6173,0.82861,0.98774,0.85206,0.81511,0.84612,0.47218,1.52508,0.73049,0.94836,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499
40,9888.43,1.61175,0.82337,0.98838,0.85733,0.82299,0.85718,0.47779,1.51625,0.72559,0.94762,0.0298262,0.00994206,0.0298262,0.00994206,0.0298262,0.00994206,0.0298262,0.00994206
41,10128.7,1.59625,0.8193,0.98191,0.85405,0.82422,0.85588,0.47933,1.50621,0.71976,0.94665,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
42,10364.3,1.59943,0.81196,0.98152,0.86175,0.8282,0.85981,0.48345,1.50775,0.71466,0.94175,0.0298079,0.00993598,0.0298079,0.00993598,0.0298079,0.00993598,0.0298079,0.00993598
43,10608.1,1.59296,0.81221,0.98311,0.86379,0.8332,0.86126,0.48719,1.49608,0.70767,0.9429,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282
44,10850.2,1.58676,0.80707,0.9796,0.86116,0.82895,0.85983,0.48763,1.49341,0.70442,0.94085,0.0297888,0.0099296,0.0297888,0.0099296,0.0297888,0.0099296,0.0297888,0.0099296
45,11086.4,1.57978,0.80135,0.98053,0.8665,0.83512,0.86498,0.49507,1.48535,0.69561,0.93835,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629
46,11327.2,1.58107,0.80056,0.97716,0.86459,0.83498,0.86399,0.4954,1.48403,0.69656,0.93597,0.0297687,0.00992291,0.0297687,0.00992291,0.0297687,0.00992291,0.0297687,0.00992291
47,11571.2,1.57516,0.79932,0.9775,0.86902,0.83895,0.87257,0.49999,1.47897,0.69421,0.93759,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946
48,11811.4,1.57268,0.79401,0.97058,0.87209,0.84224,0.87335,0.50408,1.46768,0.6919,0.93252,0.0297478,0.00991593,0.0297478,0.00991593,0.0297478,0.00991593,0.0297478,0.00991593
49,12050.2,1.56633,0.78472,0.97036,0.87213,0.84203,0.87549,0.50629,1.45817,0.68549,0.93018,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
50,12294.4,1.55983,0.7834,0.97023,0.87084,0.84647,0.87671,0.50856,1.45236,0.68035,0.92956,0.0297259,0.00990864,0.0297259,0.00990864,0.0297259,0.00990864,0.0297259,0.00990864
51,12537.8,1.54376,0.7721,0.96429,0.8724,0.845,0.87715,0.51174,1.44856,0.67773,0.92677,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489
52,12778.7,1.54458,0.77252,0.96315,0.87778,0.84468,0.87845,0.51294,1.44278,0.67583,0.92478,0.0297032,0.00990106,0.0297032,0.00990106,0.0297032,0.00990106,0.0297032,0.00990106
53,13014.2,1.54145,0.77207,0.96452,0.87762,0.84549,0.87703,0.51536,1.4378,0.67392,0.92337,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715
54,13260.1,1.54101,0.76736,0.96289,0.88001,0.84855,0.87902,0.51924,1.43006,0.66857,0.92202,0.0296795,0.00989317,0.0296795,0.00989317,0.0296795,0.00989317,0.0296795,0.00989317
55,13500.9,1.53639,0.77269,0.95821,0.87687,0.84583,0.87749,0.51825,1.42747,0.66571,0.92199,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
56,13735.4,1.53293,0.76146,0.95775,0.87933,0.85226,0.8811,0.52164,1.42332,0.66446,0.92123,0.029655,0.00988499,0.029655,0.00988499,0.029655,0.00988499,0.029655,0.00988499
