epoch,fitness,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),primary_metric,primary_metric_key,train/box_loss,train/cls_loss,train/dfl_loss,train/loss,train/lr,val/loss
52,0.14251869241325418,0.31674475436510835,0.14251869241325418,0.4341973852993634,0.3495590348167987,0.14251869241325418,metrics/mAP50-95(B),2.6089016940107523,1.7823171740399841,1.370917411510921,92.15608123812576,9.897152912577745e-05,90.5511834849482
53,0.14062447972363856,0.31299928013007716,0.14062447972363856,0.46358642164381486,0.33181716287758284,0.14062447972363856,metrics/mAP50-95(B),2.5900093188332627,1.7400198546984724,1.3655634376838917,91.08766954727756,9.89317364612119e-05,90.39667905724566
54,0.13223292266610878,0.2968426465211413,0.13223292266610878,0.4656625613396869,0.31075809633867435,0.13223292266610878,metrics/mAP50-95(B),2.593333604161586,1.7523817644254462,1.3677879326866134,91.36162891616738,9.88911969193572e-05,90.93573314003322
55,0.13739689820505105,0.30961775011659937,0.13739689820505105,0.4503876041416104,0.3299220266872674,0.13739689820505105,metrics/mAP50-95(B),2.585574360034198,1.7473312648848074,1.3624648211306547,91.07688223652647,9.884991112538323e-05,90.70194980787194
56,0.1383902544252979,0.3124545673937218,0.1383902544252979,0.4563462037122359,0.33918878132855035,0.1383902544252979,metrics/mAP50-95(B),2.571636461119615,1.7418507281020528,1.3505346968753777,90.57982828104899,9.880787971596805e-05,89.26903051293415
57,0.1413996661464108,0.31225851678678646,0.1413996661464108,0.43640521722256614,0.3503308010647012,0.1413996661464108,metrics/mAP50-95(B),2.5825772174962083,1.7368622483967955,1.3531759130395746,90.72308961541728,9.876510333928795e-05,89.53429204692011
58,0.14387085008823988,0.32224801137602277,0.14387085008823988,0.4484608937049806,0.35001159721351743,0.14387085008823988,metrics/mAP50-95(B),2.5723070941028574,1.7415330371003894,1.3525743845894918,90.58972842716729,9.87215826550076e-05,90.18502346536387
59,0.13830378077420447,0.3015095493890255,0.13830378077420447,0.4324225641704207,0.33289877257144324,0.13830378077420447,metrics/mAP50-95(B),2.5774173839271652,1.7351882706031674,1.3481276743804615,90.52196355006427,9.867731833426976e-05,92.60728456248408
60,0.1419266573335102,0.31772539718521753,0.1419266573335102,0.4625932030553053,0.3387567801090586,0.1419266573335102,metrics/mAP50-95(B),2.5723215569066635,1.7423741002379223,1.351301844403424,90.61263857959011,9.863231105968504e-05,89.70686913365903
61,0.1481772904503016,0.32390211683806286,0.1481772904503016,0.4650666441150135,0.34456147197398496,0.1481772904503016,metrics/mAP50-95(B),2.569202905912826,1.725896496289169,1.3468347035811539,90.22621511295031,9.858656152532128e-05,90.19763477159583
62,0.14639022420011175,0.3205600809059915,0.14639022420011175,0.44594110245782753,0.35532970914710066,0.14639022420011175,metrics/mAP50-95(B),2.567104910686206,1.717421339408392,1.3475746191964935,90.06775074566724,9.85400704366929e-05,89.37438676253609
63,0.14763689178090542,0.3229507353224696,0.14763689178090542,0.4595820984635182,0.35858906975804145,0.14763689178090542,metrics/mAP50-95(B),2.545450504369538,1.6814267053598926,1.3436205736813394,89.06826031351038,9.849283851074999e-05,89.01301446997601
64,0.14645826328628805,0.325709290716474,0.14645826328628805,0.47273074305928486,0.3483783921244783,0.14645826328628805,metrics/mAP50-95(B),2.5464103288192916,1.7034144192251541,1.3384556412826838,89.37822930763436,9.844486647586729e-05,89.55543949293053
65,0.15028389784951496,0.32978695922312656,0.15028389784951496,0.47458871616924786,0.3552491899154642,0.15028389784951496,metrics/mAP50-95(B),2.5368146354265537,1.6946631458749428,1.3367272574482982,89.02101391924377,9.839615507183291e-05,89.26638091543447
66,0.15365450098373495,0.33147384079916503,0.15365450098373495,0.4632948988845272,0.3600756001136183,0.15365450098373495,metrics/mAP50-95(B),2.5360729960864865,1.6883599884247442,1.3430681772684454,89.02045010948389,9.834670504983696e-05,90.1871153458305
67,0.1500682097933873,0.32872143525053504,0.1500682097933873,0.4803781274212522,0.3547817496852035,0.1500682097933873,metrics/mAP50-95(B),2.5254270077531706,1.6823316000670097,1.3338660389152452,88.59821363259817,9.829651717245996e-05,88.72688659999682
68,0.1591671150826651,0.3412687762475392,0.1591671150826651,0.4705097603694295,0.3685171400210825,0.1591671150826651,metrics/mAP50-95(B),2.5216427993358415,1.6647351481012325,1.3250388336025642,88.1326801462288,9.824559221366106e-05,87.33397926662279
69,0.16094306697689972,0.34236787680507147,0.16094306697689972,0.4723364990015353,0.3729573088505203,0.16094306697689972,metrics/mAP50-95(B),2.518971037708686,1.6678946122218374,1.3303269694519666,88.23271857275178,9.819393095876612e-05,87.45208131541376
70,0.15007326505544089,0.31263893022800426,0.15007326505544089,0.4487198597565379,0.33283588340326054,0.15007326505544089,metrics/mAP50-95(B),2.5104936452312323,1.6546752125252293,1.3298900618157965,87.87313665974492,9.81415342044556e-05,89.3148305727088
71,0.1528156537416848,0.3263467435150866,0.1528156537416848,0.4543505061136559,0.3556427012282571,0.1528156537416848,metrics/mAP50-95(B),2.519391304274032,1.6638311509737662,1.3259716052135437,88.10088666210778,9.808840275875227e-05,89.71281197589377
72,0.15704275671017862,0.33728550400263346,0.15704275671017862,0.46316639579885527,0.3702470241419216,0.15704275671017862,metrics/mAP50-95(B),2.5264683079173547,1.6528838934009182,1.3282015910585419,88.06305305206399,9.803453744100875e-05,88.12191466455874
73,0.1582026631303289,0.34686241390756156,0.1582026631303289,0.4948933733251892,0.36655600944882466,0.1582026631303289,metrics/mAP50-95(B),2.516494937915448,1.6610952620287889,1.3256877415052808,87.99582641751321,9.797993908189487e-05,87.43070720175038
74,0.16643612800560306,0.3566489975532876,0.16643612800560306,0.48694698213315246,0.3817157132289089,0.16643612800560306,metrics/mAP50-95(B),2.501932429383339,1.6448576306698757,1.31311124927215,87.29563445795323,9.792460852338487e-05,86.22056961888852
75,0.14668249078183176,0.3285681288863271,0.14668249078183176,0.4665044874948107,0.3467571723328768,0.14668249078183176,metrics/mAP50-95(B),2.5019832718203348,1.6313052347728185,1.322013060750202,87.2267160155651,9.78685466187444e-05,88.25739804143491
76,0.16869380862583067,0.35821569449414364,0.16869380862583067,0.5003865626732332,0.38608394402061114,0.16869380862583067,metrics/mAP50-95(B),2.49176269698169,1.6304195550561862,1.3145758690984846,86.93722348644793,9.78117542325174e-05,85.37476224484651
77,0.15442730668708826,0.3389955434139597,0.15442730668708826,0.475652984801671,0.3620886681859719,0.15442730668708826,metrics/mAP50-95(B),2.4883997851135686,1.6258795340032588,1.3157948321838546,86.82589039027756,9.775423224051272e-05,87.32635983176853
78,0.16016516591747784,0.352818224077269,0.16016516591747784,0.48060006379544795,0.375461877071211,0.16016516591747784,metrics/mAP50-95(B),2.482336118411082,1.6242606614512212,1.3066177834861281,86.5528795498148,9.769598152979062e-05,86.76138793281886
79,0.15697325034816964,0.34993814052905187,0.15697325034816964,0.47520516817843284,0.3810142544062706,0.15697325034816964,metrics/mAP50-95(B),2.488088227410353,1.6159426757137545,1.3089371977481614,86.56410413635986,9.763700299864915e-05,86.45151914513629
80,0.15855770986542178,0.3375968436452081,0.15855770986542178,0.47204429930018904,0.35968981101800784,0.15855770986542178,metrics/mAP50-95(B),2.4737243365045463,1.6187316233875186,1.3092479322312833,86.3743394624966,9.757729755661019e-05,86.83623809814453
81,0.16331429793439664,0.34841465020843776,0.16331429793439664,0.479322673108179,0.38026397342968443,0.16331429793439664,metrics/mAP50-95(B),2.4781446558308575,1.6193475229269545,1.3088601537073192,86.45091425605533,9.75168661244055e-05,86.97502431454866
82,0.1674411003122736,0.3551572908316187,0.1674411003122736,0.4829210004568887,0.3866880293002344,0.1674411003122736,metrics/mAP50-95(B),2.476008590851121,1.6142632547225662,1.3007964174646067,86.18301196914723,9.745570963396256e-05,85.62048139157503
83,0.16595840992486435,0.35462867484307986,0.16595840992486435,0.4913791502029803,0.3797831274765151,0.16595840992486435,metrics/mAP50-95(B),2.4730663917056868,1.598700399357204,1.3039766444764715,85.97673434441586,9.73938290283901e-05,86.09726795528246
84,0.16108564492300656,0.346165514155317,0.16108564492300656,0.47999268491095143,0.3695009077969557,0.16108564492300656,metrics/mAP50-95(B),2.4704243040916833,1.6017693202524175,1.2996503873245797,85.90290108683845,9.733122526196358e-05,86.69056149358335
85,0.1621835650988679,0.3471923362794622,0.1621835650988679,0.4983986713828466,0.3634708859104321,0.1621835650988679,metrics/mAP50-95(B),2.4493534572771876,1.5786071122017655,1.289818824507548,85.04688975127209,9.726789930011055e-05,85.73988773511803
86,0.16970896955484172,0.3569744565409589,0.16970896955484172,0.4829214828769375,0.38452916116235786,0.16970896955484172,metrics/mAP50-95(B),2.451733983070016,1.6016858141450871,1.3025111203105264,85.65583808757486,9.720385211939566e-05,86.41745970352837
87,0.17636328172630517,0.3655774173646042,0.17636328172630517,0.49016316887902683,0.3991351490642714,0.17636328172630517,metrics/mAP50-95(B),2.438951823287598,1.582521983880383,1.2888632828822704,84.92247505562386,9.713908470750569e-05,85.96175648233165
88,0.17437412939791466,0.3598372689149405,0.17437412939791466,0.48755579767750107,0.3931075493662413,0.17437412939791466,metrics/mAP50-95(B),2.4391223635512325,1.5927700578451416,1.2866942690788985,85.06062723324109,9.707359806323424e-05,84.67651829926864
89,0.17131668901568758,0.3654304964608521,0.17131668901568758,0.5024205740807766,0.39516755912382545,0.17131668901568758,metrics/mAP50-95(B),2.4268020560463226,1.5726584020591745,1.2794630023099345,84.41267244012431,9.700739319646637e-05,84.22801314644191
90,0.15511205033554326,0.3399811719196901,0.15511205033554326,0.4605310756801772,0.3702235382265478,0.15511205033554326,metrics/mAP50-95(B),2.4464573034673376,1.5782425607693755,1.288050276372529,84.96649731518528,9.694047112816304e-05,87.55111379208772
91,0.17737550670327734,0.37137999289984275,0.17737550670327734,0.5176230516621776,0.3965019476056731,0.17737550670327734,metrics/mAP50-95(B),2.422085803103681,1.565865848160622,1.2731533673233397,84.12554922072682,9.68728328903453e-05,83.79080698593803
92,0.18007761466632377,0.37770093096704466,0.18007761466632377,0.5155321884765679,0.4075771389657876,0.18007761466632377,metrics/mAP50-95(B),2.4313330499530488,1.5548981953343233,1.285150015107158,84.3127152287973,9.680447952607852e-05,83.74199985835862
93,0.16797477878719022,0.3571748096568757,0.16797477878719022,0.4843350886797661,0.3843204691396105,0.16797477878719022,metrics/mAP50-95(B),2.4270124197526224,1.5610368976546218,1.2796761293447654,84.2421853368129,9.673541208945604e-05,85.97472507642664
94,0.17962245752223008,0.37241150757620733,0.17962245752223008,0.5264904864584891,0.3934921991889597,0.17962245752223008,metrics/mAP50-95(B),2.4202063840244175,1.5578988213965521,1.281607556434078,84.09473913810506,9.666563164558323e-05,83.09919514863387
95,0.1753393524729941,0.3729277503119215,0.1753393524729941,0.49572404038366935,0.4004917938291546,0.1753393524729941,metrics/mAP50-95(B),2.408564105678671,1.5527725645474024,1.278475216976819,83.80712859009188,9.659513927056086e-05,85.66931945966638
96,0.18043752769349328,0.37975427263171135,0.18043752769349328,0.5062768583322709,0.40547802457812115,0.18043752769349328,metrics/mAP50-95(B),2.4112619585403308,1.5497250018099011,1.274845029951572,83.74061741303721,9.652393605146852e-05,83.09400473884914
97,0.18367645220517956,0.38159043353164557,0.18367645220517956,0.5064492695922816,0.41630026915242696,0.18367645220517956,metrics/mAP50-95(B),2.402886640024549,1.5439817341879385,1.2697608333767565,83.42907997722064,9.645202308634798e-05,83.00468020231827
98,0.18011329996506734,0.3645609881451482,0.18011329996506734,0.5012748628173768,0.39650217737049687,0.18011329996506734,metrics/mAP50-95(B),2.3947969853163027,1.5301376713791226,1.2656156867255042,83.00588235054308,9.637940148418606e-05,83.54534504102624
99,0.1834998662884319,0.3753528222516129,0.1834998662884319,0.49884264218805435,0.40886974530476367,0.1834998662884319,metrics/mAP50-95(B),2.3957909252027387,1.526608115194148,1.269703362929262,83.03906799116727,9.630607236489776e-05,83.87932792331861
100,0.18369079225211035,0.3849997944909936,0.18369079225211035,0.527570700924025,0.40264778335698614,0.18369079225211035,metrics/mAP50-95(B),2.399096588792042,1.5263851635978682,1.2731430218549955,83.11066016610081,9.623203685930879e-05,82.89358187136443
101,0.17884379362032066,0.37463482946089416,0.17884379362032066,0.5128540221382497,0.3904177048690825,0.17884379362032066,metrics/mAP50-95(B),2.389742467369612,1.5331411433843907,1.272438435284106,83.0713417153062,9.615729610913821e-05,84.84503336367399
102,0.17506562058329378,0.3659699845315276,0.17506562058329378,0.4856481051318766,0.40622799753839606,0.17506562058329378,metrics/mAP50-95(B),2.3757454501373556,1.5100145531714677,1.2607549219641068,82.30707690239993,9.60818512669809e-05,84.48834195344344
103,0.18545422563393207,0.3890776504337123,0.18545422563393207,0.5187496601070373,0.42388002819056486,0.18545422563393207,metrics/mAP50-95(B),2.3807926357377447,1.5206393112663095,1.2675365411078268,82.6557752095496,9.600570349628961e-05,82.11433686795442
104,0.179025503945703,0.36845032883181555,0.179025503945703,0.48158938852411404,0.3875123965425797,0.179025503945703,metrics/mAP50-95(B),2.3754733505789822,1.5039675102499086,1.2597055199882066,82.18736434736844,9.592885397135716e-05,84.7064727285634
105,0.1834530552053917,0.3838297026055157,0.1834530552053917,0.5274077398932042,0.4077241840203905,0.1834530552053917,metrics/mAP50-95(B),2.3677063358779042,1.5012429404674725,1.2619968900373744,82.06195357477652,9.585130387729834e-05,82.63236297939135
106,0.1833954707066683,0.38667724723597924,0.1833954707066683,0.5047788284079805,0.42047039876463543,0.1833954707066683,metrics/mAP50-95(B),2.3736272876109266,1.5030223512727536,1.2594768995157115,82.13942246348674,9.577305441003147e-05,83.10445201707923
107,0.18109490296706338,0.37045430492314874,0.18109490296706338,0.4972954508933524,0.3968329482057206,0.18109490296706338,metrics/mAP50-95(B),2.3652362936585654,1.4916800147444498,1.2551817775682639,81.75082180310231,9.569410677626018e-05,84.23940535835598
108,0.18505012565315818,0.3825802364605253,0.18505012565315818,0.5156217729345184,0.4069317291342463,0.18505012565315818,metrics/mAP50-95(B),2.3615006311119187,1.4991485405644258,1.2530361514705088,81.78385019250368,9.561446219345463e-05,83.36744378131368
109,0.1833454296194342,0.3822005531292365,0.1833454296194342,0.5278793478134901,0.40756638734775913,0.1833454296194342,metrics/mAP50-95(B),2.3745153670482573,1.5045547554251153,1.254230837395563,82.08880447587374,9.553412188983283e-05,82.12676967123281
110,0.18406411362016895,0.3862158078428641,0.18406411362016895,0.510349817065998,0.4082803019768193,0.18406411362016895,metrics/mAP50-95(B),2.339650275403047,1.4935620503831195,1.24321860906992,81.18359013082157,9.545308710434164e-05,83.67578077730926
111,0.1951549835465592,0.39694711300647817,0.1951549835465592,0.5101577342173037,0.4305301591050698,0.1951549835465592,metrics/mAP50-95(B),2.3546760152444453,1.4852916972717776,1.254231585606104,81.46497102860145,9.537135908663767e-05,81.1357511603314
112,0.19669107748878664,0.40595590367245044,0.19669107748878664,0.540187327451875,0.42285615125600945,0.19669107748878664,metrics/mAP50-95(B),2.342703845534746,1.4621272737093294,1.248747477224635,80.8294877579584,9.528893909706808e-05,80.86216133781102
