epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head
11,b,0.002995422240593695,0.0009984740801978983,0.002995422240593695,0.76978,0.37356,0.80119,0.19467,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,105.3923110961914,nan,nan,nan
12,b,0.0029944615090920176,0.000998153836364006,0.0029944615090920176,0.77475,0.37483,0.8023,0.19042,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,104.7523422241211,nan,nan,nan
13,b,0.002993409517435574,0.0009978031724785245,0.002993409517435574,0.78054,0.37728,0.80299,0.18807,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,103.3724594116211,nan,nan,nan
14,b,0.002992266330516164,0.0009974221101720546,0.002992266330516164,0.77781,0.37595,0.80254,0.18253,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,95.77886962890625,nan,nan,nan
15,b,0.002991032018850942,0.000997010672950314,0.002991032018850942,0.77435,0.37672,0.80206,0.18485,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,65.42061614990234,nan,nan,nan
16,b,0.0029897066585780653,0.0009965688861926884,0.0029897066585780653,0.77201,0.37389,0.80253,0.18006,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,133.74227905273438,nan,nan,nan
17,b,0.0029882903314519997,0.0009960967771506667,0.0029882903314519997,0.77374,0.37635,0.803,0.1829,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,108.0157241821289,nan,nan,nan
18,b,0.0029867831248384727,0.0009955943749461575,0.0029867831248384727,0.77719,0.37769,0.80217,0.18114,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,143.7751922607422,nan,nan,nan
19,b,0.002985185131709088,0.000995061710569696,0.002985185131709088,0.77347,0.37518,0.80232,0.18018,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,108.55520629882812,nan,nan,nan
20,b,0.0029834964506355896,0.0009944988168785298,0.0029834964506355896,0.77737,0.37537,0.80438,0.17441,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,91.95990753173828,nan,nan,nan
21,b,0.0029817171857837795,0.000993905728594593,0.0029817171857837795,0.78392,0.37719,0.80487,0.17223,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,89.47570037841797,nan,nan,nan
22,b,0.002979847446907096,0.0009932824823023652,0.002979847446907096,0.7809,0.37667,0.80423,0.17282,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,96.64246368408203,nan,nan,nan
23,b,0.0029778873493398394,0.000992629116446613,0.0029778873493398394,0.77671,0.3765,0.8034,0.17076,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,100.00955200195312,nan,nan,nan
24,b,0.002975837013990061,0.0009919456713300204,0.002975837013990061,0.78045,0.37785,0.80427,0.16977,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,87.37540435791016,nan,nan,nan
25,b,0.002973696567332103,0.000991232189110701,0.002973696567332103,0.78569,0.38107,0.80489,0.16924,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,87.68506622314453,nan,nan,nan
26,b,0.002971466141398797,0.000990488713799599,0.002971466141398797,0.78406,0.37874,0.80404,0.16695,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,76.65612030029297,nan,nan,nan
27,b,0.002969145873773322,0.0009897152912577741,0.002969145873773322,0.78873,0.38102,0.80441,0.16522,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,86.05484008789062,nan,nan,nan
28,b,0.002966735907580714,0.0009889119691935714,0.002966735907580714,0.78574,0.37749,0.80365,0.16131,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,95.66649627685547,nan,nan,nan
29,b,0.00296423639147904,0.00098807879715968,0.00296423639147904,0.78911,0.38084,0.80268,0.16344,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,72.39906311035156,nan,nan,nan
30,b,0.002961647479650226,0.0009872158265500754,0.002961647479650226,0.78295,0.37791,0.80395,0.16366,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,83.88429260253906,nan,nan,nan
31,b,0.0029589693317905496,0.00098632311059685,0.0029589693317905496,0.78595,0.37912,0.80496,0.16382,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,172.28497314453125,nan,nan,nan
32,b,0.0029562021131007855,0.0009854007043669285,0.0029562021131007855,0.78868,0.3804,0.80376,0.16081,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,124.6686782836914,nan,nan,nan
33,b,0.0029533459942760174,0.0009844486647586726,0.0029533459942760174,0.78311,0.37894,0.80408,0.15944,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,45.78227996826172,nan,nan,nan
34,b,0.0029504011514951073,0.0009834670504983692,0.0029504011514951073,0.78937,0.38173,0.80553,0.1595,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,189.75624084472656,nan,nan,nan
35,b,0.0029473677664098303,0.00098245592213661,0.0029473677664098303,0.7909,0.38194,0.80346,0.15693,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,114.16099548339844,nan,nan,nan
36,b,0.002944246026133666,0.0009814153420445555,0.002944246026133666,0.79042,0.38254,0.80294,0.15838,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,111.62212371826172,nan,nan,nan
37,b,0.002941036123230261,0.0009803453744100868,0.002941036123230261,0.79198,0.38245,0.80567,0.1586,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,75.43553161621094,nan,nan,nan
38,b,0.002937738255701544,0.000979246085233848,0.002937738255701544,0.79021,0.38068,0.80335,0.15781,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,194.32618713378906,nan,nan,nan
39,b,0.0029343526269755204,0.0009781175423251734,0.0029343526269755204,0.7908,0.38291,0.80449,0.15714,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,118.44165802001953,nan,nan,nan
40,b,0.002930879445893717,0.0009769598152979055,0.002930879445893717,0.79177,0.38127,0.80397,0.15706,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,67.12071228027344,nan,nan,nan
41,b,0.002927318926698303,0.000975772975566101,0.002927318926698303,0.79425,0.38219,0.80501,0.15555,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,68.91180419921875,nan,nan,nan
42,b,0.0029236712890188745,0.0009745570963396248,0.0029236712890188745,0.7933,0.38165,0.80528,0.15371,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,71.51811218261719,nan,nan,nan
43,b,0.0029199367578589047,0.000973312252619635,0.0029199367578589047,0.79184,0.38239,0.80468,0.15287,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,85.84881591796875,nan,nan,nan
44,b,0.0029161155635818677,0.0009720385211939559,0.0029161155635818677,0.79223,0.38036,0.80485,0.15283,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,75.03660583496094,nan,nan,nan
45,b,0.0029122079418970248,0.0009707359806323416,0.0029122079418970248,0.7935,0.38077,0.80491,0.153,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,99.03810119628906,nan,nan,nan
46,b,0.002908214133844889,0.0009694047112816296,0.002908214133844889,0.79537,0.38186,0.80553,0.15412,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,79.66443634033203,nan,nan,nan
47,b,0.002904134385782353,0.0009680447952607844,0.002904134385782353,0.79193,0.382,0.80568,0.15217,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,87.45940399169922,nan,nan,nan
48,b,0.002899968949367495,0.0009666563164558317,0.002899968949367495,0.79424,0.38219,0.80329,0.15088,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,96.42181396484375,nan,nan,nan
49,b,0.0028957180815440534,0.0009652393605146845,0.0028957180815440534,0.79122,0.38212,0.80563,0.15135,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,125.6915512084961,nan,nan,nan
50,b,0.0028913820445255795,0.0009637940148418598,0.0028913820445255795,0.79411,0.38241,0.80406,0.14962,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,92.2468032836914,nan,nan,nan
51,b,0.0028869611057792607,0.000962320368593087,0.0028869611057792607,0.78688,0.37899,0.80276,0.15012,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,102.04206085205078,nan,nan,nan
52,b,0.0028824555380094243,0.000960818512669808,0.0028824555380094243,0.79931,0.38417,0.80417,0.15064,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,128.94842529296875,nan,nan,nan
53,b,0.002877865619140712,0.0009592885397135707,0.002877865619140712,0.79136,0.3814,0.80511,0.15079,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,110.38235473632812,nan,nan,nan
54,b,0.0028731916323009414,0.0009577305441003138,0.0028731916323009414,0.79408,0.38296,0.80446,0.14813,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,113.47273254394531,nan,nan,nan
55,b,0.0028684338658036363,0.0009561446219345454,0.0028684338658036363,0.78962,0.38188,0.80415,0.14783,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,124.26900482177734,nan,nan,nan
56,b,0.0028635926131302457,0.0009545308710434153,0.0028635926131302457,0.79205,0.38163,0.80472,0.1479,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,96.60334014892578,nan,nan,nan
57,b,0.0028586681729120393,0.0009528893909706797,0.0028586681729120393,0.79164,0.38306,0.80449,0.14582,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,104.12557220458984,nan,nan,nan
58,b,0.002853660848911685,0.0009512202829705616,0.002853660848911685,0.79221,0.38031,0.80317,0.14874,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,123.44518280029297,nan,nan,nan
59,b,0.002848570950004514,0.0009495236500015047,0.002848570950004514,0.79692,0.38248,0.80512,0.14815,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,101.50481414794922,nan,nan,nan
60,b,0.0028433987901594674,0.0009477995967198225,0.0028433987901594674,0.79204,0.38186,0.80479,0.1472,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,100.8098373413086,nan,nan,nan
61,b,0.002838144688419726,0.0009460482294732421,0.002838144688419726,0.79238,0.38137,0.80189,0.1486,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,144.4276123046875,nan,nan,nan
62,b,0.002832808968883036,0.0009442696562943452,0.002832808968883036,0.79337,0.3809,0.80608,0.14611,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,81.57490539550781,nan,nan,nan
63,b,0.00282739196068171,0.0009424639868939033,0.00282739196068171,0.79214,0.38101,0.80384,0.14439,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,126.31311798095703,nan,nan,nan
64,b,0.002821893997962331,0.0009406313326541104,0.002821893997962331,0.78982,0.3821,0.80479,0.14462,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,106.63838958740234,nan,nan,nan
65,b,0.0028163154198651372,0.0009387718066217125,0.0028163154198651372,0.79252,0.38201,0.80537,0.14516,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,77.4323959350586,nan,nan,nan
66,b,0.002810656570503104,0.0009368855235010347,0.002810656570503104,0.79039,0.38019,0.80431,0.14377,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,120.17618560791016,nan,nan,nan
67,b,0.002804917798940714,0.0009349725996469047,0.002804917798940714,0.78632,0.37934,0.80651,0.14496,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,122.73055267333984,nan,nan,nan
68,b,0.0027990994591724303,0.0009330331530574768,0.0027990994591724303,0.79144,0.38041,0.80503,0.1442,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,101.25071716308594,nan,nan,nan
69,b,0.002793201910100856,0.0009310673033669522,0.002793201910100856,0.79024,0.38045,0.80397,0.14346,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,92.33906555175781,nan,nan,nan
70,b,0.002787225515514599,0.0009290751718381996,0.002787225515514599,0.78383,0.37899,0.80378,0.14196,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,64.19249725341797,nan,nan,nan
71,b,0.002781170644065827,0.0009270568813552756,0.002781170644065827,0.78904,0.38013,0.80369,0.14384,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,106.41142272949219,nan,nan,nan
72,b,0.002775037669247533,0.0009250125564158444,0.002775037669247533,0.78635,0.3779,0.8047,0.13996,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,63.71579360961914,nan,nan,nan
73,b,0.0027688269693704926,0.0009229423231234974,0.0027688269693704926,0.78801,0.3764,0.80342,0.14207,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,86.95340728759766,nan,nan,nan
74,b,0.0027625389275399287,0.0009208463091799762,0.0027625389275399287,0.79111,0.37927,0.8023,0.14263,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,261.0921325683594,nan,nan,nan
75,b,0.0027561739316318817,0.0009187246438772938,0.0027561739316318817,0.78994,0.38003,0.80383,0.14093,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,134.48765563964844,nan,nan,nan
76,b,0.0027497323742692796,0.0009165774580897599,0.0027497323742692796,0.79118,0.37919,0.80481,0.14149,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,105.239013671875,nan,nan,nan
77,b,0.002743214652797724,0.0009144048842659081,0.002743214652797724,0.7818,0.37731,0.80506,0.14085,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,91.24771118164062,nan,nan,nan
78,b,0.002736621169260977,0.0009122070564203256,0.002736621169260977,0.77932,0.37686,0.80428,0.14029,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,71.84954071044922,nan,nan,nan
79,b,0.00272995233037616,0.0009099841101253866,0.00272995233037616,0.78745,0.37897,0.80308,0.13999,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,112.33756256103516,nan,nan,nan
80,b,0.0027232085475086686,0.0009077361825028896,0.0027232085475086686,0.78273,0.3772,0.80491,0.14119,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,72.74388885498047,nan,nan,nan
81,b,0.002716390236646797,0.000905463412215599,0.002716390236646797,0.7813,0.37623,0.80249,0.1399,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,90.18577575683594,nan,nan,nan
82,b,0.0027094978183760756,0.0009031659394586919,0.0027094978183760756,0.78447,0.37734,0.80546,0.13916,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,214.63961791992188,nan,nan,nan
83,b,0.0027025317178533295,0.0009008439059511098,0.0027025317178533295,0.78033,0.3764,0.80372,0.13833,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,52.402530670166016,nan,nan,nan
84,b,0.0026954923647804522,0.0008984974549268174,0.0026954923647804522,0.78488,0.37867,0.80282,0.13684,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,126.0530776977539,nan,nan,nan
85,b,0.0026883801933779003,0.0008961267311259668,0.0026883801933779003,0.79179,0.37825,0.80468,0.13888,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,104.66263580322266,nan,nan,nan
86,b,0.0026811956423579064,0.0008937318807859688,0.0026811956423579064,0.78415,0.37649,0.80251,0.13903,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,76.51044464111328,nan,nan,nan
87,b,0.0026739391548974197,0.0008913130516324733,0.0026739391548974197,0.78908,0.37898,0.80371,0.13757,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,110.57781982421875,nan,nan,nan
88,b,0.0026666111786107687,0.0008888703928702561,0.0026666111786107687,0.77716,0.37524,0.80431,0.13617,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,92.0359115600586,nan,nan,nan
89,b,0.0026592121655220472,0.0008864040551740157,0.0026592121655220472,0.78207,0.37747,0.80249,0.13886,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,100.04832458496094,nan,nan,nan
90,b,0.002651742572037236,0.0008839141906790786,0.002651742572037236,0.78259,0.3769,0.80391,0.13828,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,136.23886108398438,nan,nan,nan
91,b,0.002644202858916046,0.0008814009529720153,0.002644202858916046,0.77899,0.37558,0.80272,0.13643,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,136.92547607421875,nan,nan,nan
92,b,0.0026365934912434977,0.0008788644970811659,0.0026365934912434977,0.78272,0.37801,0.80357,0.13559,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,109.37557983398438,nan,nan,nan
93,b,0.0026289149384012326,0.0008763049794670776,0.0026289149384012326,0.77855,0.37439,0.80561,0.13727,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,134.65821838378906,nan,nan,nan
94,b,0.0026211676740385587,0.0008737225580128529,0.0026211676740385587,0.77789,0.37602,0.80229,0.13548,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,107.04046630859375,nan,nan,nan
95,b,0.0026133521760432353,0.0008711173920144117,0.0026133521760432353,0.77784,0.37447,0.8043,0.13766,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,98.33036041259766,nan,nan,nan
96,b,0.002605468926511993,0.0008684896421706644,0.002605468926511993,0.77726,0.37533,0.80389,0.13728,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,123.9480209350586,nan,nan,nan
97,b,0.0025975184117207964,0.0008658394705735988,0.0025975184117207964,0.7801,0.37723,0.80231,0.13573,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,101.95222473144531,nan,nan,nan
98,b,0.0025895011220948474,0.0008631670406982825,0.0025895011220948474,0.77654,0.37504,0.80239,0.13472,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,73.7704086303711,nan,nan,nan
99,b,0.0025814175521783355,0.0008604725173927785,0.0025814175521783355,0.78042,0.37566,0.80234,0.13292,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,81.85772705078125,nan,nan,nan
100,b,0.0025732682006039303,0.0008577560668679766,0.0025732682006039303,0.77357,0.3738,0.80356,0.13228,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,145.29910278320312,nan,nan,nan
101,b,0.002565053570062023,0.000855017856687341,0.002565053570062023,0.77585,0.37382,0.80417,0.13493,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,163.38307189941406,nan,nan,nan
102,b,0.002556774167269721,0.0008522580557565737,0.002556774167269721,0.77612,0.37514,0.80256,0.13229,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,116.90131378173828,nan,nan,nan
103,b,0.0025484305029395866,0.0008494768343131955,0.0025484305029395866,0.77339,0.37239,0.8006,0.13291,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,86.72956085205078,nan,nan,nan
104,b,0.0025400230917481392,0.0008466743639160464,0.0025400230917481392,0.7707,0.37113,0.80337,0.13164,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,116.05502319335938,nan,nan,nan
105,b,0.0025315524523041024,0.0008438508174347008,0.0025315524523041024,0.77435,0.37429,0.80249,0.13347,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,112.70538330078125,nan,nan,nan
106,b,0.0025230191071164186,0.0008410063690388062,0.0025230191071164186,0.77236,0.37229,0.80261,0.13199,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,83.33113098144531,nan,nan,nan
107,b,0.0025144235825620134,0.0008381411941873378,0.0025144235825620134,0.76943,0.37153,0.80131,0.13105,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,99.8117446899414,nan,nan,nan
108,b,0.0025057664088533305,0.0008352554696177769,0.0025057664088533305,0.76902,0.37015,0.80316,0.13186,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,126.520263671875,nan,nan,nan
109,b,0.002497048120005623,0.0008323493733352076,0.002497048120005623,0.77171,0.37134,0.80338,0.13295,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,129.2666778564453,nan,nan,nan
110,b,0.0024882692538040142,0.0008294230846013381,0.0024882692538040142,0.76714,0.37118,0.80167,0.13184,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,90.45387268066406,nan,nan,nan
111,b,0.002479430351770323,0.000826476783923441,0.002479430351770323,0.76982,0.37089,0.80325,0.13127,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,190.60015869140625,nan,nan,nan
112,b,0.0024705319591296617,0.0008235106530432206,0.0024705319591296617,0.76323,0.36907,0.80198,0.13224,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,118.72447967529297,nan,nan,nan
113,b,0.0024615746247768043,0.0008205248749256015,0.0024615746247768043,0.76403,0.36875,0.80243,0.12884,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,75.4186782836914,nan,nan,nan
114,b,0.002452558901242326,0.000817519633747442,0.002452558901242326,0.76605,0.37086,0.80135,0.13027,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,62.829227447509766,nan,nan,nan
115,b,0.0024434853446585222,0.0008144951148861741,0.0024434853446585222,0.76933,0.37182,0.80183,0.13092,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,87.75625610351562,nan,nan,nan
116,b,0.0024343545147251034,0.0008114515049083679,0.0024343545147251034,0.76477,0.37091,0.80318,0.13045,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,85.04592895507812,nan,nan,nan
117,b,0.0024251669746746703,0.0008083889915582234,0.0024251669746746703,0.76633,0.37018,0.80244,0.12886,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,124.92323303222656,nan,nan,nan
