epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/t_sep_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/s_sep_loss,train/r_aux_loss,train/u_aux_loss,train/mask_reg_loss,train/recon_task_loss,train/rs_comp_loss,train/r_obb_loss,train/s_repel_loss,train/path_b_loss,train/r_sar_loss,train/dkd_loss,train/proto_cls_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/r_aux_fg_mean,train/r_aux_bg_mean,train/u_aux_fg_mean,train/u_aux_bg_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/t_sep_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/s_sep_loss,val/r_aux_loss,val/u_aux_loss,val/mask_reg_loss,val/recon_task_loss,val/rs_comp_loss,val/r_obb_loss,val/s_repel_loss,val/path_b_loss,val/r_sar_loss,val/dkd_loss,val/proto_cls_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/r_aux_fg_mean,val/r_aux_bg_mean,val/u_aux_fg_mean,val/u_aux_bg_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,158.733,0.69861,0.34678,0.79819,0,0.00733,0.00033,0.00152,0.15319,0.28819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152,2.34194,2.34042,0,0,0.99471,0.43048,0.46843,0.05711,0.38195,0.43243,0.9295,0.86614,0.90916,0.62788,1.03088,0.44876,0.83812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62788,0.0003,0.0001,0.0003,0.0001,0.0003,0.0001,0.0003,0.0001
2,338.489,0.69631,0.34562,0.7973,0,0.00731,0.00025,0.0015,0.15319,0.28639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,2.34391,2.3424,0,0,0.92755,0.39356,0.46849,0.05714,0.38016,0.43062,0.92866,0.86579,0.90831,0.62469,1.04743,0.45183,0.84066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62469,0.0002802,9.34e-05,0.0002802,9.34e-05,0.0002802,9.34e-05,0.0002802,9.34e-05
3,558.985,0.69937,0.34422,0.79551,0,0.0073,0.00024,0.00148,0.15319,0.28373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148,2.3441,2.34262,0,0,0.8883,0.37378,0.46844,0.05718,0.37827,0.42955,0.92588,0.86904,0.90837,0.62722,1.03485,0.45101,0.83822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62722,0.0002604,8.68e-05,0.0002604,8.68e-05,0.0002604,8.68e-05,0.0002604,8.68e-05
4,697.509,0.70275,0.34685,0.79676,0,0.00729,0.00023,0.00149,0.15319,0.28502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149,2.34406,2.34256,0,0,0.86174,0.35708,0.4685,0.05714,0.37799,0.42866,0.92695,0.86688,0.90934,0.62589,1.03936,0.44801,0.83927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62589,0.0002406,8.02e-05,0.0002406,8.02e-05,0.0002406,8.02e-05,0.0002406,8.02e-05
5,831.828,0.69391,0.34391,0.79677,0,0.0073,0.00023,0.00147,0.15319,0.28257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147,2.34405,2.34259,0,0,0.86868,0.35688,0.4686,0.057,0.37754,0.42849,0.92637,0.86581,0.90832,0.62517,1.04684,0.45201,0.84019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62517,0.0002208,7.36e-05,0.0002208,7.36e-05,0.0002208,7.36e-05,0.0002208,7.36e-05
6,970.675,0.69521,0.34403,0.79612,0,0.00728,0.00022,0.00145,0.15318,0.2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145,2.34291,2.34146,0,0,0.87464,0.3569,0.46856,0.05708,0.37786,0.42862,0.92761,0.86809,0.91108,0.62782,1.04122,0.44783,0.83904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62782,0.000201,6.7e-05,0.000201,6.7e-05,0.000201,6.7e-05,0.000201,6.7e-05
7,1117.67,0.6979,0.34347,0.79572,0,0.00726,0.00022,0.00146,0.15319,0.28303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146,2.34198,2.34052,0,0,0.87667,0.35688,0.46848,0.0571,0.37733,0.42852,0.92896,0.86634,0.9092,0.62716,1.03452,0.44702,0.83812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62716,0.0001812,6.04e-05,0.0001812,6.04e-05,0.0001812,6.04e-05,0.0001812,6.04e-05
8,1265.25,0.68883,0.34162,0.79535,0,0.00728,0.00022,0.00144,0.15318,0.28066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144,2.34224,2.3408,0,0,0.87837,0.35685,0.46845,0.05715,0.37765,0.4285,0.92923,0.86564,0.90867,0.62952,1.0331,0.44806,0.83878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62952,0.0001614,5.38e-05,0.0001614,5.38e-05,0.0001614,5.38e-05,0.0001614,5.38e-05
9,1399.92,0.69809,0.34305,0.79429,0,0.00726,0.00021,0.00143,0.15318,0.28128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143,2.34098,2.33956,0,0,0.88491,0.3565,0.46848,0.05707,0.37721,0.42848,0.92305,0.86754,0.90771,0.62405,1.04999,0.45139,0.84045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62405,0.0001416,4.72e-05,0.0001416,4.72e-05,0.0001416,4.72e-05,0.0001416,4.72e-05
10,1535.86,0.69266,0.34244,0.79574,0,0.00725,0.00021,0.00144,0.15318,0.28152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144,2.34072,2.33928,0,0,0.88416,0.35667,0.46834,0.05727,0.37798,0.42858,0.929,0.86805,0.90984,0.62746,1.03264,0.44779,0.83844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62746,0.0001218,4.06e-05,0.0001218,4.06e-05,0.0001218,4.06e-05,0.0001218,4.06e-05
