epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
21,520.8,1.20121,0.72444,0.96871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51019,0.50123,0.47245,0.28183,1.35391,0.84212,1.00061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28183,0.00975773,0.00975773,0.00975773
22,542.543,1.21217,0.73072,0.97257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51862,0.50923,0.48226,0.29592,1.34351,0.83539,0.98751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29592,0.00973312,0.00973312,0.00973312
23,565.471,1.22232,0.74854,0.97947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56047,0.48573,0.49581,0.30638,1.30722,0.8352,0.98455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30638,0.00970736,0.00970736,0.00970736
24,597.214,1.20471,0.72351,0.97392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53071,0.50306,0.49494,0.29782,1.32356,0.83615,0.98391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29782,0.00968045,0.00968045,0.00968045
25,626.372,1.20286,0.72185,0.96643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52659,0.51789,0.47824,0.28843,1.3245,0.83143,0.98466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28843,0.00965239,0.00965239,0.00965239
26,658.08,1.21815,0.73043,0.97118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54998,0.50617,0.4987,0.29863,1.29108,0.81004,0.9779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29863,0.0096232,0.0096232,0.0096232
27,683.246,1.2042,0.72876,0.96947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52679,0.50588,0.50058,0.30428,1.30464,0.81269,0.97788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30428,0.00959289,0.00959289,0.00959289
28,708.894,1.20741,0.72439,0.9719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46752,0.44841,0.42686,0.25773,1.31983,0.89401,0.98693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25773,0.00956145,0.00956145,0.00956145
29,739.208,1.21017,0.73177,0.97298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53668,0.51311,0.49614,0.30532,1.29029,0.82226,0.97733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30532,0.00952889,0.00952889,0.00952889
30,764.538,1.18957,0.71282,0.9675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54626,0.48182,0.48283,0.29995,1.31174,0.83761,0.98698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29995,0.00949524,0.00949524,0.00949524
