epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,5759.77,1.71292,0.90881,1.01219,0.81393,0.77966,0.81144,0.42699,1.62991,0.82894,0.97357,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794
31,5947.56,1.71395,0.90535,1.00863,0.81333,0.7666,0.80911,0.43193,1.58761,0.81402,0.96606,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569
32,6132.01,1.69249,0.89378,1.006,0.82137,0.78446,0.81604,0.43637,1.59293,0.80471,0.9621,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337
33,6320.87,1.69024,0.89379,1.00275,0.82716,0.78572,0.82104,0.43289,1.62891,0.80875,0.97124,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
34,6501.15,1.6932,0.88836,1.0009,0.82348,0.78251,0.81875,0.43846,1.57654,0.78817,0.95459,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849
35,6688.34,1.67744,0.87482,0.99521,0.84119,0.78902,0.83643,0.45721,1.55994,0.77443,0.95493,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594
36,6882.62,1.6634,0.86815,0.99409,0.83746,0.78586,0.82264,0.44469,1.56079,0.76193,0.95448,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332
37,7073.68,1.66592,0.86629,0.99227,0.8337,0.78745,0.82119,0.44382,1.56093,0.76704,0.95132,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062
38,7256.29,1.6574,0.85694,0.99447,0.84821,0.79988,0.83574,0.46061,1.54,0.75505,0.94604,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784
39,7437.25,1.65205,0.85374,0.98655,0.84095,0.80407,0.83874,0.46184,1.53259,0.7471,0.94629,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499
40,7627.32,1.6483,0.85037,0.98345,0.84654,0.79874,0.83837,0.4639,1.51543,0.73433,0.94113,0.0298262,0.00994206,0.0298262,0.00994206,0.0298262,0.00994206,0.0298262,0.00994206
41,7817.56,1.63527,0.8428,0.98231,0.84934,0.80495,0.8437,0.46772,1.50676,0.73259,0.93735,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
42,7998.71,1.62682,0.83517,0.97842,0.85627,0.80566,0.84459,0.47503,1.50623,0.72918,0.93656,0.0298079,0.00993598,0.0298079,0.00993598,0.0298079,0.00993598,0.0298079,0.00993598
43,8173.87,1.62347,0.8291,0.97464,0.84474,0.8023,0.83758,0.47344,1.4986,0.72107,0.93533,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282
44,8361.48,1.62112,0.82839,0.97052,0.8498,0.81057,0.84613,0.47317,1.50103,0.71825,0.93375,0.0297888,0.0099296,0.0297888,0.0099296,0.0297888,0.0099296,0.0297888,0.0099296
45,8548.15,1.62217,0.83148,0.9761,0.86017,0.80644,0.8468,0.47614,1.49103,0.71166,0.9307,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629
46,8728.33,1.60988,0.81826,0.97017,0.86454,0.80554,0.84604,0.47881,1.48659,0.70793,0.92763,0.0297687,0.00992291,0.0297687,0.00992291,0.0297687,0.00992291,0.0297687,0.00992291
47,8904.63,1.60038,0.8173,0.96743,0.8616,0.81283,0.84889,0.48067,1.47916,0.70494,0.92703,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946
48,9093.76,1.6024,0.8118,0.96996,0.86446,0.82453,0.85696,0.48878,1.46251,0.69929,0.92406,0.0297478,0.00991593,0.0297478,0.00991593,0.0297478,0.00991593,0.0297478,0.00991593
49,9283.62,1.59981,0.80627,0.96709,0.86179,0.82684,0.85762,0.4907,1.45831,0.69298,0.92344,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
50,9465.94,1.58594,0.80486,0.96715,0.86348,0.81992,0.85635,0.49042,1.45515,0.69072,0.92238,0.0297259,0.00990864,0.0297259,0.00990864,0.0297259,0.00990864,0.0297259,0.00990864
51,9641.3,1.57955,0.80149,0.96109,0.86049,0.8261,0.85679,0.4934,1.44902,0.68488,0.92096,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489
52,9828.76,1.57607,0.79395,0.95573,0.86365,0.83022,0.85923,0.49461,1.44081,0.67937,0.91775,0.0297032,0.00990106,0.0297032,0.00990106,0.0297032,0.00990106,0.0297032,0.00990106
53,10019.1,1.57459,0.79784,0.96192,0.86661,0.83262,0.8612,0.4977,1.4355,0.67431,0.91743,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715
54,10207.3,1.57899,0.79178,0.95727,0.86846,0.83063,0.86186,0.49894,1.42937,0.67213,0.91525,0.0296795,0.00989317,0.0296795,0.00989317,0.0296795,0.00989317,0.0296795,0.00989317
55,10384.4,1.55961,0.78458,0.9545,0.87066,0.83034,0.86294,0.50111,1.42452,0.6704,0.91402,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
56,10566.9,1.56085,0.78501,0.95545,0.87542,0.83403,0.86463,0.50203,1.42104,0.66719,0.91307,0.029655,0.00988499,0.029655,0.00988499,0.029655,0.00988499,0.029655,0.00988499
57,10761.2,1.56586,0.78142,0.9544,0.8751,0.83584,0.86464,0.50266,1.41446,0.66329,0.91112,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
58,10951.9,1.55401,0.78188,0.95161,0.87564,0.83401,0.8642,0.50448,1.41213,0.66085,0.91017,0.0296295,0.00987651,0.0296295,0.00987651,0.0296295,0.00987651,0.0296295,0.00987651
59,11132.9,1.54559,0.77358,0.94544,0.87724,0.83195,0.86551,0.50596,1.40579,0.65944,0.90796,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216
60,11313.8,1.54396,0.77195,0.94771,0.8766,0.8344,0.86602,0.5074,1.40326,0.65722,0.90639,0.0296032,0.00986773,0.0296032,0.00986773,0.0296032,0.00986773,0.0296032,0.00986773
61,11502.5,1.54359,0.76894,0.94814,0.8793,0.83849,0.86845,0.51022,1.39953,0.65444,0.90538,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323
62,11696.1,1.53972,0.76147,0.94758,0.88207,0.83969,0.86953,0.51184,1.39605,0.65069,0.90451,0.029576,0.00985866,0.029576,0.00985866,0.029576,0.00985866,0.029576,0.00985866
63,11880,1.52954,0.76346,0.94426,0.8836,0.84047,0.86944,0.51197,1.39022,0.64711,0.90343,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401
64,12057.9,1.538,0.76326,0.94545,0.88304,0.84218,0.87065,0.51277,1.38772,0.6455,0.90289,0.0295479,0.00984928,0.0295479,0.00984928,0.0295479,0.00984928,0.0295479,0.00984928
65,12246.6,1.52203,0.76116,0.94505,0.8796,0.8449,0.872,0.51355,1.38351,0.64423,0.90201,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
66,12441.3,1.52967,0.7555,0.94081,0.8844,0.84336,0.87252,0.51488,1.38016,0.64144,0.90137,0.0295188,0.00983962,0.0295188,0.00983962,0.0295188,0.00983962,0.0295188,0.00983962
67,12627.3,1.5224,0.7531,0.94117,0.88529,0.84471,0.87443,0.51714,1.37607,0.63922,0.90038,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467
68,12804.4,1.51832,0.75804,0.93826,0.88402,0.84568,0.87372,0.5186,1.37353,0.63775,0.8997,0.029489,0.00982965,0.029489,0.00982965,0.029489,0.00982965,0.029489,0.00982965
69,12987.6,1.5103,0.74558,0.93435,0.88556,0.84632,0.87466,0.5192,1.37104,0.63659,0.89889,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456
