epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
53,7992.04,2.02383,1.2072,1.07582,1.66539,0.86276,0.97717,4.96576,2.44922,0.08725,2.42929,0,0.610717,0.550351,0.567402,0.312107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
54,8145.62,2.02994,1.21013,1.07746,1.65982,0.86204,0.97508,5.29,2.60976,0.08721,2.59303,0,0.60673,0.553155,0.569236,0.316345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731
55,8298.02,2.0231,1.20174,1.07075,1.65956,0.85847,0.97238,4.7475,2.39264,0.08396,2.2709,0,0.592511,0.558174,0.568002,0.31735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145
56,8452.08,2.02024,1.18648,1.07211,1.65152,0.85107,0.96951,5.267,2.62002,0.08448,2.5625,0,0.609389,0.55777,0.572779,0.319374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531
57,8604.87,2.01213,1.18942,1.07016,1.65033,0.8513,0.97129,5.20092,2.59404,0.09227,2.51461,0,0.604358,0.559672,0.574597,0.32138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
58,8757.12,2.00583,1.18465,1.06811,1.64051,0.8482,0.96705,5.0899,2.50632,0.09093,2.49265,0,0.612323,0.566075,0.578116,0.323201,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122
59,8908.23,1.99738,1.18223,1.06554,1.63782,0.84611,0.96579,4.99565,2.51983,0.08691,2.38891,0,0.610508,0.567616,0.57839,0.325359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
60,9059.3,1.98789,1.17334,1.06181,1.63098,0.83967,0.96579,4.96051,2.50263,0.08458,2.3733,0,0.611951,0.568419,0.57969,0.326646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478
61,9210.37,1.98866,1.16938,1.06263,1.62435,0.82833,0.96421,4.98514,2.46224,0.08083,2.44207,0,0.612677,0.574225,0.582264,0.328604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
62,9362.36,1.98243,1.16328,1.06104,1.62757,0.83491,0.96533,5.01798,2.42689,0.08515,2.50593,0,0.614222,0.573782,0.583797,0.32994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427
63,9513.37,1.97846,1.15942,1.05596,1.62623,0.8342,0.95981,4.87982,2.38761,0.08599,2.40622,0,0.617392,0.576209,0.585946,0.332254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
64,9665.03,1.96903,1.15147,1.04985,1.62648,0.83703,0.9585,5.14077,2.44914,0.08527,2.60636,0,0.61301,0.575006,0.584962,0.33272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631
65,9816.53,1.96442,1.14622,1.05361,1.61109,0.82568,0.95676,4.90012,2.34386,0.08465,2.4716,0,0.617281,0.576535,0.587802,0.334711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
66,9967.65,1.96314,1.149,1.04978,1.61674,0.828,0.9562,4.69107,2.33279,0.08782,2.27046,0,0.623524,0.579499,0.589733,0.335935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886
