epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
28,4210.43,2.23387,1.42753,1.15541,1.79929,0.98765,1.01515,1.80717,1.42325,0.16055,0.22337,0,0.511594,0.450455,0.449603,0.223659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
29,4362.03,2.21985,1.41682,1.15415,1.7895,0.98367,1.01712,1.87329,1.47429,0.16643,0.23257,0,0.499253,0.470159,0.461456,0.232216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
30,4513.85,2.21831,1.41802,1.15237,1.79099,0.97736,1.01649,1.88675,1.50828,0.16172,0.21675,0,0.522243,0.468568,0.470304,0.234842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216
31,4665.28,2.22029,1.40324,1.14622,1.78978,0.97798,1.01086,1.87725,1.48304,0.16544,0.22877,0,0.528737,0.466905,0.469332,0.235206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323
32,4817.11,2.19198,1.3819,1.14211,1.77158,0.96017,1.00762,1.89137,1.51559,0.15883,0.21695,0,0.495037,0.483801,0.468299,0.238538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401
33,4970.32,2.19343,1.37999,1.14397,1.76917,0.96018,1.00935,1.85078,1.46215,0.16266,0.22597,0,0.531193,0.482483,0.479823,0.24513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
34,5124.09,2.18688,1.36544,1.14017,1.76089,0.94958,1.00906,1.82454,1.45471,0.15368,0.21615,0,0.552057,0.486597,0.493707,0.256923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467
35,5277.59,2.15097,1.3519,1.12719,1.74974,0.94526,1.00202,1.76208,1.38515,0.15462,0.22231,0,0.545607,0.489996,0.495833,0.260855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456
36,5429.36,2.16282,1.34521,1.12722,1.75281,0.93985,1.00085,1.77577,1.40989,0.15563,0.21025,0,0.542043,0.485056,0.497315,0.259956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415
37,5580.04,2.14982,1.32066,1.12109,1.73747,0.9305,0.9931,1.78126,1.40753,0.15568,0.21806,0,0.545908,0.498498,0.50519,0.264373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
38,5733.06,2.13244,1.30748,1.11736,1.72893,0.9195,0.99292,1.78421,1.40537,0.15168,0.22716,0,0.551265,0.499079,0.507069,0.268537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246
39,5883.67,2.1263,1.30748,1.11276,1.71771,0.91648,0.99045,1.74166,1.36599,0.16035,0.21533,0,0.55966,0.503768,0.513373,0.274412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118
