epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
14,2037.54,2.4466,1.70956,1.24063,1.97017,1.16833,1.08794,6.45408,3.69072,0.07618,2.59655,0.09062,0.418907,0.314644,0.317954,0.143648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422
15,2184.47,2.43375,1.6764,1.23098,1.95121,1.15162,1.07678,6.48361,3.66136,0.08264,2.64731,0.0923,0.429233,0.346634,0.328004,0.148115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011
16,2329.97,2.42577,1.66292,1.22563,1.93641,1.13824,1.07328,6.4384,3.63259,0.0933,2.62523,0.08728,0.438889,0.332216,0.326347,0.147092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569
17,2476.19,2.39603,1.63627,1.22248,1.91951,1.11309,1.07194,6.24085,3.54323,0.09489,2.51674,0.08599,0.441455,0.359937,0.352176,0.160275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
18,2623.75,2.38001,1.61851,1.2129,1.89865,1.10363,1.06369,6.31861,3.4331,0.10088,2.70013,0.0845,0.493238,0.357685,0.359878,0.165151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594
19,2770.19,2.36642,1.60329,1.20547,1.89147,1.08693,1.05443,6.24307,3.43631,0.08974,2.63981,0.07721,0.4429,0.394117,0.373855,0.170177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062
20,2916.97,2.3566,1.59224,1.20145,1.8762,1.07825,1.05322,5.95117,3.32108,0.09673,2.45501,0.07835,0.496174,0.36156,0.363195,0.170561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499
21,3064.83,2.34309,1.57453,1.1937,1.86747,1.06525,1.04616,6.00353,3.31236,0.09343,2.52684,0.0709,0.452933,0.37468,0.372185,0.177847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
22,3212.25,2.33661,1.54863,1.18717,1.86201,1.05105,1.04568,6.19196,3.28159,0.09558,2.73898,0.07581,0.420426,0.407543,0.373338,0.176352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282
23,3357.67,2.31875,1.54133,1.18631,1.84716,1.043,1.03976,5.95402,3.11616,0.08603,2.68001,0.07182,0.498154,0.397404,0.394114,0.18619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629
24,3506.21,2.29834,1.51359,1.17556,1.841,1.03078,1.03455,5.9021,3.11285,0.0909,2.62318,0.07516,0.487863,0.42155,0.417043,0.199878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946
25,3653.22,2.28138,1.49742,1.17571,1.8293,1.02845,1.0353,6.11183,3.19317,0.09389,2.75722,0.06756,0.475931,0.43197,0.419527,0.20273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
26,3799.69,2.28513,1.49121,1.17075,1.8234,1.01794,1.0245,6.12336,3.25018,0.09155,2.70548,0.07615,0.498874,0.42449,0.424831,0.204841,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489
27,3947.25,2.26941,1.46531,1.16596,1.81444,1.00364,1.02679,5.88187,3.02929,0.09375,2.68556,0.07326,0.539543,0.429809,0.440883,0.213627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715
28,4093.86,2.24402,1.45248,1.15674,1.79561,0.98973,1.01914,5.7861,3.00402,0.09297,2.614,0.07512,0.49093,0.456774,0.444391,0.217416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
29,4243.95,2.24028,1.44621,1.15839,1.78466,0.98173,1.01802,5.76367,2.97413,0.09519,2.62384,0.07052,0.494359,0.45929,0.454115,0.2262,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
30,4391.3,2.23476,1.43181,1.15324,1.79021,0.97934,1.01957,5.80468,3.09093,0.0955,2.5491,0.06915,0.485408,0.46867,0.456958,0.227826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216
31,4540.67,2.23661,1.41728,1.14693,1.7839,0.97369,1.01131,5.6466,2.93223,0.09545,2.54632,0.07261,0.515333,0.460903,0.465782,0.233789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323
32,4688.6,2.20324,1.39738,1.14466,1.77164,0.96338,1.00995,5.68668,3.0037,0.09009,2.52305,0.06984,0.503035,0.461786,0.458389,0.229045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401
33,4837.81,2.2065,1.39236,1.14469,1.77176,0.96602,1.01226,5.81825,2.87826,0.09452,2.77321,0.07227,0.522728,0.483482,0.482606,0.24413,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
34,4990.13,2.1887,1.38141,1.13733,1.76073,0.95459,1.01299,5.69875,2.91693,0.08794,2.62201,0.07187,0.533615,0.477526,0.48595,0.249855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467
35,5139.2,2.16992,1.36988,1.13208,1.74749,0.94338,1.00242,5.6035,2.83481,0.08359,2.6156,0.06949,0.566161,0.477917,0.494167,0.256186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456
36,5290.89,2.17773,1.3575,1.13242,1.74073,0.9389,0.99927,5.4863,2.79715,0.08608,2.53802,0.06506,0.533393,0.489068,0.493165,0.252533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415
37,5437.76,2.16282,1.33703,1.12432,1.74514,0.92992,0.99716,5.70293,2.88377,0.09384,2.65507,0.07024,0.552275,0.495743,0.500996,0.261937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
38,5584.33,2.15617,1.33424,1.12558,1.7298,0.91762,0.99616,5.69778,2.83342,0.09517,2.6975,0.0717,0.540104,0.49718,0.503157,0.260353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246
39,5730.98,2.14658,1.32707,1.12115,1.72022,0.91551,0.99442,5.49332,2.75325,0.08779,2.57731,0.07498,0.538005,0.507755,0.509997,0.265231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118
40,5877.22,2.13366,1.31403,1.11727,1.71964,0.91003,0.99104,5.38529,2.68251,0.08845,2.54625,0.06809,0.557026,0.501324,0.508083,0.269254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696
41,6023.17,2.11893,1.31106,1.11327,1.70911,0.90575,0.99019,5.64267,2.71082,0.09497,2.76419,0.0727,0.574106,0.504178,0.518123,0.273604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
42,6169.46,2.12681,1.29719,1.10954,1.71712,0.90995,0.98984,5.52564,2.7709,0.09069,2.59202,0.07202,0.553784,0.514194,0.524139,0.277992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557
43,6316.63,2.10311,1.28699,1.10266,1.71593,0.91488,0.98947,5.40821,2.63183,0.09269,2.61375,0.06995,0.570913,0.511957,0.530705,0.283643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312
44,6464.01,2.09635,1.27507,1.09966,1.697,0.89709,0.98331,5.65862,2.69777,0.08238,2.8081,0.07037,0.563494,0.512345,0.527294,0.283888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039
45,6611.55,2.10831,1.27947,1.10339,1.7,0.89099,0.98361,5.7539,2.81871,0.08804,2.77001,0.07714,0.570645,0.520475,0.533912,0.284778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
46,6759.28,2.09497,1.27494,1.0998,1.69248,0.88864,0.98103,5.57382,2.74842,0.08933,2.66464,0.07143,0.573907,0.529317,0.541485,0.290013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405
47,6905.88,2.07478,1.25182,1.09285,1.67692,0.87932,0.98108,5.41702,2.63337,0.08716,2.62465,0.07185,0.570951,0.534882,0.544389,0.295465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045
48,7053.01,2.07459,1.24991,1.09479,1.68075,0.88138,0.98099,5.54996,2.64959,0.0902,2.74086,0.06932,0.594439,0.530114,0.542545,0.296335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656
49,7200.16,2.07252,1.24815,1.09365,1.68094,0.87924,0.9763,5.42239,2.75501,0.09021,2.50948,0.06769,0.595127,0.530809,0.54749,0.298394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
50,7345.38,2.05967,1.24334,1.08906,1.66941,0.87493,0.97546,5.2105,2.60957,0.08709,2.44393,0.06992,0.585381,0.531147,0.549127,0.301626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794
51,7492.11,2.06083,1.23648,1.09122,1.66922,0.87119,0.97839,5.36175,2.65076,0.08977,2.5516,0.06962,0.595392,0.530686,0.551698,0.302014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232
52,7638.28,2.03688,1.22198,1.07988,1.67073,0.87387,0.97379,5.39339,2.63716,0.08602,2.60447,0.06575,0.585136,0.535683,0.555204,0.30623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819
53,7784.98,2.03181,1.21065,1.08169,1.65736,0.85806,0.97422,5.24141,2.54477,0.08906,2.53963,0.06796,0.589415,0.539264,0.559122,0.308391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
54,7932.21,2.02988,1.20767,1.08187,1.65586,0.86319,0.97204,5.39943,2.68834,0.08454,2.55421,0.07234,0.585816,0.540572,0.559982,0.31262,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731
55,8079.42,2.02638,1.20237,1.07367,1.65023,0.85454,0.96782,5.04309,2.44515,0.08045,2.44736,0.07014,0.593336,0.543567,0.564352,0.313893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145
56,8227.69,2.00606,1.18908,1.07099,1.64356,0.84963,0.96616,5.48488,2.55695,0.08453,2.77383,0.06957,0.595335,0.546715,0.564684,0.316798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531
57,8376.21,2.00894,1.19753,1.0725,1.63893,0.84921,0.96759,5.20905,2.52205,0.0874,2.5312,0.06839,0.598048,0.548686,0.568288,0.318769,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
58,8524.08,2.00947,1.18872,1.07114,1.63389,0.8499,0.96569,5.30744,2.5744,0.0873,2.57959,0.06615,0.595343,0.550904,0.569554,0.319204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122
59,8671.93,1.99747,1.17832,1.06741,1.63016,0.84742,0.96495,5.21645,2.50546,0.08371,2.56247,0.0648,0.59935,0.557862,0.572179,0.320811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
60,8818.71,1.99594,1.18377,1.06529,1.63184,0.84229,0.96473,5.43726,2.55216,0.08921,2.73016,0.06573,0.612062,0.5601,0.575102,0.323227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478
61,8966.02,1.98802,1.17011,1.06417,1.61991,0.83295,0.96229,5.20018,2.50691,0.08241,2.54029,0.07057,0.611044,0.558966,0.574613,0.324309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
62,9115.57,1.97627,1.16252,1.06197,1.62831,0.83437,0.96404,5.22161,2.5084,0.08234,2.5623,0.06856,0.611504,0.561077,0.575851,0.325677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427
63,9264.21,1.97763,1.15582,1.05673,1.61891,0.83306,0.95973,5.10815,2.4898,0.093,2.4572,0.06814,0.617959,0.563842,0.578006,0.327716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
64,9411.93,1.9758,1.15929,1.05334,1.62102,0.82982,0.95673,5.16888,2.49642,0.08455,2.51944,0.06847,0.622483,0.563608,0.578993,0.330042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631
65,9559.36,1.95952,1.1466,1.05485,1.6021,0.81951,0.95477,4.8915,2.42243,0.08241,2.31922,0.06744,0.623312,0.565552,0.580767,0.330602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
66,9707.04,1.96491,1.15817,1.05247,1.61104,0.82622,0.95678,5.00725,2.41364,0.08376,2.44264,0.06722,0.629593,0.565495,0.584509,0.332686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886
67,9854.71,1.95977,1.14432,1.05399,1.61956,0.83086,0.96177,5.17472,2.39569,0.08574,2.62824,0.06505,0.636623,0.565222,0.585579,0.334214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973
68,10002.5,1.94914,1.13333,1.04869,1.60372,0.82229,0.95438,5.00955,2.41133,0.08672,2.44637,0.06512,0.632496,0.569079,0.589115,0.336091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027991,0.00933033,0.027991,0.00933033,0.027991,0.00933033,0.027991,0.00933033
69,10149.1,1.95874,1.13723,1.04646,1.61051,0.81884,0.95174,5.101,2.43116,0.0847,2.51613,0.06902,0.633327,0.56924,0.589224,0.337289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
70,10295.6,1.94549,1.13033,1.04953,1.59716,0.81977,0.95282,4.97331,2.39325,0.083,2.42215,0.07491,0.635343,0.56992,0.590022,0.339022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0278723,0.00929075,0.0278723,0.00929075,0.0278723,0.00929075,0.0278723,0.00929075
71,10441.7,1.94465,1.1251,1.04617,1.59958,0.81896,0.9511,5.19967,2.44834,0.08756,2.59302,0.07075,0.635377,0.570456,0.59032,0.340195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057
72,10587.5,1.92599,1.11218,1.04425,1.59407,0.81746,0.9498,5.07595,2.58234,0.08681,2.34045,0.06635,0.63304,0.571977,0.592058,0.342026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0277504,0.00925013,0.0277504,0.00925013,0.0277504,0.00925013,0.0277504,0.00925013
73,10733.9,1.93798,1.11688,1.04123,1.59257,0.81608,0.95024,5.13488,2.57957,0.08769,2.39909,0.06853,0.630638,0.573166,0.592984,0.343096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
74,10880.7,1.92704,1.11317,1.03937,1.59157,0.81005,0.94864,4.86885,2.38494,0.08742,2.32728,0.06921,0.627942,0.576628,0.594084,0.344658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0276254,0.00920846,0.0276254,0.00920846,0.0276254,0.00920846,0.0276254,0.00920846
75,11028.7,1.91853,1.10207,1.03646,1.58688,0.80496,0.94655,4.77429,2.33029,0.08683,2.2927,0.06447,0.6251,0.578607,0.595319,0.345532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725
76,11175.7,1.9099,1.09893,1.03102,1.58351,0.80327,0.94398,5.14877,2.43912,0.08368,2.55968,0.06629,0.62697,0.57852,0.596099,0.346231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0274973,0.00916577,0.0274973,0.00916577,0.0274973,0.00916577,0.0274973,0.00916577
77,11322.8,1.91849,1.09854,1.03497,1.57979,0.80208,0.94472,4.93581,2.31285,0.08508,2.46977,0.0681,0.632167,0.575841,0.596751,0.346862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
78,11471.2,1.90826,1.09636,1.03546,1.57574,0.79647,0.9431,5.07517,2.4114,0.09008,2.50713,0.06656,0.628677,0.577743,0.596894,0.348034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0273662,0.00912207,0.0273662,0.00912207,0.0273662,0.00912207,0.0273662,0.00912207
79,11618.4,1.90632,1.0922,1.03225,1.57709,0.79993,0.9442,4.73848,2.27383,0.08644,2.30999,0.06822,0.632134,0.577102,0.597724,0.348813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984
80,11765.5,1.90388,1.08925,1.02972,1.57703,0.79681,0.94456,4.81842,2.28937,0.08741,2.37341,0.06823,0.632462,0.579749,0.599133,0.34924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0272321,0.00907736,0.0272321,0.00907736,0.0272321,0.00907736,0.0272321,0.00907736
81,11913.7,1.88829,1.07447,1.03013,1.56513,0.78989,0.94404,4.95431,2.35094,0.08951,2.44879,0.06507,0.635193,0.578819,0.600003,0.349831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
