cos_probe_u,cos_probe_z,fg_ratio,learnability_gap_direct_mean,learnability_gap_direct_median,learnability_gap_direct_q25,learnability_gap_direct_q75,learnability_gap_probe,learnability_positive_ratio,level,mse_probe_u,mse_probe_z,r2_probe_u,r2_probe_z,task_auc_u,task_auc_z,task_ce_u,task_ce_z,tokens
0.7984552979469299,0.9970636367797852,0.001953125,2.234696865081787,2.2296981811523438,2.1902153491973877,2.275878429412842,0.3541559864368109,1.0,P3,0.19047477841377258,0.1521710753440857,0.6267772579653753,0.9809332444021862,1.0,1.0,0.0020467796449984738,0.00526164351593393,512
0.8627942204475403,0.9930344223976135,0.00390625,2.2964184284210205,2.3171677589416504,2.1734373569488525,2.4294886589050293,0.22334935516137722,1.0,P4,0.14362697303295135,0.15308496356010437,0.725691196134274,0.9490405512956512,1.0,1.0,0.00047411665599071196,8.251768651118961e-05,512
0.9229179620742798,0.9980595111846924,0.0078125,2.1042826175689697,2.114152431488037,2.0758285522460938,2.140721321105957,0.14270183096409106,1.0,P5,0.09006153047084808,0.017426474019885063,0.8317465332797351,0.9744483642438262,1.0,0.9940944881889764,0.013099550705877077,0.015231234440214767,256
