epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
1,130.624,2.87955,3.78535,1.70499,2.8332,4.49928,1.97743,0.02886,0.575984,0.160562,0.13301,0.0468598,nan,nan,nan,nan,nan,nan,nan,0.00332607,0.00332607,0.0700654
2,252.63,2.73204,2.68304,1.47047,2.72926,4.43538,1.899,0.02428,0.601651,0.203768,0.169711,0.0650958,nan,nan,nan,nan,nan,nan,nan,0.00664292,0.00664292,0.0400489
3,369.531,2.69717,2.47691,1.38399,2.63549,4.35152,1.7949,0.03892,0.605721,0.190557,0.169304,0.0658068,nan,nan,nan,nan,nan,nan,nan,0.00994327,0.00994327,0.0100159
4,484.126,2.69349,2.36489,1.35644,2.52602,4.22285,1.65093,0.00904,0.408491,0.218083,0.205918,0.0879907,nan,nan,nan,nan,nan,nan,nan,0.00992575,0.00992575,0.00992575
5,600.588,2.63409,2.25339,1.3242,2.41814,4.07945,1.52595,0.043,0.316728,0.217259,0.196781,0.0819061,nan,nan,nan,nan,nan,nan,nan,0.009901,0.009901,0.009901
6,717.362,2.61924,2.20864,1.30972,2.38005,3.90513,1.44048,0.09958,0.42683,0.224541,0.224664,0.0960693,nan,nan,nan,nan,nan,nan,nan,0.00987625,0.00987625,0.00987625
7,835.136,2.60463,2.16542,1.29614,2.3864,3.62421,1.41102,0.99726,0.290835,0.234918,0.195832,0.0771751,nan,nan,nan,nan,nan,nan,nan,0.0098515,0.0098515,0.0098515
8,956.93,2.58011,2.10529,1.27021,2.4184,3.1865,1.40584,2.75474,0.358835,0.261459,0.234009,0.0963693,nan,nan,nan,nan,nan,nan,nan,0.00982675,0.00982675,0.00982675
9,1078.76,2.56469,2.07315,1.26061,2.42431,2.90426,1.38551,2.56674,0.40854,0.262439,0.252576,0.104386,nan,nan,nan,nan,nan,nan,nan,0.009802,0.009802,0.009802
10,1200.3,2.55512,2.04951,1.26221,2.39447,2.72973,1.36311,2.38062,0.382217,0.288294,0.273085,0.120085,nan,nan,nan,nan,nan,nan,nan,0.00977725,0.00977725,0.00977725
11,1321.01,2.52993,2.0223,1.25262,2.37326,2.6192,1.34563,2.2975,0.420444,0.29778,0.283559,0.121068,nan,nan,nan,nan,nan,nan,nan,0.0097525,0.0097525,0.0097525
12,1444.43,2.52996,2.00658,1.24673,2.37599,2.52368,1.33177,2.2254,0.352216,0.268193,0.241848,0.107662,nan,nan,nan,nan,nan,nan,nan,0.00972775,0.00972775,0.00972775
13,1570.19,2.50652,1.97966,1.24032,2.35009,2.44247,1.3145,2.21267,0.326235,0.25576,0.236413,0.10077,nan,nan,nan,nan,nan,nan,nan,0.009703,0.009703,0.009703
14,1693.07,2.49948,1.95369,1.23632,2.35534,2.38802,1.31283,2.16848,0.422877,0.288239,0.283505,0.122411,nan,nan,nan,nan,nan,nan,nan,0.00967825,0.00967825,0.00967825
15,1816.3,2.50915,1.95633,1.23473,2.33605,2.33077,1.29223,2.24343,0.381505,0.327988,0.292939,0.130019,nan,nan,nan,nan,nan,nan,nan,0.0096535,0.0096535,0.0096535
16,1996.45,2.49748,1.95021,1.22913,2.31364,2.28412,1.27676,2.26463,0.378681,0.304053,0.280974,0.124094,nan,nan,nan,nan,nan,nan,nan,0.00962875,0.00962875,0.00962875
17,2211.3,2.48328,1.93254,1.23089,2.29301,2.23717,1.27297,2.17502,0.415466,0.328503,0.309899,0.14085,nan,nan,nan,nan,nan,nan,nan,0.009604,0.009604,0.009604
18,2420.17,2.46191,1.89255,1.22234,2.2662,2.19189,1.25813,2.22191,0.399159,0.337085,0.318038,0.143126,nan,nan,nan,nan,nan,nan,nan,0.00957925,0.00957925,0.00957925
19,2639.71,2.46719,1.9025,1.22307,2.28053,2.19017,1.25793,2.28481,0.43213,0.319945,0.308945,0.135921,nan,nan,nan,nan,nan,nan,nan,0.0095545,0.0095545,0.0095545
20,2851.56,2.4487,1.86809,1.21464,2.24781,2.11846,1.24279,2.24023,0.417932,0.34319,0.331132,0.150363,nan,nan,nan,nan,nan,nan,nan,0.00952975,0.00952975,0.00952975
21,3067.98,2.43685,1.86042,1.21219,2.2458,2.10287,1.24054,2.27899,0.429342,0.332091,0.327622,0.150722,nan,nan,nan,nan,nan,nan,nan,0.009505,0.009505,0.009505
22,3281.56,2.42735,1.84649,1.20778,2.20747,2.04794,1.23302,2.32714,0.45981,0.356254,0.344457,0.157534,nan,nan,nan,nan,nan,nan,nan,0.00948025,0.00948025,0.00948025
23,3502.97,2.43467,1.84688,1.20324,2.2282,2.02358,1.23159,2.22625,0.463718,0.345972,0.342582,0.160699,nan,nan,nan,nan,nan,nan,nan,0.0094555,0.0094555,0.0094555
24,3713.07,2.43199,1.84393,1.20381,2.21279,2.0064,1.22747,2.32308,0.456568,0.339653,0.336082,0.156929,nan,nan,nan,nan,nan,nan,nan,0.00943075,0.00943075,0.00943075
25,3930.45,2.42864,1.84967,1.20582,2.19878,1.99379,1.22802,2.26231,0.44685,0.351675,0.340011,0.154593,nan,nan,nan,nan,nan,nan,nan,0.009406,0.009406,0.009406
26,4137.21,2.41337,1.8235,1.19494,2.19255,1.95784,1.21379,2.14365,0.460162,0.377126,0.364959,0.175,nan,nan,nan,nan,nan,nan,nan,0.00938125,0.00938125,0.00938125
27,4357.09,2.43777,1.82932,1.1952,2.19798,1.95632,1.21034,2.29767,0.45305,0.3665,0.361856,0.176983,nan,nan,nan,nan,nan,nan,nan,0.0093565,0.0093565,0.0093565
28,4567.5,2.41903,1.81209,1.19377,2.18504,1.92486,1.21738,2.23515,0.457282,0.377841,0.364261,0.17426,nan,nan,nan,nan,nan,nan,nan,0.00933175,0.00933175,0.00933175
29,4779.66,2.41566,1.80363,1.18247,2.17995,1.90927,1.20366,2.2186,0.486752,0.364367,0.363127,0.174193,nan,nan,nan,nan,nan,nan,nan,0.009307,0.009307,0.009307
30,4988.7,2.39934,1.78586,1.18479,2.16225,1.89565,1.202,2.22536,0.466238,0.38721,0.384312,0.185385,nan,nan,nan,nan,nan,nan,nan,0.00928225,0.00928225,0.00928225
31,5202.27,2.38874,1.76651,1.18027,2.15409,1.88209,1.20491,2.31879,0.480809,0.394027,0.385219,0.185969,nan,nan,nan,nan,nan,nan,nan,0.0092575,0.0092575,0.0092575
32,5413.93,2.38473,1.7662,1.17893,2.15359,1.85685,1.19869,2.23737,0.475149,0.401814,0.391259,0.189686,nan,nan,nan,nan,nan,nan,nan,0.00923275,0.00923275,0.00923275
33,5620.99,2.38872,1.78156,1.18467,2.15941,1.86543,1.20424,2.25049,0.471012,0.392569,0.388508,0.185701,nan,nan,nan,nan,nan,nan,nan,0.009208,0.009208,0.009208
34,5837.2,2.36533,1.75995,1.18456,2.13555,1.84106,1.19781,2.26443,0.492685,0.396861,0.392748,0.19093,nan,nan,nan,nan,nan,nan,nan,0.00918325,0.00918325,0.00918325
35,6046.31,2.35459,1.7508,1.18191,2.11716,1.82688,1.19925,2.25638,0.47459,0.402284,0.395866,0.197099,nan,nan,nan,nan,nan,nan,nan,0.0091585,0.0091585,0.0091585
36,6261.37,2.35653,1.75123,1.17736,2.12334,1.81536,1.19725,2.26524,0.474287,0.399525,0.398201,0.198303,nan,nan,nan,nan,nan,nan,nan,0.00913375,0.00913375,0.00913375
37,6470.93,2.36203,1.74084,1.1814,2.13451,1.80119,1.20215,2.12997,0.487878,0.414227,0.408226,0.203855,nan,nan,nan,nan,nan,nan,nan,0.009109,0.009109,0.009109
38,6690.34,2.3633,1.72837,1.1771,2.12414,1.80166,1.19155,2.13658,0.485027,0.412197,0.408172,0.204273,nan,nan,nan,nan,nan,nan,nan,0.00908425,0.00908425,0.00908425
39,6902.99,2.36218,1.73091,1.18177,2.12473,1.79123,1.18913,2.18302,0.491775,0.413936,0.408854,0.205479,nan,nan,nan,nan,nan,nan,nan,0.0090595,0.0090595,0.0090595
40,7121,2.36315,1.72978,1.17274,2.11916,1.78187,1.18713,2.12471,0.500164,0.418833,0.417609,0.210481,nan,nan,nan,nan,nan,nan,nan,0.00903475,0.00903475,0.00903475
41,7334.41,2.36339,1.72926,1.17224,2.12226,1.77324,1.18999,2.08139,0.501653,0.41837,0.422026,0.213393,nan,nan,nan,nan,nan,nan,nan,0.00901,0.00901,0.00901
42,7553.03,2.35224,1.7111,1.16993,2.10882,1.76351,1.18704,1.97782,0.51211,0.429726,0.428323,0.217581,nan,nan,nan,nan,nan,nan,nan,0.00898525,0.00898525,0.00898525
43,7768.42,2.34069,1.70388,1.17099,2.10378,1.75681,1.18674,1.87592,0.515166,0.424346,0.427303,0.214977,nan,nan,nan,nan,nan,nan,nan,0.0089605,0.0089605,0.0089605
44,7987.08,2.33871,1.71272,1.16703,2.10002,1.74564,1.18615,2.00808,0.526569,0.423692,0.430651,0.217384,nan,nan,nan,nan,nan,nan,nan,0.00893575,0.00893575,0.00893575
45,8209.47,2.31123,1.69012,1.16292,2.08611,1.73609,1.18191,1.98377,0.528696,0.431582,0.435582,0.221948,nan,nan,nan,nan,nan,nan,nan,0.008911,0.008911,0.008911
46,8426.72,2.33759,1.7103,1.16813,2.10507,1.74103,1.18909,1.88066,0.524326,0.428175,0.433023,0.222313,nan,nan,nan,nan,nan,nan,nan,0.00888625,0.00888625,0.00888625
47,8649.48,2.32492,1.69315,1.16691,2.08949,1.72763,1.18094,1.80217,0.513563,0.430502,0.434452,0.222463,nan,nan,nan,nan,nan,nan,nan,0.0088615,0.0088615,0.0088615
48,8867.94,2.30956,1.67422,1.16054,2.09693,1.72093,1.18518,1.88899,0.526693,0.440041,0.441592,0.227082,nan,nan,nan,nan,nan,nan,nan,0.00883675,0.00883675,0.00883675
49,9091.38,2.31362,1.66498,1.15781,2.08816,1.71092,1.18064,1.84649,0.521419,0.441954,0.441479,0.227497,nan,nan,nan,nan,nan,nan,nan,0.008812,0.008812,0.008812
50,9314.16,2.30662,1.65817,1.16045,2.07916,1.69867,1.18555,1.8058,0.538976,0.437353,0.442722,0.228327,nan,nan,nan,nan,nan,nan,nan,0.00878725,0.00878725,0.00878725
51,9531.21,2.3211,1.67158,1.1584,2.08528,1.6879,1.17868,1.85207,0.540629,0.439925,0.446978,0.231137,nan,nan,nan,nan,nan,nan,nan,0.0087625,0.0087625,0.0087625
52,9762.6,2.31929,1.66288,1.15933,2.08744,1.69503,1.18433,1.85075,0.540587,0.449602,0.451878,0.234739,nan,nan,nan,nan,nan,nan,nan,0.00873775,0.00873775,0.00873775
53,9972.74,2.29801,1.64525,1.1603,2.07786,1.68627,1.18471,1.78947,0.527404,0.446478,0.448935,0.235326,nan,nan,nan,nan,nan,nan,nan,0.008713,0.008713,0.008713
54,10191.8,2.28671,1.6401,1.15225,2.08295,1.67947,1.18303,1.75226,0.535447,0.445741,0.451483,0.236857,nan,nan,nan,nan,nan,nan,nan,0.00868825,0.00868825,0.00868825
55,10412.1,2.2994,1.62874,1.14622,2.07349,1.65999,1.1727,1.79747,0.547099,0.447288,0.455955,0.239904,nan,nan,nan,nan,nan,nan,nan,0.0086635,0.0086635,0.0086635
56,10622,2.27042,1.62088,1.15399,2.06147,1.65529,1.18579,1.73012,0.542884,0.451515,0.458899,0.242206,nan,nan,nan,nan,nan,nan,nan,0.00863875,0.00863875,0.00863875
57,10839.4,2.27705,1.62206,1.1533,2.06196,1.66022,1.18575,1.78496,0.547289,0.452455,0.458927,0.244178,nan,nan,nan,nan,nan,nan,nan,0.008614,0.008614,0.008614
58,11048.7,2.284,1.624,1.15131,2.05536,1.64183,1.17777,1.6635,0.549308,0.455182,0.461269,0.244701,nan,nan,nan,nan,nan,nan,nan,0.00858925,0.00858925,0.00858925
59,11272.6,2.2713,1.61571,1.14905,2.07286,1.64719,1.18566,1.71459,0.557863,0.457403,0.464117,0.246171,nan,nan,nan,nan,nan,nan,nan,0.0085645,0.0085645,0.0085645
60,11484.3,2.2768,1.62183,1.14959,2.05927,1.6405,1.18306,1.67439,0.549,0.46293,0.465042,0.246783,nan,nan,nan,nan,nan,nan,nan,0.00853975,0.00853975,0.00853975
61,11705,2.25751,1.59453,1.14473,2.05199,1.62077,1.18133,1.63794,0.555978,0.465201,0.468051,0.248605,nan,nan,nan,nan,nan,nan,nan,0.008515,0.008515,0.008515
62,11923.5,2.24749,1.60021,1.14618,2.05083,1.63364,1.18695,1.6046,0.55939,0.466865,0.471525,0.249517,nan,nan,nan,nan,nan,nan,nan,0.00849025,0.00849025,0.00849025
63,12138.5,2.24464,1.58767,1.15069,2.0439,1.62334,1.19105,1.61038,0.557665,0.467062,0.473151,0.251232,nan,nan,nan,nan,nan,nan,nan,0.0084655,0.0084655,0.0084655
64,12358.7,2.24672,1.58359,1.14128,2.05361,1.61976,1.18647,1.58366,0.570184,0.465665,0.475298,0.252754,nan,nan,nan,nan,nan,nan,nan,0.00844075,0.00844075,0.00844075
65,12573.5,2.23735,1.57907,1.14359,2.04234,1.61123,1.18867,1.55884,0.568263,0.468727,0.474985,0.253541,nan,nan,nan,nan,nan,nan,nan,0.008416,0.008416,0.008416
66,12785.2,2.24982,1.57859,1.14054,2.06082,1.61763,1.18843,1.55261,0.564845,0.47097,0.475414,0.254747,nan,nan,nan,nan,nan,nan,nan,0.00839125,0.00839125,0.00839125
67,12997.3,2.25544,1.58507,1.14203,2.05912,1.61567,1.18953,1.56551,0.571299,0.470677,0.477077,0.255457,nan,nan,nan,nan,nan,nan,nan,0.0083665,0.0083665,0.0083665
