               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10989,            0.038983,             0.26659,             0.41694,             0.11567,             0.03766,           0.0099967,             0.10679,            0.030599,             0.34291,           0.0098763,           0.0098763,           0.0098763
                   1,            0.095772,             0.03989,             0.15212,             0.52776,              0.1428,            0.089776,            0.026909,            0.088606,            0.031057,              0.1302,           0.0097525,           0.0097525,           0.0097525
                   2,            0.090854,            0.042863,              0.1682,             0.35912,            0.040647,            0.010647,           0.0026941,             0.10044,            0.038923,             0.35146,           0.0096288,           0.0096288,           0.0096288
                   3,            0.092356,             0.04484,             0.21292,             0.48156,            0.083714,            0.032536,           0.0082795,            0.099499,            0.059508,             0.38799,            0.009505,            0.009505,            0.009505
                   4,            0.093574,            0.044495,             0.21758,             0.42153,             0.11115,            0.028828,           0.0078866,            0.098047,            0.035716,             0.18579,           0.0093813,           0.0093813,           0.0093813
                   5,            0.091354,            0.044517,             0.20743,             0.45707,             0.13228,            0.055207,            0.015003,            0.089717,            0.033066,             0.15403,           0.0092575,           0.0092575,           0.0092575
                   6,            0.089371,            0.044818,             0.17994,             0.44241,             0.13313,              0.0593,            0.016083,            0.085484,            0.033052,             0.14474,           0.0091337,           0.0091337,           0.0091337
                   7,            0.088155,            0.044154,             0.16883,             0.50301,             0.15237,            0.074568,            0.022018,            0.084432,            0.037864,             0.22467,             0.00901,             0.00901,             0.00901
                   8,            0.087831,             0.04372,             0.15537,             0.54107,             0.18133,             0.10949,            0.033383,            0.082727,            0.031087,            0.097928,           0.0088863,           0.0088863,           0.0088863
                   9,            0.085314,            0.044296,             0.14399,             0.48765,             0.16183,            0.070745,            0.021385,            0.082939,            0.033795,            0.095837,           0.0087625,           0.0087625,           0.0087625
                  10,            0.085374,            0.043577,             0.14096,             0.51629,             0.16858,            0.078288,            0.022735,            0.080212,            0.034455,             0.23337,           0.0086388,           0.0086388,           0.0086388
                  11,            0.083752,            0.043227,             0.13556,             0.55436,             0.18637,             0.12406,            0.037233,            0.081245,            0.031166,            0.070181,            0.008515,            0.008515,            0.008515
                  12,            0.082975,            0.043791,              0.1288,             0.59341,             0.17787,             0.14196,            0.047378,            0.076913,            0.031745,            0.063871,           0.0083913,           0.0083913,           0.0083913
                  13,            0.082105,            0.042753,             0.12344,             0.60743,             0.17557,             0.13462,            0.043438,            0.076128,              0.0318,             0.06764,           0.0082675,           0.0082675,           0.0082675
                  14,            0.081561,             0.04378,             0.11886,             0.27705,             0.16169,             0.11497,            0.035097,             0.07628,            0.032183,             0.11088,           0.0081437,           0.0081437,           0.0081437
                  15,            0.080821,            0.043455,             0.11435,             0.26987,              0.1982,             0.15668,            0.050213,              0.0752,            0.031181,            0.073426,             0.00802,             0.00802,             0.00802
                  16,            0.080187,            0.043253,             0.11558,             0.29814,             0.20806,             0.15835,            0.053167,            0.074931,            0.030878,             0.06504,           0.0078963,           0.0078963,           0.0078963
                  17,            0.079751,            0.043196,             0.10886,             0.31942,              0.1899,             0.13904,            0.042362,            0.074164,            0.030653,            0.062112,           0.0077725,           0.0077725,           0.0077725
                  18,            0.079092,            0.043214,             0.10747,             0.62509,             0.20911,             0.17469,            0.058583,              0.0736,            0.030933,            0.057249,           0.0076488,           0.0076488,           0.0076488
                  19,            0.078552,            0.042954,              0.1027,              0.2809,             0.21953,             0.16252,            0.056526,             0.07293,             0.03098,            0.046976,            0.007525,            0.007525,            0.007525
                  20,             0.07819,            0.043172,             0.10296,             0.30344,             0.22053,             0.16644,            0.055188,            0.071667,            0.030503,            0.045457,           0.0074013,           0.0074013,           0.0074013
                  21,            0.077801,            0.043015,            0.091282,             0.31241,             0.20584,             0.17728,            0.063113,            0.071284,            0.030649,            0.068159,           0.0072775,           0.0072775,           0.0072775
                  22,            0.077911,            0.042335,             0.10175,             0.33672,             0.21623,             0.18265,            0.062975,            0.070393,            0.030809,            0.043827,           0.0071538,           0.0071538,           0.0071538
                  23,            0.077148,            0.043029,             0.09053,             0.32358,             0.22135,             0.18463,            0.062412,            0.070214,             0.02962,             0.03391,             0.00703,             0.00703,             0.00703
                  24,            0.077477,            0.042332,            0.089973,             0.65128,             0.22127,              0.1906,             0.06528,            0.069293,            0.030152,            0.036256,           0.0069063,           0.0069063,           0.0069063
                  25,            0.076749,            0.042817,            0.085998,              0.3727,             0.23544,               0.207,            0.072341,            0.068955,            0.029449,            0.037074,           0.0067825,           0.0067825,           0.0067825
                  26,            0.076366,             0.04217,             0.09459,             0.33788,             0.23155,              0.2122,            0.075381,            0.069093,            0.029494,            0.035513,           0.0066587,           0.0066587,           0.0066587
                  27,            0.075912,            0.042706,            0.086712,             0.36026,             0.24455,             0.21884,            0.079398,            0.068356,             0.02931,            0.042356,            0.006535,            0.006535,            0.006535
                  28,            0.075823,            0.042197,            0.091534,             0.36148,             0.25087,             0.21425,            0.074791,            0.068147,            0.029666,            0.042845,           0.0064112,           0.0064112,           0.0064112
                  29,            0.075142,            0.042141,             0.08374,             0.36752,             0.25391,             0.21325,            0.076076,            0.067973,            0.029508,            0.035186,           0.0062875,           0.0062875,           0.0062875
                  30,            0.075479,             0.04236,            0.085988,             0.37731,             0.24699,             0.21669,            0.074592,            0.067622,            0.029533,            0.032738,           0.0061637,           0.0061637,           0.0061637
