epoch,fitness,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),primary_metric,primary_metric_key,train/box_loss,train/cls_loss,train/dfl_loss,train/loss,train/lr,val/loss
37,0.24024630544844086,0.4408316881515019,0.24024630544844086,0.5617855008822018,0.44962738358761184,0.24024630544844086,metrics/mAP50-95(B),2.146033176650172,1.2437860996826835,1.1855649668237438,291.7689561595087,9.947840402620096e-05,292.0244395815093
38,0.24007288986640984,0.4416665203896472,0.24007288986640984,0.5611751480208403,0.45451443238050854,0.24007288986640984,metrics/mAP50-95(B),2.1308301557665286,1.2455519847247911,1.1750129681566488,289.89479572462,9.944988168785303e-05,290.17927182953935
39,0.24218180090337796,0.4482087888508179,0.24218180090337796,0.5667683701190726,0.4640437734208716,0.24218180090337796,metrics/mAP50-95(B),2.1172035720037377,1.2290158359900765,1.1684713151143944,287.9481228372325,9.942060448177558e-05,291.97170362801387
40,0.23959987505969146,0.44561857002066985,0.23959987505969146,0.5525842663082188,0.4669647096394393,0.23959987505969146,metrics/mAP50-95(B),2.1101728714030723,1.219155523310537,1.169034566309141,286.8439777871837,9.939057285945938e-05,291.46780303428915
41,0.2467337251365998,0.4606355817850383,0.2467337251365998,0.5821737997379446,0.46976893471354925,0.2467337251365998,metrics/mAP50-95(B),2.1015033094779305,1.2066736648912015,1.160384036147076,284.8651850658914,9.935978728402916e-05,288.22556186544483
42,0.24649622079415676,0.4526843124054079,0.24649622079415676,0.5740732939565109,0.4609346820121483,0.24649622079415676,metrics/mAP50-95(B),2.0999947407971256,1.2041661319525345,1.1595697664696238,284.58716049194334,9.93282482302366e-05,288.36284269135575
43,0.24715125025740795,0.45552201439853035,0.24715125025740795,0.5659382165761487,0.4617597945885114,0.24715125025740795,metrics/mAP50-95(B),2.079684685105863,1.192759865263234,1.1485698922820713,282.1029267186704,9.929595618445291e-05,286.11100558576913
44,0.2532548552403347,0.463649408973712,0.2532548552403347,0.5615325806163162,0.4736123717282515,0.2532548552403347,metrics/mAP50-95(B),2.0804951983949413,1.193212611001471,1.1558161945446679,281.8015754202138,9.926291164466139e-05,285.40042614114697
45,0.2529344933113271,0.46407213965961597,0.2529344933113271,0.5628976874406545,0.4764915335114151,0.2529344933113271,metrics/mAP50-95(B),2.062220663609712,1.1768563467523325,1.144074038837267,279.47084171461023,9.922911512044971e-05,285.0104462196087
46,0.25517579514627553,0.46154648295931766,0.25517579514627553,0.591699598458563,0.4576459703150873,0.25517579514627553,metrics/mAP50-95(B),2.042159284197766,1.1645999369413957,1.1394720238188039,277.24279136657714,9.91945671330021e-05,282.6348700687803
47,0.2505483224958013,0.4613806424498463,0.2505483224958013,0.5869130727914285,0.4660728449226826,0.2505483224958013,metrics/mAP50-95(B),2.0483093007751134,1.1599152585734491,1.1409550161465354,277.35597497691276,9.915926821509125e-05,283.7947698132745
48,0.2513671553468503,0.46284396638733294,0.2513671553468503,0.5866857949306268,0.47055943673517175,0.2513671553468503,metrics/mAP50-95(B),2.045185455032017,1.1494280993938446,1.1362569290658702,276.1986728834069,9.912321891107016e-05,283.1490354866817
49,0.26668381748608144,0.47883359369661327,0.26668381748608144,0.5869277086061083,0.48812445872191706,0.26668381748608144,metrics/mAP50-95(B),2.010598326765973,1.1363588701123777,1.126075394516406,272.6943089526633,9.908641977686367e-05,276.3062470534752
50,0.26854706709272896,0.4850245518374707,0.26854706709272896,0.5767885052181021,0.49467787387946416,0.26854706709272896,metrics/mAP50-95(B),2.0281783249067225,1.1406552555768386,1.1320730077183765,274.10355496613874,9.904887137995996e-05,278.69446471641805
51,0.26347940036748196,0.4700730102481065,0.26347940036748196,0.5942729829614045,0.4750976109355249,0.26347940036748196,metrics/mAP50-95(B),2.0264023060384004,1.142254919850308,1.127715060244436,273.62354658375614,9.901057429940177e-05,279.1097740962588
52,0.2702152522446528,0.48364588286718346,0.2702152522446528,0.5814971456477384,0.489687592566336,0.2702152522446528,metrics/mAP50-95(B),1.9964769778044327,1.109886071474656,1.1229236019694286,269.862379704351,9.897152912577745e-05,279.2757680169467
53,0.26314295743018173,0.4733629903102364,0.26314295743018173,0.599429264318842,0.4804242017764822,0.26314295743018173,metrics/mAP50-95(B),1.9983199404633563,1.1230051019917364,1.120175239055053,270.46670512323794,9.89317364612119e-05,278.53173091493807
54,0.2707180322107831,0.4848137508180727,0.2707180322107831,0.5946899790837288,0.4870999489037588,0.2707180322107831,metrics/mAP50-95(B),1.9940879028776417,1.1070826017338298,1.1115365746228592,268.4370255843453,9.88911969193572e-05,279.38897955006564
55,0.2836261754764988,0.5014909883823443,0.2836261754764988,0.6247248633469807,0.5017856615504621,0.2836261754764988,metrics/mAP50-95(B),1.9834276204523833,1.1081473912881767,1.1087907785954683,267.753776732735,9.884991112538323e-05,271.8333412696575
56,0.273415974044155,0.487751701035789,0.273415974044155,0.6046270844726013,0.48783522451112643,0.273415974044155,metrics/mAP50-95(B),1.9626767464306043,1.0909968728604524,1.10019320042237,264.8846756479015,9.880787971596805e-05,273.12193548268283
57,0.2763533849065792,0.48947928948200836,0.2763533849065792,0.6042343039510453,0.49390589765056064,0.2763533849065792,metrics/mAP50-95(B),1.9625967056854912,1.0936930568321892,1.1048399393973143,265.2644280143406,9.876510333928795e-05,274.117222095358
58,0.2736002516485627,0.4896284393055179,0.2736002516485627,0.605345430848624,0.4934498128259765,0.2736002516485627,metrics/mAP50-95(B),1.9528595618579698,1.0863132479398148,1.0982980069906816,263.2233324631401,9.87215826550076e-05,269.01480286696864
59,0.2805406497454613,0.5030396816604542,0.2805406497454613,0.6085357900150421,0.5043076504986619,0.2805406497454613,metrics/mAP50-95(B),1.95084642690161,1.0835424666819364,1.097321502799573,263.23669224614684,9.867731833426976e-05,270.69092165190597
60,0.2866561105780611,0.5107433707142888,0.2866561105780611,0.6212683327863043,0.513483212874194,0.2866561105780611,metrics/mAP50-95(B),1.9348916333654653,1.0681173866209777,1.092840496353481,261.25408812813134,9.863231105968504e-05,267.9809196735251
61,0.2868249359600386,0.5043256417164003,0.2868249359600386,0.6022349680531034,0.5138807951234144,0.2868249359600386,metrics/mAP50-95(B),1.9326954048612843,1.0547284652357516,1.0947075286637182,260.19731949515966,9.858656152532128e-05,266.7061705753721
62,0.28676473627204163,0.5075105957375653,0.28676473627204163,0.6133505849707244,0.5094552851119638,0.28676473627204163,metrics/mAP50-95(B),1.9298999024474102,1.0627054084902223,1.0834233916324119,259.64010495724887,9.85400704366929e-05,267.780520340492
63,0.2813353916000911,0.4973407349568945,0.2813353916000911,0.6172598115488026,0.4965676616007233,0.2813353916000911,metrics/mAP50-95(B),1.9174555291300235,1.0684518990309342,1.0784196985804517,258.7660780699357,9.849283851074999e-05,269.6467228593497
64,0.2849760187526492,0.5107638018944294,0.2849760187526492,0.6218336770114217,0.5081976878048308,0.2849760187526492,metrics/mAP50-95(B),1.9124038255732991,1.0411517519017925,1.0775204915067425,257.0873137930165,9.844486647586729e-05,266.1598363415948
65,0.28515120645878894,0.5099082380109174,0.28515120645878894,0.6228822399851596,0.5124001788101179,0.28515120645878894,metrics/mAP50-95(B),1.9258096280305281,1.0626841464768286,1.082542795461157,258.5421140587848,9.839615507183291e-05,266.7731558701088
66,0.29196950579051906,0.5202927535572017,0.29196950579051906,0.6266813993327792,0.5247727632932081,0.29196950579051906,metrics/mAP50-95(B),1.9003216660541036,1.0399138797884402,1.08180574722912,256.256660312155,9.834670504983696e-05,267.6057931308089
67,0.2925900087886772,0.5179186433048585,0.2925900087886772,0.6295012323727018,0.518511701525061,0.2925900087886772,metrics/mAP50-95(B),1.889075888239819,1.0240187914475152,1.0699778538683187,254.0018015737119,9.829651717245996e-05,266.18255891471074
68,0.2948011337051813,0.5150115375800997,0.2948011337051813,0.6134846554210773,0.5260962937216264,0.2948011337051813,metrics/mAP50-95(B),1.8926106831301814,1.033868141018826,1.0655270558336507,254.16556127797003,9.824559221366106e-05,263.0869673367204
69,0.2966780798201879,0.5270507306755908,0.2966780798201879,0.64601821873049,0.5206404780513935,0.2966780798201879,metrics/mAP50-95(B),1.8807795130688212,1.0252790422543236,1.068767065587251,253.45280859574027,9.819393095876612e-05,262.5393667549923
70,0.29424659643837625,0.5253081951389463,0.29424659643837625,0.64097225416265,0.5211252581517706,0.29424659643837625,metrics/mAP50-95(B),1.886269007558408,1.0204306833122088,1.0693327229955922,253.14198371223782,9.81415342044556e-05,263.3356129876498
71,0.30014120893735646,0.5254975364181897,0.30014120893735646,0.6139871561349796,0.5308450946643563,0.30014120893735646,metrics/mAP50-95(B),1.868472419096076,1.0209540564080943,1.0674405292324398,252.2369072292162,9.808840275875227e-05,261.79781591481174
72,0.30304418257624655,0.5312742361357948,0.30304418257624655,0.6423396013746009,0.5322977237204292,0.30304418257624655,metrics/mAP50-95(B),1.866055666882059,1.0124720029208971,1.0582778754441635,250.73361653866976,9.803453744100875e-05,261.9838621205297
73,0.30327800303517544,0.5350678498453814,0.30327800303517544,0.6417030482997473,0.5346233456050986,0.30327800303517544,metrics/mAP50-95(B),1.8662045914193859,1.009276807308197,1.059106829373733,250.16674831224523,9.797993908189487e-05,260.7818360164248
74,0.3047121979961217,0.5420140140437918,0.3047121979961217,0.6449420167109614,0.5428468526206384,0.3047121979961217,metrics/mAP50-95(B),1.8503691180892612,0.9938154002894526,1.0504346590975056,248.04975468179455,9.792460852338487e-05,259.59836104820516
75,0.30925213358682596,0.5423714223583809,0.30925213358682596,0.6469830052782154,0.543510367348638,0.30925213358682596,metrics/mAP50-95(B),1.8503971182781718,0.9927705687025319,1.0517859860606815,248.16937967383342,9.78685466187444e-05,257.17255217453527
76,0.3147470808211633,0.5495235196270327,0.3147470808211633,0.6514904986991508,0.5469897007620254,0.3147470808211633,metrics/mAP50-95(B),1.8387177508810293,0.9870896878449813,1.0466582469318224,247.02297876606818,9.78117542325174e-05,256.49545209161164
77,0.3121190312376751,0.5488813980532548,0.3121190312376751,0.6462702059556078,0.5510235537052107,0.3121190312376751,metrics/mAP50-95(B),1.833633163700933,0.9818812515424645,1.0478735674982484,245.96052043748938,9.775423224051272e-05,257.8701128466376
78,0.3108029149209574,0.5438717391438438,0.3108029149209574,0.6619089420516173,0.5415620571030128,0.3108029149209574,metrics/mAP50-95(B),1.8279446938763495,0.9764348898244941,1.0458118205485136,244.98685946257217,9.769598152979062e-05,258.46394650689484
79,0.3175584561695871,0.5495992311985584,0.3175584561695871,0.6584432983772935,0.5469370231501575,0.3175584561695871,metrics/mAP50-95(B),1.8256743379261182,0.9798524532629096,1.0439545330793962,245.39715002308722,9.763700299864915e-05,256.8744210868046
80,0.3101450480284488,0.550350701604084,0.3101450480284488,0.6543097417352954,0.5499470260972538,0.3101450480284488,metrics/mAP50-95(B),1.8191772885944533,0.9698260418746782,1.0421999996123106,244.3267425785894,9.757729755661019e-05,256.8367300362423
81,0.3116926470649131,0.5622142416971286,0.3116926470649131,0.6692282285857626,0.5568136443787159,0.3116926470649131,metrics/mAP50-95(B),1.8107831550681073,0.9710375793602155,1.0393930398899576,243.20599653824516,9.75168661244055e-05,254.26928171618232
82,0.31834393884256523,0.5540216525780061,0.31834393884256523,0.6739486592850586,0.5449352745536704,0.31834393884256523,metrics/mAP50-95(B),1.802165172411048,0.9619160970915919,1.0410204104755236,242.65043084517768,9.745570963396256e-05,254.93535324622846
83,0.32034789563190896,0.5595720814205146,0.32034789563190896,0.6674557433846258,0.5565168617264196,0.32034789563190896,metrics/mAP50-95(B),1.7909575576367585,0.9544880879961926,1.0297751867252847,240.46517164810845,9.73938290283901e-05,254.9090803738298
84,0.32526750547329447,0.5700875514509866,0.32526750547329447,0.6898566035884345,0.5621052551523217,0.32526750547329447,metrics/mAP50-95(B),1.7962492901345959,0.9574719833291095,1.0320504478786303,241.4795737473861,9.733122526196358e-05,252.9548051768336
85,0.31980865051084983,0.5646313204364318,0.31980865051084983,0.6824902170269267,0.5541713410630659,0.31980865051084983,metrics/mAP50-95(B),1.791137789125028,0.9501567874265754,1.0304934685644895,240.78883555868399,9.726789930011055e-05,254.029266883587
86,0.3231849488087832,0.5671330442635045,0.3231849488087832,0.6892854027773557,0.553531385009061,0.3231849488087832,metrics/mAP50-95(B),1.7932960349580516,0.9500964683035146,1.0280822419601938,240.21173734250277,9.720385211939566e-05,253.72873464123956
87,0.3255147869745421,0.564964469822392,0.3255147869745421,0.6856101547840613,0.5553305652886585,0.3255147869745421,metrics/mAP50-95(B),1.7796546194864356,0.9458975035211314,1.030356429711632,239.28641579669454,9.713908470750569e-05,251.56055700367895
88,0.3294778501212923,0.5721969948335024,0.3294778501212923,0.6723735996692769,0.5691195194786561,0.3294778501212923,metrics/mAP50-95(B),1.7786042980525805,0.9397569340208303,1.025255449699319,238.8805029661759,9.707359806323424e-05,252.70192692197602
89,0.33370329615796535,0.5786195612458073,0.33370329615796535,0.6770608063309568,0.5653846905249041,0.33370329615796535,metrics/mAP50-95(B),1.7700133188911107,0.9339806916921035,1.027514060943023,238.0076915409254,9.700739319646637e-05,248.84002935475317
90,0.3259041520697304,0.5705772762353212,0.3259041520697304,0.679154934921694,0.563657608191545,0.3259041520697304,metrics/mAP50-95(B),1.767210873313572,0.9292618899241738,1.0214293814223745,237.03925627832828,9.694047112816304e-05,250.55815177128233
91,0.3291137896853381,0.5688064519197483,0.3291137896853381,0.6755434741314689,0.5618150610039977,0.3291137896853381,metrics/mAP50-95(B),1.7693404793739318,0.9304685779239821,1.022276032489279,237.228678247203,9.68728328903453e-05,251.38814649910762
92,0.33499592721680155,0.58569095197934,0.33499592721680155,0.6837868891903303,0.5778492120871335,0.33499592721680155,metrics/mAP50-95(B),1.7574857504471488,0.9265124323575393,1.0180565585260806,236.1220751637998,9.680447952607852e-05,249.02682613504345
93,0.3321659072502991,0.5815215187006246,0.3321659072502991,0.6832149005660374,0.5732418863089711,0.3321659072502991,metrics/mAP50-95(B),1.745439712897591,0.9243000375187915,1.0158002599425937,234.97350783970046,9.673541208945604e-05,248.36497287092538
94,0.33441893952421237,0.5850594858984056,0.33441893952421237,0.6900401917496737,0.5743297796235253,0.33441893952421237,metrics/mAP50-95(B),1.7470444368279499,0.9134906991668369,1.0157361833945564,234.22687867206076,9.666563164558323e-05,249.1087788548963
95,0.33618515952343325,0.580965735508772,0.33618515952343325,0.6845903209118537,0.5769940046071435,0.33618515952343325,metrics/mAP50-95(B),1.7279299305832905,0.908828033571658,1.0101307342881742,232.59561025370724,9.659513927056086e-05,247.03516230089912
96,0.33897234814527083,0.5883851841814663,0.33897234814527083,0.696490707097427,0.5849130968308135,0.33897234814527083,metrics/mAP50-95(B),1.7304714949234672,0.9069898771203082,1.0140251747939897,232.82271050162936,9.652393605146852e-05,244.09353703465956
97,0.33251299382712607,0.5762036860107654,0.33251299382712607,0.6739009723149847,0.5730734155117382,0.33251299382712607,metrics/mAP50-95(B),1.727677409545235,0.9035880208015442,1.0074587977450826,231.88703021173893,9.645202308634798e-05,248.1829526177768
98,0.3396776084522505,0.5928578796135747,0.3396776084522505,0.7103544384002493,0.5835700238243186,0.3396776084522505,metrics/mAP50-95(B),1.7229905055916828,0.8977328557035197,1.006684827286264,231.32852647200875,9.637940148418606e-05,245.56460229281723
99,0.34071477248376064,0.5851033282231116,0.34071477248376064,0.6921936662188525,0.5767433379815284,0.34071477248376064,metrics/mAP50-95(B),1.733504385015239,0.9051255791083627,1.0115433610003928,232.781506082286,9.630607236489776e-05,248.45571675793877
100,0.34438958125019625,0.5876423934816771,0.34438958125019625,0.698319790745581,0.5810365887350425,0.34438958125019625,metrics/mAP50-95(B),1.7165867484134176,0.8921918845694998,1.0068997383117675,230.26426846048108,9.623203685930879e-05,245.99148572724442
101,0.3441309767174321,0.5943215300611246,0.3441309767174321,0.6917869241473898,0.5881553840816816,0.3441309767174321,metrics/mAP50-95(B),1.7149026901825615,0.8886442539484605,1.0042109629382259,229.71294359953507,9.615729610913821e-05,248.16116596090382
102,0.3325590197338102,0.5795835686052851,0.3325590197338102,0.668783929488634,0.5837823609796463,0.3325590197338102,metrics/mAP50-95(B),1.703859938227612,0.8841521182785863,1.0036456336145816,228.78025867628014,9.60818512669809e-05,247.8721880419501
103,0.3455548760015283,0.6010990670823269,0.3455548760015283,0.6996695529556997,0.5969277085367954,0.3455548760015283,metrics/mAP50-95(B),1.6995240994121716,0.8856951013855312,0.9975334823131561,228.3273244857788,9.600570349628961e-05,245.56595059098868
104,0.34987862369396344,0.6012976901581547,0.34987862369396344,0.698979246369113,0.5942078348385159,0.34987862369396344,metrics/mAP50-95(B),1.7097655099371205,0.8849785939506862,1.0017291952734408,229.2219144738239,9.592885397135716e-05,242.4678428912985
105,0.3431455817300912,0.592391823365552,0.3431455817300912,0.6970851875897593,0.5862216003651458,0.3431455817300912,metrics/mAP50-95(B),1.689685859369195,0.8795703468115433,0.9997058824352596,227.5318134971287,9.585130387729834e-05,246.66291901160932
106,0.3510624812106599,0.605572994721913,0.3510624812106599,0.7093406497058159,0.6038085108656124,0.3510624812106599,metrics/mAP50-95(B),1.6977954563887223,0.8858819046746129,0.9991611827974735,228.37361295948858,9.577305441003147e-05,240.78206595059098
107,0.34334163750529334,0.5923203123501519,0.34334163750529334,0.6930605018008804,0.6016020637577013,0.34334163750529334,metrics/mAP50-95(B),1.6926847608193107,0.8789463898409968,0.9923930365106334,226.94645956288213,9.569410677626018e-05,245.55331460360824
108,0.3499300115198668,0.6004188334211471,0.3499300115198668,0.7140585965954708,0.5947043902121691,0.3499300115198668,metrics/mAP50-95(B),1.6735949376355046,0.8660399146701978,0.9933619444784911,225.1567504716956,9.561446219345463e-05,241.66335007240033
109,0.346969677837003,0.6030715741514069,0.346969677837003,0.7030526198409883,0.5996425794128002,0.346969677837003,metrics/mAP50-95(B),1.6773215210956076,0.8684238278347512,0.9925167228864586,225.73182888031005,9.553412188983283e-05,243.43014460596544
110,0.3468256163353226,0.5972528480071918,0.3468256163353226,0.6997056184099394,0.5940326079215111,0.3468256163353226,metrics/mAP50-95(B),1.6789368209631548,0.8608813938887223,0.9926676110081051,225.21057910089908,9.545308710434164e-05,242.23910298840752
111,0.3467289676852034,0.6020597780237978,0.3467289676852034,0.704155664190365,0.6004121099381555,0.3467289676852034,metrics/mAP50-95(B),1.6861431360244752,0.8689075244509655,0.9953355988730554,226.3550818318906,9.537135908663767e-05,239.8719273271232
112,0.35013219083559743,0.6033338753775328,0.35013219083559743,0.710626979296982,0.6030411701154662,0.35013219083559743,metrics/mAP50-95(B),1.6600017684957256,0.8547026533147563,0.9873166473015494,223.521648149905,9.528893909706808e-05,242.11964692740605
