epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
40,8853.79,2.35061,1.72353,1.18024,2.10352,1.76117,1.1345,2.25541,0.509697,0.402898,0.408296,0.204219,nan,nan,nan,nan,nan,nan,nan,0.00903475,0.00903475,0.00903475
41,8995.71,2.36989,1.74327,1.18617,2.0972,1.74751,1.13188,2.30303,0.489361,0.416155,0.410124,0.203868,nan,nan,nan,nan,nan,nan,nan,0.00901,0.00901,0.00901
42,9137.43,2.3634,1.7393,1.18318,2.10466,1.75024,1.13521,2.33339,0.495184,0.419607,0.416729,0.208023,nan,nan,nan,nan,nan,nan,nan,0.00898525,0.00898525,0.00898525
43,9281.14,2.35172,1.7324,1.18048,2.08758,1.7371,1.13635,2.30757,0.487001,0.418219,0.414163,0.208767,nan,nan,nan,nan,nan,nan,nan,0.0089605,0.0089605,0.0089605
44,9575.59,2.36561,1.72862,1.1727,2.10661,1.72988,1.13154,2.27128,0.501156,0.417925,0.417157,0.212131,nan,nan,nan,nan,nan,nan,nan,0.00893575,0.00893575,0.00893575
45,9961.11,2.3371,1.7092,1.17634,2.07813,1.71174,1.13153,2.15104,0.503125,0.423978,0.41871,0.213472,nan,nan,nan,nan,nan,nan,nan,0.008911,0.008911,0.008911
46,10263,2.31352,1.68493,1.17317,2.06951,1.70053,1.13502,2.18367,0.521748,0.420626,0.425311,0.217253,nan,nan,nan,nan,nan,nan,nan,0.00888625,0.00888625,0.00888625
47,10413.3,2.33716,1.69548,1.16302,2.08231,1.69179,1.12453,2.20402,0.518426,0.427503,0.432197,0.219071,nan,nan,nan,nan,nan,nan,nan,0.0088615,0.0088615,0.0088615
48,10557.9,2.32034,1.68411,1.16951,2.0812,1.69445,1.13314,2.12235,0.498932,0.438647,0.431088,0.219658,nan,nan,nan,nan,nan,nan,nan,0.00883675,0.00883675,0.00883675
49,10701.4,2.34201,1.68756,1.16883,2.09261,1.69085,1.13332,2.04703,0.51318,0.430581,0.430988,0.22191,nan,nan,nan,nan,nan,nan,nan,0.008812,0.008812,0.008812
50,10843.7,2.30487,1.66881,1.16434,2.05929,1.67298,1.1243,2.00022,0.506556,0.438001,0.43355,0.224403,nan,nan,nan,nan,nan,nan,nan,0.00878725,0.00878725,0.00878725
51,11172.5,2.30945,1.66922,1.16993,2.04679,1.65548,1.12635,2.18339,0.514043,0.435093,0.435113,0.226002,nan,nan,nan,nan,nan,nan,nan,0.0087625,0.0087625,0.0087625
52,11554.3,2.31772,1.66835,1.16159,2.06783,1.6642,1.12479,2.01908,0.520339,0.436943,0.436017,0.226333,nan,nan,nan,nan,nan,nan,nan,0.00873775,0.00873775,0.00873775
