epoch,tcld_loss,ncld_loss,loc_cold,candidate_count,target_candidate_count,nontarget_candidate_count,tcld_terms,ncld_terms,candidate_iou_mean,candidate_iou_positive_count,effective_iwm_weight_mean
14,0.00011638078,0.00013244158,0.00019063197,78368.641,78368.641,156737.28,405.16519,547.54346,0.046396371,12998.478,0.16468602
15,0.000123238,0.00014123063,0.00020284962,73872.312,73872.312,147744.62,407.29999,548.48694,0.05080745,12902.169,0.1728823
16,0.00013182321,0.00015157361,0.00021748527,69115.906,69115.906,138231.81,405.33041,545.91302,0.056542203,12795.999,0.18185152
17,0.00013734477,0.00015806085,0.00022673326,66719.75,66719.75,133439.5,410.00433,548.513,0.061532885,13092.943,0.19018763
18,0.00014539022,0.00016754089,0.00024023598,63076.863,63076.863,126153.73,404.50433,545.05212,0.066077791,13056.13,0.1958534
19,0.00013471012,0.00015550043,0.00022285554,66635.18,66635.18,133270.36,406.02173,544.96521,0.059506916,12559.695,0.18157098
20,0.00011284273,0.00012878068,0.00018520207,78286.977,78286.977,156573.95,412.53912,552.44348,0.045056112,13505.86,0.14853571
21,0.00012772932,0.00014677121,0.00021063593,71052.297,71052.297,142104.59,408.76956,547.96521,0.05565707,13361.604,0.1764912
22,0.00013864372,0.00016035314,0.00022967509,65191.457,65191.457,130382.91,407.08694,545.02606,0.062429771,13097.738,0.18943498
23,0.00014545812,0.00016727451,0.00024000353,61893.977,61893.977,123787.95,407.7739,545.26953,0.067471258,12840.325,0.19769314
24,0.00014112204,0.00016259433,0.00023315533,61967.934,61967.934,123935.87,403.94345,542.15216,0.069250926,13113.769,0.19940065
25,0.00014317973,0.00016566581,0.00023725563,60384.418,60384.418,120768.84,408.21738,544.99561,0.069214948,12640.321,0.20286214
26,0.00014819567,0.00017079135,0.0002448892,59190.988,59190.988,118381.98,407.00867,544.3739,0.07185971,12642.569,0.20598754
27,0.00014695745,0.00016969403,0.00024317275,58683.035,58683.035,117366.07,403.6304,540.62604,0.071216293,12413.564,0.20549549
28,0.00015178758,0.00017562309,0.0002515169,57460.738,57460.738,114921.48,402.54346,539.82172,0.074714929,12458.864,0.2101908
29,0.00015298085,0.00017775597,0.00025424641,56743.059,56743.059,113486.12,404.78259,539.5174,0.076692104,12607.095,0.2129205
30,0.0001523362,0.00017677284,0.0002529409,55617.645,55617.645,111235.29,401.67389,537.69562,0.076726146,12064.896,0.21425825
31,0.00015232837,0.00017691711,0.00025308129,55830.789,55830.789,111661.58,402.64346,539.32605,0.078463227,12280.517,0.21828204
32,0.0001541352,0.00017814386,0.00025521152,54905.293,54905.293,109810.59,403.51736,538.5304,0.077996671,12256.978,0.2168228
33,0.00015128734,0.00017611694,0.00025176056,54035.957,54035.957,108071.91,404.80869,538.31738,0.079978757,12187.643,0.22092673
34,0.00015164155,0.00017604914,0.00025186982,54015.863,54015.863,108031.73,402.7478,538.49561,0.078052342,12067.873,0.21810564
35,0.00015387792,0.00017971982,0.00025665882,53293.227,53293.227,106586.45,402.66519,536.97821,0.081725471,12219.564,0.22136801
36,0.00015579826,0.00018169606,0.00025959528,53182.492,53182.492,106364.98,405.63477,538.14783,0.081178047,12057.825,0.2248762
37,0.00015890146,0.00018581841,0.00026526899,52466.285,52466.285,104932.57,406.35214,536.40869,0.083421186,12093.426,0.22783005
38,0.00015446437,0.00017999225,0.00025722454,51300.633,51300.633,102601.27,402.2565,534.57825,0.085035414,11955.743,0.22855392
39,0.00015941357,0.00018553593,0.00026524276,52201.863,52201.863,104403.73,400.62607,534.12604,0.085786849,12200.809,0.23062451
40,0.00016375601,0.00019204538,0.00027392345,50771.273,50771.273,101542.55,401.96954,533.07825,0.087897986,11888.321,0.23417251
41,0.000164549,0.00019292375,0.00027519817,51913.945,51913.945,103827.89,403.61304,533.15216,0.087642416,12233.391,0.23275262
42,0.00016287007,0.00019021147,0.00027164639,50241.629,50241.629,100483.26,401.40433,532.49127,0.089510098,11903.021,0.23741095
43,0.00016037996,0.00018810737,0.00026829736,51791.512,51791.512,103583.02,406.52173,536.65216,0.084120125,12027.765,0.22827096
44,0.00016295977,0.00019137743,0.0002728574,51049.98,51049.98,102099.96,407.44781,536.25647,0.088409759,12231.217,0.23496458
45,0.0001656606,0.00019335528,0.00027618563,48933.504,48933.504,97867.008,401.77823,534.54346,0.090538599,11903.339,0.23772921
46,0.0001624782,0.00019034183,0.00027158097,48588.441,48588.441,97176.883,402.94781,531.93042,0.091384716,11954.039,0.238066
47,0.00016742444,0.00019755571,0.0002812678,48785.25,48785.25,97570.5,400.49564,531,0.090512536,11887.656,0.23704731
48,0.00016492857,0.00019274741,0.00027521158,48157.043,48157.043,96314.086,396.47824,530.49561,0.09165363,11791.93,0.24012521
49,0.00016292659,0.00019056309,0.00027202649,48555.207,48555.207,97110.414,398.11304,530.33911,0.091483399,11921.69,0.24011651
50,0.00017241386,0.00020165382,0.00028786072,46876.062,46876.062,93752.125,392.3652,525.20435,0.096082084,11422.229,0.24842745
51,0.00017189189,0.0002020313,0.0002879774,48732.535,48732.535,97465.07,393.6478,526.39996,0.093203403,11778.809,0.24236409
52,0.00016216304,0.00018931269,0.00027039417,46985.215,46985.215,93970.43,394.20432,528.07391,0.094528794,11691.687,0.24359624
53,0.00016580535,0.00019402934,0.00027693197,47129.859,47129.859,94259.719,392.8739,526.67389,0.096166253,11562.208,0.24748735
54,0.00016936215,0.00019888231,0.00028356339,46447.355,46447.355,92894.711,397.07388,527.28693,0.096672021,11457.978,0.24679403
55,0.00016620097,0.00019469255,0.00027779301,46779.793,46779.793,93559.586,393.69128,526.02606,0.097749621,11700.651,0.24672937
56,0.00016488849,0.00019239674,0.00027484089,46526.211,46526.211,93052.422,397.19128,528.9043,0.096811987,11640.825,0.24592279
57,0.0001663867,0.00019449835,0.00027769167,46278.066,46278.066,92556.133,394.3913,526.92609,0.099060073,11648.435,0.25103733
58,0.00016791793,0.00019629337,0.00028025231,45318.852,45318.852,90637.703,390.46954,523.94348,0.099454895,11473.713,0.25258473
59,0.00016707882,0.00019676279,0.00028030216,46387.496,46387.496,92774.992,397.71301,527.46954,0.098902181,11632.43,0.25133541
60,0.00017034114,0.00019997179,0.00028514239,45425.711,45425.711,90851.422,394.81302,527.18256,0.099677488,11391.951,0.2555072
61,0.00017433762,0.00020439865,0.00029156744,45184.781,45184.781,90369.562,392.13043,524.87823,0.10221341,11522.234,0.25710022
62,0.00017613389,0.00020687896,0.00029494599,45235.91,45235.91,90471.82,393.53912,525.4826,0.10264318,11728.16,0.25612229
63,0.00016985548,0.00019914607,0.00028407387,44579.867,44579.867,89159.734,392.05215,524.513,0.10378505,11603.421,0.25621721
64,0.00018015824,0.00021211433,0.00030219342,44183.887,44183.887,88367.773,387.66956,521.56085,0.10201728,11565.504,0.25212902
65,0.00017743597,0.00020918436,0.00029790244,44538.395,44538.395,89076.789,395.68695,527.5304,0.10135116,11476.843,0.25354475
66,0.000179811,0.00021169102,0.00030159639,44070.199,44070.199,88140.398,386.74347,520.28693,0.10347065,11516.091,0.25532061
67,0.0001875134,0.00022132177,0.00031507827,44068.508,44068.508,88137.016,386.62173,521.17822,0.10523385,11379.873,0.25977463
68,0.00018203669,0.0002142053,0.00030522392,44213.676,44213.676,88427.352,387.51736,520.54779,0.10330236,11371.665,0.25428724
69,0.000180212,0.00021178613,0.00030189208,45270.852,45270.852,90541.703,389.8652,522,0.10315064,11613.974,0.25469777
70,0.00017763734,0.0002081157,0.00029693433,43168.91,43168.91,86337.82,385.40869,517.83038,0.10655876,11300.469,0.2590133
71,0.0001806489,0.00021146357,0.00030178795,43407.484,43407.484,86814.969,385.36954,519.26086,0.10597414,11552.543,0.25669122
72,0.00018251897,0.00021412893,0.00030538836,42893.008,42893.008,85786.016,388.17825,521.14783,0.10854614,11351.343,0.26183882
73,0.00017632265,0.00020687465,0.00029503595,42818.324,42818.324,85636.648,384.45215,519.28259,0.10779504,11354.669,0.26116323
74,0.0001748966,0.00020442781,0.00029187615,43445.418,43445.418,86890.836,387.52173,523.29565,0.10595412,11396.738,0.25848916
75,0.0001716453,0.00020123931,0.00028706191,43345.148,43345.148,86690.297,385.56519,518.5174,0.10998511,11502.222,0.26308167
76,0.00017296213,0.00020246285,0.00028894385,44502.262,44502.262,89004.523,388.60867,521.05652,0.10428961,11472.96,0.25791204
77,0.00017183609,0.000200778,0.0002866961,42586.875,42586.875,85173.75,381.96521,518.18256,0.10917944,11480.825,0.26212937
78,0.00017363047,0.00020337202,0.00029018722,43356.879,43356.879,86713.758,392.80432,524.25214,0.1063504,11287.896,0.26196817
79,0.0001749785,0.00020440694,0.00029189617,42383.199,42383.199,84766.398,380.00433,514.6217,0.10960944,11354.256,0.26445875
80,0.00017370508,0.00020342828,0.00029028085,42220.84,42220.84,84441.68,379.95215,514.75214,0.110246,11234.595,0.26398167
81,0.00017073518,0.00019993987,0.00028530773,42716.285,42716.285,85432.57,382.8739,517.29126,0.10720705,11267.165,0.26003045
82,0.00017284285,0.00020203882,0.0002884602,42801.078,42801.078,85602.156,384.1478,519.31305,0.10770783,11332.552,0.26249194
83,0.00017488941,0.00020474955,0.00029219431,42670.629,42670.629,85341.258,384.34781,518.44348,0.11129543,11556.147,0.26635492
