run,window,lo,hi,n,metrics/mAP50-95(B)_mean,metrics/mAP50-95(B)_last_minus_first,det_train_total_mean,det_train_total_last_minus_first,det_val_total_mean,det_val_total_last_minus_first,train/kd_loss_mean,train/kd_loss_last_minus_first,val/kd_loss_mean,val/kd_loss_last_minus_first,train/reach_match_loss_mean,train/reach_match_loss_last_minus_first,train/reach_rank_loss_mean,train/reach_rank_loss_last_minus_first,train/task_loss_mean,train/task_loss_last_minus_first,train/t_rec_loss_mean,train/t_rec_loss_last_minus_first,train/s_rec_loss_mean,train/s_rec_loss_last_minus_first,train/d_pos_mean_mean,train/d_pos_mean_last_minus_first,train/d_neg_mean_mean,train/d_neg_mean_last_minus_first,train/rank_gap_mean_mean,train/rank_gap_mean_last_minus_first
Dynamic s (4090 partial),early_1_100,1,100,100,0.4072519,-0.008539999999999992,3.8228985,-0.5977200000000003,3.4457641999999997,0.14881000000000055,1.1496947,-11.62754,0.0,0.0,0.003593900000000001,-0.010069999999999999,0.15350850000000002,-0.0032899999999999874,0.7579212999999999,-0.0021799999999999597,0.00422,-0.0031,0.0045794,-0.03693,0.003593900000000001,-0.010069999999999999,2.3146346999999996,-0.00641999999999987,2.3110418,0.0036599999999999966
Dynamic s (4090 partial),pre_best_600_656,600,656,57,0.6319678947368421,0.008660000000000001,2.02286701754386,-0.11136999999999975,2.3116950877192988,-0.023499999999999854,0.06630350877192982,-0.01783,0.0,0.0,0.0006291228070175438,-0.00013000000000000002,0.1530668421052632,-1.9999999999992246e-05,0.29334438596491236,-0.01962999999999998,0.002248245614035088,-8.99999999999998e-05,0.0015505263157894738,-0.0001299999999999999,0.0006291228070175438,-0.00013000000000000002,2.2161540350877194,0.0014699999999998603,2.2155242105263158,0.0015899999999997583
Dynamic s (4090 partial),post_best_657_712,657,712,56,0.6136167857142858,-0.03486999999999996,2.712766785714286,-1.0295300000000003,2.379293392857143,0.12665000000000015,0.20121928571428574,-0.08396999999999999,0.0,0.0,0.0016171428571428571,-0.0006699999999999998,0.15320982142857145,-8.999999999997899e-05,0.6373125000000001,-0.13234,0.0022530357142857144,7.999999999999978e-05,0.0016219642857142856,-7.999999999999999e-05,0.0016171428571428571,-0.0006699999999999998,2.19418,0.007959999999999745,2.192564107142857,0.008630000000000138
Main dynprobe s (AutoDL),early_1_100,1,100,100,0.4071002,-0.014009999999999967,3.8103479000000005,-0.5894300000000001,3.4508378,0.16599999999999993,1.1587903,-10.868609999999999,0.0,0.0,0.0083502,-0.0024200000000000003,0.1542255,-0.001799999999999996,0.7570425999999999,0.0021599999999999397,0.0042504,-0.0030800000000000003,0.0046591,-0.03653,0.0083502,-0.0024200000000000003,2.3612989,0.053970000000000073,2.3529491,0.056379999999999875
Main dynprobe s (AutoDL),pre_best_600_656,600,656,57,0.6278173684210526,0.005299999999999971,2.0251156140350877,-0.11044000000000032,2.338566666666667,-0.018189999999999706,0.07244561403508772,-0.014950000000000005,0.0,0.0,0.002522280701754386,-0.00023999999999999976,0.1533449122807018,-2.999999999997449e-05,0.29311,-0.017380000000000007,0.0022791228070175437,-8.99999999999998e-05,0.0016403508771929824,-0.00011999999999999988,0.002522280701754386,-0.00023999999999999976,2.277339122807018,-0.013679999999999914,2.274817719298246,-0.01344999999999974
Main dynprobe s (AutoDL),post_best_657_712,657,712,56,0.6331225,0.0030599999999999516,1.9146905357142856,-0.0937800000000002,2.3218383928571424,-0.007050000000000001,0.05938214285714286,-0.010849999999999992,0.0,0.0,0.0023019642857142857,-0.00017,0.15330714285714286,-3.0000000000002247e-05,0.2745207142857143,-0.014560000000000017,0.0021967857142857145,-6.000000000000016e-05,0.0015205357142857143,-9.000000000000002e-05,0.0023019642857142857,-0.00017,2.2640925,-0.01277000000000017,2.261789642857143,-0.01261000000000001
Main dynprobe s (AutoDL),late_713_800,713,800,88,0.6310872727272727,-0.007099999999999995,1.8237855681818183,-0.07235999999999998,2.3381422727272727,0.032729999999999926,0.05274511363636363,-0.0037799999999999986,0.0,0.0,0.0021523863636363637,-0.00010000000000000026,0.15328568181818183,-1.0000000000010001e-05,0.25884954545454547,-0.012270000000000003,0.0021432954545454546,-4.0000000000000105e-05,0.0014392045454545454,-6.999999999999997e-05,0.0021523863636363637,-0.00010000000000000026,2.251725568181818,-0.009869999999999823,2.2495724999999998,-0.009770000000000056
Dynamic s (AutoDL early crash),early_1_100,1,100,4,0.31628249999999997,-0.34618000000000004,4.1875,0.7778400000000003,3.9632500000000004,2.19801,4.6780225,-9.392030000000002,0.0,0.0,0.0062375,-0.01182,0.1544075,-0.0038399999999999823,0.773275,0.15252,0.006517500000000001,-0.0010899999999999998,0.022054999999999998,-0.030889999999999997,0.0062375,-0.01182,2.326715,0.0289299999999999,2.3204724999999997,0.040750000000000064
