epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
66,15881.5,2.26658,1.6063,1.13653,2.07695,1.62716,1.13622,2.02849,0.539689,0.465865,0.467759,0.248077,nan,nan,nan,nan,nan,nan,nan,0.00839125,0.00839125,0.00839125
67,16121.4,2.25277,1.59057,1.14258,2.07173,1.63102,1.14616,1.98183,0.53697,0.466711,0.468795,0.248752,nan,nan,nan,nan,nan,nan,nan,0.0083665,0.0083665,0.0083665
68,16366.4,2.26586,1.58791,1.13614,2.07357,1.61771,1.14196,1.93257,0.538322,0.46778,0.469461,0.249757,nan,nan,nan,nan,nan,nan,nan,0.00834175,0.00834175,0.00834175
69,16608.7,2.23175,1.57286,1.13947,2.05806,1.61086,1.14798,1.88551,0.543154,0.464742,0.470408,0.250354,nan,nan,nan,nan,nan,nan,nan,0.008317,0.008317,0.008317
70,16848.5,2.24625,1.58368,1.13973,2.05835,1.60823,1.1519,1.84275,0.546681,0.467344,0.471529,0.251676,nan,nan,nan,nan,nan,nan,nan,0.00829225,0.00829225,0.00829225
71,17088.1,2.23885,1.57034,1.13222,2.07251,1.62464,1.14954,1.89107,0.552252,0.469223,0.473319,0.252301,nan,nan,nan,nan,nan,nan,nan,0.0082675,0.0082675,0.0082675
72,17327.2,2.23013,1.5796,1.14182,2.06316,1.61431,1.16014,1.86784,0.551815,0.470587,0.474697,0.253214,nan,nan,nan,nan,nan,nan,nan,0.00824275,0.00824275,0.00824275
73,17569.5,2.2404,1.57855,1.13641,2.07288,1.6245,1.16039,1.78392,0.557408,0.469728,0.476257,0.254802,nan,nan,nan,nan,nan,nan,nan,0.008218,0.008218,0.008218
74,17807.4,2.23754,1.56655,1.13638,2.06892,1.60669,1.15613,1.77778,0.554063,0.471507,0.477418,0.255405,nan,nan,nan,nan,nan,nan,nan,0.00819325,0.00819325,0.00819325
75,18047.8,2.20895,1.55325,1.13429,2.04731,1.5971,1.16085,1.82081,0.553884,0.471254,0.477662,0.256135,nan,nan,nan,nan,nan,nan,nan,0.0081685,0.0081685,0.0081685
76,18280.8,2.21444,1.55692,1.13158,2.06477,1.60448,1.16057,1.74464,0.557577,0.470873,0.479061,0.257018,nan,nan,nan,nan,nan,nan,nan,0.00814375,0.00814375,0.00814375
77,18521.3,2.22047,1.55683,1.13657,2.0595,1.60214,1.16222,1.7661,0.563043,0.4702,0.480267,0.258273,nan,nan,nan,nan,nan,nan,nan,0.008119,0.008119,0.008119
78,18754.2,2.20778,1.54485,1.12839,2.05387,1.58411,1.15715,1.69258,0.566041,0.471152,0.482247,0.258937,nan,nan,nan,nan,nan,nan,nan,0.00809425,0.00809425,0.00809425
79,18997.9,2.21634,1.5437,1.13732,2.05962,1.58428,1.16757,1.70124,0.566098,0.472544,0.4832,0.259449,nan,nan,nan,nan,nan,nan,nan,0.0080695,0.0080695,0.0080695
80,19234.8,2.19998,1.53805,1.13316,2.04578,1.5781,1.16447,1.67793,0.566316,0.473298,0.484242,0.260315,nan,nan,nan,nan,nan,nan,nan,0.00804475,0.00804475,0.00804475
81,19478.4,2.214,1.53929,1.13122,2.06871,1.59069,1.17095,1.61845,0.565347,0.475444,0.48516,0.260708,nan,nan,nan,nan,nan,nan,nan,0.00802,0.00802,0.00802
