epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
93,15007.1,1.81647,1.01672,1.01007,1.5373,0.77079,0.93521,1.21058,0.657573,0.592137,0.61311,0.367014,nan,nan,nan,nan,nan,nan,nan,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
94,15172.5,1.8153,1.01995,1.00836,1.53703,0.77451,0.9331,1.20255,0.655945,0.593515,0.614085,0.367574,nan,nan,nan,nan,nan,nan,nan,0.0262117,0.00873723,0.0262117,0.00873723,0.0262117,0.00873723,0.0262117,0.00873723
95,15338.7,1.81731,1.02019,1.00984,1.54226,0.77345,0.93632,1.23048,0.657347,0.593682,0.615262,0.368193,nan,nan,nan,nan,nan,nan,nan,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
96,15505.1,1.80943,1.01611,1.00576,1.53134,0.76396,0.93215,1.16257,0.661106,0.594754,0.616723,0.369014,nan,nan,nan,nan,nan,nan,nan,0.0260547,0.0086849,0.0260547,0.0086849,0.0260547,0.0086849,0.0260547,0.0086849
97,15671.3,1.81843,1.01726,1.00335,1.5362,0.77024,0.93033,1.19079,0.657976,0.595322,0.617505,0.369776,nan,nan,nan,nan,nan,nan,nan,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
98,15837.4,1.79593,1.00834,1.00046,1.52674,0.76352,0.9311,1.18246,0.660381,0.59564,0.617945,0.370425,nan,nan,nan,nan,nan,nan,nan,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167
99,16002.2,1.79695,1.00611,0.99867,1.52336,0.7654,0.92784,1.19182,0.660476,0.595964,0.61885,0.370997,nan,nan,nan,nan,nan,nan,nan,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
100,16167.5,1.78746,1.00259,1.00336,1.52131,0.76179,0.93233,1.15468,0.660115,0.596071,0.619106,0.371495,nan,nan,nan,nan,nan,nan,nan,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756
101,16329.4,1.78746,0.99628,0.99862,1.52479,0.76036,0.93177,1.19014,0.661824,0.597053,0.619454,0.372089,nan,nan,nan,nan,nan,nan,nan,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
102,16493.9,1.78861,0.98756,0.99894,1.52791,0.76308,0.9295,1.16267,0.658475,0.598934,0.619791,0.372806,nan,nan,nan,nan,nan,nan,nan,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258
103,16658.2,1.78214,0.98787,0.99237,1.50832,0.75481,0.92099,1.15302,0.657645,0.600229,0.62064,0.373251,nan,nan,nan,nan,nan,nan,nan,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
