epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
97,14883.3,1.8245,1.02281,1.00488,1.54202,0.77373,0.93036,1.05321,0.646381,0.588363,0.60788,0.363482,nan,nan,nan,nan,nan,nan,nan,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
98,15033.7,1.80514,1.00796,1.00028,1.53163,0.76912,0.93124,1.03945,0.646801,0.589869,0.608693,0.364459,nan,nan,nan,nan,nan,nan,nan,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167
99,15184.5,1.80289,1.01069,1.00102,1.54172,0.76839,0.93179,1.03928,0.647471,0.590629,0.609036,0.365069,nan,nan,nan,nan,nan,nan,nan,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
100,15334.3,1.78837,1.00231,1.00186,1.52673,0.76716,0.93222,1.04753,0.65039,0.589423,0.609297,0.365929,nan,nan,nan,nan,nan,nan,nan,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756
101,15485.7,1.80763,1.0061,1.00636,1.52562,0.76382,0.93119,1.02797,0.651942,0.589874,0.610291,0.366408,nan,nan,nan,nan,nan,nan,nan,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
102,15636.2,1.79358,0.99648,1.00162,1.53363,0.75876,0.93096,1.01822,0.651152,0.590564,0.611184,0.367252,nan,nan,nan,nan,nan,nan,nan,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258
103,15787.6,1.78164,0.9951,0.99341,1.51864,0.75482,0.9261,1.01436,0.653822,0.59232,0.61204,0.368184,nan,nan,nan,nan,nan,nan,nan,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
104,15939.7,1.78651,0.99997,0.99967,1.51835,0.76094,0.93024,0.98667,0.654998,0.593568,0.612724,0.368448,nan,nan,nan,nan,nan,nan,nan,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674
105,16092.4,1.78756,0.99726,0.99762,1.51504,0.75692,0.9275,1.00243,0.65436,0.593969,0.613161,0.369011,nan,nan,nan,nan,nan,nan,nan,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
106,16245.2,1.77791,0.98776,0.99574,1.50885,0.75157,0.92744,0.99227,0.653453,0.594832,0.613429,0.369462,nan,nan,nan,nan,nan,nan,nan,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006
107,16397.4,1.7699,0.97862,0.99061,1.51111,0.75096,0.92372,0.99718,0.650593,0.596094,0.613879,0.370378,nan,nan,nan,nan,nan,nan,nan,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
108,16549.7,1.77808,0.98389,0.99492,1.51085,0.74799,0.9269,1.00619,0.650805,0.595767,0.614362,0.370784,nan,nan,nan,nan,nan,nan,nan,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255
109,16701.4,1.76286,0.98165,0.98938,1.51235,0.74906,0.92445,1.00499,0.649449,0.597158,0.615004,0.371215,nan,nan,nan,nan,nan,nan,nan,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
110,16853.7,1.76967,0.97835,0.99277,1.504,0.74885,0.92396,1.05603,0.652554,0.598028,0.616462,0.371692,nan,nan,nan,nan,nan,nan,nan,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423
111,17006,1.76216,0.98332,0.98713,1.50766,0.74781,0.92343,0.97854,0.655206,0.598423,0.616888,0.371902,nan,nan,nan,nan,nan,nan,nan,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
112,17157.8,1.76156,0.97547,0.99066,1.50134,0.74727,0.92393,1.0127,0.656982,0.59938,0.618511,0.372097,nan,nan,nan,nan,nan,nan,nan,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511
113,17310.6,1.74836,0.95878,0.98852,1.49358,0.74184,0.92232,1.0095,0.660197,0.599937,0.619428,0.372735,nan,nan,nan,nan,nan,nan,nan,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
114,17463.7,1.75572,0.96787,0.9868,1.48999,0.74135,0.92023,0.98916,0.65244,0.601353,0.618756,0.373129,nan,nan,nan,nan,nan,nan,nan,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752
115,17615.3,1.75452,0.97403,0.98799,1.49994,0.74648,0.9223,0.98262,0.654793,0.603116,0.620109,0.374004,nan,nan,nan,nan,nan,nan,nan,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
116,17769.2,1.75281,0.97339,0.98934,1.49127,0.74243,0.92151,0.97257,0.661083,0.60156,0.620331,0.375038,nan,nan,nan,nan,nan,nan,nan,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452
117,17921.1,1.74125,0.9623,0.9835,1.49193,0.7391,0.91921,0.95153,0.660908,0.603495,0.620833,0.375759,nan,nan,nan,nan,nan,nan,nan,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
118,18075.2,1.74207,0.95932,0.98421,1.49246,0.73858,0.91891,0.9984,0.660891,0.603713,0.621568,0.376173,nan,nan,nan,nan,nan,nan,nan,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308
119,18227.4,1.74111,0.9602,0.98453,1.483,0.73461,0.92054,0.97331,0.659078,0.604397,0.621845,0.37662,nan,nan,nan,nan,nan,nan,nan,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
120,18380.2,1.73642,0.95464,0.98185,1.48804,0.73221,0.91967,0.95481,0.661393,0.604444,0.622285,0.376736,nan,nan,nan,nan,nan,nan,nan,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909
121,18533.6,1.73101,0.94691,0.98077,1.48143,0.73163,0.91816,1.05768,0.663523,0.604145,0.62269,0.376914,nan,nan,nan,nan,nan,nan,nan,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
122,18687.5,1.719,0.94632,0.9799,1.47608,0.73096,0.91991,0.98007,0.661388,0.605382,0.623287,0.377665,nan,nan,nan,nan,nan,nan,nan,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928
123,18840.9,1.72239,0.94391,0.97973,1.47933,0.72857,0.91862,0.93732,0.660541,0.606767,0.624197,0.378443,nan,nan,nan,nan,nan,nan,nan,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
124,18992.8,1.73573,0.94832,0.97531,1.48537,0.73651,0.91364,0.95302,0.662347,0.608792,0.625304,0.379074,nan,nan,nan,nan,nan,nan,nan,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438
125,19144.6,1.72184,0.94203,0.975,1.47083,0.72664,0.91359,0.96887,0.661731,0.608517,0.625754,0.379871,nan,nan,nan,nan,nan,nan,nan,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
126,19296.4,1.7115,0.94193,0.97713,1.47307,0.72752,0.9148,1.04164,0.662252,0.609608,0.62656,0.380475,nan,nan,nan,nan,nan,nan,nan,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007
127,19448.8,1.71286,0.94011,0.97431,1.47253,0.72696,0.9141,0.98485,0.663427,0.60999,0.62748,0.381073,nan,nan,nan,nan,nan,nan,nan,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
128,19601.4,1.72024,0.93888,0.97657,1.47417,0.72591,0.91321,0.97672,0.666977,0.608955,0.628083,0.381642,nan,nan,nan,nan,nan,nan,nan,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509
129,19755,1.71603,0.93704,0.97439,1.46876,0.72399,0.91185,0.97985,0.667735,0.609408,0.629297,0.382691,nan,nan,nan,nan,nan,nan,nan,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
130,19908.1,1.7128,0.93521,0.97572,1.4623,0.72098,0.91236,0.96981,0.669783,0.609548,0.630539,0.383272,nan,nan,nan,nan,nan,nan,nan,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944
131,20060.5,1.7003,0.93392,0.9722,1.46837,0.7216,0.91352,0.95959,0.668018,0.61235,0.631311,0.384024,nan,nan,nan,nan,nan,nan,nan,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
132,20213.7,1.69771,0.92928,0.97427,1.45525,0.71761,0.91126,0.96064,0.669648,0.61299,0.631873,0.384569,nan,nan,nan,nan,nan,nan,nan,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314
133,20365.6,1.68973,0.92341,0.97278,1.44945,0.71562,0.91084,1.00866,0.669897,0.613619,0.632561,0.385429,nan,nan,nan,nan,nan,nan,nan,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
134,20517.5,1.69352,0.9279,0.97382,1.45319,0.71651,0.91115,0.94274,0.668284,0.614838,0.633051,0.385889,nan,nan,nan,nan,nan,nan,nan,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621
135,20669.2,1.69029,0.91951,0.97081,1.44783,0.71445,0.90984,0.96063,0.667549,0.61448,0.633605,0.386554,nan,nan,nan,nan,nan,nan,nan,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
136,20820.8,1.68497,0.92065,0.96668,1.45417,0.71548,0.91137,0.95275,0.671311,0.615273,0.634091,0.387187,nan,nan,nan,nan,nan,nan,nan,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868
137,20971.6,1.6787,0.91178,0.96459,1.44796,0.71156,0.90591,0.90824,0.670736,0.614707,0.63422,0.387649,nan,nan,nan,nan,nan,nan,nan,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
138,21123.7,1.67521,0.92058,0.96497,1.44021,0.71356,0.90719,0.90903,0.671162,0.616384,0.635271,0.388563,nan,nan,nan,nan,nan,nan,nan,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054
139,21277.4,1.67539,0.91567,0.96525,1.45042,0.71198,0.91049,0.91984,0.671332,0.618122,0.635953,0.389139,nan,nan,nan,nan,nan,nan,nan,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
140,21430.8,1.68035,0.91255,0.96579,1.44609,0.70648,0.91045,0.88553,0.675205,0.617682,0.63685,0.389464,nan,nan,nan,nan,nan,nan,nan,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182
141,21584,1.67633,0.91076,0.96703,1.4481,0.71179,0.90752,0.93057,0.675054,0.619393,0.63783,0.390307,nan,nan,nan,nan,nan,nan,nan,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
142,21737,1.66822,0.90121,0.9619,1.43512,0.70444,0.90563,0.90371,0.675497,0.621122,0.638614,0.391299,nan,nan,nan,nan,nan,nan,nan,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254
143,21888.9,1.66331,0.89835,0.96182,1.43068,0.70006,0.90495,0.90868,0.677694,0.620106,0.638808,0.39171,nan,nan,nan,nan,nan,nan,nan,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
144,22041.4,1.65671,0.89788,0.96252,1.43499,0.70262,0.90799,0.89556,0.67874,0.621315,0.640027,0.39244,nan,nan,nan,nan,nan,nan,nan,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272
145,22194.2,1.65982,0.90309,0.95894,1.44319,0.70594,0.90584,0.86117,0.679482,0.622282,0.640885,0.392933,nan,nan,nan,nan,nan,nan,nan,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
146,22345.5,1.65616,0.89713,0.95974,1.42819,0.7028,0.90593,0.85873,0.68004,0.623544,0.64216,0.393492,nan,nan,nan,nan,nan,nan,nan,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237
147,22497.6,1.65319,0.89607,0.95642,1.43244,0.6983,0.9026,0.91653,0.678049,0.625515,0.642972,0.393954,nan,nan,nan,nan,nan,nan,nan,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
148,22648.5,1.64848,0.89282,0.96065,1.42689,0.7002,0.90733,0.86451,0.680404,0.625712,0.64373,0.394416,nan,nan,nan,nan,nan,nan,nan,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515
149,22798.7,1.64725,0.8912,0.95776,1.42403,0.69646,0.90432,0.9142,0.681393,0.625997,0.644236,0.395233,nan,nan,nan,nan,nan,nan,nan,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
150,22950,1.64267,0.88967,0.95663,1.42053,0.69467,0.90345,0.88091,0.683413,0.625781,0.64434,0.396236,nan,nan,nan,nan,nan,nan,nan,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014
151,23101.1,1.64242,0.88536,0.95452,1.42577,0.6974,0.90324,0.88975,0.684294,0.62606,0.644538,0.397462,nan,nan,nan,nan,nan,nan,nan,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
152,23253.8,1.64272,0.8905,0.95448,1.42376,0.69408,0.90168,0.91522,0.685653,0.626269,0.645506,0.39845,nan,nan,nan,nan,nan,nan,nan,0.0207249,0.00690831,0.0207249,0.00690831,0.0207249,0.00690831,0.0207249,0.00690831
153,23409,1.62837,0.88231,0.95246,1.41004,0.69185,0.89992,0.8799,0.68552,0.628017,0.646363,0.399375,nan,nan,nan,nan,nan,nan,nan,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
154,23564.3,1.63524,0.88275,0.95282,1.41209,0.69467,0.89974,0.84796,0.685702,0.628929,0.647466,0.399801,nan,nan,nan,nan,nan,nan,nan,0.020508,0.00683601,0.020508,0.00683601,0.020508,0.00683601,0.020508,0.00683601
155,23727.1,1.62997,0.88052,0.94931,1.41358,0.69621,0.89991,0.87024,0.688371,0.627867,0.647673,0.400788,nan,nan,nan,nan,nan,nan,nan,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
156,23881.5,1.62535,0.87947,0.95083,1.41077,0.68882,0.89963,0.83315,0.687383,0.628698,0.648133,0.401267,nan,nan,nan,nan,nan,nan,nan,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328
157,24035.1,1.62472,0.87313,0.95118,1.4037,0.68669,0.90021,0.85744,0.688591,0.628441,0.648667,0.40206,nan,nan,nan,nan,nan,nan,nan,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
158,24189.3,1.62016,0.86671,0.9516,1.40669,0.68416,0.89854,0.84414,0.691259,0.630129,0.650025,0.402596,nan,nan,nan,nan,nan,nan,nan,0.0200704,0.00669012,0.0200704,0.00669012,0.0200704,0.00669012,0.0200704,0.00669012
159,24413.6,1.62198,0.87102,0.94871,1.40511,0.68751,0.89814,0.88709,0.695408,0.628657,0.650587,0.40289,nan,nan,nan,nan,nan,nan,nan,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
160,24569.7,1.62099,0.86595,0.94773,1.40157,0.68514,0.89706,0.8575,0.693218,0.629922,0.651057,0.403834,nan,nan,nan,nan,nan,nan,nan,0.0198497,0.00661656,0.0198497,0.00661656,0.0198497,0.00661656,0.0198497,0.00661656
161,24725.5,1.61903,0.86462,0.94787,1.40285,0.68366,0.89688,0.81731,0.693852,0.631585,0.652336,0.404542,nan,nan,nan,nan,nan,nan,nan,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
162,24882.7,1.60209,0.86021,0.94702,1.39337,0.68236,0.8956,0.82714,0.694716,0.631964,0.653068,0.405045,nan,nan,nan,nan,nan,nan,nan,0.0196278,0.00654261,0.0196278,0.00654261,0.0196278,0.00654261,0.0196278,0.00654261
163,25037.4,1.59942,0.86208,0.94536,1.39702,0.6836,0.89816,0.85754,0.696746,0.632341,0.653395,0.405698,nan,nan,nan,nan,nan,nan,nan,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
164,25192.8,1.59891,0.85836,0.9476,1.39307,0.68153,0.89997,0.8438,0.696547,0.632469,0.654023,0.406254,nan,nan,nan,nan,nan,nan,nan,0.0194049,0.0064683,0.0194049,0.0064683,0.0194049,0.0064683,0.0194049,0.0064683
165,25348.2,1.60568,0.86062,0.94494,1.39262,0.68181,0.89499,0.81976,0.697841,0.632818,0.654486,0.406919,nan,nan,nan,nan,nan,nan,nan,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
166,25502.4,1.59495,0.85732,0.94493,1.39118,0.67779,0.89578,0.89155,0.699204,0.634889,0.656486,0.40781,nan,nan,nan,nan,nan,nan,nan,0.0191809,0.00639363,0.0191809,0.00639363,0.0191809,0.00639363,0.0191809,0.00639363
167,25655.2,1.61068,0.85687,0.94326,1.39119,0.67799,0.89094,0.84808,0.699995,0.63491,0.656974,0.408185,nan,nan,nan,nan,nan,nan,nan,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
168,25807.5,1.59256,0.85057,0.94414,1.38348,0.6717,0.89456,0.82282,0.699435,0.635392,0.657241,0.409244,nan,nan,nan,nan,nan,nan,nan,0.0189559,0.00631863,0.0189559,0.00631863,0.0189559,0.00631863,0.0189559,0.00631863
169,25957.1,1.59841,0.85317,0.94089,1.38546,0.675,0.8918,0.81889,0.698816,0.638187,0.658018,0.410069,nan,nan,nan,nan,nan,nan,nan,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
170,26106,1.58404,0.84519,0.94149,1.38048,0.67326,0.89643,0.84428,0.70058,0.637488,0.658291,0.410589,nan,nan,nan,nan,nan,nan,nan,0.01873,0.00624332,0.01873,0.00624332,0.01873,0.00624332,0.01873,0.00624332
171,26255.9,1.58336,0.84972,0.93999,1.38291,0.67458,0.89198,0.80268,0.699324,0.638239,0.6587,0.411528,nan,nan,nan,nan,nan,nan,nan,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
172,26406.4,1.59019,0.84598,0.94213,1.38635,0.67122,0.89533,0.79584,0.700062,0.638329,0.659005,0.41194,nan,nan,nan,nan,nan,nan,nan,0.0185031,0.00616772,0.0185031,0.00616772,0.0185031,0.00616772,0.0185031,0.00616772
173,26558.2,1.58417,0.84372,0.9387,1.38022,0.67039,0.8924,0.8076,0.703512,0.637951,0.659852,0.412622,nan,nan,nan,nan,nan,nan,nan,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
174,26708.7,1.57046,0.84191,0.94092,1.36868,0.66901,0.89325,0.79612,0.69926,0.6402,0.660872,0.413755,nan,nan,nan,nan,nan,nan,nan,0.0182755,0.00609184,0.0182755,0.00609184,0.0182755,0.00609184,0.0182755,0.00609184
175,26859.1,1.57524,0.83654,0.94019,1.37472,0.66564,0.89379,0.8262,0.701926,0.640466,0.661721,0.414398,nan,nan,nan,nan,nan,nan,nan,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
176,27009.1,1.56782,0.83071,0.93852,1.36581,0.6636,0.8932,0.81412,0.702642,0.641416,0.663021,0.41518,nan,nan,nan,nan,nan,nan,nan,0.0180471,0.0060157,0.0180471,0.0060157,0.0180471,0.0060157,0.0180471,0.0060157
177,27161.8,1.57226,0.83539,0.93779,1.37011,0.66551,0.89163,0.79857,0.701909,0.641771,0.663576,0.41579,nan,nan,nan,nan,nan,nan,nan,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
178,27312.5,1.56818,0.8304,0.93466,1.36195,0.6649,0.88848,0.77828,0.703986,0.642136,0.664326,0.416657,nan,nan,nan,nan,nan,nan,nan,0.017818,0.00593932,0.017818,0.00593932,0.017818,0.00593932,0.017818,0.00593932
179,27463.6,1.5546,0.82566,0.93232,1.35647,0.65674,0.88828,0.78817,0.707026,0.643072,0.665192,0.417231,nan,nan,nan,nan,nan,nan,nan,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
180,27615.1,1.56416,0.83261,0.93585,1.36454,0.66329,0.89048,0.78204,0.709406,0.643327,0.665997,0.418037,nan,nan,nan,nan,nan,nan,nan,0.0175882,0.00586272,0.0175882,0.00586272,0.0175882,0.00586272,0.0175882,0.00586272
181,27765.8,1.55149,0.82357,0.93229,1.35351,0.65624,0.88773,0.79186,0.710547,0.643298,0.666716,0.418827,nan,nan,nan,nan,nan,nan,nan,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
182,27918.6,1.55,0.82142,0.93041,1.35504,0.65711,0.88575,0.79326,0.713235,0.645737,0.667619,0.419575,nan,nan,nan,nan,nan,nan,nan,0.0173578,0.00578593,0.0173578,0.00578593,0.0173578,0.00578593,0.0173578,0.00578593
183,28069.8,1.54794,0.81926,0.9294,1.34438,0.65445,0.88253,0.78946,0.715342,0.646446,0.668736,0.420029,nan,nan,nan,nan,nan,nan,nan,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
184,28221.6,1.54822,0.82162,0.93306,1.34555,0.65468,0.88929,0.76402,0.715518,0.646897,0.669362,0.42046,nan,nan,nan,nan,nan,nan,nan,0.0171269,0.00570895,0.0171269,0.00570895,0.0171269,0.00570895,0.0171269,0.00570895
185,28373,1.55037,0.82175,0.92983,1.35459,0.65438,0.88711,0.77011,0.71681,0.646947,0.669978,0.421238,nan,nan,nan,nan,nan,nan,nan,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
186,28524.7,1.55094,0.82076,0.93431,1.35157,0.65459,0.88988,0.79337,0.716964,0.646925,0.670614,0.421912,nan,nan,nan,nan,nan,nan,nan,0.0168954,0.00563181,0.0168954,0.00563181,0.0168954,0.00563181,0.0168954,0.00563181
187,28674.6,1.53429,0.80867,0.93037,1.34381,0.6488,0.8872,0.76776,0.715969,0.64916,0.670528,0.422337,nan,nan,nan,nan,nan,nan,nan,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
188,28824,1.53141,0.81151,0.92776,1.33652,0.64821,0.88422,0.75051,0.717481,0.648028,0.67109,0.423095,nan,nan,nan,nan,nan,nan,nan,0.0166636,0.00555453,0.0166636,0.00555453,0.0166636,0.00555453,0.0166636,0.00555453
189,28975.1,1.53527,0.81281,0.92881,1.33513,0.64597,0.88492,0.79221,0.720287,0.648593,0.672754,0.423701,nan,nan,nan,nan,nan,nan,nan,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
190,29126.7,1.53212,0.80906,0.92782,1.33546,0.64421,0.88377,0.75594,0.720046,0.648215,0.672511,0.424586,nan,nan,nan,nan,nan,nan,nan,0.0164314,0.00547712,0.0164314,0.00547712,0.0164314,0.00547712,0.0164314,0.00547712
191,29277.5,1.53073,0.81117,0.92672,1.33008,0.6471,0.88485,0.7687,0.719329,0.649547,0.673052,0.425301,nan,nan,nan,nan,nan,nan,nan,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
192,29430.8,1.53032,0.80753,0.92776,1.33304,0.6434,0.8836,0.78177,0.719259,0.650547,0.673834,0.426012,nan,nan,nan,nan,nan,nan,nan,0.0161988,0.0053996,0.0161988,0.0053996,0.0161988,0.0053996,0.0161988,0.0053996
193,29584,1.52257,0.80438,0.92551,1.33168,0.64647,0.88343,0.76294,0.720929,0.651653,0.674597,0.426657,nan,nan,nan,nan,nan,nan,nan,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
194,29735.2,1.5172,0.80092,0.92672,1.3302,0.64663,0.88377,0.75002,0.721935,0.652028,0.675507,0.427093,nan,nan,nan,nan,nan,nan,nan,0.015966,0.005322,0.015966,0.005322,0.015966,0.005322,0.015966,0.005322
195,29886.8,1.51649,0.79823,0.92124,1.32422,0.64267,0.87957,0.73728,0.723552,0.65283,0.676323,0.427758,nan,nan,nan,nan,nan,nan,nan,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
196,30039.3,1.50728,0.79287,0.9239,1.31885,0.63869,0.88179,0.72694,0.726079,0.652288,0.677119,0.428012,nan,nan,nan,nan,nan,nan,nan,0.015733,0.00524434,0.015733,0.00524434,0.015733,0.00524434,0.015733,0.00524434
197,30190.6,1.51317,0.79388,0.91814,1.31901,0.63873,0.877,0.72881,0.726498,0.653266,0.67791,0.428543,nan,nan,nan,nan,nan,nan,nan,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
198,30342.6,1.50664,0.79338,0.92281,1.32404,0.63928,0.88018,0.74907,0.727096,0.653864,0.67889,0.429037,nan,nan,nan,nan,nan,nan,nan,0.0154999,0.00516662,0.0154999,0.00516662,0.0154999,0.00516662,0.0154999,0.00516662
199,30494,1.50175,0.78945,0.92202,1.31673,0.63352,0.87949,0.76898,0.728855,0.654215,0.679388,0.429783,nan,nan,nan,nan,nan,nan,nan,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
200,30644.1,1.50275,0.78889,0.91853,1.31657,0.63567,0.87891,0.73558,0.729599,0.656433,0.680813,0.430143,nan,nan,nan,nan,nan,nan,nan,0.0152666,0.00508888,0.0152666,0.00508888,0.0152666,0.00508888,0.0152666,0.00508888
201,30795,1.50057,0.78831,0.91933,1.3194,0.64088,0.88151,0.73108,0.730969,0.656101,0.681722,0.430995,nan,nan,nan,nan,nan,nan,nan,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
