epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
98,14748,1.81252,1.02267,1.01391,1.53264,0.76524,0.93047,0.22034,0.654381,0.599369,0.61508,0.367535,nan,nan,nan,nan,nan,nan,nan,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167
99,14900.3,1.80772,1.01221,1.01397,1.52558,0.75691,0.9312,0.21696,0.655751,0.599667,0.6155,0.368258,nan,nan,nan,nan,nan,nan,nan,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
100,15053.3,1.80532,1.01409,1.01372,1.52869,0.7676,0.93213,0.23345,0.655259,0.599885,0.615216,0.368536,nan,nan,nan,nan,nan,nan,nan,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756
101,15205,1.798,1.01183,1.01151,1.51643,0.76191,0.92783,0.22086,0.656297,0.600079,0.616063,0.368977,nan,nan,nan,nan,nan,nan,nan,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
102,15357.2,1.80113,1.00882,1.01154,1.52643,0.76207,0.93006,0.20894,0.656799,0.600736,0.61646,0.369398,nan,nan,nan,nan,nan,nan,nan,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258
103,15509,1.78595,1.00759,1.00419,1.52057,0.75777,0.92834,0.22582,0.65788,0.600945,0.616728,0.369914,nan,nan,nan,nan,nan,nan,nan,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
104,15660.2,1.78836,1.0007,1.00886,1.51854,0.75782,0.92589,0.22017,0.659465,0.600978,0.617091,0.370138,nan,nan,nan,nan,nan,nan,nan,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674
105,15812.8,1.79439,1.00299,1.0089,1.52173,0.75568,0.92528,0.22192,0.661859,0.600185,0.617667,0.371088,nan,nan,nan,nan,nan,nan,nan,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
106,15964.3,1.7864,0.99879,1.006,1.50679,0.75327,0.92749,0.22335,0.661996,0.601673,0.618257,0.371979,nan,nan,nan,nan,nan,nan,nan,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006
107,16117.6,1.79166,1.00146,1.00606,1.50989,0.7547,0.92628,0.21966,0.661133,0.603075,0.619133,0.372573,nan,nan,nan,nan,nan,nan,nan,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
108,16272.1,1.78226,0.99752,1.00396,1.51399,0.75443,0.92495,0.22268,0.660408,0.603473,0.619494,0.372959,nan,nan,nan,nan,nan,nan,nan,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255
109,16424.6,1.7728,0.9855,1.00422,1.5017,0.75092,0.92662,0.22468,0.664246,0.603649,0.620391,0.373706,nan,nan,nan,nan,nan,nan,nan,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
110,16577.9,1.7755,0.98968,1.00202,1.50417,0.74771,0.92315,0.21604,0.666406,0.604133,0.620896,0.374059,nan,nan,nan,nan,nan,nan,nan,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423
111,16729.8,1.76532,0.97861,0.99763,1.49914,0.74841,0.92315,0.20409,0.666569,0.604166,0.621349,0.374647,nan,nan,nan,nan,nan,nan,nan,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
112,16882.6,1.76556,0.98309,1.00143,1.49821,0.74721,0.92407,0.21092,0.667479,0.604135,0.62174,0.375134,nan,nan,nan,nan,nan,nan,nan,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511
113,17036.3,1.76544,0.97622,0.99975,1.501,0.74652,0.92219,0.22264,0.66918,0.603753,0.622414,0.375864,nan,nan,nan,nan,nan,nan,nan,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
114,17188.3,1.7575,0.97769,0.99558,1.49505,0.74286,0.92203,0.21679,0.672469,0.604479,0.623192,0.376377,nan,nan,nan,nan,nan,nan,nan,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752
115,17343.1,1.75415,0.97566,0.99668,1.48694,0.74323,0.91984,0.2161,0.672098,0.604412,0.623129,0.377359,nan,nan,nan,nan,nan,nan,nan,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
116,17499.2,1.74605,0.96714,0.99287,1.4909,0.73761,0.91831,0.21799,0.67285,0.604139,0.623901,0.377628,nan,nan,nan,nan,nan,nan,nan,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452
117,17653.2,1.74332,0.96816,0.99257,1.4929,0.73953,0.91884,0.21549,0.673743,0.604917,0.624381,0.378055,nan,nan,nan,nan,nan,nan,nan,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
118,17804.2,1.74816,0.96949,0.99143,1.48411,0.73633,0.92023,0.21334,0.674584,0.605212,0.625245,0.378761,nan,nan,nan,nan,nan,nan,nan,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308
119,17954.3,1.74643,0.97031,0.99395,1.48547,0.73385,0.91904,0.21627,0.6738,0.605693,0.625565,0.379074,nan,nan,nan,nan,nan,nan,nan,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
120,18104.4,1.74088,0.95893,0.98865,1.48521,0.73666,0.9156,0.2211,0.675114,0.606234,0.626398,0.379705,nan,nan,nan,nan,nan,nan,nan,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909
121,18255.4,1.73642,0.95644,0.98939,1.47826,0.73168,0.91605,0.22405,0.676124,0.607417,0.627141,0.380241,nan,nan,nan,nan,nan,nan,nan,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
122,18407.7,1.72873,0.95937,0.98851,1.47929,0.72924,0.91534,0.22013,0.680092,0.607387,0.628464,0.38062,nan,nan,nan,nan,nan,nan,nan,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928
123,18560.9,1.73702,0.96234,0.98614,1.47296,0.7293,0.91547,0.22026,0.678228,0.608061,0.629044,0.381563,nan,nan,nan,nan,nan,nan,nan,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
124,18713.9,1.72716,0.95681,0.9877,1.47747,0.73466,0.91668,0.21628,0.680486,0.608597,0.629989,0.381797,nan,nan,nan,nan,nan,nan,nan,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438
125,18866.2,1.71956,0.94829,0.98217,1.47753,0.72841,0.91528,0.21019,0.681567,0.608668,0.631627,0.382585,nan,nan,nan,nan,nan,nan,nan,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
126,19019.6,1.72694,0.94686,0.98618,1.47616,0.72797,0.91613,0.21215,0.681307,0.60901,0.631933,0.38357,nan,nan,nan,nan,nan,nan,nan,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007
127,19171.3,1.71597,0.9394,0.98328,1.47256,0.73136,0.91489,0.21776,0.679803,0.60969,0.632574,0.384061,nan,nan,nan,nan,nan,nan,nan,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
128,19323.9,1.71399,0.94672,0.9832,1.47068,0.72598,0.91572,0.21486,0.681645,0.610372,0.633753,0.38496,nan,nan,nan,nan,nan,nan,nan,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509
129,19478.4,1.72777,0.95166,0.98257,1.46874,0.72488,0.91089,0.21261,0.68255,0.610349,0.634659,0.385776,nan,nan,nan,nan,nan,nan,nan,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
130,19630.2,1.70838,0.94295,0.97944,1.46259,0.72312,0.91372,0.21726,0.68253,0.611524,0.635172,0.38644,nan,nan,nan,nan,nan,nan,nan,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944
131,19781.6,1.71141,0.946,0.97601,1.46564,0.72278,0.91219,0.21177,0.684719,0.611999,0.636338,0.386686,nan,nan,nan,nan,nan,nan,nan,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
132,19932.3,1.69795,0.93446,0.97968,1.46637,0.72455,0.91453,0.22031,0.6827,0.612715,0.636923,0.387372,nan,nan,nan,nan,nan,nan,nan,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314
133,20084.3,1.70484,0.93206,0.97662,1.45981,0.71742,0.90988,0.22386,0.683473,0.613737,0.637869,0.388036,nan,nan,nan,nan,nan,nan,nan,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
134,20237.8,1.70315,0.93268,0.97672,1.44975,0.71283,0.90863,0.21217,0.680798,0.615243,0.638231,0.388924,nan,nan,nan,nan,nan,nan,nan,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621
135,20390.8,1.69983,0.92875,0.97377,1.45616,0.71681,0.90994,0.21743,0.679411,0.615811,0.638659,0.389502,nan,nan,nan,nan,nan,nan,nan,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
136,20543.2,1.69025,0.92021,0.9749,1.44969,0.71237,0.90718,0.22081,0.68272,0.616342,0.639149,0.390065,nan,nan,nan,nan,nan,nan,nan,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868
137,20695,1.69384,0.92525,0.97577,1.44787,0.70957,0.91053,0.21933,0.682935,0.61657,0.639473,0.391207,nan,nan,nan,nan,nan,nan,nan,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
138,20847.3,1.68586,0.92479,0.97392,1.45162,0.71118,0.90911,0.20992,0.684944,0.617169,0.640189,0.39179,nan,nan,nan,nan,nan,nan,nan,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054
139,21000.8,1.68126,0.91917,0.97056,1.44594,0.7119,0.90764,0.22614,0.685163,0.618929,0.640835,0.392259,nan,nan,nan,nan,nan,nan,nan,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
140,21151.4,1.6897,0.91754,0.97268,1.44503,0.70792,0.90705,0.21981,0.689427,0.61849,0.641396,0.392739,nan,nan,nan,nan,nan,nan,nan,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182
141,21302.7,1.67639,0.91147,0.9697,1.43956,0.70718,0.90603,0.21224,0.68855,0.620356,0.642197,0.39372,nan,nan,nan,nan,nan,nan,nan,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
142,21453.2,1.67689,0.91372,0.96839,1.44213,0.70755,0.90622,0.21234,0.689906,0.620061,0.64264,0.394244,nan,nan,nan,nan,nan,nan,nan,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254
143,21603,1.68218,0.91703,0.97325,1.44329,0.71051,0.91133,0.21544,0.693114,0.619914,0.643353,0.394846,nan,nan,nan,nan,nan,nan,nan,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
144,21752.8,1.66611,0.91281,0.97126,1.43779,0.7059,0.90939,0.22448,0.692002,0.621109,0.643614,0.395224,nan,nan,nan,nan,nan,nan,nan,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272
145,21902.6,1.66314,0.91239,0.96835,1.4289,0.70045,0.9066,0.22007,0.691724,0.62155,0.644192,0.395518,nan,nan,nan,nan,nan,nan,nan,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
146,22053.8,1.66795,0.90739,0.96802,1.42958,0.69761,0.90563,0.21405,0.694434,0.620987,0.644811,0.396528,nan,nan,nan,nan,nan,nan,nan,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237
147,22204.8,1.67127,0.90876,0.96579,1.43585,0.70353,0.90585,0.21467,0.69541,0.621534,0.64573,0.397162,nan,nan,nan,nan,nan,nan,nan,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
148,22356.2,1.64717,0.8913,0.96166,1.43036,0.69771,0.90609,0.21694,0.696979,0.620716,0.645997,0.397882,nan,nan,nan,nan,nan,nan,nan,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515
