               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.09917,           0.0074026,            0.014209,             0.48623,            0.085514,            0.057124,            0.015237,            0.083986,           0.0061721,           0.0092288,           0.0098763,           0.0098763,           0.0098763
                   1,            0.077546,           0.0072805,           0.0060527,             0.57088,             0.18502,             0.15452,            0.048446,            0.072787,            0.005238,           0.0078887,           0.0097525,           0.0097525,           0.0097525
                   2,            0.076842,           0.0071134,           0.0056047,             0.49198,             0.18747,             0.10347,            0.031966,            0.076852,           0.0055136,           0.0055961,           0.0096288,           0.0096288,           0.0096288
                   3,            0.077463,           0.0072199,           0.0059586,              0.5639,             0.18574,             0.14151,            0.043687,            0.073961,           0.0056016,           0.0090275,            0.009505,            0.009505,            0.009505
                   4,            0.075725,           0.0071373,           0.0054859,             0.54965,             0.19716,             0.15027,            0.048359,            0.069673,           0.0051461,           0.0045519,           0.0093813,           0.0093813,           0.0093813
                   5,            0.073387,           0.0070434,           0.0048475,             0.57837,             0.21939,             0.17316,            0.057332,            0.069863,           0.0052085,           0.0048481,           0.0092575,           0.0092575,           0.0092575
                   6,            0.072446,           0.0070636,           0.0044389,             0.27605,             0.24779,             0.20347,            0.068929,            0.064459,           0.0050994,           0.0027714,           0.0091337,           0.0091337,           0.0091337
                   7,             0.07142,           0.0069374,           0.0041981,             0.36869,             0.29551,             0.23183,            0.081678,            0.064806,           0.0051596,           0.0034133,             0.00901,             0.00901,             0.00901
                   8,            0.070747,           0.0068985,           0.0041128,             0.43341,             0.26755,             0.21218,            0.071951,             0.06605,           0.0050768,           0.0025165,           0.0088863,           0.0088863,           0.0088863
                   9,            0.069428,           0.0069188,           0.0040113,             0.37363,             0.28361,             0.22147,            0.079349,            0.064503,           0.0049404,            0.002028,           0.0087625,           0.0087625,           0.0087625
                  10,            0.069177,           0.0068064,           0.0035798,             0.45178,              0.3036,             0.27795,             0.10187,            0.063299,           0.0048139,           0.0036288,           0.0086388,           0.0086388,           0.0086388
                  11,            0.067741,           0.0067595,           0.0033599,             0.44394,             0.27257,             0.22516,            0.078759,            0.063779,           0.0050549,           0.0025938,            0.008515,            0.008515,            0.008515
                  12,            0.067251,           0.0067862,           0.0032407,             0.49865,              0.3284,             0.30754,              0.1217,            0.061033,            0.004986,           0.0020695,           0.0083913,           0.0083913,           0.0083913
                  13,            0.067046,           0.0066723,           0.0031729,             0.48461,             0.33709,             0.31407,              0.1272,            0.060653,           0.0047121,           0.0016196,           0.0082675,           0.0082675,           0.0082675
                  14,              0.0669,           0.0067977,           0.0031798,             0.46939,             0.34053,             0.31037,              0.1214,            0.059681,           0.0047553,           0.0017039,           0.0081437,           0.0081437,           0.0081437
                  15,            0.066485,           0.0067786,           0.0032226,             0.45633,             0.28348,              0.2587,              0.1029,            0.062728,           0.0051401,           0.0029177,             0.00802,             0.00802,             0.00802
                  16,            0.065861,           0.0067244,           0.0032303,             0.46848,             0.34095,             0.29367,             0.11468,            0.059254,           0.0046857,            0.001382,           0.0078963,           0.0078963,           0.0078963
                  17,            0.065615,           0.0067075,           0.0031589,             0.48599,             0.34787,             0.30775,             0.12308,            0.059182,           0.0049419,           0.0017978,           0.0077725,           0.0077725,           0.0077725
                  18,            0.065212,           0.0067215,           0.0030411,             0.47769,               0.367,             0.34046,             0.14029,            0.058333,           0.0046781,           0.0014278,           0.0076488,           0.0076488,           0.0076488
                  19,            0.064753,           0.0066342,           0.0030614,             0.51207,             0.36242,             0.34623,             0.14749,            0.057547,           0.0045477,           0.0014015,            0.007525,            0.007525,            0.007525
                  20,            0.064411,           0.0066953,           0.0029616,             0.55192,             0.37266,             0.36504,             0.15652,            0.056812,           0.0045541,           0.0012991,           0.0074013,           0.0074013,           0.0074013
                  21,            0.063563,           0.0066353,           0.0025859,             0.57071,             0.36346,             0.36577,             0.15823,            0.056673,           0.0045243,           0.0010941,           0.0072775,           0.0072775,           0.0072775
                  22,             0.06381,           0.0065859,           0.0030427,             0.52868,             0.36686,             0.35805,             0.15135,            0.057109,           0.0045482,           0.0011875,           0.0071538,           0.0071538,           0.0071538
                  23,            0.063584,           0.0066455,           0.0027062,             0.50852,              0.3892,             0.37014,             0.15903,            0.056743,           0.0046199,           0.0012599,             0.00703,             0.00703,             0.00703
                  24,             0.06321,            0.006503,           0.0026244,             0.55014,             0.38864,             0.38572,              0.1698,            0.055102,           0.0044443,          0.00091286,           0.0069063,           0.0069063,           0.0069063
                  25,            0.062841,            0.006535,           0.0024672,             0.54175,             0.38817,             0.38124,             0.16887,              0.0551,           0.0045325,           0.0012318,           0.0067825,           0.0067825,           0.0067825
                  26,            0.062364,           0.0064965,           0.0028255,             0.52091,             0.39167,             0.38048,             0.17006,            0.054815,            0.004459,           0.0010075,           0.0066587,           0.0066587,           0.0066587
                  27,            0.061808,           0.0065392,            0.002494,             0.56064,             0.40755,             0.41176,             0.18826,            0.053531,           0.0043975,           0.0009465,            0.006535,            0.006535,            0.006535
                  28,            0.062115,           0.0065117,           0.0027458,             0.56888,             0.40743,             0.39565,             0.17385,             0.05362,           0.0044137,           0.0008485,           0.0064112,           0.0064112,           0.0064112
                  29,            0.061306,           0.0064511,           0.0023962,             0.55082,             0.41687,             0.40248,             0.18232,            0.053136,           0.0043974,          0.00084504,           0.0062875,           0.0062875,           0.0062875
                  30,             0.06192,           0.0065151,           0.0026801,             0.59729,              0.4081,             0.41786,             0.19001,             0.05273,           0.0043481,          0.00077196,           0.0061637,           0.0061637,           0.0061637
                  31,            0.061194,           0.0065208,           0.0027652,             0.58459,             0.39966,             0.40447,              0.1825,            0.052684,           0.0043942,          0.00088548,             0.00604,             0.00604,             0.00604
                  32,            0.060307,           0.0064805,           0.0022172,             0.57857,             0.41019,             0.41656,             0.18828,            0.052143,           0.0043366,          0.00078397,           0.0059163,           0.0059163,           0.0059163
                  33,            0.059751,           0.0063379,           0.0020525,             0.58073,             0.42952,             0.42929,             0.19725,            0.051159,           0.0042936,          0.00073292,           0.0057925,           0.0057925,           0.0057925
                  34,            0.060602,           0.0064563,            0.002516,             0.56346,              0.4301,               0.427,             0.19322,            0.051681,           0.0043004,           0.0007918,           0.0056688,           0.0056688,           0.0056688
