epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,cmdistill_pcc_levels,cmdistill_slrd_tokens,cmdistill_ibcld_candidate_ratio,cmdistill_ibcld_fg_count,cmdistill_ibcld_teacher_conf_added_count,cmdistill_ibcld_cls_loss,cmdistill_ibcld_box_loss,cmdistill_pcc_loss,cmdistill_relation_loss,cmdistill_ibcld_loss,cmdistill_total_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nonfinite_metrics_or_cmdistill,nonfinite_bn_stats,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,b_loss_warmup_mode,b_loss_warmup_start_epoch,b_loss_warmup_end_epoch,b_loss_warmup_final_mult,b_loss_warmup_scope,b_loss_warmup_multiplier,b_loss_warmup_active,ladd_b_a2_core,ladd_b_frozen_reach_probe,ladd_b_detach_reach_probe,ladd_b_keep_reach_probe_grad,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
27,b,0.029922663305161638,0.009974221101720547,0.029922663305161638,2.29473,1.52686,1.21329,0.66825,0.0026,0.15335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.2632141113281,5.610450267791748,16.095664978027344,38.006736755371094,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.9,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.9,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
28,b,0.02991660560649833,0.009972201868832778,0.02991660560649833,2.28719,1.51138,1.21085,0.73504,0.00252,0.15334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.63287353515625,5.749481201171875,16.739355087280273,36.47732925415039,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.9333333333333333,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.9333333333333333,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
29,b,0.029910320188509417,0.00997010672950314,0.029910320188509417,2.26403,1.4908,1.203,0.77579,0.00238,0.15332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.2826843261719,5.872838973999023,17.128379821777344,35.76791000366211,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.9666666666666667,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.9666666666666667,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
30,b,0.02990380714812381,0.00996793571604127,0.02990380714812381,2.26101,1.48286,1.20196,0.7707,0.00252,0.15334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0981750488281,5.981466293334961,17.941118240356445,38.93404769897461,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
31,b,0.029897066585780653,0.009965688861926884,0.029897066585780653,2.27037,1.4803,1.19497,0.72736,0.00255,0.15334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.9234313964844,6.153136253356934,18.46711540222168,39.27772521972656,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
32,b,0.029890098605427757,0.009963366201809253,0.029890098605427757,2.24205,1.45232,1.19291,0.76225,0.0024,0.15332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.6622314453125,6.227548122406006,18.181825637817383,43.170169830322266,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
33,b,0.029882903314519996,0.009960967771506665,0.029882903314519996,2.23033,1.44244,1.19046,0.74212,0.00229,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0668029785156,6.309774398803711,18.346513748168945,37.225502014160156,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
34,b,0.029875480824017656,0.009958493608005886,0.029875480824017656,2.22287,1.43552,1.18679,0.74527,0.00231,0.15331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.7318420410156,6.403849124908447,18.72201919555664,39.417728424072266,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
35,b,0.029867831248384727,0.009955943749461576,0.029867831248384727,2.21879,1.42504,1.18175,0.7512,0.00237,0.15331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.1527404785156,6.567972660064697,20.477399826049805,36.58664321899414,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
36,b,0.02985995470558712,0.009953318235195708,0.02985995470558712,2.20847,1.41146,1.17693,0.71461,0.0023,0.15331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.48455810546875,6.615182399749756,20.67291831970215,38.4189567565918,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
37,b,0.029851851317090877,0.00995061710569696,0.029851851317090877,2.19524,1.40283,1.17018,0.74071,0.00221,0.15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.8334045410156,6.670071125030518,21.280141830444336,38.05070495605469,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
38,b,0.029843521207860275,0.009947840402620091,0.029843521207860275,2.19013,1.39778,1.17405,0.69231,0.00219,0.15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.7504577636719,6.740347385406494,21.274362564086914,36.837440490722656,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
39,b,0.029834964506355893,0.009944988168785298,0.029834964506355893,2.19289,1.39503,1.16764,0.74123,0.00226,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.2727966308594,6.834473609924316,21.539508819580078,35.211421966552734,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
40,b,0.02982618134453266,0.009942060448177553,0.02982618134453266,2.17988,1.38147,1.15836,0.74226,0.00231,0.15331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.75335693359375,6.890190124511719,21.601242065429688,40.92771530151367,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
41,b,0.029817171857837794,0.009939057285945931,0.029817171857837794,2.17326,1.36673,1.16028,0.73613,0.00216,0.15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.44384765625,6.985126495361328,22.744319915771484,37.04711151123047,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
42,b,0.02980793618520873,0.00993597872840291,0.02980793618520873,2.16039,1.35867,1.15365,0.72142,0.00214,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.9009094238281,7.037444114685059,22.833251953125,39.20183563232422,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
43,b,0.029798474469070958,0.009932824823023653,0.029798474469070958,2.15541,1.34448,1.14909,0.69434,0.00213,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.158203125,7.085257530212402,23.842008590698242,38.089393615722656,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
44,b,0.02978878685533585,0.009929595618445282,0.02978878685533585,2.1339,1.3278,1.14799,0.687,0.00214,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0632019042969,7.132339954376221,23.847373962402344,38.853458404541016,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
45,b,0.029778873493398392,0.009926291164466132,0.029778873493398392,2.15108,1.3372,1.15055,0.68353,0.00222,0.15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.9605407714844,7.2070136070251465,24.71634292602539,42.3650016784668,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
46,b,0.029768734536134888,0.009922911512044963,0.029768734536134888,2.14409,1.33004,1.14739,0.72526,0.0022,0.15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.7395935058594,7.254276275634766,24.73146629333496,40.300601959228516,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
47,b,0.029758370139900608,0.009919456713300204,0.029758370139900608,2.12223,1.30955,1.13476,0.68414,0.00213,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.9429016113281,7.390941143035889,25.387723922729492,40.797245025634766,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
48,b,0.029747780464527352,0.009915926821509118,0.029747780464527352,2.12641,1.3127,1.14054,0.71977,0.0021,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.7565002441406,7.420086860656738,25.18132781982422,38.90354919433594,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
49,b,0.029736965673321025,0.00991232189110701,0.029736965673321025,2.11717,1.30839,1.13193,0.69406,0.00211,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.1617126464844,7.485438823699951,25.846403121948242,44.10396194458008,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
50,b,0.02972592593305908,0.009908641977686362,0.02972592593305908,2.10919,1.29662,1.13652,0.69096,0.00211,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.2654724121094,7.488529205322266,26.279491424560547,43.36394119262695,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
51,b,0.02971466141398797,0.00990488713799599,0.02971466141398797,2.11066,1.28962,1.13208,0.72507,0.00207,0.15327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.3702697753906,7.5947980880737305,26.890371322631836,43.232566833496094,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,1.0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0
