epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,113.131,2.78071,2.91322,1.6251,0.56548,0.16789,0.13427,0.04938,2.73451,2.19284,1.32058,0.00332607,0.00332607,0.0700654
2,201.219,2.6877,2.21949,1.37741,0.53347,0.18768,0.12921,0.04437,2.74765,2.51519,1.32553,0.00664292,0.00664292,0.0400489
3,304.28,2.7998,2.32327,1.41721,0.46954,0.12608,0.07449,0.02281,3.02362,4.43882,1.51589,0.00994327,0.00994327,0.0100159
4,400.237,2.88659,2.41481,1.47919,0.56758,0.18839,0.14584,0.05209,2.78136,2.44006,1.36701,0.00992575,0.00992575,0.00992575
5,487.836,2.80399,2.29126,1.44091,0.33171,0.2142,0.17198,0.06243,2.72286,2.05506,1.33865,0.009901,0.009901,0.009901
6,586.157,2.7634,2.22183,1.39364,0.24029,0.19394,0.16699,0.06328,2.69584,2.34283,1.32179,0.00987625,0.00987625,0.00987625
7,682.625,2.72859,2.18569,1.37756,0.37565,0.22942,0.21057,0.08266,2.63933,1.97909,1.30371,0.0098515,0.0098515,0.0098515
8,777.72,2.65994,2.10565,1.35075,0.54471,0.22578,0.21464,0.08107,2.61541,1.98744,1.30647,0.00982675,0.00982675,0.00982675
9,880.188,2.63058,2.07843,1.36038,0.36986,0.22938,0.19699,0.07523,2.55029,1.9923,1.26779,0.009802,0.009802,0.009802
10,967.424,2.60164,2.03746,1.33272,0.416,0.25454,0.23442,0.09684,2.60701,2.0779,1.27727,0.00977725,0.00977725,0.00977725
11,1070.72,2.6041,2.11031,1.32316,0.00027,0.04685,0.00016,5e-05,3.73598,17.0445,1.84596,0.0097525,0.0097525,0.0097525
12,1168.4,2.7107,2.42906,1.35826,0,0,0,0,5.18055,inf,33.4141,0.00972775,0.00972775,0.00972775
13,1236.43,2.81345,2.56206,1.37131,0,0,0,0,nan,nan,nan,0.009703,0.009703,0.009703
14,1320,2.88609,2.71307,1.39182,0,0,0,0,nan,nan,nan,0.00967825,0.00967825,0.00967825
15,1411.02,3.01427,2.86773,1.43614,0,0,0,0,nan,nan,nan,0.0096535,0.0096535,0.0096535
16,1480.28,3.05724,2.94841,1.44573,0,0,0,0,nan,nan,nan,0.00962875,0.00962875,0.00962875
17,1565.44,3.15453,3.09383,1.49031,0,0,0,0,nan,nan,nan,0.009604,0.009604,0.009604
18,1665.99,3.24118,3.25078,1.50613,2e-05,0.0001,0,0,4.98333,11.0685,3.06214,0.00957925,0.00957925,0.00957925
19,1751.85,3.31932,3.37589,1.53917,6e-05,0.00991,3e-05,1e-05,4.91216,inf,5.1106,0.0095545,0.0095545,0.0095545
20,1855.74,3.31771,3.2884,1.53502,1e-05,0.0025,1e-05,0,5.38263,103.906,1.53859,0.00952975,0.00952975,0.00952975
21,1951.24,3.26071,3.21012,1.51588,1e-05,0.00157,0,0,4.38859,9.89837,1.75246,0.009505,0.009505,0.009505
22,2046.1,3.22143,3.13276,1.51136,1e-05,0.00042,1e-05,0,4.93494,49.9405,4.17183,0.00948025,0.00948025,0.00948025
23,2150.3,3.24602,3.18674,1.51983,5e-05,0.00809,2e-05,1e-05,4.92505,32.4437,2.13808,0.0094555,0.0094555,0.0094555
24,2234.58,3.23979,3.17221,1.5023,1e-05,0.00141,0,0,4.98761,51.5456,2.37786,0.00943075,0.00943075,0.00943075
25,2342.48,3.23736,3.21524,1.49312,4e-05,0.0411,2e-05,1e-05,4.81259,9.56057,2.78555,0.009406,0.009406,0.009406
26,2439.83,3.23206,3.26999,1.51297,0.33433,0.01411,0.00022,5e-05,4.76181,13.3515,3.37498,0.00938125,0.00938125,0.00938125
27,2527.92,3.25904,3.26975,1.51302,0.33383,0.01785,0.00019,4e-05,4.91291,49.0001,3.64741,0.0093565,0.0093565,0.0093565
28,2639.52,3.27891,3.29689,1.49522,0.00016,0.11374,0.00012,3e-05,4.61911,6.42472,2.29864,0.00933175,0.00933175,0.00933175
29,2729.14,3.25537,3.19841,1.50561,2e-05,0.0037,1e-05,0,4.72335,6.49535,1.57546,0.009307,0.009307,0.009307
30,2835.05,3.20103,3.11415,1.49567,0.00074,0.0037,0.00037,0.00015,4.66285,6.32104,1.71389,0.00928225,0.00928225,0.00928225
31,2938.4,3.20072,3.05371,1.49734,0.0003,0.09921,0.00024,7e-05,4.72876,4.89862,1.91879,0.0092575,0.0092575,0.0092575
32,3046.31,3.20635,3.05894,1.49645,0.00082,0.01448,0.00043,8e-05,4.67446,10.1101,2.46539,0.00923275,0.00923275,0.00923275
33,3149.43,3.21502,3.06944,1.49218,9e-05,0.06683,5e-05,2e-05,4.68971,131.012,1.98859,0.009208,0.009208,0.009208
34,3240.46,3.20233,3.10203,1.47398,0.00014,0.09215,0.0001,3e-05,4.69776,85.5249,2.1476,0.00918325,0.00918325,0.00918325
35,3345.53,3.19802,3.07195,1.4782,0.00181,0.00623,0.0003,7e-05,4.69443,21.8221,2.53075,0.0091585,0.0091585,0.0091585
36,3439.74,3.18308,3.10194,1.47156,0.00082,0.01536,0.00026,7e-05,4.68138,13.9932,2.18214,0.00913375,0.00913375,0.00913375
37,3538.25,3.19256,3.09595,1.46509,0.04859,0.00664,0.0079,0.00144,4.6197,6.91717,1.89425,0.009109,0.009109,0.009109
38,3636.98,3.16442,3.01329,1.48181,0.0002,0.13455,0.00018,4e-05,4.87132,5.92503,2.28831,0.00908425,0.00908425,0.00908425
39,3721.93,3.14046,2.96858,1.47523,0.00026,0.13284,0.00019,6e-05,4.57986,8.12151,1.8857,0.0090595,0.0090595,0.0090595
40,3824.39,3.13844,2.97264,1.47173,0.00015,0.09631,0.00011,4e-05,4.63735,7.99367,1.9053,0.00903475,0.00903475,0.00903475
41,3919.13,3.13027,2.94766,1.4624,0.00013,0.08966,9e-05,3e-05,4.61739,7.77544,1.77404,0.00901,0.00901,0.00901
42,4007.08,3.13313,2.97167,1.45743,0.00043,0.11042,0.00092,0.00023,4.64116,5.41512,1.87183,0.00898525,0.00898525,0.00898525
43,4106.34,3.15865,3.05267,1.45812,0.00018,0.12007,0.00029,7e-05,4.57854,5.37492,2.09518,0.0089605,0.0089605,0.0089605
44,4200.49,3.75147,4.42746,1.6888,0.00017,0.15261,0.00019,6e-05,4.65808,4.23647,2.10729,0.00893575,0.00893575,0.00893575
45,4291.17,3.83171,4.80308,1.82845,0.00011,0.08012,0.0001,2e-05,4.61963,6.06005,2.0571,0.008911,0.008911,0.008911
46,4390.99,3.86687,4.81415,1.93415,0.0002,0.03365,0.00011,2e-05,4.55678,6.31238,1.89265,0.00888625,0.00888625,0.00888625
47,4481.41,3.91768,4.79196,1.84272,0.0002,0.03428,0.00011,2e-05,4.59538,6.35805,2.00552,0.0088615,0.0088615,0.0088615
48,4577.68,3.95536,4.88099,1.8318,0.00011,0.01899,6e-05,1e-05,4.60176,5.82146,1.93197,0.00883675,0.00883675,0.00883675
49,4675.52,4.03008,4.8306,1.77903,0.00026,0.02497,0.00014,3e-05,4.46633,4.20424,1.6101,0.008812,0.008812,0.008812
50,4765.63,4.08154,4.98503,1.85382,0.00026,0.06219,0.00015,4e-05,4.46685,3.83056,1.59322,0.00878725,0.00878725,0.00878725
51,4864.67,4.0507,4.98631,1.8623,8e-05,0.01829,4e-05,1e-05,4.47288,4.75708,1.58461,0.0087625,0.0087625,0.0087625
52,4959.24,4.05045,4.83692,2.16139,5e-05,0.0192,3e-05,0,4.48907,4.73906,1.5911,0.00873775,0.00873775,0.00873775
53,5050.79,3.98182,4.45605,2.05896,9e-05,0.01503,5e-05,1e-05,4.4788,3.64905,1.61079,0.008713,0.008713,0.008713
54,5153.67,4.00389,4.44025,2.05567,0.00018,0.03089,0.0001,2e-05,4.47431,5.51772,1.62421,0.00868825,0.00868825,0.00868825
