epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,105.294,2.83514,3.45164,1.59189,0,0.0122,0.00938,0.15433,1.49479,0.47933,0,0.00938,2.66605,2.65667,0.48229,0.05575,0.48113,0.48183,0.58599,0.20904,0.1544,0.05901,2.71721,2.77357,1.33272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05901,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,212.071,2.77694,2.39812,1.40264,0,0.01179,0.00519,0.15372,0.91175,0.60575,0,0.00519,2.68599,2.6808,0.48052,0.05657,0.48936,0.48036,0.14393,0.16163,0.08399,0.03032,2.81901,3.23281,1.46232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03032,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,318.382,2.92315,2.38682,1.49707,0,0.01115,0.00655,0.15392,0.91683,0.28533,0,0.00655,2.68343,2.67688,0.47934,0.05908,0.48479,0.47749,0.46375,0.10827,0.05529,0.0175,3.32488,3.28084,1.73137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,423.975,2.93521,2.37006,1.56228,0,0.01049,0.00856,0.15421,0.9134,0.09977,0,0.00856,2.67268,2.66412,0.48313,0.06212,0.49633,0.47677,0.21186,0.19627,0.11179,0.03564,2.83369,2.73883,1.70163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03564,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,529.049,2.80742,2.2045,1.48421,0,0.00976,0.00613,0.15385,0.8678,0.10025,0,0.00613,2.73368,2.72755,0.47992,0.06281,0.49939,0.47738,0.29543,0.20218,0.16222,0.05955,2.81879,2.30648,1.44125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05955,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,659.191,2.72494,2.10512,1.4438,0,0.00915,0.00562,0.15378,0.84024,0.12956,0,0.00562,2.68874,2.68312,0.48017,0.06368,0.49719,0.47238,0.63817,0.19527,0.18645,0.07324,2.69512,2.09717,1.41876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07324,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,774.192,2.69237,2.02411,1.41683,0,0.00872,0.00507,0.1537,0.83132,0.15689,0,0.00507,2.7079,2.70283,0.47954,0.06629,0.49652,0.47296,0.35069,0.25577,0.23179,0.08577,2.58534,2.08926,1.34345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08577,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,898.516,2.62463,1.95854,1.39315,0,0.00841,0.00496,0.15369,0.80857,0.18238,0,0.00496,2.71154,2.70658,0.48051,0.0669,0.49617,0.47402,0.32513,0.24644,0.21587,0.08419,2.61468,2.36175,1.33986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08419,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,1018.66,2.60485,1.93567,1.37913,0,0.0081,0.00436,0.1536,0.79832,0.19258,0,0.00436,2.75986,2.7555,0.47811,0.06494,0.50516,0.47713,0.31347,0.24439,0.24379,0.10043,2.5936,1.91258,1.30219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10043,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,1135.55,2.57106,1.88311,1.36164,0,0.00787,0.00393,0.15354,0.78894,0.21575,0,0.00393,2.76353,2.75959,0.47884,0.06488,0.50134,0.47773,0.64781,0.24597,0.25882,0.10745,2.54753,1.85233,1.31573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10745,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
