epoch,mode,student_box_loss,student_obj_loss,student_cls_loss,teacher_box_loss,teacher_obj_loss,teacher_cls_loss,kd_total_loss,lld_loss,fld_loss,rld_loss,ccl_loss,kd_to_student_det_ratio,atkd_weight,ccl_weight,atkd_loss,weighted_atkd_loss,weighted_ccl_loss,kd_scale,weighted_kd_to_student_det_ratio,cop_valid_candidates,cop_positive_candidates,cop_positive_ratio,cop_class0_count,cop_class1_count,cop_class2_count,neg_candidates_mean,temperature_mean,temperature_min,temperature_max,feature_capture_ok,student_feature_levels,teacher_feature_levels,nan_or_inf_detected
0,paper_ccl_only,0.09916993230581284,0.007402564864605665,0.014209035784006119,0.09381616115570068,0.007672755513340235,0.01189703494310379,0.6929425597190857,0.0,0.0,0.0,0.6929425597190857,0.18403166964293047,0.0,1.0,0.0,0.0,0.6929420944392551,0.0,0.0,799.8257080610022,610.2549019607843,0.7686542709702866,467.86056644880176,115.14814814814815,27.246187363834423,564.9321110877077,3.981267161358935,3.8359868152468812,4.155555914170342,1.0,3.0,3.0,0.0
1,paper_ccl_only,0.0777072161436081,0.007294931448996067,0.006024214439094067,0.06531217694282532,0.007136024069041014,0.004131846129894257,0.693616509437561,0.0,0.0,0.0,0.693616509437561,0.24122595968849,0.0,1.0,0.0,0.0,0.6936159007949247,0.33333333333333326,0.08040865513948574,792.8082788671024,756.3028322440088,0.954912630437895,509.4117647058824,174.37254901960785,72.51851851851852,524.2799710541768,3.2793645058841747,3.100912654062242,3.4759572284673554,1.0,3.0,3.0,0.0
2,paper_ccl_only,0.07739382982254028,0.00712535809725523,0.005591873079538345,0.0646066665649414,0.006861946079879999,0.003898141672834754,0.693653404712677,0.0,0.0,0.0,0.693653404712677,0.24320373731241246,0.0,1.0,0.0,0.0,0.6936533925060613,0.6666666666666665,0.16213582819713226,800.3246187363834,762.5424836601308,0.9527958787443891,508.3834422657952,175.30936819172112,78.84967320261438,527.8939862552552,3.1792833618089262,3.034602398965873,3.3443475387714527,1.0,3.0,3.0,0.0
3,paper_ccl_only,0.0778256207704544,0.007229524664580822,0.006161394063383341,0.0677395835518837,0.007127424236387014,0.004358987789601088,0.6934860348701477,0.0,0.0,0.0,0.6934860348701477,0.240726059331094,0.0,1.0,0.0,0.0,0.6934854886890237,1.0,0.240726059331094,799.4814814814815,751.4204793028323,0.9409169137315503,499.7538126361656,176.30718954248366,75.359477124183,534.1608713187424,3.173525301719283,3.0088410543720188,3.3681433242390617,1.0,3.0,3.0,0.0
4,paper_ccl_only,0.07591352611780167,0.007140506990253925,0.005414415150880814,0.0643823966383934,0.0069296034052968025,0.003936868626624346,0.69336998462677,0.0,0.0,0.0,0.69336998462677,0.248119007625611,0.0,1.0,0.0,0.0,0.6933698597037454,1.0,0.248119007625611,804.4270152505446,761.2701525054466,0.9461600389595318,500.7647058823529,179.03485838779957,81.47058823529412,532.5424980878311,3.1001688374413385,2.961778963313383,3.2677625596912856,1.0,3.0,3.0,0.0
5,paper_ccl_only,0.0732765942811966,0.0070478045381605625,0.00472000427544117,0.06117730587720871,0.0067800795659422874,0.0032706635538488626,0.6934648752212524,0.0,0.0,0.0,0.6934648752212524,0.25794096943599726,0.0,1.0,0.0,0.0,0.6934645403184663,1.0,0.25794096943599726,801.1546840958606,763.281045751634,0.9536194630806601,500.47712418300654,177.10675381263616,85.69716775599129,533.0559337341707,3.0642450364846288,2.930709664857985,3.2279477431104073,1.0,3.0,3.0,0.0
6,paper_ccl_only,0.07270737737417221,0.007080146577209234,0.004691119305789471,0.060335420072078705,0.006743735633790493,0.0031186393462121487,0.6935787200927734,0.0,0.0,0.0,0.6935787200927734,0.259969472170915,0.0,1.0,0.0,0.0,0.6935783181834585,1.0,0.259969472170915,806.718954248366,772.5141612200435,0.9579826282545797,506.8169934640523,182.40958605664488,83.2875816993464,531.5370508497317,3.0442724243488186,2.916732173080278,3.2014654939730445,1.0,3.0,3.0,0.0
7,paper_ccl_only,0.07183053344488144,0.006979415658861399,0.0043891132809221745,0.05892559885978699,0.0066275764256715775,0.0029812667053192854,0.6935888528823853,0.0,0.0,0.0,0.6935888528823853,0.2645519982236143,0.0,1.0,0.0,0.0,0.6935881065906783,1.0,0.2645519982236143,803.5228758169935,770.9607843137255,0.9599365205402626,514.5381263616558,176.5599128540305,79.86274509803921,526.8467803489668,3.0109534336331105,2.8954225059168532,3.1542517474014513,1.0,3.0,3.0,0.0
8,paper_ccl_only,0.07120305299758911,0.006929134484380484,0.004109429661184549,0.05840092524886131,0.006539738737046719,0.0027427615132182837,0.6936270594596863,0.0,0.0,0.0,0.6936270594596863,0.26725023023962713,0.0,1.0,0.0,0.0,0.6936267701369225,1.0,0.26725023023962713,801.6514161220043,771.7429193899782,0.9634743143206675,511.1263616557734,174.93028322440088,85.68627450980392,527.9844012624038,2.9952205474080604,2.8904509705395998,3.1333757111709364,1.0,3.0,3.0,0.0
9,paper_ccl_only,0.06960048526525497,0.006922740023583174,0.004014739766716957,0.05668406933546066,0.0064955600537359715,0.0026374466251581907,0.6937469244003296,0.0,0.0,0.0,0.6937469244003296,0.27347564560915133,0.0,1.0,0.0,0.0,0.693746195769258,1.0,0.27347564560915133,801.6732026143791,772.0370370370371,0.9634628625791889,509.8235294117647,177.35294117647058,84.86056644880175,528.3587647814117,3.0038555639761464,2.8846362089019975,3.1540189552930444,1.0,3.0,3.0,0.0
10,paper_ccl_only,0.06970103085041046,0.006833093240857124,0.003706705756485462,0.05668248236179352,0.006334045901894569,0.002595882397145033,0.6935443878173828,0.0,0.0,0.0,0.6935443878173828,0.27442054405061767,0.0,1.0,0.0,0.0,0.6935436038669678,1.0,0.27442054405061767,796.8605664488017,767.3267973856209,0.9634681608125392,508.359477124183,173.87799564270153,85.08932461873638,524.8827308538433,2.9798713036871685,2.878904518218861,3.1085698563029305,1.0,3.0,3.0,0.0
11,paper_ccl_only,0.06824289262294769,0.006782300770282745,0.003559883451089263,0.05538473650813103,0.00629763025790453,0.002305378206074238,0.693847119808197,0.0,0.0,0.0,0.693847119808197,0.2799693564833639,0.0,1.0,0.0,0.0,0.6938460938031897,1.0,0.2799693564833639,795.7538126361655,771.4662309368192,0.9698230509715499,506.797385620915,179.10021786492374,85.56862745098039,524.9230359312236,2.967503811019698,2.861932590896008,3.0981630769949855,1.0,3.0,3.0,0.0
12,paper_ccl_only,0.06782857328653336,0.00681301997974515,0.0032801609486341476,0.054592546075582504,0.00630012946203351,0.0023260454181581736,0.6937986016273499,0.0,0.0,0.0,0.6937986016273499,0.282121023451321,0.0,1.0,0.0,0.0,0.6937977343083467,1.0,0.282121023451321,804.8387799564271,779.1176470588235,0.9683648695833316,509.8910675381264,179.838779956427,89.38779956427015,529.7178788195508,2.961117238520537,2.864126787206446,3.083571770092501,1.0,3.0,3.0,0.0
