               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.047623,           0.0056815,           0.0016133,             0.79242,             0.74536,             0.77511,             0.40317,            0.034702,           0.0034505,           0.0007459,           0.0087625,           0.0087625,           0.0087625
                  52,            0.047524,           0.0056737,           0.0016024,             0.79389,             0.74478,             0.77309,             0.40152,            0.034707,           0.0034547,          0.00074586,           0.0087378,           0.0087378,           0.0087378
                  53,            0.047203,           0.0055905,             0.00162,             0.78145,             0.75159,             0.77545,             0.40389,            0.034709,           0.0034566,          0.00076773,            0.008713,            0.008713,            0.008713
                  54,            0.046594,           0.0055756,           0.0016277,             0.78946,             0.74778,             0.77777,              0.4049,            0.034633,           0.0034221,          0.00074747,           0.0086882,           0.0086882,           0.0086882
                  55,            0.046692,           0.0055646,           0.0013942,             0.79309,             0.74495,             0.77662,             0.40343,            0.034613,           0.0034345,          0.00074683,           0.0086635,           0.0086635,           0.0086635
                  56,            0.047055,           0.0056449,           0.0015772,             0.79148,             0.74921,             0.77851,             0.40465,            0.034473,           0.0034399,           0.0007331,           0.0086388,           0.0086388,           0.0086388
                  57,              0.0471,           0.0056661,           0.0016384,             0.79425,             0.74264,             0.77597,              0.4059,            0.034342,           0.0034415,           0.0007125,            0.008614,            0.008614,            0.008614
                  58,            0.046277,           0.0055341,           0.0015505,             0.79706,             0.74459,             0.77958,             0.40802,            0.034276,           0.0034331,          0.00069058,           0.0085893,           0.0085893,           0.0085893
                  59,            0.046713,           0.0055521,           0.0013924,             0.79811,             0.74559,             0.78056,             0.40944,             0.03423,           0.0034273,          0.00070215,           0.0085645,           0.0085645,           0.0085645
                  60,            0.046089,           0.0055654,             0.00157,             0.79637,             0.74852,             0.78267,             0.40969,            0.034156,            0.003421,          0.00073488,           0.0085398,           0.0085398,           0.0085398
                  61,             0.04678,           0.0056612,           0.0016064,             0.79746,             0.75015,              0.7842,             0.41149,            0.034029,           0.0034201,          0.00073605,            0.008515,            0.008515,            0.008515
                  62,            0.046763,           0.0056349,           0.0015471,              0.7958,             0.75124,             0.78297,             0.41233,            0.034017,           0.0034305,          0.00073111,           0.0084903,           0.0084903,           0.0084903
                  63,            0.046736,           0.0055923,           0.0015592,             0.79949,             0.75213,             0.78278,             0.41174,             0.03399,           0.0034292,          0.00072486,           0.0084655,           0.0084655,           0.0084655
                  64,            0.046705,           0.0055933,           0.0016111,             0.80071,             0.75127,             0.78463,             0.41212,            0.033917,           0.0034296,          0.00071443,           0.0084408,           0.0084408,           0.0084408
                  65,            0.046473,           0.0056081,           0.0014511,             0.80079,             0.75227,             0.78587,             0.41398,            0.033826,           0.0034226,          0.00071105,            0.008416,            0.008416,            0.008416
                  66,            0.046518,             0.00558,           0.0015095,             0.80288,             0.75611,             0.78764,             0.41439,            0.033788,           0.0034148,          0.00071023,           0.0083913,           0.0083913,           0.0083913
                  67,            0.046187,           0.0055346,           0.0014957,             0.79545,             0.75897,             0.78943,             0.41583,            0.033702,            0.003413,          0.00070501,           0.0083665,           0.0083665,           0.0083665
                  68,             0.04623,           0.0055819,            0.001592,             0.79548,             0.76206,             0.78781,             0.41679,             0.03367,           0.0034137,          0.00069832,           0.0083418,           0.0083418,           0.0083418
                  69,            0.046552,           0.0056412,           0.0015527,             0.79501,             0.76202,             0.78813,             0.41725,            0.033626,           0.0034154,          0.00069552,            0.008317,            0.008317,            0.008317
                  70,            0.045838,           0.0055318,           0.0013782,             0.79958,             0.75963,             0.78995,             0.41817,             0.03358,           0.0034143,          0.00069519,           0.0082922,           0.0082922,           0.0082922
                  71,             0.04604,            0.005572,           0.0015199,             0.80067,              0.7616,             0.79028,             0.41821,            0.033563,           0.0034114,          0.00069199,           0.0082675,           0.0082675,           0.0082675
                  72,            0.046387,           0.0056145,           0.0015217,             0.80095,             0.75945,             0.79053,             0.41779,            0.033534,           0.0034133,          0.00068834,           0.0082428,           0.0082428,           0.0082428
                  73,            0.046129,           0.0055356,           0.0016952,             0.80028,             0.76044,             0.79039,             0.41932,              0.0335,           0.0034097,          0.00068482,            0.008218,            0.008218,            0.008218
                  74,             0.04557,           0.0055205,           0.0013844,             0.80032,             0.76025,             0.79121,             0.41892,            0.033475,           0.0034089,          0.00068149,           0.0081932,           0.0081932,           0.0081932
                  75,            0.045607,           0.0055296,           0.0013802,             0.79942,             0.76135,             0.79078,             0.41903,            0.033445,           0.0034051,            0.000678,           0.0081685,           0.0081685,           0.0081685
                  76,            0.045564,           0.0055895,           0.0014086,             0.80069,             0.76099,             0.79054,             0.41999,            0.033414,           0.0034029,          0.00067612,           0.0081437,           0.0081437,           0.0081437
                  77,            0.046017,           0.0055975,           0.0015513,             0.80122,             0.76142,             0.79062,             0.42016,            0.033381,           0.0034032,          0.00067307,            0.008119,            0.008119,            0.008119
                  78,            0.045509,           0.0055378,           0.0013811,              0.8022,             0.76137,             0.79099,             0.42031,            0.033358,           0.0034049,          0.00067203,           0.0080942,           0.0080942,           0.0080942
                  79,            0.045859,           0.0054964,            0.001567,             0.80158,             0.76442,             0.79258,             0.42073,            0.033315,           0.0034049,          0.00067001,           0.0080695,           0.0080695,           0.0080695
                  80,            0.045852,           0.0055583,           0.0015309,             0.80309,             0.76492,             0.79358,             0.42161,            0.033279,            0.003405,          0.00066976,           0.0080447,           0.0080447,           0.0080447
