epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
76,15275,2.20429,1.53294,1.12903,2.02987,1.55618,1.14821,0.93175,0.549649,0.477985,0.490124,0.262824,nan,nan,nan,nan,nan,nan,nan,0.00814375,0.00814375,0.00814375
77,15450.3,2.19955,1.53826,1.1331,2.02996,1.54707,1.1521,0.93281,0.547112,0.476187,0.489203,0.263138,nan,nan,nan,nan,nan,nan,nan,0.008119,0.008119,0.008119
78,15624.4,2.19243,1.52922,1.13162,2.0226,1.54677,1.15847,0.92165,0.550943,0.47337,0.489325,0.263479,nan,nan,nan,nan,nan,nan,nan,0.00809425,0.00809425,0.00809425
79,15796.7,2.20451,1.52908,1.12742,2.05489,1.55159,1.15834,0.93644,0.551738,0.476504,0.49114,0.264316,nan,nan,nan,nan,nan,nan,nan,0.0080695,0.0080695,0.0080695
80,15973.1,2.20386,1.53284,1.13191,2.04437,1.55262,1.16262,nan,0.558167,0.476151,0.492116,0.265106,nan,nan,nan,nan,nan,nan,nan,0.00804475,0.00804475,0.00804475
81,16148.8,2.21013,1.53236,1.12663,2.03611,1.53946,1.15521,0.90843,0.557528,0.475934,0.492282,0.2658,nan,nan,nan,nan,nan,nan,nan,0.00802,0.00802,0.00802
82,16324.4,2.20535,1.52878,1.13107,2.03838,1.53831,1.16566,0.89622,0.558396,0.479772,0.494005,0.266874,nan,nan,nan,nan,nan,nan,nan,0.00799525,0.00799525,0.00799525
83,16499.1,2.20119,1.53182,1.12575,2.03829,1.54413,1.16232,0.92314,0.55338,0.483563,0.495153,0.267738,nan,nan,nan,nan,nan,nan,nan,0.0079705,0.0079705,0.0079705
84,16675.6,2.18696,1.51712,1.12393,2.03984,1.53652,1.16747,0.88783,0.557112,0.483195,0.49583,0.268346,nan,nan,nan,nan,nan,nan,nan,0.00794575,0.00794575,0.00794575
85,16853.9,2.18196,1.51915,1.12569,2.03301,1.54005,1.16976,0.86084,0.558093,0.482865,0.496225,0.268799,nan,nan,nan,nan,nan,nan,nan,0.007921,0.007921,0.007921
86,17031.4,2.17615,1.51618,1.13027,2.03454,1.54369,1.17768,0.87317,0.560695,0.481174,0.496732,0.269541,nan,nan,nan,nan,nan,nan,nan,0.00789625,0.00789625,0.00789625
87,17209,2.16716,1.51366,1.12364,2.04914,1.55606,1.18443,0.88718,0.557255,0.48258,0.497205,0.270275,nan,nan,nan,nan,nan,nan,nan,0.0078715,0.0078715,0.0078715
88,17383.5,2.18111,1.5083,1.1278,2.04551,1.5409,1.18177,0.85602,0.556755,0.483817,0.498461,0.270686,nan,nan,nan,nan,nan,nan,nan,0.00784675,0.00784675,0.00784675
89,17556.9,2.19121,1.5136,1.12547,2.05058,1.53959,1.18058,0.87193,0.558637,0.483973,0.499415,0.271126,nan,nan,nan,nan,nan,nan,nan,0.007822,0.007822,0.007822
90,17729.5,2.16486,1.48793,1.12363,2.04421,1.54418,1.18477,0.83876,0.555898,0.486402,0.500265,0.272006,nan,nan,nan,nan,nan,nan,nan,0.00779725,0.00779725,0.00779725
91,17901.1,2.16485,1.48967,1.12026,2.04837,1.54808,1.18836,0.83366,0.555856,0.487783,0.500878,0.272208,nan,nan,nan,nan,nan,nan,nan,0.0077725,0.0077725,0.0077725
92,18072.8,2.15808,1.48792,1.1267,2.06084,1.55048,1.20366,0.86661,0.554364,0.48927,0.501633,0.272875,nan,nan,nan,nan,nan,nan,nan,0.00774775,0.00774775,0.00774775
93,18245.2,2.15265,1.47572,1.12241,2.06065,1.54958,1.19888,0.84845,0.5505,0.489892,0.501666,0.27341,nan,nan,nan,nan,nan,nan,nan,0.007723,0.007723,0.007723
94,18419.2,2.17323,1.48455,1.11825,2.07488,1.55104,1.2019,0.84911,0.553226,0.489231,0.50166,0.273966,nan,nan,nan,nan,nan,nan,nan,0.00769825,0.00769825,0.00769825
95,18593.4,2.15993,1.48278,1.11865,2.07981,1.56459,1.20737,0.83543,0.556363,0.489004,0.501933,0.274598,nan,nan,nan,nan,nan,nan,nan,0.0076735,0.0076735,0.0076735
