epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_alpha_sep,effective_lambda_residual_aux,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
65,b,0.0029533459942760174,0.0009844486647586726,0.0029533459942760174,1.09276,0.53687,0.84551,0.57764,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
66,b,0.002951884652154986,0.0009839615507183286,0.002951884652154986,1.08686,0.53699,0.84405,0.59496,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
67,b,0.0029504011514951073,0.0009834670504983692,0.0029504011514951073,1.09347,0.5392,0.84705,0.65694,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
68,b,0.0029488955151737973,0.000982965171724599,0.0029488955151737973,1.09327,0.5405,0.84538,0.53343,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
69,b,0.0029473677664098303,0.00098245592213661,0.0029473677664098303,1.10387,0.54355,0.84511,0.60996,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
70,b,0.0029458179287629818,0.0009819393095876607,0.0029458179287629818,1.08841,0.53697,0.84474,0.54911,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
71,b,0.002944246026133666,0.0009814153420445555,0.002944246026133666,1.08874,0.53553,0.84252,0.59104,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
72,b,0.002942652082762566,0.0009808840275875221,0.002942652082762566,1.08897,0.53622,0.84395,0.45563,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
73,b,0.002941036123230261,0.0009803453744100868,0.002941036123230261,1.08445,0.53452,0.84187,0.53382,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
74,b,0.002939398172456844,0.000979799390818948,0.002939398172456844,1.09697,0.54053,0.84214,0.53587,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
75,b,0.002937738255701544,0.000979246085233848,0.002937738255701544,1.08897,0.53576,0.84391,0.48277,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
76,b,0.00293605639856233,0.0009786854661874434,0.00293605639856233,1.0872,0.53509,0.84374,0.48342,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
77,b,0.0029343526269755204,0.0009781175423251734,0.0029343526269755204,1.0807,0.53295,0.84327,0.52305,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
78,b,0.00293262696721538,0.0009775423224051265,0.00293262696721538,1.07702,0.53212,0.84248,0.5278,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
79,b,0.002930879445893717,0.0009769598152979055,0.002930879445893717,1.0891,0.5374,0.84153,0.49699,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
80,b,0.002929110089959472,0.0009763700299864907,0.002929110089959472,1.08232,0.53294,0.84484,0.5273,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
81,b,0.002927318926698303,0.000975772975566101,0.002927318926698303,1.08067,0.53367,0.84112,0.47972,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
82,b,0.0029255059837321627,0.0009751686612440542,0.0029255059837321627,1.08316,0.53287,0.8444,0.51159,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
83,b,0.0029236712890188745,0.0009745570963396248,0.0029236712890188745,1.07572,0.53262,0.84275,0.44555,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
84,b,0.0029218148708517002,0.0009739382902839,0.0029218148708517002,1.09297,0.53888,0.84261,0.55396,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
85,b,0.0029199367578589047,0.000973312252619635,0.0029199367578589047,1.08427,0.53453,0.84248,0.45877,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
86,b,0.002918036979003314,0.0009726789930011047,0.002918036979003314,1.0855,0.53485,0.84177,0.46763,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
87,b,0.0029161155635818677,0.0009720385211939559,0.0029161155635818677,1.08996,0.53559,0.84322,0.49559,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
88,b,0.0029141725412251684,0.0009713908470750562,0.0029141725412251684,1.09122,0.53819,0.8455,0.48693,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
89,b,0.0029122079418970248,0.0009707359806323416,0.0029122079418970248,1.09073,0.53745,0.8439,0.5115,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
90,b,0.002910221795893989,0.000970073931964663,0.002910221795893989,1.08848,0.53527,0.8442,0.53189,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
91,b,0.002908214133844889,0.0009694047112816296,0.002908214133844889,1.09033,0.53863,0.84261,0.59046,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
92,b,0.002906184986710357,0.0009687283289034524,0.002906184986710357,1.08315,0.53417,0.84245,0.4928,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
93,b,0.002904134385782353,0.0009680447952607844,0.002904134385782353,1.08952,0.53485,0.84554,0.59357,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
94,b,0.002902062362683679,0.0009673541208945597,0.002902062362683679,1.08751,0.53701,0.84272,0.52033,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
95,b,0.002899968949367495,0.0009666563164558317,0.002899968949367495,1.08558,0.53438,0.84459,0.50524,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
96,b,0.0028978541781168234,0.0009659513927056079,0.0028978541781168234,1.08646,0.53626,0.84296,0.47395,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
97,b,0.0028957180815440534,0.0009652393605146845,0.0028957180815440534,1.08422,0.53433,0.84097,0.47629,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
98,b,0.0028935606925904367,0.0009645202308634788,0.0028935606925904367,1.08228,0.53305,0.84116,0.5503,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
99,b,0.0028913820445255795,0.0009637940148418598,0.0028913820445255795,1.09731,0.53759,0.84375,0.72837,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
100,b,0.0028891821709469303,0.0009630607236489767,0.0028891821709469303,1.07259,0.52988,0.84169,0.43749,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
101,b,0.0028869611057792607,0.000962320368593087,0.0028869611057792607,1.08359,0.53499,0.84437,0.51511,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
102,b,0.0028847188832741436,0.0009615729610913812,0.0028847188832741436,1.08048,0.53064,0.84191,0.44352,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
103,b,0.0028824555380094243,0.000960818512669808,0.0028824555380094243,1.08605,0.53596,0.84059,0.51512,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
104,b,0.0028801711048886854,0.000960057034962895,0.0028801711048886854,1.08592,0.53548,0.84488,0.64684,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
105,b,0.002877865619140712,0.0009592885397135707,0.002877865619140712,1.08087,0.53475,0.84306,0.44809,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
106,b,0.002875539116318947,0.0009585130387729824,0.002875539116318947,1.08541,0.53623,0.84327,0.55086,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
107,b,0.0028731916323009414,0.0009577305441003138,0.0028731916323009414,1.07991,0.53346,0.84065,0.48045,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
108,b,0.0028708232032878026,0.0009569410677626009,0.0028708232032878026,1.08399,0.53214,0.84392,0.49219,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
109,b,0.0028684338658036363,0.0009561446219345454,0.0028684338658036363,1.07966,0.53321,0.84185,0.49017,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
110,b,0.002866023656694982,0.0009553412188983274,0.002866023656694982,1.07567,0.529,0.84165,0.49177,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
111,b,0.0028635926131302457,0.0009545308710434153,0.0028635926131302457,1.08779,0.53668,0.84251,0.52984,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
112,b,0.002861140772599127,0.0009537135908663757,0.002861140772599127,1.07737,0.53349,0.84147,0.43537,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
113,b,0.0028586681729120393,0.0009528893909706797,0.0028586681729120393,1.07839,0.53102,0.8421,0.53731,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
114,b,0.0028561748521995283,0.0009520582840665096,0.0028561748521995283,1.08513,0.53468,0.84229,0.45417,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
115,b,0.002853660848911685,0.0009512202829705616,0.002853660848911685,1.08306,0.53585,0.84269,0.48643,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
116,b,0.0028511262018175486,0.0009503754006058496,0.0028511262018175486,1.07955,0.53167,0.84259,0.48866,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
117,b,0.002848570950004514,0.0009495236500015047,0.002848570950004514,1.07937,0.53355,0.84283,0.4563,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
118,b,0.002845995132877725,0.0009486650442925749,0.002845995132877725,1.08438,0.53455,0.84179,0.44406,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
119,b,0.0028433987901594674,0.0009477995967198225,0.0028433987901594674,1.08235,0.53401,0.84375,0.50631,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
120,b,0.002840781961888558,0.0009469273206295193,0.002840781961888558,1.08268,0.53387,0.84059,0.41218,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
121,b,0.002838144688419726,0.0009460482294732421,0.002838144688419726,1.07484,0.53157,0.84153,0.46953,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
122,b,0.0028354870104229917,0.0009451623368076638,0.0028354870104229917,1.07248,0.53105,0.84312,0.40673,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
123,b,0.002832808968883036,0.0009442696562943452,0.002832808968883036,1.07832,0.53223,0.84221,0.41804,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
124,b,0.0028301106050985726,0.0009433702016995243,0.0028301106050985726,1.08658,0.53474,0.83893,0.49736,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
125,b,0.00282739196068171,0.0009424639868939033,0.00282739196068171,1.08109,0.53343,0.84121,0.43382,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
126,b,0.0028246530775573073,0.0009415510258524358,0.0028246530775573073,1.07944,0.53108,0.84089,0.43462,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
127,b,0.002821893997962331,0.0009406313326541104,0.002821893997962331,1.07716,0.53344,0.84074,0.4263,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
128,b,0.0028191147644452013,0.0009397049214817338,0.0028191147644452013,1.0825,0.5326,0.84098,0.44361,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
129,b,0.0028163154198651372,0.0009387718066217125,0.0028163154198651372,1.07669,0.53151,0.83882,0.43175,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
130,b,0.0028134960073914954,0.0009378320024638319,0.0028134960073914954,1.08262,0.5347,0.84304,0.45471,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
131,b,0.002810656570503104,0.0009368855235010347,0.002810656570503104,1.07397,0.5292,0.8411,0.48867,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
132,b,0.0028077971529875912,0.0009359323843291972,0.0028077971529875912,1.08022,0.53347,0.84227,0.45317,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
133,b,0.002804917798940714,0.0009349725996469047,0.002804917798940714,1.07422,0.53306,0.84194,0.40759,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
134,b,0.0028020185527656725,0.0009340061842552242,0.0028020185527656725,1.07352,0.53112,0.84214,0.40459,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
135,b,0.0027990994591724303,0.0009330331530574768,0.0027990994591724303,1.07626,0.53172,0.84257,0.41181,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
136,b,0.002796160563177021,0.000932053521059007,0.002796160563177021,1.07858,0.53344,0.84019,0.42068,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
137,b,0.002793201910100856,0.0009310673033669522,0.002793201910100856,1.07188,0.53025,0.83736,0.39395,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
138,b,0.002790223545570027,0.0009300745151900091,0.002790223545570027,1.07073,0.52993,0.84139,0.45583,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
139,b,0.002787225515514599,0.0009290751718381996,0.002787225515514599,1.07805,0.53201,0.84128,0.47915,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
140,b,0.0027842078661679034,0.0009280692887226346,0.0027842078661679034,1.07349,0.53034,0.84138,0.44492,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
141,b,0.002781170644065827,0.0009270568813552756,0.002781170644065827,1.08087,0.53678,0.84202,0.483,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
142,b,0.0027781138960460915,0.0009260379653486972,0.0027781138960460915,1.08196,0.53611,0.84195,0.53262,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
143,b,0.002775037669247533,0.0009250125564158444,0.002775037669247533,1.07233,0.53097,0.84028,0.4001,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
144,b,0.0027719420111093737,0.0009239806703697913,0.0027719420111093737,1.07159,0.53038,0.84251,0.40088,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
145,b,0.0027688269693704926,0.0009229423231234974,0.0027688269693704926,1.08023,0.53416,0.84034,0.45442,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
