cos_probe_u,cos_probe_z,fg_ratio,learnability_gap_direct_mean,learnability_gap_direct_median,learnability_gap_direct_q25,learnability_gap_direct_q75,learnability_gap_probe,learnability_positive_ratio,level,mse_probe_u,mse_probe_z,r2_probe_u,r2_probe_z,task_auc_u,task_auc_z,task_ce_u,task_ce_z,tokens
0.86321622133255,0.7868518829345703,0.005859375,0.8015027642250061,0.801925539970398,0.6699821949005127,0.9465010166168213,-0.15634726788310793,1.0,P3,0.07908528298139572,0.21184666454792023,0.6929067993361127,0.5365595314530047,1.0,1.0,0.007479953929713042,0.0016962918459079524,512
0.8698538541793823,0.8314949870109558,0.00390625,0.14111439883708954,0.12557798624038696,-0.034789085388183594,0.27729716897010803,-0.07356929599683071,0.708984375,P4,0.08594264835119247,0.1325586587190628,0.7344017396495668,0.6608324436527361,1.0,1.0,0.0006743153935727654,0.00020523647161762882,512
0.9466191530227661,0.7924734950065613,0.0078125,0.6053962111473083,0.596458375453949,0.45312559604644775,0.7698183059692383,-0.35316666930423934,1.0,P5,0.07526224106550217,0.2253398895263672,0.883942466683885,0.5307757973796456,1.0,1.0,0.01398792390123213,0.0032450042970074023,256
