epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,138.964,2.85663,3.48549,1.62219,0,0.01259,1.53772,0.61792,1.48376,0.48421,0.00136,1.53772,2.27162,0.73389,0.48272,0.05588,0.48328,0.48256,0.46428,0.14718,0.07845,0.02402,2.9423,2.68297,1.41513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02402,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,278.836,2.81373,2.41457,1.47004,0,0.01248,0.41331,0.23288,0.91226,0.35694,0.00169,0.41331,2.65421,2.2409,0.48302,0.05713,0.48331,0.48293,0.50975,0.15245,0.08984,0.02668,2.98024,4.51852,1.65425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02668,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,426.425,2.9422,2.39655,1.5567,0,0.01158,0.13319,0.1761,0.91536,0.11931,0.00122,0.13319,2.59408,2.46089,0.47649,0.05688,0.48977,0.47573,0.09924,0.087,0.03502,0.00989,3.38665,9.88238,1.93611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00989,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,588.263,2.94457,2.38068,1.57041,0,0.01097,0.05902,0.16217,0.90666,0.05178,0.00068,0.05902,2.54007,2.48105,0.47691,0.05735,0.4973,0.47678,0.50516,0.14415,0.08929,0.03107,2.90085,3.27016,1.73087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03107,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,725.431,2.81135,2.21244,1.52948,0,0.01023,0.03755,0.15854,0.87322,0.06446,0.00047,0.03755,2.48543,2.44789,0.48057,0.05928,0.50308,0.47946,0.18265,0.22347,0.10589,0.03578,2.98672,3.7878,1.52369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03578,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,862.12,2.73133,2.08629,1.46699,0,0.00952,0.0304,0.15756,0.83718,0.08711,0.00046,0.0304,2.43207,2.40167,0.48177,0.05946,0.50049,0.47966,0.65169,0.21117,0.21467,0.07888,2.68494,1.95653,1.40795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07888,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,999.833,2.69156,2.01951,1.44765,0,0.00899,0.02687,0.15689,0.82388,0.11845,0.00051,0.02687,2.41463,2.38775,0.48126,0.05931,0.49566,0.4754,0.61619,0.22394,0.21155,0.07849,2.77189,1.95316,1.42622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07849,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,1138.27,2.63059,1.95105,1.41466,0,0.0086,0.02456,0.15655,0.80173,0.14705,0.0006,0.02456,2.40789,2.38333,0.4825,0.05973,0.4948,0.47612,0.36643,0.25986,0.23755,0.08999,2.64875,2.16354,1.37917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08999,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,1276.57,2.60176,1.92464,1.41663,0,0.00829,0.02257,0.15626,0.79889,0.16347,0.00068,0.02257,2.40943,2.38686,0.47985,0.0592,0.501,0.47968,0.32504,0.20826,0.19837,0.07892,2.72606,2.1088,1.42479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07892,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,1413.77,2.57077,1.878,1.38759,0,0.00799,0.02108,0.15604,0.78522,0.1847,0.00072,0.02108,2.4081,2.38702,0.47678,0.05919,0.49652,0.47624,0.36289,0.28044,0.25082,0.10117,2.53506,1.78279,1.31379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10117,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,1552.48,2.54817,1.84426,1.38014,0,0.00777,0.02129,0.15607,0.77804,0.22426,0.00087,0.02129,2.40647,2.38518,0.47731,0.05955,0.50066,0.47699,0.37638,0.27402,0.24622,0.10137,2.60201,1.77721,1.32701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10137,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,1692.06,2.52334,1.80859,1.36748,0,0.00755,0.02051,0.15595,0.77065,0.24738,0.00095,0.02051,2.40318,2.38267,0.48183,0.05976,0.50351,0.48164,0.37322,0.31775,0.27966,0.11787,2.45279,1.66472,1.30638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11787,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
13,1832.08,2.50626,1.77656,1.35474,0,0.00739,0.01907,0.15574,0.76096,0.26052,0.001,0.01907,2.39743,2.37835,0.47823,0.0611,0.50079,0.47785,0.39864,0.30565,0.29912,0.12748,2.49005,1.73607,1.31229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12748,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
14,1972.69,2.4855,1.75471,1.33534,0,0.00726,0.01975,0.15584,0.76096,0.30399,0.00113,0.01975,2.39131,2.37157,0.47927,0.06075,0.50614,0.47888,0.51648,0.26179,0.26313,0.10897,2.59716,1.69813,1.37079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10897,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355
15,2114.14,2.46968,1.74515,1.33054,0,0.00712,0.01903,0.15573,0.75623,0.32859,0.00121,0.01903,2.39772,2.37869,0.47894,0.06135,0.50191,0.47873,0.38473,0.34611,0.32003,0.14207,2.45654,1.73231,1.26659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14207,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252
16,2255.93,2.45158,1.70403,1.32376,0,0.00699,0.01857,0.15566,0.75361,0.35004,0.00128,0.01857,2.38611,2.36754,0.47833,0.0613,0.4984,0.47815,0.43943,0.31238,0.31864,0.14018,2.46672,1.69355,1.28614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14018,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141
17,2399.88,2.42457,1.68267,1.30624,0,0.00689,0.01876,0.15569,0.74235,0.37727,0.0014,0.01876,2.38342,2.36466,0.47907,0.06271,0.50017,0.47875,0.49534,0.28523,0.30653,0.14069,2.46629,1.65359,1.28048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14069,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
18,2541.2,2.41375,1.67599,1.30566,0,0.00677,0.01806,0.15559,0.74216,0.41373,0.00151,0.01806,2.37368,2.35562,0.47467,0.06348,0.49915,0.47431,0.50223,0.31634,0.33814,0.15622,2.35994,1.57033,1.23634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15622,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897
19,2683,2.40337,1.6554,1.29095,0,0.00668,0.01808,0.15559,0.73844,0.4428,0.00157,0.01808,2.37362,2.35554,0.47538,0.06355,0.50006,0.47504,0.45388,0.37396,0.35938,0.15781,2.33516,1.51739,1.26246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15781,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764
20,2823.65,2.38733,1.63092,1.28501,0,0.00664,0.01768,0.15553,0.73212,0.46307,0.00168,0.01768,2.36629,2.34861,0.47707,0.06268,0.49934,0.47689,0.47052,0.37474,0.37224,0.16745,2.32384,1.50992,1.22871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16745,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623
21,2966.17,2.3742,1.61011,1.28393,0,0.00656,0.01781,0.15555,0.72381,0.4779,0.00177,0.01781,2.35932,2.34151,0.47422,0.06393,0.4979,0.47405,0.4631,0.37355,0.36997,0.16956,2.33111,1.54832,1.20928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16956,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474
22,3108.17,2.36719,1.60104,1.27308,0,0.00652,0.01785,0.15555,0.73077,0.48911,0.00182,0.01785,2.35917,2.34133,0.4731,0.06365,0.496,0.47289,0.42486,0.37896,0.35498,0.16591,2.35024,1.51707,1.2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16591,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318
23,3249.7,2.3449,1.57542,1.27202,0,0.00645,0.01765,0.15552,0.72133,0.52629,0.00191,0.01765,2.35682,2.33917,0.47333,0.06514,0.49654,0.47314,0.44493,0.3985,0.38596,0.17896,2.30811,1.4994,1.19988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17896,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154
24,3391.94,2.33194,1.56755,1.26343,0,0.00639,0.01753,0.15551,0.72295,0.55688,0.00206,0.01753,2.34848,2.33095,0.47507,0.06536,0.50191,0.4749,0.47643,0.38036,0.3823,0.17839,2.29797,1.46944,1.1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17839,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982
25,3534.28,2.31139,1.54635,1.24828,0,0.00633,0.01782,0.15555,0.71535,0.59782,0.00218,0.01782,2.34724,2.32942,0.47202,0.06538,0.49808,0.47181,0.45777,0.40802,0.40097,0.18786,2.26518,1.4313,1.19208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18786,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803
26,3677.15,2.30914,1.53393,1.2478,0,0.0063,0.0174,0.15549,0.70744,0.63049,0.00217,0.0174,2.34187,2.32447,0.47359,0.06677,0.50114,0.4734,0.46646,0.39616,0.39019,0.19288,2.23487,1.42166,1.18658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19288,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616
27,3818.22,2.29142,1.52012,1.23799,0,0.00623,0.01759,0.15552,0.70524,0.6367,0.00235,0.01759,2.35136,2.33377,0.47237,0.06709,0.49743,0.4722,0.48302,0.43028,0.42923,0.2073,2.22097,1.38244,1.17926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2073,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422
28,3961.03,2.28193,1.50775,1.23734,0,0.00616,0.01737,0.15548,0.70132,0.6686,0.00246,0.01737,2.36011,2.34274,0.47274,0.06629,0.49787,0.47254,0.4896,0.4209,0.41705,0.20525,2.24825,1.4012,1.17999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20525,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722
29,4103.45,2.26625,1.48294,1.22588,0,0.00611,0.01713,0.15545,0.69442,0.69239,0.00242,0.01713,2.35056,2.33343,0.47379,0.06576,0.49832,0.47359,0.48873,0.42904,0.42557,0.20368,2.23123,1.35623,1.17137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20368,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011
30,4248.38,2.26403,1.47524,1.22703,0,0.00608,0.01665,0.15538,0.69629,0.71211,0.00256,0.01665,2.34665,2.33,0.47324,0.06777,0.49749,0.47295,0.49875,0.44455,0.44088,0.22028,2.16838,1.3338,1.15255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22028,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794
31,4393.48,2.26519,1.47718,1.22056,0,0.00602,0.01674,0.15539,0.69047,0.65697,0.00257,0.01674,2.34046,2.32372,0.47295,0.06671,0.49685,0.47278,0.51192,0.4631,0.45252,0.22497,2.16543,1.3261,1.14843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22497,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569
32,4538.35,2.22961,1.44212,1.21232,0,0.00599,0.01719,0.15546,0.68724,0.69069,0.00263,0.01719,2.3352,2.31801,0.47431,0.06667,0.4931,0.47415,0.50383,0.45125,0.45569,0.22801,2.1266,1.29795,1.13922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22801,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337
33,4684.64,2.22724,1.44252,1.21148,0,0.00597,0.01692,0.15541,0.68474,0.703,0.00255,0.01692,2.33661,2.31969,0.47324,0.06782,0.48867,0.47313,0.51738,0.4433,0.45135,0.22831,2.14149,1.30992,1.14431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22831,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
34,4829.71,2.23475,1.43173,1.2105,0,0.00593,0.01689,0.15541,0.68234,0.71235,0.00263,0.01689,2.33318,2.31629,0.47329,0.0682,0.49034,0.47315,0.53981,0.45579,0.46865,0.23465,2.12245,1.28127,1.1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23465,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849
