epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
30,5981.61,2.37406,1.77658,1.19528,2.16093,1.89609,1.15358,0.85922,0.470331,0.383884,0.379073,0.180417,nan,nan,nan,nan,nan,nan,nan,0.00928225,0.00928225,0.00928225
31,6178.63,2.39323,1.78885,1.20178,2.15572,1.88829,1.15723,0.84578,0.480456,0.385356,0.381813,0.187414,nan,nan,nan,nan,nan,nan,nan,0.0092575,0.0092575,0.0092575
32,6378.03,2.40062,1.7851,1.19279,2.15808,1.88284,1.14741,0.85582,0.47486,0.37201,0.374317,0.183483,nan,nan,nan,nan,nan,nan,nan,0.00923275,0.00923275,0.00923275
33,6574.16,2.38046,1.77064,1.18901,2.14843,1.85842,1.14411,0.861,0.484096,0.393112,0.391947,0.191377,nan,nan,nan,nan,nan,nan,nan,0.009208,0.009208,0.009208
34,6766.07,2.37018,1.75648,1.18812,2.13223,1.8318,1.14169,0.88976,0.48664,0.396443,0.393676,0.191895,nan,nan,nan,nan,nan,nan,nan,0.00918325,0.00918325,0.00918325
35,6957.87,2.37886,1.75881,1.1845,2.14605,1.82309,1.14094,0.8205,0.486616,0.40512,0.402368,0.196851,nan,nan,nan,nan,nan,nan,nan,0.0091585,0.0091585,0.0091585
36,7148.91,2.35387,1.73475,1.17961,2.12844,1.80528,1.13813,0.83189,0.486793,0.410013,0.40685,0.203512,nan,nan,nan,nan,nan,nan,nan,0.00913375,0.00913375,0.00913375
37,7343.11,2.35649,1.72644,1.18488,2.12325,1.79752,1.13953,0.81527,0.502306,0.415659,0.410608,0.204731,nan,nan,nan,nan,nan,nan,nan,0.009109,0.009109,0.009109
38,7551.22,2.34513,1.72936,1.18921,2.12758,1.79262,1.145,0.85925,0.491169,0.408173,0.405983,0.206616,nan,nan,nan,nan,nan,nan,nan,0.00908425,0.00908425,0.00908425
39,7756.19,2.34844,1.71167,1.17975,2.10986,1.76502,1.13539,0.79551,0.49532,0.419423,0.419882,0.211827,nan,nan,nan,nan,nan,nan,nan,0.0090595,0.0090595,0.0090595
40,7954.97,2.32952,1.70112,1.17321,2.10667,1.7671,1.13503,0.84734,0.502721,0.423244,0.423529,0.215648,nan,nan,nan,nan,nan,nan,nan,0.00903475,0.00903475,0.00903475
41,8153.02,2.34538,1.71622,1.17924,2.09924,1.75093,1.13256,0.81942,0.502505,0.419335,0.425001,0.216722,nan,nan,nan,nan,nan,nan,nan,0.00901,0.00901,0.00901
42,8349.02,2.34329,1.71651,1.17862,2.10736,1.75437,1.13676,0.83373,0.506006,0.427257,0.427101,0.217501,nan,nan,nan,nan,nan,nan,nan,0.00898525,0.00898525,0.00898525
43,8540.39,2.32567,1.69406,1.17533,2.08976,1.74006,1.13745,0.80531,0.504636,0.422225,0.424863,0.216826,nan,nan,nan,nan,nan,nan,nan,0.0089605,0.0089605,0.0089605
44,8735.46,2.34227,1.69973,1.17037,2.10864,1.73253,1.13387,0.83087,0.495883,0.42972,0.426681,0.218618,nan,nan,nan,nan,nan,nan,nan,0.00893575,0.00893575,0.00893575
45,8934.01,2.31209,1.68392,1.17043,2.07994,1.71573,1.13229,0.79301,0.500208,0.428294,0.427777,0.219551,nan,nan,nan,nan,nan,nan,nan,0.008911,0.008911,0.008911
46,9136.38,2.28458,1.66471,1.16978,2.07252,1.70381,1.13724,0.81054,0.502871,0.428666,0.43239,0.223727,nan,nan,nan,nan,nan,nan,nan,0.00888625,0.00888625,0.00888625
47,9335.71,2.31742,1.67099,1.15954,2.08642,1.69355,1.12578,0.81415,0.508009,0.437861,0.438691,0.225325,nan,nan,nan,nan,nan,nan,nan,0.0088615,0.0088615,0.0088615
48,9532.93,2.30139,1.6674,1.16563,2.08517,1.69791,1.13414,0.78182,0.51612,0.438474,0.442193,0.226832,nan,nan,nan,nan,nan,nan,nan,0.00883675,0.00883675,0.00883675
49,9731.88,2.31534,1.67484,1.16463,2.0961,1.69193,1.13496,0.76075,0.513803,0.437804,0.441289,0.2277,nan,nan,nan,nan,nan,nan,nan,0.008812,0.008812,0.008812
50,9938.43,2.28944,1.65416,1.15853,2.06083,1.67364,1.12506,0.76547,0.522585,0.433842,0.44251,0.229964,nan,nan,nan,nan,nan,nan,nan,0.00878725,0.00878725,0.00878725
51,10142.5,2.28412,1.6488,1.15995,2.05065,1.65671,1.1289,0.79322,0.518684,0.443782,0.445432,0.234296,nan,nan,nan,nan,nan,nan,nan,0.0087625,0.0087625,0.0087625
52,10341,2.29365,1.64156,1.15508,2.07107,1.66693,1.12674,0.76371,0.531104,0.450774,0.450027,0.236896,nan,nan,nan,nan,nan,nan,nan,0.00873775,0.00873775,0.00873775
53,10557,2.28347,1.63944,1.1563,2.06739,1.66062,1.13567,0.74777,0.53542,0.453372,0.453587,0.239862,nan,nan,nan,nan,nan,nan,nan,0.008713,0.008713,0.008713
54,10758.7,2.28965,1.63539,1.15831,2.06886,1.65864,1.13032,0.73496,0.528909,0.458083,0.457938,0.241513,nan,nan,nan,nan,nan,nan,nan,0.00868825,0.00868825,0.00868825
55,10962.3,2.27366,1.63164,1.15658,2.05838,1.65105,1.13307,0.79028,0.526123,0.460057,0.460084,0.242242,nan,nan,nan,nan,nan,nan,nan,0.0086635,0.0086635,0.0086635
56,11166.1,2.27168,1.61946,1.15003,2.05978,1.64377,1.13313,0.76965,0.535497,0.46358,0.463767,0.243652,nan,nan,nan,nan,nan,nan,nan,0.00863875,0.00863875,0.00863875
57,11367.7,2.25379,1.61843,1.15754,2.04146,1.63032,1.13365,0.74192,0.537084,0.464064,0.463878,0.24509,nan,nan,nan,nan,nan,nan,nan,0.008614,0.008614,0.008614
58,11576.8,2.2655,1.61974,1.15242,2.05517,1.63893,1.1283,0.73364,0.534342,0.463943,0.46493,0.244217,nan,nan,nan,nan,nan,nan,nan,0.00858925,0.00858925,0.00858925
59,11777.5,2.2753,1.61383,1.15245,2.05365,1.63244,1.13105,0.73857,0.530359,0.464482,0.466624,0.246253,nan,nan,nan,nan,nan,nan,nan,0.0085645,0.0085645,0.0085645
60,11973.8,2.24996,1.6028,1.14918,2.04916,1.6212,1.13418,0.73451,0.528667,0.467127,0.468561,0.248633,nan,nan,nan,nan,nan,nan,nan,0.00853975,0.00853975,0.00853975
61,12154,2.25886,1.60764,1.14604,2.05162,1.61456,1.13296,0.72288,0.529191,0.469296,0.470589,0.249583,nan,nan,nan,nan,nan,nan,nan,0.008515,0.008515,0.008515
62,12324.3,2.24605,1.58963,1.14605,2.04482,1.6104,1.13752,0.71083,0.524318,0.471162,0.470859,0.250998,nan,nan,nan,nan,nan,nan,nan,0.00849025,0.00849025,0.00849025
63,12492,2.25748,1.60998,1.14871,2.04175,1.60958,1.13901,0.74427,0.533608,0.472256,0.473271,0.252233,nan,nan,nan,nan,nan,nan,nan,0.0084655,0.0084655,0.0084655
64,12661.5,2.25304,1.59883,1.14804,2.03837,1.59459,1.13484,0.76712,0.531963,0.473606,0.475114,0.253854,nan,nan,nan,nan,nan,nan,nan,0.00844075,0.00844075,0.00844075
65,12830.6,2.25373,1.59772,1.14429,2.05588,1.6017,1.13643,0.72277,0.539741,0.473478,0.476182,0.254997,nan,nan,nan,nan,nan,nan,nan,0.008416,0.008416,0.008416
66,12999.3,2.22281,1.57813,1.14516,2.03179,1.59437,1.14286,0.71045,0.544332,0.473655,0.4772,0.255637,nan,nan,nan,nan,nan,nan,nan,0.00839125,0.00839125,0.00839125
67,13167.2,2.22991,1.57816,1.14873,2.02448,1.57766,1.14257,0.70908,0.544984,0.475148,0.477223,0.256042,nan,nan,nan,nan,nan,nan,nan,0.0083665,0.0083665,0.0083665
68,13333.4,2.23698,1.57385,1.14018,2.03972,1.58312,1.13718,0.71229,0.54256,0.479176,0.478923,0.257016,nan,nan,nan,nan,nan,nan,nan,0.00834175,0.00834175,0.00834175
69,13500.9,2.23579,1.57677,1.14287,2.04576,1.58335,1.14462,0.6968,0.545539,0.478568,0.480077,0.257694,nan,nan,nan,nan,nan,nan,nan,0.008317,0.008317,0.008317
70,13667.5,2.23971,1.57683,1.14426,2.04087,1.58192,1.14463,0.69659,0.543875,0.479626,0.481203,0.258061,nan,nan,nan,nan,nan,nan,nan,0.00829225,0.00829225,0.00829225
71,13833.9,2.22114,1.55466,1.13874,2.02563,1.55049,1.1415,0.68886,0.544197,0.47899,0.481681,0.258833,nan,nan,nan,nan,nan,nan,nan,0.0082675,0.0082675,0.0082675
72,14004.8,2.21804,1.55861,1.1401,2.03995,1.56781,1.14746,0.68631,0.540838,0.480136,0.483094,0.259818,nan,nan,nan,nan,nan,nan,nan,0.00824275,0.00824275,0.00824275
73,14172.3,2.21218,1.5528,1.1373,2.02919,1.56619,1.14598,0.68474,0.539565,0.480714,0.483257,0.260347,nan,nan,nan,nan,nan,nan,nan,0.008218,0.008218,0.008218
74,14339.7,2.23143,1.56078,1.1322,2.04942,1.56854,1.1485,0.68984,0.540488,0.480663,0.484277,0.261292,nan,nan,nan,nan,nan,nan,nan,0.00819325,0.00819325,0.00819325
75,14508.2,2.22457,1.55907,1.13543,2.03457,1.55395,1.14711,0.67721,0.545081,0.481164,0.485858,0.26253,nan,nan,nan,nan,nan,nan,nan,0.0081685,0.0081685,0.0081685
76,14678.4,2.20851,1.5342,1.12928,2.03384,1.56064,1.14927,0.64854,0.547126,0.480066,0.486242,0.263134,nan,nan,nan,nan,nan,nan,nan,0.00814375,0.00814375,0.00814375
77,14845.2,2.20309,1.53499,1.13402,2.03251,1.55016,1.15338,0.6814,0.546642,0.481881,0.487069,0.264145,nan,nan,nan,nan,nan,nan,nan,0.008119,0.008119,0.008119
78,15011.3,2.19025,1.5319,1.13414,2.0248,1.55023,1.15994,0.66095,0.549648,0.481655,0.487703,0.265261,nan,nan,nan,nan,nan,nan,nan,0.00809425,0.00809425,0.00809425
79,15179.6,2.21023,1.53144,1.1304,2.05897,1.55569,1.1592,0.66044,0.548424,0.483662,0.488151,0.265725,nan,nan,nan,nan,nan,nan,nan,0.0080695,0.0080695,0.0080695
80,15349.4,2.20734,1.54179,1.13678,2.0478,1.55503,1.16383,nan,0.5522,0.482543,0.488684,0.26607,nan,nan,nan,nan,nan,nan,nan,0.00804475,0.00804475,0.00804475
81,15516.5,2.21342,1.53531,1.13035,2.03876,1.54233,1.15631,0.64403,0.552811,0.483404,0.489574,0.266312,nan,nan,nan,nan,nan,nan,nan,0.00802,0.00802,0.00802
82,15684.6,2.19517,1.5258,1.13386,2.04169,1.54239,1.16651,0.65987,0.553821,0.484341,0.490262,0.267024,nan,nan,nan,nan,nan,nan,nan,0.00799525,0.00799525,0.00799525
83,15851.8,2.19907,1.53356,1.12916,2.0433,1.54863,1.1639,0.69817,0.553049,0.485225,0.490844,0.267282,nan,nan,nan,nan,nan,nan,nan,0.0079705,0.0079705,0.0079705
84,16021.3,2.18856,1.5216,1.12391,2.04063,1.53971,1.16867,0.65201,0.556542,0.486123,0.491637,0.267576,nan,nan,nan,nan,nan,nan,nan,0.00794575,0.00794575,0.00794575
85,16187.3,2.18031,1.51581,1.12536,2.0349,1.54242,1.17043,0.61958,0.556,0.486783,0.492727,0.268068,nan,nan,nan,nan,nan,nan,nan,0.007921,0.007921,0.007921
86,16352.2,2.18137,1.51404,1.12953,2.03598,1.54648,1.17796,0.64363,0.559399,0.484721,0.493029,0.268395,nan,nan,nan,nan,nan,nan,nan,0.00789625,0.00789625,0.00789625
