               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.072767,            0.041261,            0.069686,             0.43661,             0.28459,             0.27457,             0.10896,            0.064739,            0.028251,            0.025123,           0.0054212,           0.0054212,           0.0054212
                  37,            0.072661,            0.041713,            0.073193,             0.40882,             0.29451,             0.26668,             0.10459,            0.064801,            0.028334,            0.026606,           0.0052975,           0.0052975,           0.0052975
                  38,            0.072587,            0.041691,            0.066979,             0.45201,             0.27645,             0.27211,             0.10815,            0.064605,             0.02845,            0.025442,           0.0051737,           0.0051737,           0.0051737
                  39,              0.0719,            0.041519,            0.065488,                 0.4,             0.29228,             0.27709,             0.11032,            0.064403,             0.02823,            0.025498,             0.00505,             0.00505,             0.00505
                  40,            0.072146,            0.041302,            0.075037,              0.4339,             0.29569,             0.27833,              0.1093,            0.064138,            0.028241,            0.026704,           0.0049263,           0.0049263,           0.0049263
                  41,            0.072286,            0.041019,             0.06754,              0.4275,             0.29446,             0.28004,             0.10815,            0.063809,            0.028262,            0.026108,           0.0048025,           0.0048025,           0.0048025
                  42,            0.071641,            0.040783,            0.068376,               0.437,             0.28684,             0.28401,               0.112,            0.063437,            0.028225,            0.022704,           0.0046788,           0.0046788,           0.0046788
                  43,            0.071333,            0.041321,            0.064716,               0.437,              0.2962,              0.2917,             0.11509,            0.063434,            0.028138,            0.022467,            0.004555,            0.004555,            0.004555
                  44,            0.070812,            0.041409,            0.069513,             0.43611,             0.31413,             0.29832,             0.11876,            0.063208,            0.028136,            0.021654,           0.0044313,           0.0044313,           0.0044313
                  45,            0.071193,             0.04108,            0.063363,             0.44455,             0.30796,             0.29485,             0.11883,            0.062965,             0.02806,            0.020426,           0.0043075,           0.0043075,           0.0043075
                  46,            0.070618,            0.040827,            0.060235,             0.47009,              0.3126,             0.30464,             0.12193,            0.062732,            0.027958,            0.020285,           0.0041837,           0.0041837,           0.0041837
                  47,            0.070432,            0.040547,            0.059542,             0.47203,             0.31318,             0.30834,             0.12446,            0.062563,            0.027842,            0.019798,             0.00406,             0.00406,             0.00406
