epoch,mode,student_box_loss,student_obj_loss,student_cls_loss,teacher_box_loss,teacher_obj_loss,teacher_cls_loss,kd_total_loss,lld_loss,fld_loss,rld_loss,ccl_loss,kd_to_student_det_ratio,atkd_weight,ccl_weight,atkd_loss,weighted_atkd_loss,weighted_ccl_loss,kd_scale,weighted_kd_to_student_det_ratio,cop_valid_candidates,cop_positive_candidates,cop_positive_ratio,cop_class0_count,cop_class1_count,cop_class2_count,neg_candidates_mean,temperature_mean,temperature_min,temperature_max,feature_capture_ok,student_feature_levels,teacher_feature_levels,nan_or_inf_detected
0,two_branch_no_kd,0.09916993230581284,0.007402564864605665,0.014209035784006119,0.09381616115570068,0.007672755513340235,0.01189703494310379,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
1,two_branch_no_kd,0.07748450338840485,0.0072974758222699165,0.00605500815436244,0.06504479050636292,0.007125703152269125,0.0041446685791015625,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
2,two_branch_no_kd,0.07689118385314941,0.007115303538739681,0.005598213989287615,0.06427495926618576,0.006826885510236025,0.0038051465526223183,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
3,two_branch_no_kd,0.0774151012301445,0.007192692253738642,0.005886291619390249,0.06710506230592728,0.007103182375431061,0.004341714084148407,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
4,two_branch_no_kd,0.075607068836689,0.00713172135874629,0.005508088041096926,0.06387890875339508,0.0068938168697059155,0.0037965946830809116,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
5,two_branch_no_kd,0.07317817211151123,0.0070619042962789536,0.004709810949862003,0.06072954088449478,0.006713665556162596,0.0032058358192443848,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
6,two_branch_no_kd,0.07247848063707352,0.007074015215039253,0.004566927440464497,0.05989651754498482,0.006673162803053856,0.003128497628495097,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
7,two_branch_no_kd,0.07143943756818771,0.006951166316866875,0.004097062163054943,0.05868508294224739,0.00658460846170783,0.002899965038523078,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
8,two_branch_no_kd,0.07069040089845657,0.006890854332596064,0.00407509645447135,0.05715136229991913,0.0064394003711640835,0.0024927572812885046,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
9,two_branch_no_kd,0.06928066909313202,0.0069197057746350765,0.00385733088478446,0.05630234256386757,0.006463232450187206,0.0025896448642015457,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
10,two_branch_no_kd,0.0691445842385292,0.006829873658716679,0.0036614425480365753,0.05605519935488701,0.006311208009719849,0.00254654698073864,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
11,two_branch_no_kd,0.06789294630289078,0.006785160396248102,0.0034899318125098944,0.054564327001571655,0.006227255333214998,0.0024311335291713476,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
12,two_branch_no_kd,0.0671052411198616,0.0067798178642988205,0.003256776137277484,0.053722869604825974,0.006204624194651842,0.0020675372797995806,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
13,two_branch_no_kd,0.06693682074546814,0.006682588253170252,0.0033127907663583755,0.053801003843545914,0.006117112003266811,0.0023143738508224487,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
14,two_branch_no_kd,0.06690018624067307,0.006810910999774933,0.003283271100372076,0.05310384929180145,0.006164087448269129,0.0020848268177360296,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
