epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,128.677,2.86286,3.53576,1.60666,0,0,1.82889,0,40.8234,0.03231,0.00141,1.82889,0,0,0,0,0,0,0.53073,0.15809,0.10376,0.0364,2.87381,2.58486,1.34097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,245.629,2.78447,2.40985,1.39051,0,0,0.7216,0,1.20912,0.03981,0.00197,0.7216,0,0,0,0,0,0,0.54287,0.12172,0.09078,0.03419,2.94293,3.4804,1.77772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03419,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,384.625,2.90731,2.39202,1.47617,0,0,0.12984,0,1.0186,0.02168,0.00174,0.12984,0,0,0,0,0,0,0.0926,0.13539,0.04559,0.01502,3.41826,48.3053,1.73166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01502,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,536.4,2.92013,2.3539,1.50154,0,0,0.03283,0,0.95888,0.01292,0.00138,0.03283,0,0,0,0,0,0,0.17777,0.15647,0.08568,0.02624,2.9661,3.12245,1.49391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02624,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,649.748,2.80792,2.19833,1.45951,0,0,0.02243,0,0.90473,0.01376,0.0012,0.02243,0,0,0,0,0,0,0.17783,0.19697,0.10684,0.0342,2.71431,2.31021,1.38968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,760.58,2.7391,2.0986,1.41748,0,0,0.01873,0,0.88181,0.01715,0.00116,0.01873,0,0,0,0,0,0,0.65037,0.22168,0.21142,0.07666,2.66935,1.91977,1.34389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07666,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,873.296,2.68237,2.01692,1.39831,0,0,0.01612,0,0.86102,0.02096,0.00118,0.01612,0,0,0,0,0,0,0.30659,0.25413,0.20902,0.08126,2.72472,4.13702,1.3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08126,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,984.685,2.63006,1.9627,1.36503,0,0,0.01442,0,0.84167,0.02396,0.00125,0.01442,0,0,0,0,0,0,0.33603,0.26689,0.22859,0.08361,2.56771,1.82175,1.29809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08361,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,1097.37,2.59182,1.91504,1.35539,0,0,0.01316,0,0.82186,0.02872,0.00134,0.01316,0,0,0,0,0,0,0.39032,0.23696,0.22642,0.09175,2.54432,2.1641,1.28667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09175,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,1210.23,2.56772,1.87986,1.33056,0,0,0.01232,0,0.81089,0.03088,0.00144,0.01232,0,0,0,0,0,0,0.49881,0.23992,0.25603,0.11209,2.50642,1.81235,1.27603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11209,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
