epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,128.05,2.83528,3.46256,1.59249,0,0.00893,0.00227,0.03861,1.41984,0.33767,0.00138,0.0091,2.4011,2.392,0.49374,0.06623,0.45375,0.49388,0.56095,0.1984,0.14855,0.05669,2.63955,3.21443,1.36521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05669,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,254.935,2.75685,2.38978,1.3968,0,0.0084,0.0014,0.03844,0.97577,0.32315,0.00193,0.00558,2.40799,2.40241,0.49294,0.06504,0.45073,0.4931,0.54607,0.17209,0.12362,0.04692,2.84608,2.26322,1.39981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04692,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,424.187,2.89737,2.37575,1.48122,0,0.00782,0.0021,0.03855,0.94328,0.13215,0.00178,0.0084,2.41997,2.41157,0.49401,0.0658,0.4507,0.49375,0.40225,0.16496,0.03939,0.01139,3.17623,8.69795,1.85122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01139,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,571.409,2.93648,2.34428,1.52041,0,0.00736,0.00341,0.03874,0.90817,0.0997,0.00142,0.01364,2.42324,2.4096,0.49417,0.06932,0.4536,0.49365,0.12161,0.17277,0.07215,0.02105,2.93514,4.37386,1.48863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02105,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,694.844,2.80798,2.1811,1.47781,0,0.007,0.0036,0.03877,0.86761,0.106,0.0012,0.01441,2.4245,2.4101,0.49622,0.07383,0.44983,0.4948,0.24169,0.22223,0.16223,0.05603,2.85997,4.86949,1.44597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05603,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,818.128,2.72326,2.07025,1.42601,0,0.00665,0.00337,0.03873,0.83323,0.12222,0.00114,0.01348,2.43665,2.42317,0.5004,0.07436,0.46064,0.4993,0.60322,0.19436,0.16955,0.05471,2.75024,2.07917,1.40474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05471,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,940.961,2.69551,2.01334,1.41687,0,0.0064,0.00326,0.03872,0.82359,0.13973,0.00112,0.01305,2.42468,2.41162,0.49941,0.0737,0.4564,0.49904,0.40342,0.25128,0.24136,0.09412,2.61115,1.98981,1.33434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09412,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,1064.6,2.62096,1.96126,1.38436,0,0.0062,0.00326,0.03871,0.80259,0.17941,0.00119,0.01303,2.42679,2.41375,0.49796,0.07198,0.45763,0.49377,0.32812,0.24815,0.22244,0.09137,2.66376,2.14681,1.3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09137,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,1188.83,2.59437,1.92395,1.37182,0,0.00598,0.00297,0.03867,0.79583,0.20324,0.00131,0.01188,2.44901,2.43713,0.49733,0.07247,0.45893,0.4927,0.4734,0.22751,0.21939,0.09264,2.70267,2.3592,1.33343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09264,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,1310.97,2.55918,1.87187,1.35837,0,0.00584,0.00292,0.03866,0.78586,0.23303,0.00141,0.01166,2.43996,2.42829,0.49719,0.07274,0.45681,0.4928,0.42836,0.25233,0.2711,0.11401,2.50244,1.76805,1.30088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11401,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
