epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,125.686,2.85076,3.47448,1.59307,0,0.00893,0.00859,0.15421,1.41084,0.1689,0.00137,0.00859,2.40073,2.39213,0.4936,0.06622,0.45493,0.49386,0.21133,0.16066,0.11426,0.03969,2.8522,2.57816,1.35684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03969,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,254.131,2.77363,2.40467,1.39356,0,0.00839,0.0044,0.15361,0.97858,0.21453,0.00189,0.0044,2.40693,2.40253,0.49226,0.06459,0.45143,0.49254,0.23872,0.17497,0.11456,0.03579,2.87949,2.45619,1.52187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03579,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,421.714,2.89588,2.38191,1.48227,0,0.00781,0.00495,0.15368,0.94764,0.0966,0.00176,0.00495,2.41837,2.41342,0.49265,0.06561,0.45089,0.49221,0.11294,0.20314,0.05632,0.01837,2.97236,4.37759,1.64512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01837,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,568.515,2.92996,2.34696,1.5134,0,0.00737,0.00639,0.15389,0.92357,0.05939,0.00141,0.00639,2.42215,2.41576,0.49231,0.06914,0.45011,0.49123,0.31177,0.18315,0.12437,0.0421,2.82258,2.86392,1.46148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,693.422,2.79595,2.18106,1.46024,0,0.00701,0.00545,0.15376,0.88613,0.06346,0.00123,0.00545,2.42072,2.41527,0.49241,0.07438,0.44857,0.49216,0.35005,0.20716,0.16549,0.05995,2.75848,2.16812,1.37663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05995,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,818.335,2.72339,2.08598,1.4128,0,0.0067,0.00541,0.15375,0.86088,0.07459,0.00126,0.00541,2.42691,2.4215,0.49506,0.07536,0.4572,0.49509,0.60955,0.20549,0.19028,0.07043,2.72383,2.05589,1.38238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07043,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,942.133,2.68093,2.00808,1.39129,0,0.00642,0.00463,0.15364,0.8429,0.09023,0.00127,0.00463,2.43695,2.43233,0.49409,0.07428,0.45705,0.49434,0.44934,0.20549,0.17722,0.06943,2.67504,2.06069,1.37618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06943,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,1068.11,2.62607,1.9551,1.36387,0,0.00619,0.00442,0.15361,0.82746,0.1072,0.00134,0.00442,2.4439,2.43947,0.49706,0.07309,0.46485,0.49705,0.39132,0.27562,0.24902,0.09728,2.57545,1.92334,1.33132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09728,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,1194.13,2.59282,1.9216,1.36376,0,0.00601,0.0044,0.15361,0.81735,0.12171,0.00143,0.0044,2.4424,2.43801,0.49984,0.07336,0.46484,0.49957,0.52122,0.23519,0.23377,0.09706,2.62596,1.92107,1.32046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09706,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,1320.06,2.57164,1.88206,1.3399,0,0.00584,0.00411,0.15356,0.80957,0.13966,0.0015,0.00411,2.43884,2.43473,0.49497,0.07168,0.45635,0.49406,0.45601,0.2583,0.26134,0.10627,2.53106,1.7964,1.28379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10627,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,1445.92,2.54752,1.84577,1.32379,0,0.00572,0.00395,0.15354,0.7997,0.15455,0.00159,0.00395,2.43435,2.4304,0.4974,0.07219,0.45571,0.49685,0.67504,0.25719,0.27288,0.11693,2.44644,1.78428,1.23063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11693,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,1573.2,2.51038,1.81412,1.30594,0,0.00557,0.00371,0.15351,0.7883,0.1824,0.00172,0.00371,2.43197,2.42826,0.49514,0.07243,0.4576,0.49449,0.3999,0.31418,0.29064,0.12253,2.42978,1.70794,1.22855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12253,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
13,1700.74,2.4798,1.78058,1.29863,0,0.00547,0.00364,0.1535,0.78037,0.1881,0.00186,0.00364,2.42929,2.42566,0.49868,0.07363,0.46634,0.49862,0.4669,0.28401,0.29296,0.12872,2.48144,1.70539,1.2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12872,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
14,1826.19,2.47808,1.75705,1.28409,0,0.00537,0.00349,0.15348,0.77458,0.19928,0.00197,0.00349,2.42803,2.42454,0.49936,0.07385,0.4616,0.49948,0.44045,0.34119,0.31852,0.13754,2.41273,1.63346,1.23244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13754,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355
15,1953.31,2.45556,1.7309,1.27452,0,0.00529,0.00357,0.15349,0.77694,0.21044,0.00212,0.00357,2.42466,2.42109,0.50013,0.07406,0.46132,0.5001,0.42516,0.34352,0.3201,0.14245,2.38082,1.60431,1.21074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14245,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252
16,2079.82,2.43512,1.70556,1.26761,0,0.0052,0.0032,0.15343,0.7668,0.23774,0.00226,0.0032,2.42585,2.42265,0.49999,0.07345,0.46382,0.4995,0.43845,0.29959,0.30274,0.13237,2.43611,1.70553,1.21787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13237,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141
17,2206.8,2.40572,1.67766,1.25422,0,0.00514,0.00322,0.15344,0.75567,0.25782,0.00239,0.00322,2.44369,2.44047,0.50003,0.07249,0.46302,0.49951,0.41333,0.35488,0.33228,0.15233,2.36852,1.59555,1.18923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15233,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
18,2332.47,2.3995,1.66258,1.25587,0,0.00507,0.00303,0.15341,0.75166,0.28212,0.00254,0.00303,2.43825,2.43522,0.49559,0.07191,0.45227,0.49525,0.49081,0.32279,0.34179,0.15782,2.37153,1.57106,1.20483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15782,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897
19,2458.54,2.38815,1.64259,1.23591,0,0.00501,0.00301,0.15341,0.74908,0.29842,0.00269,0.00301,2.44223,2.43922,0.49687,0.07235,0.45327,0.49602,0.43675,0.36997,0.3506,0.15575,2.37637,1.57059,1.20691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15575,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764
20,2585.73,2.38799,1.63283,1.24375,0,0.00496,0.00283,0.15338,0.74687,0.31514,0.0028,0.00283,2.44592,2.44309,0.49815,0.07351,0.45577,0.4978,0.45424,0.35182,0.34928,0.16009,2.38102,1.59826,1.19058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16009,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623
