run_id,method,source_server,validity,protocol_id,mosaic,epochs_planned,schedule_class,role,claim_usable,model_size,seed,phase,rows,best_ap,best_epoch,last_ap,last_epoch,best_ap50,last_ap50,canonical_path,results_path,diagnostics_path,git_commit
run_files,hallucidet,ladd4090,candidate_or_unknown,smoke_probe_partial,,16,smoke_probe_partial,diagnostic,partial,,,,65,0.180171,64,0.180171,64,0.376243,0.376243,ladd/results/b_entrance_20260613/evidence/ladd4090/comparison_s_hallucidet_b16_running/run_files,ladd/results/b_entrance_20260613/evidence/ladd4090/comparison_s_hallucidet_b16_running/run_files/results.csv,,
autodl_yolo11n_seed0_smoke_e1_frac001,hallucidet,autodl,diagnostic,smoke_probe_partial,0,1,smoke_probe_partial,diagnostic,partial,n,,,1,0.0173441,0,0.0173441,0,0.0501532,0.0501532,comparison/results_shutdown_sync_20260614/evidence_raw/autodl/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/hallucidet_standalone_smoke/autodl_yolo11n_seed0_smoke_e1_frac001,comparison/results_shutdown_sync_20260614/evidence_raw/autodl/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/hallucidet_standalone_smoke/autodl_yolo11n_seed0_smoke_e1_frac001/results.csv,,
autodl_yolo11n_seed0_smoke_e1_frac001,hallucidet,autodl,diagnostic,smoke_probe_partial,0,1,smoke_probe_partial,diagnostic,partial,n,,,1,0.0173441,0,0.0173441,0,0.0501532,0.0501532,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/comparisons/hallucidet_standalone_smoke/autodl_yolo11n_seed0_smoke_e1_frac001,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/comparisons/hallucidet_standalone_smoke/autodl_yolo11n_seed0_smoke_e1_frac001/results.csv,,
hallucidet_yolo11n_s0_800ep_img256_b16_autodl_20260613,hallucidet,autodl,candidate_or_unknown,smoke_probe_partial,0,16,smoke_probe_partial,diagnostic,partial,n,0,,643,0.414556,636,0.408864,642,0.739353,0.730355,comparison/results_shutdown_sync_20260614/evidence_raw/autodl/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11n/hallucidet_yolo11n_s0_800ep_img256_b16_autodl_20260613,comparison/results_shutdown_sync_20260614/evidence_raw/autodl/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11n/hallucidet_yolo11n_s0_800ep_img256_b16_autodl_20260613/results.csv,,
hallucidet_yolo11n_s0_800ep_img256_b16_autodl_20260613,hallucidet,autodl,candidate_or_unknown,smoke_probe_partial,0,16,smoke_probe_partial,diagnostic,partial,n,0,,643,0.414556,636,0.408864,642,0.739353,0.730355,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11n/hallucidet_yolo11n_s0_800ep_img256_b16_autodl_20260613,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11n/hallucidet_yolo11n_s0_800ep_img256_b16_autodl_20260613/results.csv,,
hallucidet_yolo11n_s0_800ep_img256_b8_autodl_20260613,hallucidet,autodl,candidate_or_unknown,smoke_probe_partial,0,8,smoke_probe_partial,diagnostic,partial,n,0,,5,0.100574,0,0.0879431,4,0.226458,0.211122,comparison/results_shutdown_sync_20260614/evidence_raw/autodl/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11n/hallucidet_yolo11n_s0_800ep_img256_b8_autodl_20260613,comparison/results_shutdown_sync_20260614/evidence_raw/autodl/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11n/hallucidet_yolo11n_s0_800ep_img256_b8_autodl_20260613/results.csv,,
hallucidet_yolo11n_s0_800ep_img256_b8_autodl_20260613,hallucidet,autodl,candidate_or_unknown,smoke_probe_partial,,8,smoke_probe_partial,diagnostic,partial,n,0,,5,0.100574,0,0.0879431,4,0.226458,0.211122,ladd/results/repair_experiments_20260613/evidence/autodl/runs/autodl_hallucidet_n_b8_terminated/train/hallucidet_yolo11n_s0_800ep_img256_b8_autodl_20260613,ladd/results/repair_experiments_20260613/evidence/autodl/runs/autodl_hallucidet_n_b8_terminated/train/hallucidet_yolo11n_s0_800ep_img256_b8_autodl_20260613/results.csv,,
hallucidet_yolo11n_s0_800ep_img256_b8_autodl_20260613,hallucidet,autodl,candidate_or_unknown,smoke_probe_partial,0,8,smoke_probe_partial,diagnostic,partial,n,0,,5,0.100574,0,0.0879431,4,0.226458,0.211122,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11n/hallucidet_yolo11n_s0_800ep_img256_b8_autodl_20260613,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11n/hallucidet_yolo11n_s0_800ep_img256_b8_autodl_20260613/results.csv,,
hallucidet_yolo11n_s0_batch16_probe_20260613_011306,hallucidet,autodl,diagnostic,smoke_probe_partial,0,,smoke_probe_partial,diagnostic,partial,n,0,,1,0,0,0,0,0,0,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/comparisons/hallucidet_standalone_batch_probe/yolo11n/hallucidet_yolo11n_s0_batch16_probe_20260613_011306,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/comparisons/hallucidet_standalone_batch_probe/yolo11n/hallucidet_yolo11n_s0_batch16_probe_20260613_011306/results.csv,,
hallucidet_yolo11n_s0_batch24_after_stop_b8_probe_20260613_011837,hallucidet,autodl,diagnostic,smoke_probe_partial,0,8,smoke_probe_partial,diagnostic,partial,n,0,,1,0,0,0,0,0,0,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/comparisons/hallucidet_standalone_batch_probe/yolo11n/hallucidet_yolo11n_s0_batch24_after_stop_b8_probe_20260613_011837,remote_backups/autodl_20260614_critical/formal_nomosaic_20260528/comparisons/hallucidet_standalone_batch_probe/yolo11n/hallucidet_yolo11n_s0_batch24_after_stop_b8_probe_20260613_011837/results.csv,,
transfer_hallucidet_style_hbb_ogsod11n_formal_nomosaic_yolo11n_hallucidet_style_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1,hallucidet,ladd4090,diagnostic,smoke_probe_partial,0,20,smoke_probe_partial,diagnostic,partial,n,0,b,20,0.5159,19,0.51491,20,0.79971,0.79186,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/hallucidet_style/transfer_hallucidet_style_hbb_ogsod11n_formal_nomosaic_yolo11n_hallucidet_style_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/hallucidet_style/transfer_hallucidet_style_hbb_ogsod11n_formal_nomosaic_yolo11n_hallucidet_style_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1/results.csv,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/hallucidet_style/transfer_hallucidet_style_hbb_ogsod11n_formal_nomosaic_yolo11n_hallucidet_style_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1/ladd_diagnostics.csv,
hallucidet_yolo11s_s0_800ep_img256_b16_dual4090_20260613,hallucidet,ladd4090,candidate_or_unknown,smoke_probe_partial,0,16,smoke_probe_partial,diagnostic,partial,s,0,,363,0.377537,362,0.377537,362,0.685089,0.685089,comparison/results_shutdown_sync_20260614/evidence_raw/ladd4090/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11s/hallucidet_yolo11s_s0_800ep_img256_b16_dual4090_20260613,comparison/results_shutdown_sync_20260614/evidence_raw/ladd4090/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11s/hallucidet_yolo11s_s0_800ep_img256_b16_dual4090_20260613/results.csv,,
hallucidet_yolo11s_s0_800ep_img256_b16_dual4090_20260613,hallucidet,ladd4090,diagnostic,smoke_probe_partial,0,16,smoke_probe_partial,diagnostic,partial,s,0,,363,0.377537,362,0.377537,362,0.685089,0.685089,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11s/hallucidet_yolo11s_s0_800ep_img256_b16_dual4090_20260613,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/hallucidet_standalone/yolo11s/hallucidet_yolo11s_s0_800ep_img256_b16_dual4090_20260613/results.csv,,
transfer_ld_hbb_ogsod11n_formal_nomosaic_yolo11n_ld_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1,ld,ladd4090,diagnostic,smoke_probe_partial,0,20,smoke_probe_partial,diagnostic,partial,n,0,b,20,0.51771,19,0.51471,20,0.80092,0.79446,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/ld/transfer_ld_hbb_ogsod11n_formal_nomosaic_yolo11n_ld_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/ld/transfer_ld_hbb_ogsod11n_formal_nomosaic_yolo11n_ld_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1/results.csv,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/comparisons/transferred_kd/yolo11n/ld/transfer_ld_hbb_ogsod11n_formal_nomosaic_yolo11n_ld_v2_20260610_runtime_smoke_transfer_s0_b_e20_b64_s0_gpu1/ladd_diagnostics.csv,
