epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,rank_d_neg_cap,normalize_reach,capR_effectively_enabled,reach_delta,reach_input_mode,use_fg_mask_for_reach,kd_weight_mode,kd_target_branch,kd_reach_margin,kd_reach_tau,kd_reach_use_capped_gap,kd_reach_detach_weight,kd_reach_min_weight,kd_reach_conf_power,kd_reach_active_threshold,shuffle_teacher_pairs,d_pos_mean,d_pos_median,d_pos_q10,d_pos_q25,d_pos_q75,d_neg_mean,d_neg_median,d_neg_q10,d_neg_q25,d_neg_q75,d_neg_eff_mean,d_neg_eff_median,d_neg_eff_q10,d_neg_eff_q25,d_neg_eff_q75,gap_raw_mean,gap_raw_median,gap_raw_q25,gap_raw_q75,gap_capped_mean,gap_capped_median,gap_capped_q25,gap_capped_q75,reachable_margin_mean,reachable_margin_median,reachable_margin_q25,reachable_margin_q75,cap_saturation_ratio,rank_active_ratio,cap_blocked_active_ratio,zero_loss_feasible_ratio,fg_gap_capped_mean,fg_gap_capped_median,fg_cap_saturation_ratio,fg_rank_active_ratio,fg_zero_loss_feasible_ratio,bg_gap_capped_mean,bg_gap_capped_median,bg_cap_saturation_ratio,bg_rank_active_ratio,bg_zero_loss_feasible_ratio,P3_gap_capped_mean,P4_gap_capped_mean,P5_gap_capped_mean,P3_cap_saturation_ratio,P4_cap_saturation_ratio,P5_cap_saturation_ratio,P3_rank_active_ratio,P4_rank_active_ratio,P5_rank_active_ratio,kd_reach_weight_mean,kd_reach_weight_std,kd_reach_weight_min,kd_reach_weight_max,kd_reach_weight_q25,kd_reach_weight_q50,kd_reach_weight_q75,kd_reach_active_ratio,kd_reach_conf_mean,kd_reach_reachable_margin_mean,kd_reach_reachable_margin_q25,kd_reach_reachable_margin_q75,P3_kd_active_ratio,P4_kd_active_ratio,P5_kd_active_ratio,cmdistill_pcc_levels,cmdistill_slrd_tokens,cmdistill_ibcld_candidate_ratio,cmdistill_ibcld_fg_count,cmdistill_ibcld_teacher_conf_added_count,cmdistill_ibcld_cls_loss,cmdistill_ibcld_box_loss,cmdistill_pcc_loss,cmdistill_relation_loss,cmdistill_ibcld_loss,cmdistill_total_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nonfinite_metrics_or_cmdistill,nonfinite_bn_stats,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,b_loss_warmup_mode,b_loss_warmup_start_epoch,b_loss_warmup_end_epoch,b_loss_warmup_final_mult,b_loss_warmup_scope,b_loss_warmup_multiplier,b_loss_warmup_active,ladd_b_a2_core,ladd_b_frozen_reach_probe,ladd_b_detach_reach_probe,ladd_b_keep_reach_probe_grad,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
1,b,0.009956521739130433,0.0033188405797101453,0.009956521739130433,2.86301,3.53489,1.61903,0.32847,1.54154,0.62035,2.0,1,1,0.2,raw,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,1.938087326547374,1.9892601897751077,1.592683800407078,1.7972667353740637,2.1052252572515737,2.102282172009565,2.0944172517113064,1.864176765386609,1.9731568018595378,2.22761452647223,1.9568177078081215,1.9947366921798042,1.855514911983324,1.940721473140993,2.0,0.16419484293749692,0.10610486536786176,-0.09122358249581379,0.387660964027695,0.018730380949800483,-0.01653215790140456,-0.1614497526400331,0.18733521825161534,-0.18126960983466142,-0.21653215576341187,-0.36144974166932314,-0.012664780798165694,0.6701954274937727,0.8058074730030005,0.4891669674196105,0.20910536171733468,0.43365934246297305,0.4694471345431563,0.8106081200250681,0.4504733861191198,0.5613580874774767,0.01596178352069135,-0.018149291000504424,0.6692887934653655,0.8083554086045942,0.20658340419324595,-0.06152131497333555,0.07285476802777419,0.044857689794962824,0.8099289603855299,0.5846523119055707,0.6160050101902174,0.8714908102284307,0.7617275072180707,0.7842041015625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.173547744750977,0.0771823450922966,0.16817307472229004,7.292191982269287,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.03333333333333333,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.03333333333333333,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
2,b,0.01995644556995291,0.006652148523317638,0.01995644556995291,2.81688,2.42969,1.45229,0.34632,0.40499,0.23091,2.0,1,1,0.2,raw,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,1.3413350552752399,1.4140835222990618,0.45826735403658686,0.794922156178433,1.9015729527542558,2.2608007569243944,2.2541627109914586,1.919732862106268,2.039251710712046,2.4828783826551577,1.9695577856423199,2.0,1.899814854670262,1.9569120213605355,2.0,0.9194657144771106,0.8424711299979168,0.1618126209663308,1.6621190581632697,0.6282227273004642,0.5832298870535865,0.046685348299966345,1.204361628363098,0.428222717323165,0.38322988601698393,-0.1533146428457205,1.0043616055146507,0.8206657077955163,0.31276481738988904,0.1555931201879529,0.6898516668789628,1.5945807281876163,1.6550911839710785,0.9971477741426931,0.004143736496701545,0.9958642669270796,0.6220727391001107,0.5753513378509577,0.8197369667930879,0.3147994706379193,0.6878397325674693,0.9552848444036816,0.5056796245600866,0.42370371293762454,0.9456972868546195,0.8821328868036685,0.6341669497282608,0.07087846838909646,0.40098001231317937,0.4664359714673913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.331829071044922,0.10511031746864319,0.25459614396095276,7.916964530944824,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.06666666666666667,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.06666666666666667,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
3,b,0.029956064393936686,0.009985354797978897,0.029956064393936686,2.93582,2.39103,1.52148,0.08988,0.12279,0.17326,2.0,1,1,0.2,raw,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.8196515054806419,0.6530414964625801,0.12769354360475058,0.26479954600766087,1.384417370825574,2.3239807039067366,2.3518965026606686,1.9914730225784192,2.145516158014104,2.5063333746315775,1.9846039271009142,2.0,1.9382366686627486,1.998208186419114,2.0,1.5043292017950527,1.7163820750471475,0.7814696251914122,2.2105641594831495,1.164952416350876,1.3466173897618834,0.600772719365963,1.7351511062055394,0.9649523894424024,1.1466173657472583,0.4007727090431296,1.5351510585218235,0.8955605548361073,0.15847218831380208,0.07547096584154211,0.843798850239187,1.8772937101230287,1.9043645349859495,0.9991594340369018,0.0008119997743391894,0.9991879945087154,1.1610334611457327,1.3408110290333846,0.8950732337391895,0.15913609679669669,0.843156254377918,1.580393529974896,1.183641540226729,0.7308221788510032,0.9702066836149796,0.9274199112601902,0.7890550696331522,0.00014562192170516303,0.10794651197350544,0.36732443104619567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.189006805419922,0.21188780665397644,0.5719578266143799,9.196640968322754,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.1,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.1,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
4,b,0.029998969486428155,0.009999656495476053,0.029998969486428155,2.94876,2.3616,1.53052,0.04688,0.06645,0.16368,2.0,1,1,0.2,raw,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.5330148409458174,0.29327673601067583,0.06727627533609452,0.10857666010657946,0.8836349312593972,2.376295851278996,2.3988653089689174,2.0877332440320995,2.222262310290682,2.5259711814963297,1.9905344612356546,2.0,1.9617996062057605,2.0,2.0,1.8432810095773227,2.1076229518738345,1.3709027390981066,2.391723312156788,1.4575196147828862,1.7067191478134929,1.1101666799490002,1.891422690861467,1.2575195784154145,1.5067191013391468,0.9101666489805,1.6914226431777513,0.9375091110450634,0.09681734831436821,0.04366393158401268,0.9044868800951087,1.9336124271110768,1.9478374204733362,0.9997848631871392,8.612522639955993e-05,0.9999138696301908,1.4552072766034498,1.7041265076485232,0.9372840895169023,0.09713375715368718,0.9041774088921755,1.7161014334015223,1.611195837414783,1.0452615735323534,0.9878126061480978,0.9811281950577445,0.8435865319293478,2.394966457201087e-05,0.026634149966032607,0.2637939453125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.553926467895508,0.49330681562423706,1.5626875162124634,13.411894798278809,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.13333333333333333,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.13333333333333333,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
5,b,0.029998167992352658,0.00999938933078422,0.029998167992352658,2.81389,2.2025,1.49055,0.0651,0.03893,0.1588,2.0,1,1,0.2,raw,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.41043032386164735,0.15250003676915513,0.04498590900785411,0.06713224371112343,0.7197016547555509,2.3813714742660523,2.390376315946164,2.1275889629903046,2.23848887802898,2.5202189400576165,1.9928377068561056,2.0,1.9764686098997144,2.0,2.0,1.9709411496701448,2.221017070438551,1.5425208400988923,2.4310191026632335,1.5824073793231577,1.8474986278492471,1.273586208016976,1.9328673552775728,1.3824073415735494,1.6474985801655313,1.073586175536764,1.732867307593857,0.9490723540817482,0.07775432199671649,0.035414234106091486,0.9242134868234828,1.961252505257285,1.9684289187721953,0.9998382296435226,0.0001344809077195162,0.9998655129642882,1.5809289128884025,1.8460989651472672,0.9489585427270419,0.0779110956585878,0.9240633591361668,1.8095332498135774,1.7363828213318535,1.2013060668240423,0.9959998089334239,0.9937783946161685,0.8574388586956522,0.00025860330332880434,0.007551110309103261,0.22545325237771738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.84634017944336,0.7660791277885437,2.6579248905181885,17.738447189331055,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.16666666666666666,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.16666666666666666,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
6,b,0.02999713752115866,0.00999904584038622,0.02999713752115866,2.74707,2.10356,1.45931,0.08743,0.03234,0.15778,2.0,1,1,0.2,raw,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.3530863412696382,0.101722511794904,0.038431309295170336,0.057445072764665754,0.6082739165943601,2.3833570262660153,2.396473321707352,2.139080466567606,2.2494478346644966,2.517892879334049,1.9944843642953514,2.0,1.9808028150295867,2.0,2.0,2.0302706796190013,2.2678133909253106,1.6590655548848967,2.4370334276254626,1.6413980233496515,1.8982766054678655,1.3854041654130687,1.9425548301226851,1.441397980676181,1.6982765577841497,1.1854041377703348,1.7425547824389693,0.9520021300384964,0.06569554425668025,0.02777953216995018,0.9357793614484262,1.9678904861211777,1.9742339469847225,0.9999774300626346,0.0,0.9999999929929063,1.6401766842690066,1.89749215564866,0.9519141061582427,0.06580850650418564,0.9356696530528691,1.8367868185043335,1.782394598359647,1.3050126531849737,0.9975445291270381,0.9975317913552989,0.8609300696331522,0.0002824866253396739,0.0029055388077445653,0.19389860733695652,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.91636657714844,1.0366722345352173,3.659010410308838,17.914670944213867,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.2,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.2,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
7,b,0.02999587808873731,0.009998626029579103,0.02999587808873731,2.69106,2.00723,1.42853,0.11863,0.02916,0.15728,2.0,1,1,0.2,raw,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.28868714648744337,0.08383633085944946,0.03401448186554447,0.050595201551914215,0.442451216161683,2.3908506034077077,2.4158081804496656,2.156120442825815,2.266259152992912,2.526128662150839,1.995888898856398,2.0,1.9931845217511275,2.0,2.0,2.102163458734319,2.3037024508351864,1.8307768955610801,2.452973547534666,1.7072017483089281,1.9161615976388904,1.5551711064317952,1.9494046000466831,1.5072017066720602,1.7161615499551746,1.3551710765430893,1.7494045523629673,0.9632503343665082,0.047391233582427535,0.021494613868602807,0.9540137470632359,1.9711463596806469,1.9766742158007908,0.9995963650654598,0.00011584801172994706,0.999884146613529,1.7062447724135026,1.9156056540599768,0.9631906914538232,0.04745689092828336,0.9539506492407426,1.855594655741816,1.8275746998579605,1.4384358893270077,0.9979963219684104,0.9977892004925272,0.8939654806385869,7.032311480978261e-05,0.0003128715183423913,0.14179050611413044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.05693817138672,1.27665376663208,4.39299201965332,20.58786964416504,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.23333333333333334,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.23333333333333334,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
8,b,0.0299943897145106,0.009998129904836867,0.0299943897145106,2.63107,1.95883,1.40896,0.14721,0.02577,0.15675,2.0,1,1,0.2,raw,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.2656079870203267,0.07201077389949258,0.0299390892855877,0.044415471542869574,0.39035902650675913,2.3827889863995537,2.4190263032913206,2.146258960599485,2.257699763602105,2.519881805129673,1.9951120494068533,2.0,1.9898742188578067,2.0,2.0,2.1171809949736664,2.3261989358542623,1.8797402489012567,2.4535866336546084,1.729504060054171,1.9279855075089827,1.6089246076950128,1.9555842060973678,1.5295040191083715,1.7279854598252669,1.408924576251403,1.755584158413652,0.9604447516842165,0.045021012900532155,0.01639395451200181,0.9567210100699162,1.9744679673135457,1.9790336325189835,0.9999653882725656,0.0,0.999999993544304,1.7286955658940302,1.9275148623231528,0.9603909468305284,0.04506784204828179,0.9566766519477402,1.8655156975207121,1.8527924226677936,1.470204059974007,0.9977954366932744,0.9970323645550272,0.8865064538043478,0.00023425558338994564,0.00018841287364130434,0.1346403702445652,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.48432922363281,1.5214662551879883,5.488563060760498,22.663551330566406,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.26666666666666666,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.26666666666666666,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
9,b,0.029992672421431114,0.009997557473810372,0.029992672421431114,2.60752,1.92199,1.398,0.17391,0.02479,0.15673,2.0,1,1,0.2,raw,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.22642152000596558,0.06663710071799764,0.028951133653923086,0.0422196049647291,0.23506934249746628,2.3769408101620884,2.408342807189278,2.190459333813709,2.2658677944238637,2.4807251325552016,1.9982740536980006,2.0,1.999900191590406,2.0,2.0,2.1505192841308705,2.3279342692831286,2.065949661144312,2.417821058328601,1.7718525287033855,1.9333601835845173,1.764888408391372,1.9577798938405686,1.5718524851660798,1.7333601359008015,1.5648883607076562,1.7577798461568528,0.9807174019191576,0.031374701900758604,0.01926360199416893,0.9690249014591825,1.9753084765618258,1.979858866671926,0.9996647545093992,0.0002945508144038766,0.9997054448183927,1.7711200169895007,1.9329076715137647,0.9806922921236011,0.03140331424057112,0.9689967976100203,1.8758783552957619,1.849269333611364,1.5904098972030307,0.9983273713485055,0.9984284774116848,0.9453963569972826,0.0002061263374660326,5.440090013586956e-05,0.09386357846467391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.93795013427734,1.7931551933288574,6.223482131958008,22.000747680664062,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.3,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.3,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
10,b,0.02999072623598163,0.00999690874532721,0.02999072623598163,2.57475,1.87161,1.37716,0.19929,0.02299,0.15637,2.0,1,1,0.2,raw,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.20845387932183085,0.06247470125798946,0.02677342177137135,0.039110163075130676,0.2051019030744615,2.3656390435453774,2.3953225702479264,2.188432751185652,2.262761089421701,2.4582603216171264,1.9983949289805647,2.0,2.0,2.0,2.0,2.157185161459273,2.323802346423052,2.0851685492888743,2.3989921642386394,1.7899410475855289,1.9375208754470383,1.7948705991109213,1.9608891775642616,1.5899410043937572,1.7375208277633225,1.5948705514272055,1.7608891298805458,0.9816561712734941,0.026069154601166215,0.016077168782552085,0.9742497762044271,1.9770603254437447,1.9813417177214179,0.9999855668392292,0.0,0.9999999948019205,1.7892019264939902,1.9370771622312242,0.9816209143486576,0.026107852540954428,0.9742116552332173,1.8811523893605109,1.8640158160873082,1.6246549373087675,0.9987020077912704,0.9978385593580164,0.9484279466711957,0.00022629447605298914,9.022588315217392e-06,0.07797214673913043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.81060028076172,2.026747465133667,7.049429893493652,22.47084617614746,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.3333333333333333,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.3333333333333333,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
