epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
18,2792.15,2.37589,1.6166,1.24186,1.90284,1.10042,1.06087,0.0776,0,0,0,0.0776,0.453444,0.34717,0.348408,0.16238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594
19,2943.04,2.36415,1.59792,1.23596,1.89098,1.08472,1.0537,0.07827,0,0,0,0.07827,0.450598,0.369604,0.353903,0.159265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062
20,3092.43,2.35264,1.5879,1.22777,1.8837,1.07796,1.05307,0.07762,0,0,0,0.07762,0.437427,0.369192,0.353364,0.164793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499
21,3241.83,2.33628,1.56608,1.21693,1.87063,1.06419,1.04247,0.07768,0,0,0,0.07768,0.474982,0.357782,0.360224,0.165414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
22,3391.84,2.3389,1.55445,1.21881,1.86403,1.0495,1.04648,0.07577,0,0,0,0.07577,0.434757,0.402786,0.384217,0.184745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282
23,3541.98,2.30999,1.52674,1.21142,1.85425,1.03953,1.04111,0.07001,0,0,0,0.07001,0.448108,0.404711,0.392065,0.184762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629
24,3691.67,2.29191,1.50649,1.20311,1.8408,1.02667,1.03449,0.07494,0,0,0,0.07494,0.445401,0.382032,0.373263,0.178084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946
25,3842.33,2.28431,1.48832,1.19892,1.83308,1.02431,1.03679,0.07033,0,0,0,0.07033,0.477831,0.437071,0.425566,0.203206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
26,3993.62,2.28562,1.47817,1.18809,1.82515,1.01781,1.02652,0.07388,0,0,0,0.07388,0.434548,0.418215,0.403895,0.200178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489
27,4145.55,2.2597,1.45793,1.18614,1.81618,1.00248,1.02679,0.06868,0,0,0,0.06868,0.50023,0.433986,0.440795,0.219912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715
28,4298.05,2.24952,1.44075,1.17882,1.7982,0.98642,1.02063,0.06723,0,0,0,0.06723,0.477419,0.420867,0.420248,0.207757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
29,4449.59,2.23004,1.44096,1.17637,1.79019,0.97956,1.01965,0.06832,0,0,0,0.06832,0.47881,0.45561,0.438312,0.218952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
30,4600.62,2.23153,1.43335,1.1741,1.79211,0.98185,1.02,0.06491,0,0,0,0.06491,0.518599,0.461873,0.455655,0.228908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216
31,4752.23,2.2274,1.41598,1.1626,1.79099,0.97101,1.01327,0.06951,0,0,0,0.06951,0.516007,0.456832,0.456765,0.231767,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323
32,4904.07,2.21387,1.39211,1.15972,1.77421,0.96098,1.01071,0.0628,0,0,0,0.0628,0.494655,0.472105,0.46158,0.235404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401
33,5055.45,2.19191,1.38978,1.15999,1.77131,0.96273,1.01385,0.06522,0,0,0,0.06522,0.515619,0.475909,0.475191,0.241262,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
34,5207.44,2.18849,1.37415,1.15443,1.76526,0.95548,1.01254,0.07205,0,0,0,0.07205,0.550836,0.471636,0.485153,0.250366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467
35,5359.02,2.16989,1.3526,1.14765,1.75168,0.94371,1.00166,0.06969,0,0,0,0.06969,0.525527,0.474036,0.480006,0.249407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456
36,5511.22,2.17558,1.35271,1.14457,1.74926,0.93802,0.99895,0.06285,0,0,0,0.06285,0.527779,0.486795,0.491928,0.252637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415
37,5663.64,2.15483,1.33745,1.13944,1.74622,0.93098,0.9955,0.06651,0,0,0,0.06651,0.54008,0.482008,0.490411,0.254715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
38,5817.4,2.15631,1.33198,1.13812,1.73688,0.9261,0.99665,0.06821,0,0,0,0.06821,0.53746,0.499825,0.495447,0.260001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246
39,5970.77,2.14568,1.32596,1.13816,1.72458,0.91946,0.99426,0.06582,0,0,0,0.06582,0.569453,0.499392,0.512736,0.271753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118
40,6122.45,2.12923,1.31095,1.1311,1.72318,0.91646,0.99008,0.0579,0,0,0,0.0579,0.543287,0.506884,0.509229,0.269856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696
41,6274.02,2.12383,1.30604,1.12867,1.71565,0.91083,0.99224,0.06627,0,0,0,0.06627,0.538571,0.512324,0.509292,0.274767,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
42,6426.88,2.11885,1.29099,1.12163,1.72649,0.91709,0.99312,0.06185,0,0,0,0.06185,0.564632,0.511997,0.520099,0.278463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557
43,6577.83,2.11553,1.29196,1.11983,1.71914,0.91146,0.99073,0.05991,0,0,0,0.05991,0.545466,0.530514,0.525178,0.282436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312
44,6729.54,2.09847,1.27323,1.11293,1.70559,0.89932,0.98613,0.0568,0,0,0,0.0568,0.55828,0.524113,0.529901,0.28687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039
45,6881.27,2.10846,1.27215,1.1207,1.70156,0.89389,0.98142,0.06791,0,0,0,0.06791,0.555285,0.524468,0.529074,0.28645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
46,7031.54,2.0854,1.2626,1.11122,1.69928,0.88867,0.98247,0.06064,0,0,0,0.06064,0.576831,0.518768,0.532823,0.290422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405
47,7182.64,2.07666,1.25258,1.11524,1.68537,0.8851,0.9795,0.06483,0,0,0,0.06483,0.578798,0.531688,0.543532,0.298662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045
48,7332.86,2.07383,1.24665,1.10735,1.68522,0.8856,0.97938,0.06063,0,0,0,0.06063,0.578716,0.53121,0.542229,0.300629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656
49,7483.41,2.06036,1.22909,1.09675,1.68311,0.88174,0.97769,0.0585,0,0,0,0.0585,0.581788,0.532372,0.545208,0.302573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
50,7633.16,2.04152,1.22715,1.09417,1.67555,0.88058,0.97435,0.06209,0,0,0,0.06209,0.577095,0.532928,0.542228,0.301586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794
51,7782.93,2.04686,1.22289,1.10136,1.67274,0.87377,0.97784,0.06125,0,0,0,0.06125,0.582356,0.537317,0.546423,0.306706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232
52,7933.94,2.03641,1.22295,1.08918,1.67189,0.87116,0.9754,0.05898,0,0,0,0.05898,0.57525,0.541888,0.550167,0.308462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819
53,8085.02,2.0347,1.20351,1.09309,1.66701,0.8668,0.97333,0.0579,0,0,0,0.0579,0.584395,0.544176,0.553025,0.311812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
54,8236.81,2.03161,1.20384,1.09394,1.65584,0.85502,0.97031,0.06482,0,0,0,0.06482,0.588141,0.547041,0.557142,0.315257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731
55,8388.69,2.01672,1.19385,1.0855,1.65738,0.86305,0.96852,0.05811,0,0,0,0.05811,0.594017,0.551792,0.561872,0.317805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145
56,8540.41,2.014,1.19749,1.08523,1.65084,0.85105,0.9682,0.0596,0,0,0,0.0596,0.596109,0.549676,0.561949,0.319033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531
57,8690.99,1.99658,1.18584,1.07845,1.64836,0.85385,0.96684,0.0584,0,0,0,0.0584,0.590127,0.554614,0.563241,0.320994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
58,8842.88,2.00062,1.18238,1.07901,1.64989,0.84915,0.97041,0.06202,0,0,0,0.06202,0.600327,0.553919,0.566822,0.323779,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122
59,8993.66,1.98898,1.17504,1.07635,1.63577,0.84961,0.96437,0.05787,0,0,0,0.05787,0.601692,0.556038,0.568847,0.325686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
60,9144.31,1.97966,1.1635,1.07091,1.63019,0.83679,0.96376,0.06205,0,0,0,0.06205,0.59518,0.560877,0.570648,0.327076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478
61,9294.29,1.976,1.15591,1.0724,1.62775,0.83616,0.96322,0.05928,0,0,0,0.05928,0.596941,0.562092,0.57127,0.329329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
62,9444.39,1.97655,1.1561,1.07241,1.63205,0.83664,0.9649,0.05979,0,0,0,0.05979,0.605474,0.561034,0.572891,0.331724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427
63,9594.65,1.98269,1.15792,1.07199,1.62907,0.83534,0.95835,0.05968,0,0,0,0.05968,0.605272,0.563123,0.574195,0.334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
64,9744.66,1.96846,1.15266,1.06402,1.62372,0.83247,0.95645,0.05917,0,0,0,0.05917,0.607938,0.562699,0.576812,0.335411,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631
65,9896.29,1.95132,1.13478,1.05839,1.61232,0.82276,0.95782,0.05644,0,0,0,0.05644,0.607208,0.568176,0.579892,0.33755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
66,10047.5,1.95968,1.14473,1.06154,1.61323,0.8249,0.95597,0.05682,0,0,0,0.05682,0.608239,0.569887,0.580139,0.339666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886
67,10198.3,1.94688,1.1373,1.06387,1.61554,0.82889,0.95773,0.05755,0,0,0,0.05755,0.611876,0.57417,0.582415,0.34106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973
68,10348.8,1.94984,1.13405,1.05748,1.60558,0.82393,0.95483,0.06064,0,0,0,0.06064,0.615278,0.574435,0.583142,0.342717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027991,0.00933033,0.027991,0.00933033,0.027991,0.00933033,0.027991,0.00933033
69,10500.6,1.94966,1.12537,1.05443,1.61284,0.82047,0.95162,0.05532,0,0,0,0.05532,0.612881,0.577247,0.585013,0.343813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
70,10651.9,1.93341,1.11842,1.05525,1.61022,0.81953,0.95588,0.0615,0,0,0,0.0615,0.612071,0.580029,0.586824,0.344846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0278723,0.00929075,0.0278723,0.00929075,0.0278723,0.00929075,0.0278723,0.00929075
71,10801.8,1.92834,1.11252,1.05058,1.60367,0.81768,0.95056,0.05874,0,0,0,0.05874,0.612672,0.582092,0.588566,0.346661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057
72,10952.5,1.91796,1.10603,1.0468,1.59225,0.81131,0.94841,0.05615,0,0,0,0.05615,0.616766,0.581572,0.5896,0.348128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0277504,0.00925013,0.0277504,0.00925013,0.0277504,0.00925013,0.0277504,0.00925013
73,11104,1.92873,1.10573,1.04726,1.6044,0.81823,0.95081,0.0561,0,0,0,0.0561,0.61593,0.581778,0.590813,0.349839,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
74,11255,1.92057,1.10425,1.04673,1.58979,0.80906,0.94872,0.06076,0,0,0,0.06076,0.61682,0.582624,0.591657,0.351019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0276254,0.00920846,0.0276254,0.00920846,0.0276254,0.00920846,0.0276254,0.00920846
75,11405.5,1.90933,1.09119,1.04352,1.59659,0.80763,0.94753,0.05631,0,0,0,0.05631,0.618702,0.584491,0.594219,0.351949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725
76,11557.7,1.90187,1.09691,1.03531,1.58484,0.80197,0.94384,0.05919,0,0,0,0.05919,0.621347,0.584733,0.595052,0.352969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0274973,0.00916577,0.0274973,0.00916577,0.0274973,0.00916577,0.0274973,0.00916577
77,11710.3,1.90211,1.09441,1.04019,1.58019,0.80121,0.94422,0.05491,0,0,0,0.05491,0.624151,0.585897,0.596372,0.353836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
78,11861.9,1.88841,1.08393,1.03471,1.58809,0.80294,0.94661,0.05414,0,0,0,0.05414,0.62455,0.585261,0.596706,0.354557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0273662,0.00912207,0.0273662,0.00912207,0.0273662,0.00912207,0.0273662,0.00912207
79,12013.3,1.89485,1.08616,1.0386,1.58791,0.80481,0.94748,0.05464,0,0,0,0.05464,0.623427,0.587092,0.597893,0.355684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984
80,12165,1.89185,1.08406,1.0369,1.58361,0.79853,0.94585,0.05924,0,0,0,0.05924,0.627591,0.585398,0.598415,0.356057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0272321,0.00907736,0.0272321,0.00907736,0.0272321,0.00907736,0.0272321,0.00907736
81,12315.5,1.87329,1.07287,1.03473,1.56826,0.7915,0.94389,0.05643,0,0,0,0.05643,0.627396,0.587845,0.600221,0.356852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
82,12466.2,1.87273,1.07027,1.0339,1.55672,0.79245,0.94081,0.0556,0,0,0,0.0556,0.628847,0.588106,0.60074,0.357193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027095,0.00903166,0.027095,0.00903166,0.027095,0.00903166,0.027095,0.00903166
83,12617.9,1.87509,1.07173,1.03585,1.56102,0.78723,0.94385,0.06124,0,0,0,0.06124,0.627932,0.588646,0.601409,0.357659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844
84,12768.8,1.87465,1.06931,1.02619,1.56925,0.78546,0.94126,0.05616,0,0,0,0.05616,0.627224,0.590409,0.603145,0.358654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0269549,0.00898497,0.0269549,0.00898497,0.0269549,0.00898497,0.0269549,0.00898497
85,12919.9,1.87343,1.05996,1.02783,1.56462,0.78851,0.93973,0.05808,0,0,0,0.05808,0.627384,0.59053,0.60359,0.359332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
86,13070.5,1.85473,1.05583,1.02339,1.56741,0.78653,0.9413,0.05766,0,0,0,0.05766,0.629594,0.590645,0.604269,0.35986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.026812,0.00893732,0.026812,0.00893732,0.026812,0.00893732,0.026812,0.00893732
