epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,65.9807,2.34154,2.94872,1.36285,0.43612,0.36082,0.33631,0.14219,2.23949,1.77246,1.15292,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,136.866,2.27861,1.78562,1.17041,0.32245,0.26603,0.20075,0.06366,2.48717,4.23785,1.26045,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,207.337,2.41552,1.79101,1.25648,0.11471,0.2677,0.07453,0.02301,2.88054,13.113,1.4963,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,279.676,2.44955,1.77226,1.3059,0.32147,0.12788,0.09982,0.03354,2.66415,5.25411,1.38356,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,349.284,2.3248,1.60869,1.25604,0.47006,0.36937,0.3271,0.11485,2.41657,1.9811,1.24191,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,420.18,2.24036,1.49314,1.22405,0.50987,0.40932,0.38504,0.13283,2.25985,1.70278,1.21218,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,491.755,2.1833,1.41363,1.19979,0.54079,0.45787,0.43176,0.17569,2.10634,1.38195,1.15781,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,561.574,2.13384,1.37305,1.17907,0.57185,0.4792,0.4762,0.21182,2.10539,1.38368,1.14684,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,632.592,2.10216,1.33085,1.16952,0.55216,0.54835,0.5406,0.23112,2.08396,1.39203,1.13184,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,704.704,2.07003,1.29915,1.14845,0.59254,0.52534,0.53676,0.24669,2.03154,1.40691,1.11969,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,777.145,2.04659,1.27761,1.13979,0.65869,0.55579,0.59231,0.25346,2.07308,1.24218,1.12742,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,849.448,2.01356,1.24573,1.12854,0.66799,0.56058,0.58713,0.26844,1.98328,1.28053,1.09057,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
13,921.793,2.00603,1.22321,1.11849,0.66628,0.55907,0.58,0.26044,1.95856,1.22337,1.08603,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
14,994.006,1.99293,1.20313,1.11081,0.66058,0.56325,0.58511,0.26756,1.96183,1.2162,1.06843,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355
