epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,105.108,2.83195,3.47995,1.59687,0,0.00892,0.01013,0.15512,1.40841,0.33806,0.00138,0.01013,2.40148,2.39135,0.49375,0.06621,0.45396,0.4939,0.50932,0.17912,0.10601,0.03399,2.80853,3.34413,1.37225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03399,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,211.773,2.76177,2.386,1.38972,0,0.00838,0.00426,0.15358,0.97639,0.33413,0.00193,0.00426,2.4062,2.40194,0.4932,0.06455,0.45061,0.49353,0.52124,0.17393,0.10466,0.03412,2.84792,5.3495,1.46832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03412,0.0199564,0.00665214,0.0199564,0.00665214,0.0199564,0.00665214,0.0199564,0.00665214
3,317.464,2.89106,2.35961,1.47735,0,0.00781,0.00493,0.15368,0.95689,0.13996,0.00179,0.00493,2.41942,2.41449,0.49473,0.06513,0.45563,0.4946,0.06294,0.16946,0.03265,0.00892,3.13897,13.1784,1.5899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00892,0.0299559,0.00998531,0.0299559,0.00998531,0.0299559,0.00998531,0.0299559,0.00998531
4,423.764,2.91299,2.3371,1.5079,0,0.00741,0.00667,0.15393,0.92963,0.10847,0.00142,0.00667,2.42667,2.42,0.49458,0.06994,0.45346,0.49457,0.17435,0.12405,0.07996,0.02656,2.912,3.2169,1.58884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02656,0.0299987,0.00999955,0.0299987,0.00999955,0.0299987,0.00999955,0.0299987,0.00999955
5,528.496,2.79686,2.18609,1.46205,0,0.00698,0.00554,0.15377,0.88242,0.1276,0.00128,0.00554,2.4364,2.43086,0.49468,0.07223,0.45505,0.49399,0.25162,0.21253,0.17598,0.07174,2.77024,2.39981,1.39942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07174,0.0299976,0.0099992,0.0299976,0.0099992,0.0299976,0.0099992,0.0299976,0.0099992
6,633.99,2.71535,2.08758,1.41717,0,0.00667,0.0051,0.15371,0.85138,0.15451,0.00132,0.0051,2.43074,2.42564,0.49609,0.07354,0.45684,0.49584,0.61694,0.19963,0.17936,0.06725,2.70015,1.98042,1.34831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06725,0.0299963,0.00999875,0.0299963,0.00999875,0.0299963,0.00999875,0.0299963,0.00999875
7,739.947,2.65518,2.00007,1.38981,0,0.00644,0.00497,0.15369,0.83293,0.18233,0.00134,0.00497,2.43144,2.42647,0.49667,0.07261,0.45491,0.4963,0.35183,0.25257,0.19437,0.07527,2.63364,2.10692,1.32935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07527,0.0299946,0.00999821,0.0299946,0.00999821,0.0299946,0.00999821,0.0299946,0.00999821
8,843.655,2.62034,1.95557,1.37308,0,0.00618,0.00439,0.1536,0.81093,0.21656,0.00141,0.00439,2.44129,2.4369,0.4978,0.0723,0.45944,0.49801,0.34485,0.24921,0.23358,0.08813,2.56489,2.00098,1.31078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08813,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
9,950.28,2.58807,1.90521,1.35833,0,0.00598,0.00474,0.15398,0.79592,0.25831,0.00148,0.00474,2.42959,2.42485,0.49728,0.07287,0.46211,0.49702,0.62971,0.23788,0.2389,0.09833,2.61842,1.94645,1.29922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09833,0.0299904,0.00999681,0.0299904,0.00999681,0.0299904,0.00999681,0.0299904,0.00999681
10,1054.92,2.56831,1.8854,1.35881,0,0.00583,0.00395,0.15354,0.78841,0.28042,0.00155,0.00395,2.43663,2.43269,0.49528,0.07119,0.46712,0.49495,0.37305,0.30685,0.28221,0.11931,2.47158,1.752,1.26584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11931,0.0299879,0.00999596,0.0299879,0.00999596,0.0299879,0.00999596,0.0299879,0.00999596
