epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,143.388,1.43434,1.42486,1.08405,0.38178,0.46502,0.38974,0.24508,1.25554,0.98787,0.98255,0.00333037,0.00333037,0.0700267
2,278.32,1.35813,1.02197,1.02797,0.47388,0.50067,0.45951,0.27888,1.25443,0.88435,0.97152,0.0066633,0.0066633,0.0400263
3,407.884,1.357,0.97497,1.02333,0.43374,0.50895,0.4641,0.29232,1.23271,0.88641,0.97137,0.0099946,0.0099946,0.0100242
4,534.605,1.33119,0.93254,1.01467,0.55655,0.5006,0.50838,0.31995,1.27205,0.82929,0.97275,0.0099945,0.0099945,0.0099945
5,664.393,1.29981,0.87808,1.0059,0.53989,0.55103,0.52944,0.33808,1.20044,0.79145,0.95161,0.00999023,0.00999023,0.00999023
6,794.704,1.27696,0.84126,0.99755,0.57318,0.5883,0.57232,0.37555,1.17176,0.74007,0.9418,0.00998474,0.00998474,0.00998474
7,924.122,1.2628,0.81518,0.99019,0.56532,0.60998,0.58141,0.37749,1.16583,0.71917,0.94239,0.00997803,0.00997803,0.00997803
8,1054.41,1.249,0.79716,0.98518,0.57181,0.60373,0.57514,0.37879,1.15822,0.71059,0.93613,0.00997011,0.00997011,0.00997011
9,1185.39,1.23769,0.77968,0.98162,0.61876,0.60143,0.59753,0.38868,1.14853,0.70443,0.93543,0.00996097,0.00996097,0.00996097
10,1313.96,1.22814,0.76974,0.97847,0.59426,0.61426,0.59145,0.39071,1.13761,0.69141,0.93161,0.00995062,0.00995062,0.00995062
11,1442.26,1.22322,0.76014,0.97452,0.59388,0.62925,0.60126,0.40261,1.13892,0.68018,0.92868,0.00993906,0.00993906,0.00993906
12,1574.08,1.21315,0.74959,0.97296,0.60921,0.63514,0.62062,0.41437,1.13097,0.67025,0.92827,0.00992629,0.00992629,0.00992629
13,1700.06,1.21206,0.74561,0.97242,0.61061,0.61325,0.60975,0.40771,1.12968,0.66887,0.92713,0.00991232,0.00991232,0.00991232
14,1820.27,1.20515,0.73358,0.97062,0.60163,0.63552,0.61931,0.41411,1.12542,0.65985,0.92693,0.00989715,0.00989715,0.00989715
15,1940.39,1.20371,0.73095,0.97032,0.64909,0.64741,0.65364,0.44189,1.12139,0.6517,0.92479,0.00988079,0.00988079,0.00988079
16,2061.43,1.20137,0.72515,0.96899,0.65901,0.64871,0.67196,0.45623,1.11472,0.64051,0.92271,0.00986323,0.00986323,0.00986323
17,2181.88,1.1948,0.71802,0.96749,0.65145,0.64903,0.65498,0.44783,1.11098,0.63621,0.9225,0.00984449,0.00984449,0.00984449
18,2305.58,1.19237,0.71439,0.96638,0.67283,0.65122,0.66132,0.45282,1.10929,0.63392,0.92184,0.00982456,0.00982456,0.00982456
19,2444.09,1.1869,0.70918,0.96409,0.69822,0.64948,0.68428,0.46807,1.10814,0.62654,0.92192,0.00980345,0.00980345,0.00980345
20,2578.65,1.18581,0.70303,0.96368,0.69191,0.64927,0.67975,0.46329,1.10055,0.62,0.91916,0.00978118,0.00978118,0.00978118
21,2711.19,1.18492,0.70307,0.96289,0.68094,0.6569,0.68657,0.47005,1.09815,0.61883,0.91777,0.00975773,0.00975773,0.00975773
22,2898.52,1.18012,0.69891,0.96148,0.67019,0.66603,0.67911,0.46832,1.09573,0.61837,0.91698,0.00973312,0.00973312,0.00973312
23,3042.89,1.17595,0.69357,0.95944,0.62306,0.67359,0.66063,0.45062,1.09892,0.616,0.91712,0.00970736,0.00970736,0.00970736
24,3186.74,1.1752,0.6931,0.96004,0.68223,0.67625,0.69963,0.48289,1.09574,0.60749,0.91644,0.00968045,0.00968045,0.00968045
25,3330.23,1.17528,0.69071,0.95903,0.67328,0.67459,0.69177,0.47889,1.09248,0.60771,0.9153,0.00965239,0.00965239,0.00965239
26,3478.8,1.17138,0.68494,0.95761,0.70178,0.66514,0.70818,0.48932,1.09061,0.60513,0.91566,0.0096232,0.0096232,0.0096232
