epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
28,6480.26,1.18709,0.68613,0.95691,0,0.00939,0.00208,0.15327,0.57963,0.10486,0.00408,0.00208,2.33259,2.3305,0.49626,0.06029,0.53499,0.49513,0.74768,0.66853,0.72015,0.47834,1.16276,0.63636,0.93249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47834,0.00956145,0.00956145,0.00956145
29,6720.68,1.18712,0.6857,0.95647,0,0.00929,0.00199,0.15326,0.5782,0.10382,0.00408,0.00199,2.33382,2.33183,0.49807,0.05954,0.53693,0.49691,0.73377,0.67191,0.7204,0.47742,1.15853,0.63773,0.93112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47742,0.00952889,0.00952889,0.00952889
30,6961.06,1.18719,0.68744,0.95526,0,0.00923,0.00198,0.15326,0.57804,0.09742,0.00398,0.00198,2.33324,2.33125,0.49536,0.05937,0.53262,0.49426,0.73293,0.68242,0.72523,0.48554,1.15585,0.63548,0.93055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48554,0.00949524,0.00949524,0.00949524
31,7198.55,1.18453,0.68588,0.95701,0,0.00913,0.00197,0.15326,0.5776,0.09737,0.00391,0.00197,2.33271,2.33074,0.49814,0.0594,0.53739,0.49698,0.74141,0.67338,0.72206,0.48219,1.15922,0.63598,0.93179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48219,0.00946048,0.00946048,0.00946048
32,7437.7,1.18909,0.68768,0.95559,0,0.00905,0.00206,0.15327,0.58006,0.09209,0.00385,0.00206,2.33322,2.33117,0.49868,0.06014,0.53886,0.49748,0.7547,0.66445,0.72327,0.48297,1.15747,0.63423,0.93126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48297,0.00942464,0.00942464,0.00942464
33,7671.31,1.18474,0.68408,0.95612,0,0.00899,0.00195,0.15325,0.57832,0.08988,0.0038,0.00195,2.33289,2.33094,0.4991,0.06112,0.54023,0.4979,0.72278,0.67918,0.7186,0.4831,1.1576,0.63445,0.93055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4831,0.00938772,0.00938772,0.00938772
34,7909.85,1.18931,0.68228,0.95661,0,0.00892,0.00198,0.15326,0.57649,0.085,0.00373,0.00198,2.33396,2.33197,0.49805,0.06051,0.53817,0.49687,0.74062,0.67152,0.72159,0.48623,1.15612,0.62971,0.92963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48623,0.00934973,0.00934973,0.00934973
35,8147.36,1.18327,0.68217,0.95526,0,0.00882,0.00201,0.15326,0.57782,0.08324,0.00365,0.00201,2.3344,2.3324,0.49907,0.06145,0.53884,0.49794,0.72715,0.68562,0.72531,0.48798,1.15524,0.62743,0.92942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48798,0.00931067,0.00931067,0.00931067
36,8381.31,1.18544,0.68337,0.95553,0,0.00876,0.00199,0.15326,0.57649,0.08147,0.0036,0.00199,2.33596,2.33397,0.49712,0.06131,0.53681,0.49599,0.74902,0.66777,0.7261,0.48776,1.1505,0.6276,0.92896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48776,0.00927057,0.00927057,0.00927057
37,8615.12,1.18688,0.68527,0.95355,0,0.0087,0.00191,0.15325,0.57543,0.07788,0.00354,0.00191,2.33544,2.33352,0.49927,0.06146,0.53709,0.49818,0.74584,0.6729,0.72839,0.48759,1.15169,0.62749,0.92927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48759,0.00922942,0.00922942,0.00922942
38,8849.5,1.1802,0.67908,0.95218,0,0.00864,0.00194,0.15325,0.57379,0.07604,0.0035,0.00194,2.3329,2.33096,0.49793,0.06187,0.53679,0.49683,0.74733,0.67662,0.72778,0.48805,1.15118,0.62723,0.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48805,0.00918725,0.00918725,0.00918725
39,9082.96,1.18168,0.67921,0.95392,0,0.00857,0.00194,0.15325,0.5758,0.07662,0.00345,0.00194,2.33373,2.3318,0.49773,0.06151,0.53865,0.49657,0.73011,0.68927,0.72862,0.48965,1.14737,0.62561,0.9282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48965,0.00914405,0.00914405,0.00914405
40,9319.78,1.17923,0.67854,0.95165,0,0.00852,0.00192,0.15325,0.57454,0.07415,0.0034,0.00192,2.34093,2.33901,0.49701,0.06193,0.53939,0.49583,0.72858,0.6931,0.73047,0.49218,1.14905,0.62557,0.92844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49218,0.00909984,0.00909984,0.00909984
